  T21	CH4O			= CH2O	+ H2		1.852111e-44
  T58	H2S			= H2	+ S		1.461953e-51
  T26	C2H4			= C2H2	+ H2		2.943073e-52
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 1.84e+12

  R512	OH	+ H2		= H2O	+ H		1.840214e+12
  R433	O	+ H2		= H	+ OH		2.176657e+09
  R597	CH21	+ H2		= CH3	+ H		7.063384e+08
  M73	CH	+ H2		= CH3			1.624695e+08
  R596	CH21	+ H2		= CH2	+ H2		9.631887e+07
  R455	O(1D)	+ H2		= H	+ OH		9.612354e+07
  R202	H2	+ CH		= CH2	+ H		8.528038e+06
  M2	C	+ H2		= CH2			1.597325e+06
  R200	H2	+ C2HO		= CH3	+ CO		2.155944e+05
  R199	H2	+ C2HO		= C2H3O			1.796620e+05
  R203	H2	+ CH3		= CH4	+ H		8.765317e+04
  R195	H2	+ C2H		= C2H2	+ H		8.201261e+03
  R206	H2	+ CHO		= CH2O	+ H		2.290389e+01
  R204	H2	+ CH3O		= CH4O	+ H		1.780796e+01
  M24	N	+ H2		= NH2			1.841355e+00
  R198	H2	+ C2H5		= C2H6	+ H		1.027486e-01
  R207	H2	+ CN		= HCN	+ H		5.539711e-02
  R212	H2	+ NH2		= NH3	+ H		2.676640e-03
  R197	H2	+ C2H3		= C2H4	+ H		3.286893e-07
  R3	C	+ H2		= CH	+ H		1.119294e-10
  R209	H2	+ HO2		= H2O2	+ H		5.481227e-11
  R213	H2	+ NO2		= H	+ HNO2		1.532587e-18
  R205	H2	+ CH3O2		= CH4O2	+ H		4.194427e-22
  R196	H2	+ C2H2		= C2H4			2.240744e-29
  R10	H2	+ C2H4		= C2H5	+ H		1.178572e-44
  R41	H2	+ C2H2		= C2H3	+ H		4.067126e-49
  P38	H2			= H	+ H		0.000000e+00

************************************************************

CO				PRODUCTION RXS		INT RX RATE	TP = 1.70e+12

  R162	H	+ CHO		= CO	+ H2		1.383823e+12
  P36	CO2			= CO	+ O		1.860530e+11
  P21	CH2O			= CO	+ H2		6.475544e+10
  P37	CO2			= CO	+ O(1D)		6.174775e+10
  R426	O	+ CHO		= CO	+ OH		2.145181e+09
  R561	CHO	+ CHO		= CH2O	+ CO		3.006686e+08
  R416	O	+ CH3		= CO	+ H2	+ H	2.317623e+08
  R504	OH	+ CHO		= CO	+ H2O		9.364317e+07
  R118	CHO	+ O2		= CO	+ HO2		7.536347e+07
  R6	C	+ O2		= CO	+ O		4.454302e+07
  R71	CH3	+ CHO		= CH4	+ CO		5.792299e+06
  R123	CO2	+ CH2		= CH2O	+ CO		2.980975e+06
  R408	O	+ CH		= CO	+ H		2.254121e+06
  R411	O	+ CH2		= CO	+ H	+ H	1.201916e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		7.685212e+05
  R412	O	+ CH2		= CO	+ H2		7.311658e+05
  T32	C2H3O			= CO	+ CH3		2.173387e+05
  R200	H2	+ C2HO		= CH3	+ CO		2.155944e+05
  R483	OH	+ C2H2O		= CO	+ CH3O		1.538447e+05
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	4.376061e+04
  R130	H	+ C2H2O		= CO	+ CH3		3.133798e+04
  P23	C2H4O			= CO	+ CH4		1.561788e+04
  R391	O	+ C2H2		= CO	+ CH2		7.447300e+03
  R348	NO	+ CHO		= CO	+ HNO		4.909110e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		4.986953e+01
  R389	O	+ C2H		= CO	+ CH		3.952739e+01
  R112	CHO	+ C2H5		= C2H6	+ CO		2.232766e+01
  R482	OH	+ C2H2		= CO	+ CH3		6.715247e+00
  R35	CH2	+ C2H2O		= C2H4	+ CO		5.590828e+00
  R60	CH3	+ C2H3O		= C2H6	+ CO		4.249378e+00
  R477	OH	+ C2H		= CO	+ CH2		1.969892e+00
  R50	CH2	+ CHO		= CO	+ CH3		9.241168e-01
  R165	H	+ CO2		= CO	+ OH		3.032427e-01
  R430	O	+ CN		= CO	+ N		1.405139e-01
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.246715e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	8.720993e-02
  R336	NO	+ C2HO		= CO	+ HCNO		8.375456e-02
  R171	H	+ HCNO		= CO	+ NH2		8.372758e-02
  R296	N2O	+ C		= CO	+ N2		4.575152e-02
  R340	NO	+ CH		= CO	+ NH		4.527673e-02
  R163	H	+ CNO		= CO	+ NH		1.928032e-02
  R331	NO	+ C		= CO	+ N		8.015396e-03
  R109	CHO	+ C2H3		= C2H4	+ CO		3.556945e-03
  R431	O	+ CNO		= CO	+ NO		9.894035e-04
  R108	CHO	+ C2H		= C2H2	+ CO		7.525571e-04
  P29	CH2O2			= H2O	+ CO		6.002838e-04
  R436	O	+ HCN		= CO	+ NH		1.580599e-05
  R116	CHO	+ CN		= HCN	+ CO		2.121629e-06
  R333	NO	+ C2H		= HCN	+ CO		1.774970e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	8.092980e-07
  R355	NO2	+ C		= CO	+ NO		2.465473e-07
  R117	CHO	+ CNO		= HCNO	+ CO		6.621431e-09
  R569	S	+ CHO		= HS	+ CO		3.966286e-11
  R515	OH	+ HCN		= CO	+ NH2		2.969462e-11
  R350	NO	+ CNO		= CO	+ N2O		5.156691e-12
  R572	S	+ CO2		= SO	+ CO		4.537678e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	3.045233e-12
  R421	O3	+ C2H2		= CO	+ CH2O2		2.989748e-12
  R267	HS	+ CHO		= H2S	+ CO		2.050375e-13
  R543	SO	+ CHO		= HSO	+ CO		4.660296e-14
  R372	NO2	+ CN		= CO	+ N2O		1.711343e-14
  R375	NO2	+ CNO		= CO	+ NO	+ NO	9.946508e-18
  R568	NO2	+ CHO		= CO	+ HNO2		3.548295e-18
  R8	C	+ SO2		= CO	+ SO		7.192594e-19
  R330	NH3	+ CNO		= CO	+ N2H3		1.106339e-20
  T16	CH2O2			= CO	+ H2O		2.986008e-22
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.410358e-23
  P31	OCS			= CO	+ S		2.407840e-23
  T48	CHO2			= CO	+ OH		1.991863e-25
  R125	CS	+ O		= CO	+ S		1.543220e-26
  R475	OCS	+ O		= CO	+ SO		9.962514e-27
  R7	C	+ OCS		= CO	+ CS		2.185222e-27
  R124	CO2	+ CN		= CNO	+ CO		9.066100e-28
  T30	C2H2O			= CO	+ CH2		2.396332e-28
  T14	CH2O			= CO	+ H2		2.926578e-29
  R467	O(1D)	+ OCS		= CO	+ SO		8.275432e-30
  T40	CNO			= CO	+ N		1.639547e-33
  T35	C2H4O			= CH4	+ CO		1.893951e-43
  T29	C2HO			= CO	+ CH		4.375103e-44
  R538	S	+ OCS		= CO	+ S2		2.529093e-51
  T60	OCS			= CO	+ S		7.596716e-71
  T46	CHO			= CO	+ H		3.271224e-149

CO				LOSS RXS		INT RX RATE	TL = 1.70e+12

  M12	H	+ CO		= CHO			1.463145e+12
  M89	OH	+ CO		= CO2	+ H		2.044082e+11
  M39	OH	+ CO		= CHO2			3.163406e+10
  M31	O	+ CO		= CO2			5.933945e+07
  P35	CO			= C	+ O		3.763018e+07
  M5	CO	+ CH		= C2HO			3.897950e+05
  M6	CO	+ CH3		= C2H3O			8.449867e+03
  R122	CO	+ CH3		= C2H2	+ OH		3.718812e-37
  R121	CO	+ C2H4		= C2H3	+ CHO		2.846780e-65
  R120	CO	+ C2H2		= C2H	+ CHO		1.037417e-83
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 1.67e+12

  M12	H	+ CO		= CHO			1.463145e+12
  R148	H	+ CH2O		= H2	+ CHO		1.325472e+11
  P20	CH2O			= CHO	+ H		7.545340e+10
  R493	OH	+ CH2O		= CHO	+ H2O		3.481868e+09
  R413	O	+ CH2O		= CHO	+ OH		1.262997e+08
  R138	H	+ C2H4O		= CH4	+ CHO		4.408783e+05
  R133	H	+ C2H3O		= CHO	+ CH3		3.340185e+05
  P22	C2H4O			= CHO	+ CH3		1.406898e+05
  R398	O	+ C2H4		= CH3	+ CHO		6.708506e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	4.376061e+04
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.809496e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		3.610743e+01
  R55	CH2O	+ CN		= HCN	+ CHO		2.855645e-03
  P27	CH2O2			= CHO	+ OH		2.801324e-03
  R338	NO	+ CH		= N	+ CHO		2.408722e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		6.666042e-05
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.741121e-06
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.420380e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	8.092980e-07
  R362	NO2	+ CH		= CHO	+ NO		4.765687e-07
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.043478e-08
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.775450e-11
  R272	HS	+ CH2O		= H2S	+ CHO		1.862457e-12
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		9.375355e-18
  R547	SO2	+ CH		= CHO	+ SO		4.273658e-18
  R474	OCS	+ CH		= CHO	+ CS		1.324707e-26
  T33	C2H4O			= CHO	+ CH3		1.981730e-38
  R121	CO	+ C2H4		= C2H3	+ CHO		2.846780e-65
  R120	CO	+ C2H2		= C2H	+ CHO		1.037417e-83

CHO				LOSS RXS		INT RX RATE	TL = 1.67e+12

  R162	H	+ CHO		= CO	+ H2		1.383823e+12
  M10	H	+ CHO		= CH2O			2.858616e+11
  R426	O	+ CHO		= CO	+ OH		2.145181e+09
  R427	O	+ CHO		= CO2	+ H		2.145181e+09
  R561	CHO	+ CHO		= CH2O	+ CO		3.006686e+08 (x2)
  R504	OH	+ CHO		= CO	+ H2O		9.364317e+07
  R118	CHO	+ O2		= CO	+ HO2		7.536347e+07
  R71	CH3	+ CHO		= CH4	+ CO		5.792299e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.537043e+06
  R70	CH3	+ CHO		= C2H4O			8.688448e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		7.685212e+05
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	4.376061e+04
  R348	NO	+ CHO		= CO	+ HNO		4.909110e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		4.986953e+01
  R206	H2	+ CHO		= CH2O	+ H		2.290389e+01
  R112	CHO	+ C2H5		= C2H6	+ CO		2.232766e+01
  R50	CH2	+ CHO		= CO	+ CH3		9.241168e-01
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.246715e-01
  R237	HNO	+ CHO		= CH2O	+ NO		1.197981e-01
  R368	NO2	+ CHO		= NO	+ CHO2		8.446494e-02
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.143387e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	4.154597e-03
  R109	CHO	+ C2H3		= C2H4	+ CO		3.556945e-03
  R108	CHO	+ C2H		= C2H2	+ CO		7.525571e-04
  R227	H2O2	+ CHO		= CH2O	+ HO2		3.109442e-04
  R98	CH4	+ CHO		= CH2O	+ CH3		3.714897e-06
  R116	CHO	+ CN		= HCN	+ CO		2.121629e-06
  R117	CHO	+ CNO		= HCNO	+ CO		6.621431e-09
  R569	S	+ CHO		= HS	+ CO		3.966286e-11
  R267	HS	+ CHO		= H2S	+ CO		2.050375e-13
  R543	SO	+ CHO		= HSO	+ CO		4.660296e-14
  R568	NO2	+ CHO		= CO	+ HNO2		3.548295e-18
  T46	CHO			= CO	+ H		3.271224e-149

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 2.88e+11

  P36	CO2			= CO	+ O		1.860530e+11
  R458	O(1D)	+ N2		= O	+ N2		7.769625e+10
  P2	O2			= O	+ O(1D)		1.546203e+10
  P1	O2			= O	+ O		3.090356e+09 (x2)
  R181	H	+ HO2		= O	+ H2O		2.230551e+09
  P5	HO2			= O	+ OH		1.958461e+08
  P73	H2O			= H	+ H	+ O	1.546863e+08
  R526	OH	+ OH		= H2O	+ O		1.447432e+08
  P3	O3			= O2	+ O		7.354733e+07
  R6	C	+ O2		= CO	+ O		4.454302e+07
  P35	CO			= C	+ O		3.763018e+07
  R454	O(1D)	+ CO2		= CO2	+ O		2.626280e+07
  R464	O(1D)	+ O2		= O	+ O2		1.219097e+05
  P44	NO			= N	+ O		1.233154e+02
  P8	NO2			= NO	+ O		9.678232e+01
  R478	OH	+ C2H		= C2H2	+ O		1.969892e+00
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.314326e+00 (x2)
  P10	NO3			= NO2	+ O		1.191302e+00
  R341	NO	+ CH		= O	+ HCN		2.481165e-02
  R332	NO	+ C		= CN	+ O		1.491682e-02
  P16	HNO3			= HNO2	+ O		1.068424e-02
  R291	N	+ NO		= O	+ N2		4.362777e-04
  R293	N	+ O2		= NO	+ O		1.231349e-04
  R644	NH2	+ OH		= NH3	+ O		1.181247e-05
  R507	OH	+ CN		= O	+ HCN		6.588358e-06
  R292	N	+ NO2		= N2O	+ O		3.977038e-08
  T1	O3			= O2	+ O		8.612664e-09
  R509	OH	+ CNO		= HCNO	+ O		5.498535e-10
  R164	H	+ CNO		= HCN	+ O		1.857064e-10
  R307	NH	+ O2		= O	+ HNO		6.587410e-11
  R352	NO	+ CNO		= CO	+ N2	+ O	3.045233e-12
  P51	SO			= S	+ O		4.030320e-13
  P46	SO2			= SO	+ O		2.889870e-13
  P13	N2O5			= NO3	+ NO	+ O	1.232147e-13
  R536	S	+ O2		= SO	+ O		9.603300e-14
  R40	NH	+ OH		= NH2	+ O		8.617600e-15
  P49	HSO			= HS	+ O		4.760697e-15
  P30	SO3			= SO2	+ O		3.486268e-16
  R174	H	+ HNO		= NH2	+ O		1.096848e-17
  R544	SO	+ O2		= SO2	+ O		2.948537e-19
  R562	SO21	+ O2		= O	+ SO3		2.008963e-24
  T4	N2O			= N2	+ O		2.797623e-31
  R540	CS	+ O2		= OCS	+ O		8.887240e-32
  T5	NO2			= NO	+ O		3.775773e-45
  R187	H	+ NO		= NH	+ O		2.901603e-49
  T41	SO3			= SO2	+ O		4.618129e-72

O				LOSS RXS		INT RX RATE	TL = 2.88e+11

  R445	O	+ OH		= O2	+ H		1.152640e+11
  M16	H	+ O		= OH			1.111841e+11
  R428	O	+ CHO2		= CO2	+ OH		2.455083e+10
  R441	O	+ HO2		= OH	+ O2		1.631649e+10
  M34	O	+ O		= O2			6.139062e+09 (x2)
  R433	O	+ H2		= H	+ OH		2.176657e+09
  R426	O	+ CHO		= CO	+ OH		2.145181e+09
  R427	O	+ CHO		= CO2	+ H		2.145181e+09
  M35	O	+ O2		= O3			1.247400e+09
  R415	O	+ CH3		= CH2O	+ H		5.672505e+08
  R416	O	+ CH3		= CO	+ H2	+ H	2.317623e+08
  R413	O	+ CH2O		= CHO	+ OH		1.262997e+08
  M31	O	+ CO		= CO2			5.933945e+07
  R408	O	+ CH		= CO	+ H		2.254121e+06
  R423	O	+ CH4		= CH3	+ OH		1.356351e+06
  R411	O	+ CH2		= CO	+ H	+ H	1.201916e+06
  R412	O	+ CH2		= CO	+ H2		7.311658e+05
  R424	O	+ CH4O		= CH3O	+ OH		6.588288e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.487960e+05
  R414	O	+ CH3		= CH3O			1.557474e+05
  R420	O	+ CH3O		= CH3	+ O2		1.245700e+05
  R402	O	+ C2H5		= C2H5O			9.229085e+04
  R409	O	+ CH2		= CH	+ OH		7.211498e+04
  R398	O	+ C2H4		= CH3	+ CHO		6.708506e+04
  R403	O	+ C2H5		= C2H4O	+ H		6.462424e+04
  R400	O	+ C2H4		= CH2O	+ CH2		3.957834e+04
  R396	O	+ C2H4		= C2H3O	+ H		2.915395e+04
  R444	O	+ O3		= O2	+ O2		2.807672e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.297344e+04
  R404	O	+ C2H5		= C2H4	+ OH		9.229085e+03
  R391	O	+ C2H2		= CO	+ CH2		7.447300e+03
  R401	O	+ C2H4O		= C2H3O	+ OH		6.880553e+03
  R399	O	+ C2H4		= C2H2O	+ H2		4.164850e+03
  R439	O	+ HNO		= OH	+ NO		4.072499e+03
  M32	O	+ NO		= NO2			2.334828e+03
  R393	O	+ C2H3		= C2H3O			3.171345e+02
  R394	O	+ C2H3		= C2H2	+ OH		3.171345e+02
  R395	O	+ C2H3		= C2H2O	+ H		3.042597e+02
  R434	O	+ H2O2		= OH	+ HO2		2.881369e+02
  M90	O	+ NO2		= NO	+ O2		4.794696e+01
  R389	O	+ C2H		= CO	+ CH		3.952739e+01
  R304	NH	+ O		= NO	+ H		3.884510e+01
  R390	O	+ C2H2		= H	+ C2HO		2.116421e+01
  R406	O	+ C2H6		= C2H5	+ OH		1.522118e+01
  R397	O	+ C2H4		= C2H3	+ OH		4.048609e+00
  R305	NH	+ O		= OH	+ N		3.884510e+00
  M33	O	+ NO2		= NO3			3.047087e+00
  R322	NH2	+ O		= H	+ HNO		1.507256e+00
  M26	N	+ O		= NO			1.185768e+00
  R422	O	+ CH3O2		= CH3O	+ O2		1.152646e+00
  R407	O	+ CH		= OH	+ C		9.792030e-01
  R323	NH2	+ O		= OH	+ NH		2.340584e-01
  R324	NH2	+ O		= H2	+ NO		1.674728e-01
  R430	O	+ CN		= CO	+ N		1.405139e-01
  R443	O	+ NO3		= NO2	+ O2		1.490944e-02
  R431	O	+ CNO		= CO	+ NO		9.894035e-04
  R435	O	+ HCN		= H	+ CNO		3.688064e-05
  R436	O	+ HCN		= CO	+ NH		1.580599e-05
  R392	O	+ C2H2N		= CH2O	+ CN		8.401731e-08
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	4.340773e-08
  R425	O	+ CH4O2		= CH3O2	+ OH		2.593609e-08
  R438	O	+ HCNO		= CO2	+ NH		8.740670e-09
  R440	O	+ HNO4		= HNO3	+ O2		1.253076e-10
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	4.344056e-11
  R432	O	+ CNO		= CN	+ O2		2.644783e-11
  R437	O	+ HCNO		= CNO	+ OH		6.455605e-12
  M46	SO	+ O		= SO2			1.361049e-13
  R266	HS	+ O		= H	+ SO		1.085587e-13
  R578	HSO	+ O		= OH	+ SO		1.300093e-14
  M49	SO2	+ O		= SO3			3.402087e-16
  R274	HSO3	+ O		= OH	+ SO3		5.915104e-17
  R231	H2S	+ O		= OH	+ HS		1.240848e-18
  R125	CS	+ O		= CO	+ S		1.543220e-26
  R475	OCS	+ O		= CO	+ SO		9.962514e-27
  R446	O	+ S2		= S	+ SO		1.202748e-27
  R429	O	+ CN		= C	+ NO		8.312475e-31
  R553	SO2	+ O		= SO	+ O2		5.551611e-32
  R555	SO3	+ O		= SO2	+ O2		3.435278e-50
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 2.87e+11

  M10	H	+ CHO		= CH2O			2.858616e+11
  R415	O	+ CH3		= CH2O	+ H		5.672505e+08
  R561	CHO	+ CHO		= CH2O	+ CO		3.006686e+08
  R154	H	+ CH3O		= CH2O	+ H2		3.318536e+07
  T17	CH3O2			= CH2O	+ OH		5.225981e+06
  R123	CO2	+ CH2		= CH2O	+ CO		2.980975e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.537043e+06 (x2)
  R81	CH3O	+ O2		= CH2O	+ HO2		8.006257e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.487960e+05
  R400	O	+ C2H4		= CH2O	+ CH2		3.957834e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.297344e+04
  R499	OH	+ CH3O		= CH2O	+ H2O		6.181607e+03
  R492	OH	+ CH2		= CH2O	+ H		3.130182e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.630711e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.388587e+02
  T47	CH3O			= CH2O	+ H		7.232423e+01
  R206	H2	+ CHO		= CH2O	+ H		2.290389e+01
  T36	C2H5O			= CH2O	+ CH3		1.630424e-01
  R237	HNO	+ CHO		= CH2O	+ NO		1.197981e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		7.154796e-02
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.143387e-02
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		3.434290e-03
  R227	H2O2	+ CHO		= CH2O	+ HO2		3.109442e-04
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.739480e-04
  R365	NO2	+ CH3		= CH2O	+ HNO		4.710111e-05
  R73	CH3O	+ C2H		= CH2O	+ C2H2		6.023377e-06
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		4.581316e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		3.714897e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.895634e-06
  R363	NO2	+ CH2		= CH2O	+ NO		1.934327e-07
  R392	O	+ C2H2N		= CH2O	+ CN		8.401731e-08
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	4.340773e-08
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.412048e-08
  R468	O3	+ C2H4		= CH2O	+ CH2O2		6.619356e-09
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.754435e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		7.327802e-10
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		6.027006e-10
  R383	NO3	+ CH3O		= CH2O	+ HNO3		8.508299e-11
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.861801e-11
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	4.344056e-11
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.166016e-13
  T51	CH3NO2			= CH2O	+ HNO		4.140820e-15
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.650155e-15
  R548	SO2	+ CH2		= CH2O	+ SO		2.432161e-20
  T24	CH4O2			= CH2O	+ H2O		1.607548e-31
  T21	CH4O			= CH2O	+ H2		1.852111e-44

CH2O				LOSS RXS		INT RX RATE	TL = 2.77e+11

  R148	H	+ CH2O		= H2	+ CHO		1.325472e+11
  P20	CH2O			= CHO	+ H		7.545340e+10
  P21	CH2O			= CO	+ H2		6.475544e+10
  R493	OH	+ CH2O		= CHO	+ H2O		3.481868e+09
  M88	H	+ CH2O		= CH3O			7.417212e+08
  R413	O	+ CH2O		= CHO	+ OH		1.262997e+08
  R32	CH	+ CH2O		= C2H3O			3.634204e+04
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.809496e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		3.610743e+01
  R55	CH2O	+ CN		= HCN	+ CHO		2.855645e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		6.666042e-05
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.741121e-06
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.420380e-06
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.043478e-08
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.775450e-11
  R272	HS	+ CH2O		= H2S	+ CHO		1.862457e-12
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		9.375355e-18
  T14	CH2O			= CO	+ H2		2.926578e-29

************************************************************

CO2				PRODUCTION RXS		INT RX RATE	TP = 2.37e+11

  M89	OH	+ CO		= CO2	+ H		2.044082e+11
  R428	O	+ CHO2		= CO2	+ OH		2.455083e+10
  R505	OH	+ CHO2		= CO2	+ H2O		5.459008e+09
  R427	O	+ CHO		= CO2	+ H		2.145181e+09
  R645	O2	+ CHO2		= HO2	+ CO2		6.639729e+08
  M31	O	+ CO		= CO2			5.933945e+07
  R454	O(1D)	+ CO2		= CO2	+ O		2.626280e+07
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.942277e+01
  R337	NO	+ C2HO		= HCN	+ CO2		2.704820e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	4.154597e-03
  R457	O(1D)	+ HCNO		= CO2	+ NH		6.644604e-07
  R360	NO2	+ C2HO		= CO2	+ HCNO		5.387929e-07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	9.098739e-08
  R438	O	+ HCNO		= CO2	+ NH		8.740670e-09
  R351	NO	+ CNO		= CO2	+ N2		5.797003e-12
  R373	NO2	+ CN		= CO2	+ N2		1.251615e-14
  R374	NO2	+ CNO		= CO2	+ N2O		1.254790e-16
  T49	CHO2			= CO2	+ H		7.191028e-27
  R473	OCS	+ OH		= CO2	+ HS		7.617128e-28
  T15	CH2O2			= CO2	+ H2		1.212412e-33

CO2				LOSS RXS		INT RX RATE	TL = 2.48e+11

  P36	CO2			= CO	+ O		1.860530e+11
  P37	CO2			= CO	+ O(1D)		6.174775e+10
  R454	O(1D)	+ CO2		= CO2	+ O		2.626280e+07
  R123	CO2	+ CH2		= CH2O	+ CO		2.980975e+06
  R165	H	+ CO2		= CO	+ OH		3.032427e-01
  R572	S	+ CO2		= SO	+ CO		4.537678e-12
  R124	CO2	+ CN		= CNO	+ CO		9.066100e-28

************************************************************

O2				PRODUCTION RXS		INT RX RATE	TP = 1.49e+11

  R445	O	+ OH		= O2	+ H		1.152640e+11
  R441	O	+ HO2		= OH	+ O2		1.631649e+10
  R182	H	+ HO2		= H2	+ O2		9.619252e+09
  M34	O	+ O		= O2			6.139062e+09
  R192	H	+ O3		= OH	+ O2		7.095216e+08
  P4	O3			= O2	+ O(1D)		4.643030e+08
  R522	OH	+ HO2		= H2O	+ O2		3.651828e+08
  P3	O3			= O2	+ O		7.354733e+07
  R257	HO2	+ HO2		= H2O2	+ O2		2.226564e+05
  R420	O	+ CH3O		= CH3	+ O2		1.245700e+05
  R464	O(1D)	+ O2		= O	+ O2		1.219097e+05
  R444	O	+ O3		= O2	+ O2		2.807672e+04 (x2)
  M19	HO2	+ HO2		= H2O2	+ O2		3.256808e+03
  R525	OH	+ O3		= HO2	+ O2		1.228143e+02
  M90	O	+ NO2		= NO	+ O2		4.794696e+01
  R470	O3	+ CH3		= CH3O	+ O2		3.393245e+01
  R465	O(1D)	+ O3		= O2	+ O2		1.314326e+00 (x2)
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.314326e+00
  R422	O	+ CH3O2		= CH3O	+ O2		1.152646e+00
  R261	HO2	+ O3		= OH	+ O2	+ O2	9.782742e-01 (x2)
  R251	HO2	+ C2H5		= C2H6	+ O2		2.256306e-01
  P9	NO3			= NO	+ O2		1.638194e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		8.347126e-02
  R443	O	+ NO3		= NO2	+ O2		1.490944e-02
  R471	O3	+ CH3O		= CH3O2	+ O2		8.381109e-04
  R254	HO2	+ CH3O2		= CH4O2	+ O2		4.965135e-04
  R459	O(1D)	+ N2O		= O2	+ N2		4.076690e-04
  R258	HO2	+ NH2		= NH3	+ O2		2.190057e-04
  R469	O3	+ C2H5		= C2H5O	+ O2		6.506097e-05
  R354	NO	+ O3		= NO2	+ O2		4.823504e-05
  R462	O(1D)	+ NO		= O2	+ N		3.162552e-05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.878927e-05
  R294	N	+ O3		= NO	+ O2		1.190731e-05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.283032e-06
  T6	NO3			= NO	+ O2		4.516598e-08
  T1	O3			= O2	+ O		8.612664e-09
  R463	O(1D)	+ NO2		= O2	+ NO		3.099310e-09
  R440	O	+ HNO4		= HNO3	+ O2		1.253076e-10
