  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		2.015935e-14
  T20	CH4O			= CH3	+ OH		2.859519e-42
  T22	CH4O			= CH21	+ H2O		3.286302e-43
  T21	CH4O			= CH2O	+ H2		7.775515e-45
  T19	CH4O			= CH3O	+ H		6.594583e-53

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 8.50e+08

  M44	OH	+ OH		= H2O2			8.488857e+08
  R257	HO2	+ HO2		= H2O2	+ O2		6.176918e+05
  M19	HO2	+ HO2		= H2O2	+ O2		9.482512e+03
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.133184e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.791218e-07
  R255	HO2	+ CH4O		= CH3O	+ H2O2		3.413044e-09
  R209	H2	+ HO2		= H2O2	+ H		1.584981e-11

H2O2				LOSS RXS		INT RX RATE	TL = 8.49e+08

  P7	H2O2			= OH	+ OH		4.927193e+08
  R513	OH	+ H2O2		= H2O	+ HO2		3.164358e+08
  R167	H	+ H2O2		= OH	+ H2O		3.641553e+07
  R168	H	+ H2O2		= H2	+ HO2		3.855190e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		1.568091e+04
  R434	O	+ H2O2		= OH	+ HO2		4.169700e+03
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.164657e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		8.648789e-03
  R227	H2O2	+ CHO		= CH2O	+ HO2		3.032560e-03
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.282133e-03
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		7.557269e-10
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		1.644061e-10
  T3	H2O2			= OH	+ OH		4.193970e-16

************************************************************

CH				PRODUCTION RXS		INT RX RATE	TP = 6.02e+08

  R146	H	+ CH2		= CH	+ H2		3.047994e+08
  P34	CH4			= CH	+ H2	+ H	2.967241e+08
  R409	O	+ CH2		= CH	+ OH		9.786594e+04
  R389	O	+ C2H		= CO	+ CH		1.685907e+02
  R34	CH2	+ C2H		= C2H2	+ CH		1.024214e-05
  R3	C	+ H2		= CH	+ H		5.081588e-15
  R4	C	+ H2S		= CH	+ HS		4.217320e-26
  R310	NH2	+ C		= CH	+ NH		1.404665e-34
  R214	H2O	+ C		= CH	+ OH		2.009769e-36
  T29	C2HO			= CO	+ CH		1.603083e-50
  R1	C	+ CH2		= CH	+ CH		5.685425e-53 (x2)

CH				LOSS RXS		INT RX RATE	TL = 6.02e+08

  M73	CH	+ H2		= CH3			3.197894e+08
  R218	H2O	+ CH		= CH3O			1.832970e+08
  R145	H	+ CH		= C	+ H2		7.010400e+07
  R408	O	+ CH		= CO	+ H		1.352404e+07
  R202	H2	+ CH		= CH2	+ H		9.784493e+06
  R33	CH	+ CH4		= C2H4	+ H		4.172875e+06
  M5	CO	+ CH		= C2HO			7.466032e+05
  R32	CH	+ CH2O		= C2H3O			2.023974e+05
  R30	CH	+ C2H6		= C2H4	+ CH3		8.186192e+02
  R407	O	+ CH		= OH	+ C		6.337128e+00
  R31	CH	+ CH		= C2H2			5.796482e+00 (x2)
  R297	N2O	+ CH		= HCN	+ NO		2.445539e+00
  R340	NO	+ CH		= CO	+ NH		4.425729e-02
  R342	NO	+ CH		= CN	+ OH		2.478408e-02
  R341	NO	+ CH		= O	+ HCN		2.425300e-02
  R339	NO	+ CH		= H	+ CNO		7.081166e-03
  R338	NO	+ CH		= N	+ CHO		2.354488e-03
  R281	N	+ CH		= CN	+ H		8.985304e-04
  R327	NH3	+ CH		= HCN	+ H2	+ H	7.748128e-06
  R362	NO2	+ CH		= CHO	+ NO		4.318510e-07
  R547	SO2	+ CH		= CHO	+ SO		1.216916e-16
  R474	OCS	+ CH		= CHO	+ CS		5.124153e-25
  R228	H2S	+ CH		= HS	+ CH2		7.544807e-26

************************************************************

CH2				PRODUCTION RXS		INT RX RATE	TP = 3.26e+08

  R596	CH21	+ H2		= CH2	+ H2		3.143211e+08
  R202	H2	+ CH		= CH2	+ H		9.784493e+06
  M2	C	+ H2		= CH2			1.552200e+06
  R598	CH21	+ CH4		= CH2	+ CH4		2.967982e+05
  R496	OH	+ CH3		= CH2	+ H2O		2.818848e+05
  R400	O	+ C2H4		= CH2O	+ CH2		5.446941e+04
  R391	O	+ C2H2		= CO	+ CH2		1.079281e+04
  R477	OH	+ C2H		= CO	+ CH2		1.868721e+01
  R149	H	+ CH3		= CH2	+ H2		5.025595e-04
  R228	H2S	+ CH		= HS	+ CH2		7.544807e-26
  T30	C2H2O			= CO	+ CH2		3.304433e-35

CH2				LOSS RXS		INT RX RATE	TL = 3.26e+08

  R146	H	+ CH2		= CH	+ H2		3.047994e+08
  R123	CO2	+ CH2		= CH2O	+ CO		1.818564e+07
  R411	O	+ CH2		= CO	+ H	+ H	1.631099e+06
  R412	O	+ CH2		= CO	+ H2		9.922519e+05
  M56	H	+ CH2		= CH3			5.211664e+05
  R409	O	+ CH2		= CH	+ OH		9.786594e+04
  R492	OH	+ CH2		= CH2O	+ H		7.409886e+04
  R44	CH2	+ CH3		= C2H4	+ H		1.822733e+02
  R35	CH2	+ C2H2O		= C2H4	+ CO		1.399322e+01
  R50	CH2	+ CHO		= CO	+ CH3		1.183813e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		2.716868e-01
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.370444e-02
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.358434e-02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.313297e-02
  R38	CH2	+ C2H5		= C2H4	+ CH3		6.264220e-03
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.839447e-05
  R34	CH2	+ C2H		= C2H2	+ CH		1.024214e-05
  R48	CH2	+ CH4		= CH3	+ CH3		9.945598e-07
  R363	NO2	+ CH2		= CH2O	+ NO		1.074732e-07
  R39	CH2	+ C2H6		= C2H5	+ CH3		4.962847e-09
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.333018e-10
  R548	SO2	+ CH2		= CH2O	+ SO		4.242454e-19
  R229	H2S	+ CH2		= HS	+ CH3		1.018473e-27
  R1	C	+ CH2		= CH	+ CH		5.685425e-53

************************************************************

O3				PRODUCTION RXS		INT RX RATE	TP = 2.09e+08

  M35	O	+ O2		= O3			2.087954e+08

O3				LOSS RXS		INT RX RATE	TL = 2.09e+08

  R192	H	+ O3		= OH	+ O2		1.625857e+08
  P4	O3			= O2	+ O(1D)		3.988494e+07
  P3	O3			= O2	+ O		6.323493e+06
  R444	O	+ O3		= O2	+ O2		9.419836e+02
  R525	OH	+ O3		= HO2	+ O2		2.589643e+02
  R470	O3	+ CH3		= CH3O	+ O2		4.782843e+01
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.905590e-01
  R465	O(1D)	+ O3		= O2	+ O2		1.040581e-01
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.040581e-01
  R471	O3	+ CH3O		= CH3O2	+ O2		2.934366e-03
  R469	O3	+ C2H5		= C2H5O	+ O2		8.921089e-05
  R354	NO	+ O3		= NO2	+ O2		1.636009e-06
  R294	N	+ O3		= NO	+ O2		9.053812e-08
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.260439e-08
  R468	O3	+ C2H4		= CH2O	+ CH2O2		9.604253e-09
  T1	O3			= O2	+ O		2.383579e-09
  R325	NH2	+ O3		= H2O	+ NO2		9.757932e-11
  R421	O3	+ C2H2		= CO	+ CH2O2		2.631722e-12
  R377	NO2	+ O3		= NO3	+ O2		8.152213e-15
  R537	S	+ O3		= O2	+ SO		3.670866e-18
  R545	SO	+ O3		= SO2	+ O2		9.430688e-21
  R269	HS	+ O3		= O2	+ HSO		1.448345e-21
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.799584e-23
  R216	HSO	+ O3		= HOSO	+ O2		7.712504e-24
  R126	CS	+ O3		= O2	+ OCS		2.672432e-34
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 8.67e+07

  R145	H	+ CH		= C	+ H2		7.010400e+07
  P35	CO			= C	+ O		1.664412e+07
  R407	O	+ CH		= OH	+ C		6.337128e+00
  R284	N	+ CN		= C	+ N2		5.991581e-11
  R429	O	+ CN		= C	+ NO		3.045543e-31
  R276	N	+ C2		= CN	+ C		6.370517e-38

C				LOSS RXS		INT RX RATE	TL = 8.67e+07

  R6	C	+ O2		= CO	+ O		8.519592e+07
  M2	C	+ H2		= CH2			1.552200e+06
  R296	N2O	+ C		= CO	+ N2		1.795242e-01
  R332	NO	+ C		= CN	+ O		1.213658e-02
  R331	NO	+ C		= CO	+ N		6.534157e-03
  R355	NO2	+ C		= CO	+ NO		3.768106e-07
  M22	N	+ C		= CN			3.752763e-10
  R3	C	+ H2		= CH	+ H		5.081588e-15
  R8	C	+ SO2		= CO	+ SO		1.579501e-17
  R7	C	+ OCS		= CO	+ CS		8.297583e-26
  R4	C	+ H2S		= CH	+ HS		4.217320e-26
  R5	C	+ N2		= CN	+ N		1.798104e-34
  R310	NH2	+ C		= CH	+ NH		1.404665e-34
  R214	H2O	+ C		= CH	+ OH		2.009769e-36
  R2	C	+ CN		= C2	+ N		1.464476e-44
  R1	C	+ CH2		= CH	+ CH		5.685425e-53

************************************************************

CH3O2				PRODUCTION RXS		INT RX RATE	TP = 2.81e+07

  M4	CH3	+ O2		= CH3O2			2.806505e+07
  R503	OH	+ CH4O2		= CH3O2	+ H2O		2.905164e+02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		5.813986e+01
  R161	H	+ CH4O2		= H2	+ CH3O2		1.512604e+00
  R471	O3	+ CH3O		= CH3O2	+ O2		2.934366e-03
  R425	O	+ CH4O2		= CH3O2	+ OH		2.055043e-03
  R382	NO3	+ CH3O		= CH3O2	+ NO2		4.807438e-12

CH3O2				LOSS RXS		INT RX RATE	TL = 2.81e+07

  R155	H	+ CH3O2		= CH3O	+ OH		2.767260e+07
  R500	OH	+ CH3O2		= CH4O	+ O2		2.444117e+05
  R422	O	+ CH3O2		= CH3O	+ O2		1.479548e+05
  R254	HO2	+ CH3O2		= CH4O2	+ O2		3.124424e+02
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.281543e+02
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		9.688396e-01
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.370444e-02
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.003279e-02
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		3.748836e-03
  R347	NO	+ CH3O2		= CH3O	+ NO2		7.353439e-04
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	7.248840e-04 (x2)
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	4.423021e-04 (x2)
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		6.034662e-05
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.655911e-05
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.260439e-08
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		1.644061e-10
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		6.983324e-13
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.087036e-14
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		2.015935e-14
  R156	H	+ CH3O2		= CH4	+ O2		9.184506e-15
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		8.863797e-18
  R205	H2	+ CH3O2		= CH4O2	+ H		5.935665e-19
  T17	CH3O2			= CH2O	+ OH		1.023936e-21

************************************************************

C2H4				PRODUCTION RXS		INT RX RATE	TP = 4.41e+06

  R33	CH	+ CH4		= C2H4	+ H		4.172875e+06
  R141	H	+ C2H5		= C2H4	+ H2		1.089850e+05
  P63	C2H6			= C2H4	+ H	+ H	4.058271e+04
  R131	H	+ C2H3		= C2H4			3.906202e+04
  R490	OH	+ C2H5		= C2H4	+ H2O		1.845836e+04
  P62	C2H6			= C2H4	+ H2		1.832767e+04
  R404	O	+ C2H5		= C2H4	+ OH		9.211134e+03
  R30	CH	+ C2H6		= C2H4	+ CH3		8.186192e+02
  R44	CH2	+ CH3		= C2H4	+ H		1.822733e+02
  R35	CH2	+ C2H2O		= C2H4	+ CO		1.399322e+01
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.402924e+00
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.133184e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		2.716868e-01
  T37	C2H5O			= C2H4	+ OH		1.010082e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		8.648789e-03
  R38	CH2	+ C2H5		= C2H4	+ CH3		6.264220e-03
  R109	CHO	+ C2H3		= C2H4	+ CO		6.200249e-03
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		5.654232e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		3.348997e-04
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		2.745820e-05
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		1.210397e-05 (x2)
  R93	CH4	+ C2H3		= C2H4	+ CH3		4.547165e-07
  R11	C2H	+ C2H5		= C2H4	+ C2H2		2.390708e-07
  R197	H2	+ C2H3		= C2H4	+ H		2.386479e-07
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.992092e-08
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.463002e-10
  R25	C2H5	+ CNO		= HCNO	+ C2H4		7.855969e-11
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.395883e-11
  T27	C2H5			= C2H4	+ H		1.180936e-12
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		1.102742e-17
  R196	H2	+ C2H2		= C2H4			4.478465e-31

C2H4				LOSS RXS		INT RX RATE	TL = 4.41e+06

  M9	H	+ C2H4		= C2H5			2.305933e+06
  M38	OH	+ C2H4		= C2H5O			1.867023e+06
  R398	O	+ C2H4		= CH3	+ CHO		9.143482e+04
  R400	O	+ C2H4		= CH2O	+ CH2		5.446941e+04
  R396	O	+ C2H4		= C2H3O	+ H		3.964483e+04
  P59	C2H4			= C2H2	+ H	+ H	2.217177e+04
  P58	C2H4			= C2H2	+ H2		1.773742e+04
  R399	O	+ C2H4		= C2H2O	+ H2		5.663547e+03
  P60	C2H4			= C2H3	+ H		4.434355e+03
  R397	O	+ C2H4		= C2H3	+ OH		5.952102e+00
  R488	OH	+ C2H4		= C2H3	+ H2O		7.952563e-02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		4.530551e-02
  R20	C2H4	+ CN		= HCN	+ C2H3		8.015176e-06
  R135	H	+ C2H4		= C2H3	+ H2		6.948907e-07
  R279	N	+ C2H4		= HCN	+ CH3		6.822855e-07
  R468	O3	+ C2H4		= CH2O	+ CH2O2		9.604253e-09
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.465846e-09
  R62	CH3	+ C2H4		= CH4	+ C2H3		2.353788e-12
  R312	NH2	+ C2H4		= C2H3	+ NH3		6.968338e-13
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		5.102142e-24
  R10	H2	+ C2H4		= C2H5	+ H		3.857659e-45
  T26	C2H4			= C2H2	+ H2		8.648781e-52
  R121	CO	+ C2H4		= C2H3	+ CHO		1.535723e-65

************************************************************

C2H3O				PRODUCTION RXS		INT RX RATE	TP = 2.56e+06

  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.939851e+06
  R199	H2	+ C2HO		= C2H3O			3.522536e+05
  R32	CH	+ CH2O		= C2H3O			2.023974e+05
  R396	O	+ C2H4		= C2H3O	+ H		3.964483e+04
  R401	O	+ C2H4O		= C2H3O	+ OH		1.699026e+04
  R137	H	+ C2H4O		= C2H3O	+ H2		1.211922e+04
  R393	O	+ C2H3		= C2H3O			5.722893e+02
  M6	CO	+ CH3		= C2H3O			2.435004e+02
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		6.034662e-05
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.339957e-06
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.463002e-10
  R357	NO2	+ C2H3		= C2H3O	+ NO		8.416091e-11
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		2.779320e-12
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		2.513940e-12
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		3.676571e-17
  M37	OH	+ C2H2		= C2H3O			0.000000e+00

C2H3O				LOSS RXS		INT RX RATE	TL = 2.56e+06

  R133	H	+ C2H3O		= CHO	+ CH3		1.645510e+06
  R134	H	+ C2H3O		= C2H2O	+ H2		8.975510e+05
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.986821e+04
  T32	C2H3O			= CO	+ CH3		8.346972e+02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.433468e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		5.850476e+01
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		5.716488e+00
  R110	CHO	+ C2H3O		= C2H4O	+ CO		7.257614e-01
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.313297e-02
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	6.126914e-08
  T31	C2H3O			= C2H2	+ OH		4.125906e-09
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		7.557269e-10
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		4.299912e-10
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		3.024143e-13
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		5.408136e-17

************************************************************

C2H5				PRODUCTION RXS		INT RX RATE	TP = 2.56e+06

  M9	H	+ C2H4		= C2H5			2.305933e+06
  R491	OH	+ C2H6		= C2H5	+ H2O		2.248237e+05
  R143	H	+ C2H6		= C2H5	+ H2		2.968316e+04
  R406	O	+ C2H6		= C2H5	+ OH		1.048673e+01
  R448	O(1D)	+ C2H6		= C2H5	+ OH		1.922438e+00
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		9.688396e-01
  R12	C2H	+ C2H6		= C2H2	+ C2H5		3.299293e-03
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		5.652458e-04
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		2.105931e-04
  R29	C2H6	+ CN		= HCN	+ C2H5		1.101245e-05
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.066831e-06
  R95	CH4	+ CH3		= H2	+ C2H5		9.418325e-09
  R39	CH2	+ C2H6		= C2H5	+ CH3		4.962847e-09
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.133776e-14
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		5.408136e-17
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		1.102742e-17
  R10	H2	+ C2H4		= C2H5	+ H		3.857659e-45
  T28	C2H6			= C2H5	+ H		3.500509e-52

C2H5				LOSS RXS		INT RX RATE	TL = 2.56e+06

  R140	H	+ C2H5		= CH3	+ CH3		2.179701e+06
  R141	H	+ C2H5		= C2H4	+ H2		1.089850e+05
  R402	O	+ C2H5		= C2H5O			9.211134e+04
  M58	H	+ C2H5		= C2H6			6.708766e+04
  R403	O	+ C2H5		= C2H4O	+ H		6.536236e+04
  R490	OH	+ C2H5		= C2H4	+ H2O		1.845836e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.312162e+04
  R404	O	+ C2H5		= C2H4	+ OH		9.211134e+03
  P61	C2H5			= CH3	+ CH21		6.399132e+03
  R112	CHO	+ C2H5		= C2H6	+ CO		1.281235e+01
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.402924e+00
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.133184e+00
  R251	HO2	+ C2H5		= C2H6	+ O2		1.133184e+00
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		5.654232e-02
  R198	H2	+ C2H5		= C2H6	+ H		3.118290e-02
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.164657e-02
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.003279e-02
  R38	CH2	+ C2H5		= C2H4	+ CH3		6.264220e-03
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		5.654232e-03
  R469	O3	+ C2H5		= C2H5O	+ O2		8.921089e-05
  R53	CH2O	+ C2H5		= C2H6	+ CHO		4.976064e-05
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		2.745820e-05 (x2)
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		1.210397e-05
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		6.602166e-06
  R11	C2H	+ C2H5		= C2H4	+ C2H2		2.390708e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		1.700124e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.222155e-08
  R25	C2H5	+ CNO		= HCNO	+ C2H4		7.855969e-11
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		2.779320e-12
  T27	C2H5			= C2H4	+ H		1.180936e-12
  R24	C2H5	+ CNO		= HCN	+ C2H4O		6.213357e-13
  R380	NO3	+ C2H5		= C2H5O	+ NO2		3.238176e-13
  R314	NH2	+ C2H5		= C2H6	+ NH		3.233380e-21
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		5.102142e-24
  R15	C2H2	+ C2H5		= C2H6	+ C2H		3.347457e-31

************************************************************

C2H4O				PRODUCTION RXS		INT RX RATE	TP = 2.05e+06

  R142	H	+ C2H5O		= C2H4O	+ H2		1.959008e+06
  R403	O	+ C2H5		= C2H4O	+ H		6.536236e+04
  R70	CH3	+ CHO		= C2H4O			2.955697e+04
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.598425e+02
  R485	OH	+ C2H3		= C2H4O			1.426763e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		7.257614e-01
  T38	C2H5O			= C2H4O	+ H		7.855565e-02
  R335	NO	+ C2H5O		= C2H4O	+ HNO		2.553015e-04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.036692e-08
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.465846e-09
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		7.557269e-10
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		4.299912e-10
  R24	C2H5	+ CNO		= HCN	+ C2H4O		6.213357e-13
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		5.408136e-17

C2H4O				LOSS RXS		INT RX RATE	TL = 2.05e+06

  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.939851e+06
  P22	C2H4O			= CHO	+ CH3		5.802160e+04
  R138	H	+ C2H4O		= CH4	+ CHO		1.971199e+04
  R401	O	+ C2H4O		= C2H3O	+ OH		1.699026e+04
  R137	H	+ C2H4O		= C2H3O	+ H2		1.211922e+04
  P23	C2H4O			= CO	+ CH4		7.400390e+03
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	8.612621e+01
  R136	H	+ C2H4O		= C2H5O			3.355033e+01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.339957e-06
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.463002e-10
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		2.779320e-12
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		2.513940e-12
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		3.676571e-17
  T33	C2H4O			= CHO	+ CH3		1.341086e-42
  T34	C2H4O			= C2H2O	+ H2		3.512679e-45
  T35	C2H4O			= CH4	+ CO		1.391037e-45

************************************************************

C2H5O				PRODUCTION RXS		INT RX RATE	TP = 1.96e+06

  M38	OH	+ C2H4		= C2H5O			1.867023e+06
  R402	O	+ C2H5		= C2H5O			9.211134e+04
  R136	H	+ C2H4O		= C2H5O			3.355033e+01
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.003279e-02
  R469	O3	+ C2H5		= C2H5O	+ O2		8.921089e-05
  R380	NO3	+ C2H5		= C2H5O	+ NO2		3.238176e-13

C2H5O				LOSS RXS		INT RX RATE	TL = 1.96e+06

  R142	H	+ C2H5O		= C2H4O	+ H2		1.959008e+06
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.598425e+02
  T38	C2H5O			= C2H4O	+ H		7.855565e-02
  T37	C2H5O			= C2H4	+ OH		1.010082e-02
  T36	C2H5O			= CH2O	+ CH3		1.912249e-03
  R335	NO	+ C2H5O		= C2H4O	+ HNO		2.553015e-04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.036692e-08

************************************************************

C2H2O				PRODUCTION RXS		INT RX RATE	TP = 9.24e+05

  R134	H	+ C2H3O		= C2H2O	+ H2		8.975510e+05
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.986821e+04
  R399	O	+ C2H4		= C2H2O	+ H2		5.663547e+03
  R395	O	+ C2H3		= C2H2O	+ H		5.547165e+02
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		5.716488e+00
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.313297e-02
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.731910e-09
  R479	OH	+ C2H2		= C2H2O	+ H		8.095037e-13
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		3.024143e-13
  T34	C2H4O			= C2H2O	+ H2		3.512679e-45

C2H2O				LOSS RXS		INT RX RATE	TL = 9.23e+05

  R483	OH	+ C2H2O		= CO	+ CH3O		8.994909e+05
  R130	H	+ C2H2O		= CO	+ CH3		2.395243e+04
  R35	CH2	+ C2H2O		= C2H4	+ CO		1.399322e+01
  T30	C2H2O			= CO	+ CH2		3.304433e-35

************************************************************

C2HO				PRODUCTION RXS		INT RX RATE	TP = 7.75e+05

  M5	CO	+ CH		= C2HO			7.466032e+05
  R481	OH	+ C2H2		= C2HO	+ H2		2.832358e+04
  R390	O	+ C2H2		= H	+ C2HO		3.123296e+01
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.655911e-05
  R356	NO2	+ C2H		= C2HO	+ NO		3.955158e-11

C2HO				LOSS RXS		INT RX RATE	TL = 7.75e+05

  R200	H2	+ C2HO		= CH3	+ CO		4.227043e+05
  R199	H2	+ C2HO		= C2H3O			3.522536e+05
  R336	NO	+ C2HO		= CO	+ HCNO		1.356620e-01
  R337	NO	+ C2HO		= HCN	+ CO2		4.377355e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.029343e-06
  R360	NO2	+ C2HO		= CO2	+ HCNO		6.852884e-07
  T29	C2HO			= CO	+ CH		1.603083e-50

************************************************************

C2H6				PRODUCTION RXS		INT RX RATE	TP = 3.86e+05

  M3	CH3	+ CH3		= C2H6			3.190989e+05
  M58	H	+ C2H5		= C2H6			6.708766e+04
  R60	CH3	+ C2H3O		= C2H6	+ CO		5.850476e+01
  R112	CHO	+ C2H5		= C2H6	+ CO		1.281235e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		1.133184e+00
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		5.654232e-02
  R198	H2	+ C2H5		= C2H6	+ H		3.118290e-02
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.164657e-02
  R53	CH2O	+ C2H5		= C2H6	+ CHO		4.976064e-05
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		2.745820e-05
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		6.602166e-06
  R217	H2O	+ C2H5		= C2H6	+ OH		1.700124e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.222155e-08
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		2.779320e-12
