CO2				PRODUCTION RXS		INT RX RATE	TP = 3.29e+11

  M89	OH	+ CO		= CO2	+ H		2.733951e+11
  R505	OH	+ CHO2		= CO2	+ H2O		3.384940e+10
  R428	O	+ CHO2		= CO2	+ OH		1.294870e+10
  R645	O2	+ CHO2		= HO2	+ CO2		8.215533e+09
  R427	O	+ CHO		= CO2	+ H		2.065302e+08
  R454	O(1D)	+ CO2		= CO2	+ O		5.976857e+07
  M31	O	+ CO		= CO2			5.757664e+06
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.872088e+03
  R337	NO	+ C2HO		= HCN	+ CO2		8.143730e-02
  T49	CHO2			= CO2	+ H		2.644554e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.402041e-04
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.650511e-05
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	5.246500e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		3.647141e-07
  R438	O	+ HCNO		= CO2	+ NH		2.837211e-09
  R351	NO	+ CNO		= CO2	+ N2		1.217887e-12
  R373	NO2	+ CN		= CO2	+ N2		6.038047e-15
  R374	NO2	+ CNO		= CO2	+ N2O		8.133528e-16
  R473	OCS	+ OH		= CO2	+ HS		5.378711e-46
  T15	CH2O2			= CO2	+ H2		2.784889e-47

CO2				LOSS RXS		INT RX RATE	TL = 3.32e+11

  P36	CO2			= CO	+ O		1.955610e+11
  P37	CO2			= CO	+ O(1D)		1.366172e+11
  R454	O(1D)	+ CO2		= CO2	+ O		5.976857e+07
  R123	CO2	+ CH2		= CH2O	+ CO		5.051479e+07
  R165	H	+ CO2		= CO	+ OH		9.890532e-01
  R124	CO2	+ CN		= CNO	+ CO		8.414692e-25
  R572	S	+ CO2		= SO	+ CO		0.000000e+00

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 1.56e+11

  M10	H	+ CHO		= CH2O			1.554198e+11
  R415	O	+ CH3		= CH2O	+ H		7.947090e+08
  R123	CO2	+ CH2		= CH2O	+ CO		5.051479e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		4.903732e+07
  R154	H	+ CH3O		= CH2O	+ H2		3.886206e+07
  R561	CHO	+ CHO		= CH2O	+ CO		1.768425e+07
  R419	O	+ CH3O		= CH2O	+ OH		5.293540e+06
  R499	OH	+ CH3O		= CH2O	+ H2O		5.329264e+05
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.494879e+05 (x2)
  R400	O	+ C2H4		= CH2O	+ CH2		4.854551e+04
  R492	OH	+ CH2		= CH2O	+ H		4.816273e+04
  R405	O	+ C2H5		= CH2O	+ CH3		7.103980e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.848680e+02
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.066432e+02
  T47	CH3O			= CH2O	+ H		2.150630e+02
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		9.871179e-01
  R206	H2	+ CHO		= CH2O	+ H		3.194643e-01
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.606264e-01
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		1.418500e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		1.137292e-01
  R237	HNO	+ CHO		= CH2O	+ NO		1.076539e-01
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.870797e-02
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		2.334371e-02
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.115222e-02
  T36	C2H5O			= CH2O	+ CH3		1.622025e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.062995e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		4.895530e-04
  R365	NO2	+ CH3		= CH2O	+ HNO		4.560813e-04
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.659981e-04
  R363	NO2	+ CH2		= CH2O	+ NO		6.239115e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.123822e-06
  R468	O3	+ C2H4		= CH2O	+ CH2O2		1.644375e-07
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.211183e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		2.695779e-08
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.605837e-08
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.010101e-08
  R392	O	+ C2H2N		= CH2O	+ CN		1.124600e-08
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.092497e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		9.241396e-10
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.735932e-10
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.032923e-12
  T51	CH3NO2			= CH2O	+ HNO		6.390946e-15
  T17	CH3O2			= CH2O	+ OH		1.294811e-20
  T24	CH4O2			= CH2O	+ H2O		1.402921e-23
  R548	SO2	+ CH2		= CH2O	+ SO		1.976789e-26
  T21	CH4O			= CH2O	+ H2		8.535870e-45

CH2O				LOSS RXS		INT RX RATE	TL = 1.53e+11

  R148	H	+ CH2O		= H2	+ CHO		1.008039e+11
  P20	CH2O			= CHO	+ H		2.208197e+10
  P21	CH2O			= CO	+ H2		1.911517e+10
  R493	OH	+ CH2O		= CHO	+ H2O		1.013506e+10
  M88	H	+ CH2O		= CH3O			6.774783e+08
  R413	O	+ CH2O		= CHO	+ OH		5.366812e+07
  R32	CH	+ CH2O		= C2H3O			9.370565e+04
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.546617e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		1.392152e+00
  R55	CH2O	+ CN		= HCN	+ CHO		4.492133e-04
  R53	CH2O	+ C2H5		= C2H6	+ CHO		4.109460e-05
  R252	HO2	+ CH2O		= CHO	+ H2O2		6.547324e-06
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.466870e-06
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		4.936384e-10
  R51	CH2O	+ C2H3		= C2H4	+ CHO		1.549570e-10
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.146531e-11
  T14	CH2O			= CO	+ H2		3.162937e-41
  R272	HS	+ CH2O		= H2S	+ CHO		0.000000e+00

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 1.52e+11

  P37	CO2			= CO	+ O(1D)		1.366172e+11
  P2	O2			= O	+ O(1D)		1.391439e+10
  P4	O3			= O2	+ O(1D)		8.020224e+08
  P72	H2O			= H2	+ O(1D)		7.882911e+08
  P11	N2O			= N2	+ O(1D)		2.440146e+03
  P17	HNO3			= HNO2	+ O(1D)		4.697848e-02

O(1D)				LOSS RXS		INT RX RATE	TL = 1.52e+11

  R458	O(1D)	+ N2		= O	+ N2		1.520506e+11
  R454	O(1D)	+ CO2		= CO2	+ O		5.976857e+07
  R455	O(1D)	+ H2		= H	+ OH		1.141329e+07
  R464	O(1D)	+ O2		= O	+ O2		7.797544e+04
  R456	O(1D)	+ H2O		= OH	+ OH		6.409579e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		4.620092e+03
  M36	O(1D)	+ N2		= N2O			2.442329e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		1.226573e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.066432e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		5.739329e+01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.229856e+01
  R465	O(1D)	+ O3		= O2	+ O2		1.087061e+00
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.087061e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		2.742861e-01
  R447	O(1D)	+ C2H4		= C2H3	+ OH		1.063799e-02
  R460	O(1D)	+ N2O		= NO	+ NO		1.391254e-03
  R459	O(1D)	+ N2O		= O2	+ N2		8.884836e-04
  R462	O(1D)	+ NO		= O2	+ N		4.821927e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		3.647141e-07
  R463	O(1D)	+ NO2		= O2	+ NO		5.371451e-09
  R461	O(1D)	+ NH3		= OH	+ NH2		7.244120e-11
  R467	O(1D)	+ OCS		= CO	+ SO		1.667165e-40

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.52e+11

  R458	O(1D)	+ N2		= O	+ N2		1.520506e+11
  P11	N2O			= N2	+ O(1D)		2.440146e+03
  R296	N2O	+ C		= CO	+ N2		3.331183e-02
  R459	O(1D)	+ N2O		= O2	+ N2		8.884836e-04
  R291	N	+ NO		= O	+ N2		4.175669e-06
  R201	NH	+ NO		= OH	+ N2		2.471144e-07
  R320	NH2	+ NO		= H2O	+ N2		6.829894e-09
  R298	N2O	+ CN		= N2	+ CNO		1.728504e-09
  R289	N	+ NH		= N2	+ H		3.799416e-11
  R284	N	+ CN		= C	+ N2		2.543704e-11
  M25	N	+ N		= N2			1.492276e-12
  R351	NO	+ CNO		= CO2	+ N2		1.217887e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	6.331494e-13
  R373	NO2	+ CN		= CO2	+ N2		6.038047e-15
  T4	N2O			= N2	+ O		1.014829e-28
  P67	N2H2			= N2	+ H2		2.353759e-41
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	6.194104e-42

N2				LOSS RXS		INT RX RATE	TL = 1.52e+11

  R458	O(1D)	+ N2		= O	+ N2		1.520506e+11
  M36	O(1D)	+ N2		= N2O			2.442329e+03
  R5	C	+ N2		= CN	+ N		2.814407e-34
  P39	N2			= N	+ N		0.000000e+00

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 5.57e+10

  M39	OH	+ CO		= CHO2			5.572397e+10
  R368	NO2	+ CHO		= NO	+ CHO2		5.221824e-03
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.735160e-08
  P28	CH2O2			= CHO2	+ H		1.756847e-08

CHO2				LOSS RXS		INT RX RATE	TL = 5.50e+10

  R505	OH	+ CHO2		= CO2	+ H2O		3.384940e+10
  R428	O	+ CHO2		= CO2	+ OH		1.294870e+10
  R645	O2	+ CHO2		= HO2	+ CO2		8.215533e+09
  T48	CHO2			= CO	+ OH		4.343459e-02
  T49	CHO2			= CO2	+ H		2.644554e-02

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 3.86e+09

  R501	OH	+ CH4		= CH3	+ H2O		1.094244e+09
  R597	CH21	+ H2		= CH3	+ H		9.630917e+08
  P32	CH4			= CH3	+ H		8.469598e+08
  R153	H	+ CH3O		= CH3	+ OH		6.217929e+08
  R157	H	+ CH4		= CH3	+ H2		1.792218e+08
  M73	CH	+ H2		= CH3			1.532090e+08
  R420	O	+ CH3O		= CH3	+ O2		1.890550e+06
  R133	H	+ C2H3O		= CHO	+ CH3		7.509774e+05
  R200	H2	+ C2HO		= CH3	+ CO		7.467747e+05
  R599	CH21	+ CH4		= CH3	+ CH3		3.616907e+05 (x2)
  M56	H	+ CH2		= CH3			1.683097e+05
  R140	H	+ C2H5		= CH3	+ CH3		1.231966e+05 (x2)
  R398	O	+ C2H4		= CH3	+ CHO		8.016587e+04
  R423	O	+ CH4		= CH3	+ OH		5.719828e+04
  P22	C2H4O			= CHO	+ CH3		2.906352e+04
  R130	H	+ C2H2O		= CO	+ CH3		1.226856e+04
  R405	O	+ C2H5		= CH2O	+ CH3		7.103980e+03
  R450	O(1D)	+ CH4		= CH3	+ OH		4.620092e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.872088e+03
  P61	C2H5			= CH3	+ CH21		1.587732e+03
  P66	C2H6			= CH3	+ CH3		1.522535e+03 (x2)
  T32	C2H3O			= CO	+ CH3		7.512778e+02
  R30	CH	+ C2H6		= C2H4	+ CH3		6.960110e+01
  R91	CH4	+ C2H		= C2H2	+ CH3		1.812861e+01
  R482	OH	+ C2H2		= CO	+ CH3		1.086728e+01
  R50	CH2	+ CHO		= CO	+ CH3		6.674690e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	4.164725e+00
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.776327e+00
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		5.277268e-02
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.870797e-02
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.439119e-03
  T36	C2H5O			= CH2O	+ CH3		1.622025e-03
  R99	CH4	+ CN		= HCN	+ CH3		7.486484e-04
  R36	CH2	+ C2H3		= C2H2	+ CH3		4.915037e-05
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	5.246500e-06
  R93	CH4	+ C2H3		= C2H4	+ CH3		6.451570e-07
  R48	CH2	+ CH4		= CH3	+ CH3		6.104828e-07 (x2)
  R279	N	+ C2H4		= HCN	+ CH3		4.831926e-07
  R283	N	+ CH4O		= CH3	+ HNO		4.308430e-08
  R98	CH4	+ CHO		= CH2O	+ CH3		2.695779e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		2.385173e-09
  R39	CH2	+ C2H6		= C2H5	+ CH3		2.105579e-09
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.510039e-10
  R317	NH2	+ CH4		= CH3	+ NH3		5.724906e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		4.733284e-11
  P70	C2H5N			= HCN	+ CH3	+ H	6.774937e-12
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		3.446807e-17
  R367	NO2	+ CH4		= HNO2	+ CH3		3.661266e-28
  R608	C2	+ CH4		= C2H	+ CH3		8.715102e-32
  T20	CH4O			= CH3	+ OH		3.139156e-42
  T33	C2H4O			= CHO	+ CH3		1.096700e-42
  T93	CH5N			= CH3	+ NH2		5.446128e-52
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00
  R229	H2S	+ CH2		= HS	+ CH3		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 3.86e+09

  M57	H	+ CH3		= CH4			2.660192e+09
  R415	O	+ CH3		= CH2O	+ H		7.947090e+08
  R416	O	+ CH3		= CO	+ H2	+ H	3.246954e+08
  M4	CH3	+ O2		= CH3O2			8.296087e+07
  R414	O	+ CH3		= CH3O			2.177826e+05
  R71	CH3	+ CHO		= CH4	+ CO		1.948037e+05
  M3	CH3	+ CH3		= C2H6			8.532347e+04 (x2)
  R496	OH	+ CH3		= CH2	+ H2O		5.962718e+04
  R70	CH3	+ CHO		= C2H4O			2.922056e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		1.132954e+04
  R470	O3	+ CH3		= CH3O	+ O2		1.744030e+03
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.107397e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.848680e+02
  R203	H2	+ CH3		= CH4	+ H		5.063224e+02
  M6	CO	+ CH3		= C2H3O			2.136631e+02
  R44	CH2	+ CH3		= C2H4	+ H		1.450130e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		7.247246e+01
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		7.158412e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		1.392152e+00
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.728046e-01
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.539924e-01
  R235	HNO	+ CH3		= CH4	+ NO		5.345355e-02
  R282	N	+ CH3		= H2	+ HCN		8.070386e-03
  R640	NO2	+ CH3		= CH3NO2			3.987494e-03
  R364	NO2	+ CH3		= CH3O	+ NO		1.908784e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		5.509024e-04
  R365	NO2	+ CH3		= CH2O	+ HNO		4.560813e-04
  R149	H	+ CH3		= CH2	+ H2		3.385436e-04
  M86	NH2	+ CH3		= CH5N			6.079955e-06
  R381	NO3	+ CH3		= CH3O	+ NO2		5.373617e-07
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		3.973082e-07
  R65	CH3	+ C2H6		= CH4	+ C2H5		2.919229e-07
  R495	OH	+ CH3		= CH3O	+ H		9.274985e-08
  R95	CH4	+ CH3		= H2	+ C2H5		1.921827e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		9.241396e-10
  R62	CH3	+ C2H4		= CH4	+ C2H3		3.132146e-13
  R328	NH3	+ CH3		= CH4	+ NH2		4.096652e-14
  R316	NH2	+ CH3		= CH4	+ NH		7.489201e-15
  R57	CH3	+ C2H2		= CH4	+ C2H		9.231786e-21
  R122	CO	+ CH3		= C2H2	+ OH		1.030390e-38

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 2.66e+09

  M57	H	+ CH3		= CH4			2.660192e+09
  R71	CH3	+ CHO		= CH4	+ CO		1.948037e+05
  R598	CH21	+ CH4		= CH2	+ CH4		7.356422e+04
  R138	H	+ C2H4O		= CH4	+ CHO		1.342245e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		1.132954e+04
  P65	C2H6			= CH4	+ CH21		5.582629e+03
  P23	C2H4O			= CO	+ CH4		3.690154e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.848680e+02
  R203	H2	+ CH3		= CH4	+ H		5.063224e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.029039e+02
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		7.158412e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		1.392152e+00
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.728046e-01
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.539924e-01
  R235	HNO	+ CH3		= CH4	+ NO		5.345355e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		5.509024e-04
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		3.973082e-07
  R65	CH3	+ C2H6		= CH4	+ C2H5		2.919229e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		3.132146e-13
  R328	NH3	+ CH3		= CH4	+ NH2		4.096652e-14
  R156	H	+ CH3O2		= CH4	+ O2		1.074143e-14
  R316	NH2	+ CH3		= CH4	+ NH		7.489201e-15
  R57	CH3	+ C2H2		= CH4	+ C2H		9.231786e-21
  T92	CH5N			= CH4	+ NH		2.133656e-32
  T35	C2H4O			= CH4	+ CO		1.137521e-45

CH4				LOSS RXS		INT RX RATE	TL = 3.34e+09

  P33	CH4			= CH21	+ H2		1.094850e+09
  R501	OH	+ CH4		= CH3	+ H2O		1.094244e+09
  P32	CH4			= CH3	+ H		8.469598e+08
  R157	H	+ CH4		= CH3	+ H2		1.792218e+08
  P34	CH4			= CH	+ H2	+ H	1.239453e+08
  R33	CH	+ CH4		= C2H4	+ H		6.888771e+05
  R599	CH21	+ CH4		= CH3	+ CH3		3.616907e+05
  R598	CH21	+ CH4		= CH2	+ CH4		7.356422e+04
  R423	O	+ CH4		= CH3	+ OH		5.719828e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		4.620092e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		1.226573e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.066432e+02
  R91	CH4	+ C2H		= C2H2	+ CH3		1.812861e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.776327e+00
  R99	CH4	+ CN		= HCN	+ CH3		7.486484e-04
  R93	CH4	+ C2H3		= C2H4	+ CH3		6.451570e-07
  R48	CH2	+ CH4		= CH3	+ CH3		6.104828e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		2.695779e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		2.385173e-09
  R95	CH4	+ CH3		= H2	+ C2H5		1.921827e-09
  R317	NH2	+ CH4		= CH3	+ NH3		5.724906e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		4.733284e-11
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		3.446807e-17
  R367	NO2	+ CH4		= HNO2	+ CH3		3.661266e-28
  R608	C2	+ CH4		= C2H	+ CH3		8.715102e-32

************************************************************

O3				PRODUCTION RXS		INT RX RATE	TP = 2.05e+09

  M35	O	+ O2		= O3			2.050334e+09

O3				LOSS RXS		INT RX RATE	TL = 2.05e+09

  R192	H	+ O3		= OH	+ O2		1.120919e+09
  P4	O3			= O2	+ O(1D)		8.020224e+08
  P3	O3			= O2	+ O		1.273450e+08
  R444	O	+ O3		= O2	+ O2		3.573438e+04
  R525	OH	+ O3		= HO2	+ O2		1.035738e+04
  R470	O3	+ CH3		= CH3O	+ O2		1.744030e+03
  R261	HO2	+ O3		= OH	+ O2	+ O2	7.333173e+01
  R465	O(1D)	+ O3		= O2	+ O2		1.087061e+00
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.087061e+00
  R471	O3	+ CH3O		= CH3O2	+ O2		3.686959e-01
  R469	O3	+ C2H5		= C2H5O	+ O2		1.311016e-03
  R354	NO	+ O3		= NO2	+ O2		8.365765e-05
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.836441e-05
  R294	N	+ O3		= NO	+ O2		1.356149e-06
  R468	O3	+ C2H4		= CH2O	+ CH2O2		1.644375e-07
  T1	O3			= O2	+ O		1.012044e-07
  R325	NH2	+ O3		= H2O	+ NO2		1.901625e-09
  R421	O3	+ C2H2		= CO	+ CH2O2		4.480756e-11
  R377	NO2	+ O3		= NO3	+ O2		1.435759e-11
  R126	CS	+ O3		= O2	+ OCS		4.446028e-54
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00
  R216	HSO	+ O3		= HOSO	+ O2		0.000000e+00
  R269	HS	+ O3		= O2	+ HSO		0.000000e+00
  R271	HSO	+ O3		= HS	+ O2	+ O2	0.000000e+00
  R537	S	+ O3		= O2	+ SO		0.000000e+00
  R545	SO	+ O3		= SO2	+ O2		0.000000e+00

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 1.83e+09

  M88	H	+ CH2O		= CH3O			6.774783e+08
  R159	H	+ CH4O		= CH3O	+ H2		5.197453e+08
  R502	OH	+ CH4O		= CH3O	+ H2O		4.703655e+08
  R155	H	+ CH3O2		= CH3O	+ OH		7.532702e+07
  P40	CH4O			= CH3O	+ H		5.922214e+07
  R218	H2O	+ CH		= CH3O			2.403685e+07
  R422	O	+ CH3O2		= CH3O	+ O2		5.296487e+06
  R483	OH	+ C2H2O		= CO	+ CH3O		4.220570e+05
  R424	O	+ CH4O		= CH3O	+ OH		3.840185e+05
  R414	O	+ CH3		= CH3O			2.177826e+05
  P24	CH4O2			= CH3O	+ OH		6.573067e+03
  R470	O3	+ CH3		= CH3O	+ O2		1.744030e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		1.226573e+03
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.107397e+03 (x2)
  R453	O(1D)	+ CH4O		= CH3O	+ OH		5.739329e+01
  R160	H	+ CH4O2		= CH3O	+ H2O		4.989078e+01
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		9.871179e-01
  P25	CH3NO2			= CH3O	+ NO		7.593366e-01
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	2.632488e-01 (x2)
  R14	C2H	+ CH4O		= C2H2	+ CH3O		1.269343e-01
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		3.563555e-02
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.915055e-02
  R364	NO2	+ CH3		= CH3O	+ NO		1.908784e-03
  R101	CH4O	+ CN		= HCN	+ CH3O		1.109712e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.062995e-03
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		8.126057e-04
  R69	CH3	+ CH4O		= CH4	+ CH3O		5.509024e-04
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		3.097189e-04
  P26	CH3NO3			= CH3O	+ NO2		6.530435e-05
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.836441e-05
  R381	NO3	+ CH3		= CH3O	+ NO2		5.373617e-07
  R495	OH	+ CH3		= CH3O	+ H		9.274985e-08
  R255	HO2	+ CH4O		= CH3O	+ H2O2		2.348600e-08
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.898427e-10
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.510039e-10
  R385	NO3	+ CH4O		= CH3O	+ HNO3		3.901025e-11
  T50	CH3NO2			= CH3O	+ NO		7.713669e-12
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.021694e-13
  T52	CH3NO3			= CH3O	+ NO2		3.839138e-17
  T23	CH4O2			= CH3O	+ OH		1.031069e-19
  T19	CH4O			= CH3O	+ H		7.239512e-53
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 1.83e+09

  R152	H	+ CH3O		= CH4O			1.114872e+09
  R153	H	+ CH3O		= CH3	+ OH		6.217929e+08
  R81	CH3O	+ O2		= CH2O	+ HO2		4.903732e+07
  R154	H	+ CH3O		= CH2O	+ H2		3.886206e+07
  R419	O	+ CH3O		= CH2O	+ OH		5.293540e+06
  R420	O	+ CH3O		= CH3	+ O2		1.890550e+06
  R499	OH	+ CH3O		= CH2O	+ H2O		5.329264e+05
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.494879e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		7.474396e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.848680e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.546617e+02
  T47	CH3O			= CH2O	+ H		2.150630e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.776327e+00
  M27	NO	+ CH3O		= CH3NO2			7.761016e-01
  R45	CH2	+ CH3O		= C2H4	+ OH		7.741594e-01
  R204	H2	+ CH3O		= CH4O	+ H		3.906324e-01
  R471	O3	+ CH3O		= CH3O2	+ O2		3.686959e-01
  R236	HNO	+ CH3O		= CH4O	+ NO		1.862266e-01
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		1.418500e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		1.137292e-01
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.870797e-02
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		2.334371e-02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		7.100828e-03
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		2.334371e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		4.895530e-04
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.659981e-04
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		1.060715e-04
  M28	NO2	+ CH3O		= CH3NO3			6.532481e-05
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.605837e-08
  R382	NO3	+ CH3O		= CH3O2	+ NO2		1.310996e-09
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.092497e-09
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.032923e-12

************************************************************

CH4O				PRODUCTION RXS		INT RX RATE	TP = 1.12e+09

  R152	H	+ CH3O		= CH4O			1.114872e+09
  R500	OH	+ CH3O2		= CH4O	+ O2		2.329641e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		7.474396e+04
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.546617e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.776327e+00
  R204	H2	+ CH3O		= CH4O	+ H		3.906324e-01
  R236	HNO	+ CH3O		= CH4O	+ NO		1.862266e-01
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.606264e-01
  R150	H	+ CH3NO2	= CH4O	+ NO		2.072117e-02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		7.100828e-03
