# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
M13	2.010266e+11
M14	4.173069e+00
M15	1.927180e+04
M16	3.275049e+10
M17	7.472577e+11
M18	4.426058e+11
M19	3.333125e+09
M20	1.477876e+01
M21	0.000000e+00
M22	5.612041e-12
M23	2.951981e-02
M24	2.529239e-04
M25	1.300994e-13
M26	8.222073e-02
M27	2.805301e-01
M28	1.662435e-02
M29	4.961670e-11
M31	4.662170e+07
M32	2.117663e+02
M33	2.162806e+01
M34	3.286959e+10
M35	1.067302e+11
M36	1.951739e+04
M37	0.000000e+00
M38	7.373730e+04
M39	2.252780e+11
M40	1.421215e-11
M41	4.541738e+00
M42	4.744978e+02
M43	1.726424e+01
M44	9.607216e+08
M45	0.000000e+00
M46	0.000000e+00
M47	0.000000e+00
M48	9.174657e-35
M49	2.754341e-31
M50	7.509737e-37
M51	0.000000e+00
M52	0.000000e+00
M53	0.000000e+00
M54	1.310017e-64
M55	4.350538e-152
M56	3.830190e+03
M57	1.277949e+10
M58	1.049549e+05
M73	3.897862e+06
M85	2.334489e-12
M86	9.253937e-04
M88	4.660934e+08
M89	5.598159e+11
M90	1.697854e+02
P1	9.245933e+09
P2	1.725057e+10
P3	1.371221e+10
P4	8.405174e+10
P5	1.512181e+10
P6	1.516603e+12
P7	7.930533e+09
P8	1.024987e+03
P9	3.274241e+00
P10	2.390454e+01
P11	1.951409e+04
P12	1.606620e-11
P13	3.342794e-11
P14	4.532523e+02
P15	1.119750e+01
P16	8.179609e-01
P17	5.872539e-01
P18	8.093208e+00
P19	2.064445e+00
P20	1.388348e+10
P21	1.223206e+10
P22	4.066082e+04
P23	4.876895e+03
P24	9.876413e+06
P25	6.447586e-01
P26	1.659669e-02
P27	3.166764e-06
P28	6.785923e-07
P29	6.785923e-07
P30	0.000000e+00
P31	0.000000e+00
P32	2.222812e+08
P33	2.873392e+08
P34	3.252896e+07
P35	2.544032e+07
P36	6.347121e+11
P37	1.541193e+11
P38	0.000000e+00
P39	0.000000e+00
P40	1.036897e+07
P41	7.681023e-03
P42	3.455120e+00
P43	2.478109e-08
P44	1.766856e+00
P45	0.000000e+00
P46	4.214123e-22
P47	4.392220e-21
P48	7.738797e-24
P49	0.000000e+00
P50	0.000000e+00
P51	0.000000e+00
P52	2.297194e-27
P53	3.715384e-27
P54	1.211662e-67
P56	1.935148e+03
P57	6.724800e+01
P58	2.865832e+03
P59	3.582290e+03
P60	7.164581e+02
P61	1.395729e+03
P62	3.492692e+01
P63	7.733819e+01
P64	6.735907e+01
P65	5.488516e+01
P66	1.496868e+01
P67	4.748722e-32
P68	2.053214e-12
P69	9.237531e-04
P70	1.407805e-11
P71	6.621519e+02
P72	3.567202e+07
P73	4.189351e+07
T1	1.714066e-02
T2	4.040947e-19
T3	7.035828e-13
T4	2.271904e-26
T5	6.941242e-42
T6	8.798578e-05
T7	1.210615e-13
T8	7.531035e-21
T9	4.714173e-18
T10	2.097120e-19
T13	1.880229e-02
T14	1.917290e-39
T15	2.028450e-42
T16	1.477674e-41
T17	6.379690e-15
T19	4.296905e-51
T20	1.124696e-40
T21	2.562088e-43
T22	1.313993e-41
T23	1.859669e-10
T24	2.715997e-14
T25	1.248505e-26
T26	1.742750e-49
T27	2.158196e-11
T28	1.712983e-50
T29	7.982640e-47
T30	7.047245e-33
T31	2.100033e-07
T32	1.940707e+04
T33	5.489907e-40
T34	1.374312e-42
T35	5.758996e-43
T36	6.467190e-02
T37	3.256915e-01
T38	2.345771e+00
T40	1.359828e-37
T41	0.000000e+00
T42	0.000000e+00
T43	0.000000e+00
T46	1.339749e+08
T47	6.650452e+02
T48	2.714624e-01
T49	1.587378e-01
T50	6.523856e-12
T51	6.534442e-15
T52	8.876148e-14
T53	3.092505e-58
T54	3.077347e-22
T55	4.512614e-21
T56	3.154736e-22
T57	3.102162e-73
T58	0.000000e+00
T59	0.000000e+00
T60	0.000000e+00
T91	1.027100e-41
T92	3.123188e-28
T93	4.628439e-47
