# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R611	9.524580e-47
R617	2.116960e-17
R618	2.958339e-07
R639	1.760296e-15
R640	1.286057e+01
R641	5.120642e-14
R642	1.213730e-32
R643	3.194025e-33
R644	2.726356e-06
R645	2.308499e+11
M2	2.474250e+02
M3	3.721123e+04
M4	2.284435e+08
M5	8.947634e+03
M6	4.098840e+04
M7	2.053280e-02
M9	1.277202e+03
M10	1.492095e+11
M11	1.915999e-09
M12	8.027974e+11
M13	1.308477e+10
M14	2.560869e-01
M15	7.527648e+05
M16	3.199542e+10
M17	1.357229e+12
M18	1.666106e+10
M19	1.708042e+09
M20	2.935218e+03
M21	7.208247e-21
M22	3.425010e-09
M23	1.173104e+00
M24	1.278967e+00
M25	2.822693e-08
M26	3.780320e+01
M27	6.261696e+01
M28	1.111612e-01
M29	2.807873e-05
M31	2.813623e+09
M32	6.201413e+05
M33	6.565204e+04
M34	9.875306e+10
M35	7.575302e+12
M36	1.839499e+06
M37	2.590760e-03
M38	1.056231e+02
M39	3.366218e+11
M40	1.293169e-15
M41	6.243072e+01
M42	1.995961e+04
M43	9.268037e+02
M44	2.072965e+07
M45	1.605271e-51
M46	3.609540e-15
M47	4.259297e-17
M48	1.125046e-20
M49	6.382976e-18
M50	7.140000e-18
M51	2.680413e-18
M52	2.667501e-61
M53	5.082284e-63
M54	1.253739e-70
M55	1.482701e-138
M56	8.341736e-01
M57	6.827127e+09
M58	2.473333e+04
M73	7.916735e+02
M85	5.120604e-14
M86	1.774957e-05
M88	4.985144e+08
M89	1.324959e+12
M90	5.407621e+05
P1	8.106672e+10
P2	5.491855e+10
P3	1.064795e+12
P4	6.465012e+12
P5	1.716992e+10
P6	9.369836e+11
P7	5.900217e+09
P8	5.186095e+05
P9	7.650844e+03
P10	5.562169e+04
P11	1.839380e+06
P12	8.381654e-06
P13	1.969237e-05
P14	1.984952e+04
P15	7.985835e+02
P16	3.781171e+01
P17	2.714685e+01
P18	2.189957e+03
P19	5.579648e+02
P20	3.412728e+10
P21	3.017502e+10
P22	3.799845e+05
P23	3.988729e+04
P24	2.026732e+00
P25	7.496526e+01
P26	1.110352e-01
P27	1.359089e+02
P28	2.912333e+01
P29	2.912333e+01
P30	3.858625e-18
P31	1.378850e-30
P32	5.820161e+06
P33	7.523623e+06
P34	8.517309e+05
P35	9.583451e+07
P36	1.636397e+12
P37	5.117584e+10
P38	0.000000e+00
P39	0.000000e+00
P40	9.804547e+06
P41	3.554675e-04
P42	2.456213e-01
P43	2.904345e-12
P44	3.065913e+02
P45	1.238413e-26
P46	5.548079e-15
P47	6.710601e-14
P48	1.198650e-16
P49	1.878035e-20
P50	1.537110e-19
P51	1.408082e-14
P52	1.385241e-29
P53	2.313720e-29
P54	8.111246e-62
P56	5.866197e-03
P57	9.760622e-03
P58	8.902988e-02
P59	1.112874e-01
P60	2.225747e-02
P61	1.216679e+02
P62	7.432289e-02
P63	1.645721e-01
P64	1.433370e-01
P65	1.167931e-01
P66	3.185267e-02
P67	1.213730e-32
P68	4.944575e-14
P69	1.770173e-05
P70	1.282755e-15
P71	6.211357e+04
P72	1.715266e+04
P73	2.020095e+04
T1	9.711700e-01
T2	4.059746e-18
T3	5.260685e-13
T4	1.155457e-23
T5	2.171780e-38
T6	2.055115e-01
T7	4.530301e-09
T8	5.003402e-18
T9	1.027942e-15
T10	2.561767e-18
T11	0.000000e+00
T12	0.000000e+00
T13	1.540630e+00
T14	1.095795e-26
T15	6.982239e-27
T16	4.047817e-16
T17	2.284432e+08
T18	2.274175e+02
T19	3.159524e-25
T20	8.443957e-24
T21	1.490318e-41
T22	8.673051e-40
T23	2.821772e-17
T24	4.410082e-21
T25	7.760087e-27
T26	3.819885e-48
T27	9.046611e-11
T28	6.441478e-49
T29	9.889611e-41
T30	2.206986e-26
T31	1.547475e-05
T32	1.028023e+06
T33	3.163673e-35
T34	1.188177e-39
T35	4.990667e-40
T36	4.335354e+00
T37	3.575655e-02
T38	7.422079e+01
T40	1.173474e-30
T41	1.068807e-101
T42	1.105808e-78
T43	4.354204e-28
T46	3.305592e-141
T47	7.854585e+02
T48	1.262968e-23
T49	4.216451e-25
T50	1.513966e-08
T51	1.191342e-11
T52	3.218876e-12
T53	4.736539e-35
T54	6.007548e-15
T55	6.111008e-14
T56	6.127412e-15
T57	4.204315e-73
T58	5.422852e-94
T59	6.751564e-93
T60	8.313194e-93
T91	1.311390e-33
T92	8.249026e-29
T93	1.210619e-34
