
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 6.2765E-07  F_CO2= 1.1820E-04  F_O2= 6.7210E-10  F_N2= 9.6989E-01  F_H2= 3.1293E-04  F_AR= 1.9800E-02  IO3 =  1   IUP=  1
 ICONSERV= 1  FAC= 4.0  ND=101  SRFALB= 0.230  G= 980.0  IMW= 0  INVERSE= 0

 FNO2 = 1.000E-72

 NST=     1 JCONV= 90 CHG=3.83E-03 dt0=7.50E+03 DIVF(1)=-5.99E-02 DIVFrms= 5.74E-02 DT(ND)= 4.15E-02 T(ND)=2.8004E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2449

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
 27 7.6263E-04 4.1189E+01 -1.6423E+04 -2.7444E+05  9.2878E+01  2.7454E+05  2.5802E+05  3.4169E+05  8.3672E+04 -5.9820E-02
 28 8.8421E-04 4.0388E+01 -1.6417E+04 -2.7443E+05  1.0476E+02  2.7454E+05  2.5801E+05  3.4168E+05  8.3668E+04 -5.9798E-02
 29 1.0237E-03 3.9594E+01 -1.6410E+04 -2.7442E+05  1.1854E+02  2.7454E+05  2.5801E+05  3.4167E+05  8.3664E+04 -5.9773E-02
 30 1.1837E-03 3.8808E+01 -1.6402E+04 -2.7440E+05  1.3415E+02  2.7454E+05  2.5800E+05  3.4166E+05  8.3660E+04 -5.9744E-02
 31 1.3666E-03 3.8029E+01 -1.6394E+04 -2.7438E+05  1.5161E+02  2.7454E+05  2.5799E+05  3.4164E+05  8.3654E+04 -5.9714E-02
 32 1.5757E-03 3.7259E+01 -1.6385E+04 -2.7436E+05  1.7089E+02  2.7454E+05  2.5798E+05  3.4163E+05  8.3648E+04 -5.9682E-02
 33 1.8143E-03 3.6496E+01 -1.6376E+04 -2.7434E+05  1.9175E+02  2.7454E+05  2.5797E+05  3.4161E+05  8.3641E+04 -5.9651E-02
 34 2.0860E-03 3.5741E+01 -1.6368E+04 -2.7432E+05  2.1405E+02  2.7454E+05  2.5795E+05  3.4159E+05  8.3633E+04 -5.9620E-02
 35 2.3951E-03 3.4994E+01 -1.6360E+04 -2.7430E+05  2.3770E+02  2.7454E+05  2.5794E+05  3.4156E+05  8.3624E+04 -5.9590E-02
 36 2.7462E-03 3.4254E+01 -1.6352E+04 -2.7427E+05  2.6263E+02  2.7454E+05  2.5792E+05  3.4154E+05  8.3614E+04 -5.9563E-02
 37 3.1444E-03 3.3522E+01 -1.6345E+04 -2.7425E+05  2.8906E+02  2.7454E+05  2.5790E+05  3.4150E+05  8.3602E+04 -5.9538E-02
 38 3.5953E-03 3.2798E+01 -1.6339E+04 -2.7422E+05  3.1736E+02  2.7454E+05  2.5788E+05  3.4147E+05  8.3589E+04 -5.9515E-02
 39 4.1052E-03 3.2082E+01 -1.6333E+04 -2.7419E+05  3.4807E+02  2.7454E+05  2.5786E+05  3.4143E+05  8.3574E+04 -5.9493E-02
 40 4.6808E-03 3.1373E+01 -1.6327E+04 -2.7416E+05  3.8179E+02  2.7454E+05  2.5783E+05  3.4139E+05  8.3557E+04 -5.9472E-02
 41 5.3298E-03 3.0672E+01 -1.6321E+04 -2.7412E+05  4.1907E+02  2.7454E+05  2.5780E+05  3.4134E+05  8.3538E+04 -5.9451E-02
 42 6.0603E-03 2.9978E+01 -1.6316E+04 -2.7408E+05  4.6036E+02  2.7454E+05  2.5776E+05  3.4128E+05  8.3517E+04 -5.9430E-02
 43 6.8813E-03 2.9293E+01 -1.6310E+04 -2.7403E+05  5.0618E+02  2.7454E+05  2.5772E+05  3.4122E+05  8.3493E+04 -5.9408E-02
 44 7.8027E-03 2.8615E+01 -1.6304E+04 -2.7398E+05  5.5722E+02  2.7454E+05  2.5768E+05  3.4115E+05  8.3466E+04 -5.9385E-02
 45 8.8352E-03 2.7944E+01 -1.6296E+04 -2.7393E+05  6.1440E+02  2.7454E+05  2.5763E+05  3.4107E+05  8.3437E+04 -5.9358E-02
 46 9.9904E-03 2.7282E+01 -1.6287E+04 -2.7387E+05  6.7894E+02  2.7455E+05  2.5758E+05  3.4098E+05  8.3403E+04 -5.9322E-02
 47 1.1281E-02 2.6627E+01 -1.6275E+04 -2.7380E+05  7.5182E+02  2.7455E+05  2.5752E+05  3.4089E+05  8.3366E+04 -5.9278E-02
 48 1.2720E-02 2.5980E+01 -1.6259E+04 -2.7372E+05  8.3349E+02  2.7455E+05  2.5746E+05  3.4079E+05  8.3325E+04 -5.9220E-02
 49 1.4324E-02 2.5340E+01 -1.6238E+04 -2.7363E+05  9.2490E+02  2.7456E+05  2.5740E+05  3.4067E+05  8.3279E+04 -5.9143E-02
 50 1.6107E-02 2.4708E+01 -1.6211E+04 -2.7354E+05  1.0267E+03  2.7456E+05  2.5733E+05  3.4055E+05  8.3228E+04 -5.9044E-02
 51 1.8086E-02 2.4084E+01 -1.6177E+04 -2.7343E+05  1.1390E+03  2.7457E+05  2.5726E+05  3.4043E+05  8.3171E+04 -5.8918E-02
 52 2.0281E-02 2.3468E+01 -1.6135E+04 -2.7332E+05  1.2618E+03  2.7458E+05  2.5718E+05  3.4029E+05  8.3109E+04 -5.8762E-02
 53 2.2711E-02 2.2859E+01 -1.6085E+04 -2.7320E+05  1.3948E+03  2.7459E+05  2.5711E+05  3.4015E+05  8.3040E+04 -5.8578E-02
 54 2.5396E-02 2.2257E+01 -1.6028E+04 -2.7306E+05  1.5374E+03  2.7460E+05  2.5704E+05  3.4000E+05  8.2965E+04 -5.8367E-02
 55 2.8359E-02 2.1664E+01 -1.5965E+04 -2.7293E+05  1.6891E+03  2.7462E+05  2.5696E+05  3.3984E+05  8.2881E+04 -5.8134E-02
 56 3.1624E-02 2.1078E+01 -1.5897E+04 -2.7278E+05  1.8499E+03  2.7463E+05  2.5689E+05  3.3968E+05  8.2790E+04 -5.7885E-02
 57 3.5216E-02 2.0499E+01 -1.5827E+04 -2.7263E+05  2.0200E+03  2.7465E+05  2.5681E+05  3.3950E+05  8.2691E+04 -5.7625E-02
 58 3.9161E-02 1.9929E+01 -1.5755E+04 -2.7248E+05  2.2002E+03  2.7468E+05  2.5672E+05  3.3930E+05  8.2582E+04 -5.7359E-02
 59 4.3488E-02 1.9366E+01 -1.5683E+04 -2.7232E+05  2.3916E+03  2.7471E+05  2.5663E+05  3.3910E+05  8.2463E+04 -5.7089E-02
 60 4.8225E-02 1.8810E+01 -1.5609E+04 -2.7215E+05  2.5955E+03  2.7474E+05  2.5654E+05  3.3887E+05  8.2334E+04 -5.6815E-02
 61 5.3405E-02 1.8262E+01 -1.5535E+04 -2.7197E+05  2.8130E+03  2.7479E+05  2.5644E+05  3.3863E+05  8.2194E+04 -5.6534E-02
 62 5.9058E-02 1.7722E+01 -1.5458E+04 -2.7179E+05  3.0452E+03  2.7484E+05  2.5633E+05  3.3837E+05  8.2042E+04 -5.6245E-02
 63 6.5219E-02 1.7189E+01 -1.5379E+04 -2.7160E+05  3.2929E+03  2.7490E+05  2.5622E+05  3.3810E+05  8.1877E+04 -5.5945E-02
 64 7.1923E-02 1.6664E+01 -1.5298E+04 -2.7141E+05  3.5565E+03  2.7497E+05  2.5611E+05  3.3781E+05  8.1700E+04 -5.5636E-02
 65 7.9205E-02 1.6147E+01 -1.5216E+04 -2.7122E+05  3.8360E+03  2.7505E+05  2.5600E+05  3.3751E+05  8.1508E+04 -5.5319E-02
 66 8.7104E-02 1.5637E+01 -1.5134E+04 -2.7103E+05  4.1308E+03  2.7516E+05  2.5589E+05  3.3719E+05  8.1302E+04 -5.5002E-02
 67 9.5657E-02 1.5135E+01 -1.5058E+04 -2.7084E+05  4.4395E+03  2.7528E+05  2.5579E+05  3.3687E+05  8.1081E+04 -5.4700E-02
 68 1.0490E-01 1.4640E+01 -1.5028E+04 -2.7071E+05  4.7620E+03  2.7547E+05  2.5568E+05  3.3652E+05  8.0844E+04 -5.4553E-02
 69 1.1488E-01 1.4153E+01 -1.5022E+04 -2.7060E+05  5.0882E+03  2.7569E+05  2.5558E+05  3.3617E+05  8.0591E+04 -5.4490E-02
 70 1.2564E-01 1.3674E+01 -1.5053E+04 -2.7054E+05  5.4168E+03  2.7595E+05  2.5548E+05  3.3580E+05  8.0321E+04 -5.4549E-02
 71 1.3721E-01 1.3202E+01 -1.5134E+04 -2.7052E+05  5.7472E+03  2.7627E+05  2.5539E+05  3.3542E+05  8.0032E+04 -5.4780E-02
 72 1.4964E-01 1.2738E+01 -1.5290E+04 -2.7058E+05  6.0801E+03  2.7666E+05  2.5529E+05  3.3502E+05  7.9726E+04 -5.5266E-02
 73 1.6297E-01 1.2281E+01 -1.5582E+04 -2.7078E+05  6.4168E+03  2.7720E+05  2.5520E+05  3.3460E+05  7.9400E+04 -5.6212E-02
 74 1.7724E-01 1.1828E+01 -1.5960E+04 -2.7107E+05  6.9006E+03  2.7797E+05  2.5511E+05  3.3416E+05  7.9055E+04 -5.7416E-02
 75 1.9249E-01 1.1375E+01 -1.6264E+04 -2.7127E+05  7.6270E+03  2.7890E+05  2.5501E+05  3.3370E+05  7.8689E+04 -5.8313E-02
 76 2.0876E-01 1.0918E+01 -1.6455E+04 -2.7136E+05  8.5686E+03  2.7993E+05  2.5491E+05  3.3321E+05  7.8303E+04 -5.8783E-02
 77 2.2609E-01 1.0459E+01 -1.6563E+04 -2.7137E+05  9.7041E+03  2.8107E+05  2.5480E+05  3.3270E+05  7.7895E+04 -5.8928E-02
 78 2.4452E-01 9.9977E+00 -1.6592E+04 -2.7129E+05  1.1035E+04  2.8232E+05  2.5469E+05  3.3216E+05  7.7466E+04 -5.8770E-02
 79 2.6408E-01 9.5345E+00 -1.6539E+04 -2.7112E+05  1.2569E+04  2.8369E+05  2.5458E+05  3.3159E+05  7.7015E+04 -5.8301E-02
 80 2.8482E-01 9.0698E+00 -1.6398E+04 -2.7086E+05  1.4302E+04  2.8516E+05  2.5446E+05  3.3100E+05  7.6541E+04 -5.7505E-02
 81 3.0675E-01 8.6039E+00 -1.6155E+04 -2.7049E+05  1.6248E+04  2.8674E+05  2.5433E+05  3.3038E+05  7.6044E+04 -5.6340E-02
 82 3.2992E-01 8.1373E+00 -1.5792E+04 -2.6999E+05  1.8419E+04  2.8841E+05  2.5420E+05  3.2973E+05  7.5525E+04 -5.4755E-02
 83 3.5434E-01 7.6703E+00 -1.5287E+04 -2.6935E+05  2.0830E+04  2.9018E+05  2.5406E+05  3.2905E+05  7.4982E+04 -5.2681E-02
 84 3.8004E-01 7.2034E+00 -1.4595E+04 -2.6851E+05  2.3528E+04  2.9204E+05  2.5392E+05  3.2833E+05  7.4415E+04 -4.9976E-02
 85 4.0703E-01 6.7370E+00 -1.3654E+04 -2.6741E+05  2.6583E+04  2.9400E+05  2.5376E+05  3.2758E+05  7.3825E+04 -4.6442E-02
 86 4.3534E-01 6.2717E+00 -1.2395E+04 -2.6598E+05  3.0051E+04  2.9603E+05  2.5358E+05  3.2679E+05  7.3212E+04 -4.1869E-02
 87 4.6497E-01 5.8080E+00 -1.0495E+04 -2.6386E+05  3.4352E+04  2.9821E+05  2.5337E+05  3.2594E+05  7.2574E+04 -3.5193E-02
 88 4.9593E-01 5.3465E+00 -7.7358E+03 -2.6082E+05  3.9752E+04  3.0058E+05  2.5309E+05  3.2500E+05  7.1914E+04 -2.5737E-02
 89 5.2821E-01 4.8878E+00 -4.0951E+03 -2.5683E+05  4.6237E+04  3.0306E+05  2.5273E+05  3.2396E+05  7.1231E+04 -1.3512E-02
 90 5.6181E-01 4.4325E+00  1.1909E+03 -2.5101E+05  5.4821E+04  3.0583E+05  2.5220E+05  3.2272E+05  7.0525E+04  3.8940E-03
 91 5.9672E-01 3.9813E+00  7.5885E+03 -2.4390E+05  6.4909E+04  3.0881E+05  2.5149E+05  3.2128E+05  6.9798E+04  2.4574E-02
 92 6.3292E-01 3.5347E+00  1.4869E+04 -2.3569E+05  7.6275E+04  3.1196E+05  2.5056E+05  3.1961E+05  6.9050E+04  4.7664E-02
 93 6.7037E-01 3.0935E+00  2.3166E+04 -2.2614E+05  8.9235E+04  3.1537E+05  2.4930E+05  3.1759E+05  6.8282E+04  7.3454E-02
 94 7.0906E-01 2.6581E+00  3.1562E+04 -2.1622E+05  1.0269E+05  3.1891E+05  2.4778E+05  3.1528E+05  6.7498E+04  9.8968E-02
 95 7.4894E-01 2.2291E+00  4.0495E+04 -2.0530E+05  1.1736E+05  3.2266E+05  2.4580E+05  3.1250E+05  6.6699E+04  1.2550E-01
 96 7.8996E-01 1.8070E+00  4.9344E+04 -1.9411E+05  1.3242E+05  3.2653E+05  2.4346E+05  3.0935E+05  6.5889E+04  1.5112E-01
 97 8.3207E-01 1.3924E+00  5.8288E+04 -1.8245E+05  1.4803E+05  3.3048E+05  2.4073E+05  3.0581E+05  6.5074E+04  1.7637E-01
 98 8.7521E-01 9.8536E-01  6.7706E+04 -1.6974E+05  1.6476E+05  3.3450E+05  2.3745E+05  3.0171E+05  6.4266E+04  2.0241E-01
 99 9.1930E-01 5.8595E-01  8.1067E+04 -1.5064E+05  1.8843E+05  3.3907E+05  2.3171E+05  2.9525E+05  6.3543E+04  2.3908E-01
100 9.6427E-01 1.9424E-01  9.9066E+04 -1.2308E+05  2.2106E+05  3.4414E+05  2.2215E+05  2.8533E+05  6.3183E+04  2.8786E-01
101 1.0100E+00 0.0000E+00  1.1148E+05 -1.0121E+05  2.4548E+05  3.4668E+05  2.1269E+05  2.7622E+05  6.3530E+04  3.2157E-01

 NST=     2 JCONV= 75 CHG=4.94E-03 dt0=1.00E+04 DIVF(1)=-6.01E-02 DIVFrms= 5.89E-02 DT(ND)= 4.28E-02 T(ND)=2.8008E+02
 NST=     3 JCONV= 89 CHG=6.61E-03 dt0=1.00E+04 DIVF(1)=-6.03E-02 DIVFrms= 5.81E-02 DT(ND)= 3.68E-02 T(ND)=2.8012E+02
 NST=     4 JCONV= 89 CHG=6.57E-03 dt0=1.00E+04 DIVF(1)=-6.05E-02 DIVFrms= 5.82E-02 DT(ND)= 1.35E-02 T(ND)=2.8013E+02
 NST=     5 JCONV= 75 CHG=6.18E-03 dt0=1.00E+04 DIVF(1)=-6.05E-02 DIVFrms= 5.92E-02 DT(ND)= 2.21E-03 T(ND)=2.8014E+02
 NST=     6 JCONV= 88 CHG=5.50E-03 dt0=1.00E+04 DIVF(1)=-6.04E-02 DIVFrms= 5.84E-02 DT(ND)=-3.34E-03 T(ND)=2.8013E+02
 NST=     7 JCONV= 88 CHG=3.13E-03 dt0=1.00E+04 DIVF(1)=-6.03E-02 DIVFrms= 5.83E-02 DT(ND)=-6.52E-03 T(ND)=2.8013E+02
 NST=     8 JCONV= 87 CHG=3.63E-03 dt0=1.00E+04 DIVF(1)=-6.01E-02 DIVFrms= 5.83E-02 DT(ND)=-8.63E-03 T(ND)=2.8012E+02
 NST=     9 JCONV= 87 CHG=3.15E-03 dt0=1.00E+04 DIVF(1)=-6.00E-02 DIVFrms= 5.82E-02 DT(ND)=-1.12E-02 T(ND)=2.8011E+02
 NST=    10 JCONV= 75 CHG=5.29E-03 dt0=1.00E+04 DIVF(1)=-5.98E-02 DIVFrms= 5.86E-02 DT(ND)=-1.31E-02 T(ND)=2.8009E+02

 TIME= 9.250E+04  TIME IN DAYS = 1.071E+00

 PLANETARY ALBEDO:  ALBP = 0.2449

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
  1 1.0964E-05 6.4702E+01 1.9880E+02  0.00E+00   1.8658E+00  1.9693E+02  7.6669E-10  7.6669E-10  8.7365E-13 -2.3652E+01  4.2975E+01
  2 1.3171E-05 6.3619E+01 1.8888E+02  0.00E+00   9.9456E-01  1.8789E+02  1.0346E-09  1.0346E-09  1.0549E-12 -1.4088E+01  2.1470E+01
  3 1.5800E-05 6.2592E+01 1.8169E+02  0.00E+00   2.5990E-01  1.8143E+02  1.5435E-09  1.5435E-09  1.2527E-12 -1.2421E+01  1.1536E+01
  4 1.8928E-05 6.1604E+01 1.7744E+02  0.00E+00  -1.5115E-01  1.7759E+02  2.2119E-09  2.2119E-09  1.4721E-12 -7.9157E+00  6.1148E+00
  5 2.2643E-05 6.0641E+01 1.7549E+02  0.00E+00  -3.4298E-01  1.7583E+02  2.9618E-09  2.9618E-09  1.7183E-12 -6.2854E+00  3.1949E+00
  6 2.7050E-05 5.9693E+01 1.7503E+02  0.00E+00  -4.0766E-01  1.7544E+02  4.4814E-09  4.4814E-09  1.9346E-12 -4.9044E+00  1.7091E+00
  7 3.2269E-05 5.8752E+01 1.7538E+02  0.00E+00  -4.0090E-01  1.7579E+02  6.3363E-09  6.3363E-09  2.1641E-12 -4.1404E+00  1.0106E+00
  8 3.8443E-05 5.7816E+01 1.7611E+02  0.00E+00  -3.5594E-01  1.7647E+02  8.4175E-09  8.4175E-09  2.4216E-12 -3.5364E+00  7.1234E-01
  9 4.5733E-05 5.6884E+01 1.7694E+02  0.00E+00  -2.9378E-01  1.7724E+02  1.2866E-08  1.2866E-08  2.5382E-12 -2.9799E+00  5.9566E-01
 10 5.4331E-05 5.5956E+01 1.7775E+02  0.00E+00  -2.2776E-01  1.7797E+02  1.7949E-08  1.7949E-08  2.6614E-12 -2.4316E+00  5.4972E-01
 11 6.4454E-05 5.5031E+01 1.7845E+02  0.00E+00  -1.6586E-01  1.7862E+02  2.4164E-08  2.4164E-08  2.7753E-12 -1.9105E+00  5.2626E-01
 12 7.6359E-05 5.4110E+01 1.7904E+02  0.00E+00  -1.1131E-01  1.7915E+02  3.6357E-08  3.6357E-08  2.6541E-12 -1.4406E+00  5.0804E-01
 13 9.0336E-05 5.3195E+01 1.7949E+02  0.00E+00  -6.5933E-02  1.7956E+02  5.0037E-08  5.0037E-08  2.5180E-12 -1.0356E+00  4.9008E-01
 14 1.0672E-04 5.2286E+01 1.7981E+02  0.00E+00  -3.0843E-02  1.7984E+02  6.8511E-08  6.8511E-08  2.3211E-12 -7.2071E-01  4.7262E-01
 15 1.2591E-04 5.1383E+01 1.8002E+02  0.00E+00  -6.2418E-03  1.8002E+02  1.0047E-07  1.0047E-07  1.9406E-12 -5.0013E-01  4.5687E-01
 16 1.4833E-04 5.0487E+01 1.8013E+02  0.00E+00   8.5441E-03  1.8012E+02  1.3634E-07  1.3634E-07  1.5137E-12 -3.6390E-01  4.4150E-01
 17 1.7451E-04 4.9599E+01 1.8016E+02  0.00E+00   1.4907E-02  1.8015E+02  1.8836E-07  1.8836E-07  1.0931E-12 -3.0079E-01  4.2717E-01
 18 2.0502E-04 4.8718E+01 1.8015E+02  0.00E+00   1.4631E-02  1.8013E+02  2.6884E-07  2.6884E-07  7.3065E-13 -2.9551E-01  4.1450E-01
 19 2.4053E-04 4.7846E+01 1.8009E+02  0.00E+00   9.5827E-03  1.8008E+02  3.5913E-07  3.5913E-07  3.2399E-13 -3.2303E-01  4.0348E-01
 20 2.8181E-04 4.6981E+01 1.8001E+02  0.00E+00   1.5147E-03  1.8001E+02  4.8851E-07  4.8851E-07  8.5356E-14 -3.8022E-01  3.9493E-01
 21 3.2970E-04 4.6125E+01 1.7992E+02  0.00E+00  -8.0274E-03  1.7993E+02  6.6409E-07  6.6409E-07  5.3380E-14 -4.6059E-01  3.8919E-01
 22 3.8519E-04 4.5277E+01 1.7983E+02  0.00E+00  -1.7755E-02  1.7985E+02  8.6110E-07  8.6110E-07  1.7503E-14 -5.4679E-01  3.8572E-01
 23 4.4941E-04 4.4438E+01 1.7975E+02  0.00E+00  -2.6677E-02  1.7977E+02  1.0366E-06  1.0366E-06  2.6228E-15 -6.1883E-01  3.8355E-01
 24 5.2359E-04 4.3606E+01 1.7968E+02  0.00E+00  -3.4127E-02  1.7971E+02  1.2050E-06  1.2050E-06  1.8593E-15 -6.7977E-01  3.8292E-01
 25 6.0918E-04 4.2783E+01 1.7963E+02  0.00E+00  -3.9752E-02  1.7967E+02  1.3939E-06  1.3939E-06  1.0027E-15 -7.3524E-01  3.8420E-01
 26 7.0777E-04 4.1967E+01 1.7959E+02  0.00E+00  -4.3455E-02  1.7964E+02  1.5192E-06  1.5192E-06  6.9351E-16 -7.6278E-01  3.8556E-01
 27 8.2118E-04 4.1160E+01 1.7957E+02  0.00E+00  -4.5304E-02  1.7962E+02  1.6311E-06  1.6311E-06  5.6307E-16 -7.7782E-01  3.8768E-01
 28 9.5143E-04 4.0360E+01 1.7957E+02  0.00E+00  -4.5456E-02  1.7962E+02  1.7566E-06  1.7566E-06  4.1671E-16 -7.8663E-01  3.9079E-01
 29 1.1008E-03 3.9568E+01 1.7959E+02  0.00E+00  -4.4105E-02  1.7963E+02  1.8253E-06  1.8253E-06  3.6995E-16 -7.7693E-01  3.9568E-01
 30 1.2719E-03 3.8783E+01 1.7961E+02  0.00E+00  -4.1471E-02  1.7965E+02  1.8934E-06  1.8934E-06  3.3212E-16 -7.5994E-01  4.0143E-01
 31 1.4675E-03 3.8007E+01 1.7965E+02  0.00E+00  -3.7815E-02  1.7968E+02  1.9686E-06  1.9686E-06  2.9057E-16 -7.3529E-01  4.0608E-01
 32 1.6908E-03 3.7238E+01 1.7969E+02  0.00E+00  -3.3457E-02  1.7972E+02  2.0074E-06  2.0074E-06  2.7630E-16 -6.9782E-01  4.0815E-01
 33 1.9454E-03 3.6476E+01 1.7973E+02  0.00E+00  -2.8768E-02  1.7976E+02  2.0509E-06  2.0509E-06  2.6029E-16 -6.5606E-01  4.0779E-01
 34 2.2352E-03 3.5722E+01 1.7978E+02  0.00E+00  -2.4139E-02  1.7980E+02  2.0955E-06  2.0955E-06  2.4391E-16 -6.1240E-01  4.0484E-01
 35 2.5647E-03 3.4975E+01 1.7982E+02  0.00E+00  -1.9913E-02  1.7984E+02  2.1225E-06  2.1225E-06  2.3430E-16 -5.6907E-01  3.9964E-01
 36 2.9386E-03 3.4236E+01 1.7985E+02  0.00E+00  -1.6320E-02  1.7987E+02  2.1528E-06  2.1528E-06  2.2351E-16 -5.3191E-01  3.9389E-01
 37 3.3623E-03 3.3505E+01 1.7988E+02  0.00E+00  -1.3435E-02  1.7989E+02  2.1815E-06  2.1815E-06  2.1246E-16 -5.0293E-01  3.8906E-01
 38 3.8418E-03 3.2781E+01 1.7990E+02  0.00E+00  -1.1196E-02  1.7991E+02  2.2003E-06  2.2003E-06  2.0272E-16 -4.8210E-01  3.8612E-01
 39 4.3836E-03 3.2065E+01 1.7991E+02  0.00E+00  -9.4784E-03  1.7992E+02  2.2213E-06  2.2213E-06  1.9180E-16 -4.6832E-01  3.8539E-01
 40 4.9948E-03 3.1357E+01 1.7992E+02  0.00E+00  -8.1834E-03  1.7993E+02  2.2400E-06  2.2400E-06  1.8089E-16 -4.5856E-01  3.8602E-01
 41 5.6833E-03 3.0656E+01 1.7993E+02  0.00E+00  -7.2762E-03  1.7994E+02  2.2538E-06  2.2538E-06  1.7056E-16 -4.5055E-01  3.8663E-01
 42 6.4578E-03 2.9963E+01 1.7994E+02  0.00E+00  -6.7655E-03  1.7994E+02  2.2693E-06  2.2693E-06  1.5897E-16 -4.4396E-01  3.8605E-01
 43 7.3275E-03 2.9277E+01 1.7994E+02  0.00E+00  -6.6665E-03  1.7995E+02  2.2828E-06  2.2828E-06  1.4839E-16 -4.3941E-01  3.8346E-01
 44 8.3029E-03 2.8600E+01 1.7994E+02  0.00E+00  -6.9847E-03  1.7994E+02  2.2946E-06  2.2946E-06  1.3853E-16 -4.3806E-01  3.7865E-01
 45 9.3951E-03 2.7930E+01 1.7993E+02  0.00E+00  -7.7185E-03  1.7994E+02  2.3079E-06  2.3079E-06  1.2746E-16 -4.4048E-01  3.7166E-01
 46 1.0616E-02 2.7267E+01 1.7992E+02  0.00E+00  -8.8579E-03  1.7993E+02  2.3194E-06  2.3194E-06  1.1827E-16 -4.3729E-01  3.6199E-01
 47 1.1979E-02 2.6613E+01 1.7990E+02  0.00E+00  -1.0369E-02  1.7991E+02  2.3305E-06  2.3305E-06  1.0946E-16 -4.3752E-01  3.4934E-01
 48 1.3498E-02 2.5966E+01 1.7989E+02  0.00E+00  -1.2170E-02  1.7990E+02  2.3431E-06  2.3431E-06  9.9575E-17 -4.3767E-01  3.3356E-01
 49 1.5189E-02 2.5327E+01 1.7987E+02  0.00E+00  -1.4122E-02  1.7988E+02  2.3540E-06  2.3540E-06  9.1980E-17 -4.3578E-01  3.1433E-01
 50 1.7068E-02 2.4695E+01 1.7985E+02  0.00E+00  -1.6034E-02  1.7987E+02  2.3655E-06  2.3655E-06  8.4224E-17 -4.3064E-01  2.9208E-01
 51 1.9152E-02 2.4072E+01 1.7983E+02  0.00E+00  -1.7694E-02  1.7985E+02  2.3784E-06  2.3784E-06  7.5522E-17 -4.2167E-01  2.6804E-01
 52 2.1462E-02 2.3455E+01 1.7982E+02  0.00E+00  -1.8909E-02  1.7984E+02  2.3893E-06  2.3893E-06  6.9539E-17 -4.0885E-01  2.4407E-01
 53 2.4016E-02 2.2847E+01 1.7982E+02  0.00E+00  -1.9551E-02  1.7984E+02  2.4013E-06  2.4013E-06  6.2985E-17 -3.9287E-01  2.2217E-01
 54 2.6837E-02 2.2246E+01 1.7982E+02  0.00E+00  -1.9582E-02  1.7984E+02  2.4145E-06  2.4145E-06  5.5988E-17 -3.7477E-01  2.0391E-01
 55 2.9947E-02 2.1653E+01 1.7982E+02  0.00E+00  -1.9066E-02  1.7984E+02  2.4261E-06  2.4261E-06  5.1726E-17 -3.5576E-01  1.8997E-01
 56 3.3372E-02 2.1068E+01 1.7983E+02  0.00E+00  -1.8142E-02  1.7985E+02  2.4391E-06  2.4391E-06  4.6945E-17 -3.3714E-01  1.8018E-01
 57 3.7136E-02 2.0490E+01 1.7984E+02  0.00E+00  -1.7003E-02  1.7986E+02  2.4527E-06  2.4527E-06  4.2304E-17 -3.1974E-01  1.7352E-01
 58 4.1268E-02 1.9920E+01 1.7985E+02  0.00E+00  -1.5733E-02  1.7987E+02  2.4647E-06  2.4647E-06  3.9680E-17 -3.0381E-01  1.6856E-01
 59 4.5795E-02 1.9357E+01 1.7986E+02  0.00E+00  -1.4650E-02  1.7988E+02  2.4782E-06  2.4782E-06  3.6736E-17 -2.8921E-01  1.6395E-01
 60 5.0749E-02 1.8802E+01 1.7987E+02  0.00E+00  -1.3646E-02  1.7989E+02  2.4917E-06  2.4917E-06  3.4063E-17 -2.7534E-01  1.5864E-01
 61 5.6160E-02 1.8255E+01 1.7988E+02  0.00E+00  -1.2368E-02  1.7989E+02  2.5037E-06  2.5037E-06  3.2238E-17 -2.6155E-01  1.5203E-01
 62 6.2062E-02 1.7715E+01 1.7989E+02  0.00E+00  -1.2425E-02  1.7990E+02  2.5171E-06  2.5171E-06  3.0190E-17 -2.4730E-01  1.4396E-01
 63 6.8489E-02 1.7182E+01 1.7989E+02  0.00E+00  -1.2158E-02  1.7990E+02  2.5295E-06  2.5295E-06  2.8235E-17 -2.3189E-01  1.3455E-01
 64 7.5476E-02 1.6658E+01 1.7990E+02  0.00E+00  -1.1805E-02  1.7991E+02  2.5405E-06  2.5405E-06  2.6411E-17 -2.1489E-01  1.2417E-01
 65 8.3060E-02 1.6141E+01 1.7991E+02  0.00E+00  -7.0322E-03  1.7992E+02  2.5528E-06  2.5528E-06  2.4364E-17 -1.9641E-01  1.1334E-01
 66 9.1280E-02 1.5631E+01 1.7995E+02  0.00E+00   7.9506E-05  1.7995E+02  2.5635E-06  2.5635E-06  2.2437E-17 -1.7600E-01  1.0265E-01
 67 1.0017E-01 1.5129E+01 1.7999E+02  0.00E+00  -6.3733E-03  1.8000E+02  2.5738E-06  2.5738E-06  2.0507E-17 -1.2111E-01  9.2615E-02
