     ALT          P          T          FH2O           O3           THEAT        TCOOL        PSATCO2        FCO2
9.4880E+00  3.4329E-01 2.8416E+02    7.5254E-03    3.5904E-19    8.1905E-01   -2.2893E+00    4.6113E+01    1.9750E-01
8.9277E+00  3.6916E-01 2.8635E+02    8.0614E-03    5.5294E-20    7.8068E-01   -2.0447E+00    4.8661E+01    1.9750E-01
8.3739E+00  3.9641E-01 2.8849E+02    8.5600E-03    4.0668E-20    7.4051E-01   -1.8233E+00    5.1257E+01    1.9750E-01
7.8271E+00  4.2509E-01 2.9058E+02    9.0848E-03    2.5274E-20    7.0269E-01   -1.6380E+00    5.3888E+01    1.9750E-01
7.2875E+00  4.5519E-01 2.9261E+02    9.6358E-03    9.1123E-21    6.6701E-01   -1.4935E+00    5.6554E+01    1.9750E-01
6.7552E+00  4.8675E-01 2.9461E+02    1.0176E-02    3.5662E-22    6.3188E-01   -1.3809E+00    5.9271E+01    1.9750E-01
6.2305E+00  5.1977E-01 2.9656E+02    1.0699E-02    2.5676E-22    5.9811E-01   -1.2918E+00    6.2014E+01    1.9750E-01
5.7138E+00  5.5424E-01 2.9846E+02    1.1246E-02    1.5245E-22    5.6818E-01   -1.2233E+00    6.4802E+01    1.9750E-01
5.2050E+00  5.9018E-01 3.0032E+02    1.1816E-02    4.3746E-23    5.4229E-01   -1.1584E+00    6.7622E+01    1.9750E-01
4.7046E+00  6.2757E-01 3.0214E+02    1.2362E-02    4.1854E-26    5.1909E-01   -1.0965E+00    7.0470E+01    1.9765E-01
4.2127E+00  6.6639E-01 3.0393E+02    1.2898E-02    3.1047E-26    4.9943E-01   -1.0412E+00    7.3362E+01    1.9799E-01
3.7296E+00  7.0662E-01 3.0567E+02    1.3453E-02    1.9851E-26    4.8383E-01   -9.8718E-01    7.6275E+01    1.9835E-01
3.2554E+00  7.4824E-01 3.0736E+02    1.4027E-02    8.2669E-27    4.7235E-01   -9.4068E-01    7.9211E+01    1.9871E-01
2.7904E+00  7.9119E-01 3.0903E+02    1.4909E-02    1.7691E-27    4.7093E-01   -9.1157E-01    8.2182E+01    1.9915E-01
2.3346E+00  8.3544E-01 3.1065E+02    1.6149E-02    1.3490E-27    4.7846E-01   -8.9097E-01    8.5164E+01    1.9966E-01
1.8883E+00  8.8093E-01 3.1223E+02    1.7423E-02    9.1717E-28    4.8651E-01   -8.6742E-01    8.8156E+01    2.0018E-01
1.4516E+00  9.2759E-01 3.1377E+02    1.8730E-02    4.7407E-28    4.9468E-01   -8.4562E-01    9.1168E+01    2.0071E-01
1.0247E+00  9.7535E-01 3.1526E+02    2.0069E-02    2.0629E-29    5.0131E-01   -8.2880E-01    9.4175E+01    2.0126E-01
6.0775E-01  1.0241E+00 3.1671E+02    2.0129E-02    2.0885E-31    4.8230E-01   -8.4791E-01    9.7173E+01    2.0129E-01
2.0101E-01  1.0739E+00 3.1812E+02    2.0129E-02    2.0885E-31    4.6309E-01   -8.5611E-01    1.0016E+02    2.0129E-01
0.0000E+00  1.0992E+00 3.1885E+02    2.0129E-02    2.0885E-31    7.2581E+00   -8.1688E-01    1.0175E+02    2.0129E-01
