# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
P12	2.384133e-11
P13	6.003700e-11
P14	3.512654e+02
P15	1.514422e+00
P16	2.128395e-01
P17	1.528078e-01
P18	2.019853e-01
P19	5.198858e-02
P20	5.815429e+10
P21	5.041776e+10
P22	3.241569e+05
P23	3.574453e+04
P24	6.607032e-02
P25	6.095573e-01
P26	5.331138e-04
P27	1.386459e-01
P28	2.970983e-02
P29	2.970983e-02
P30	2.463985e-18
P31	2.527699e-32
P32	2.397359e+08
P33	3.099026e+08
P34	3.508331e+07
P35	9.437253e+07
P36	6.643986e+11
P37	4.791227e+10
P38	0.000000e+00
P39	0.000000e+00
P40	5.371031e+07
P41	3.217231e-02
P42	1.016135e-01
P43	1.002384e-07
P44	4.478146e+01
P45	5.690204e-20
P46	1.220425e-15
P47	1.875567e-14
P48	3.551265e-17
P49	4.576859e-19
P50	2.859190e-18
P51	2.817270e-16
P52	1.087438e-29
P53	1.587905e-29
P54	4.563156e-58
P56	8.927982e+03
P57	2.239157e+02
P58	1.001904e+04
P59	1.252379e+04
P60	2.504759e+03
P61	8.294749e+02
P62	3.096032e+01
P63	6.855500e+01
P64	5.970919e+01
P65	4.865193e+01
P66	1.326871e+01
P67	1.421081e-40
P68	4.108941e-15
P69	6.331616e-06
P70	1.019578e-11
P71	1.027173e+03
P72	6.371026e+06
P73	7.504510e+06
T1	2.565047e-05
T2	1.042504e-19
T3	3.061870e-14
T4	3.957563e-27
T5	1.770492e-41
T6	5.811961e-06
T7	1.591673e-17
T8	4.585563e-20
T9	2.655122e-18
T10	2.255712e-22
T11	0.000000e+00
T12	0.000000e+00
T13	1.105563e-07
T14	1.032103e-26
T15	1.226107e-28
T16	6.968040e-18
T17	6.068905e+07
T18	2.863809e-01
T19	5.652258e-25
T20	1.510595e-23
T21	2.666051e-41
T22	1.551533e-39
T23	5.002304e-23
T24	7.861077e-27
T25	1.168338e-27
T26	4.780411e-48
T27	1.135389e-10
T28	2.649498e-48
T29	1.028856e-40
T30	3.016061e-26
T31	1.824951e-05
T32	1.068523e+06
T33	2.983031e-35
T34	1.120344e-39
T35	4.705758e-40
T36	4.037558e+00
T37	3.324756e-02
T38	6.859845e+01
T40	1.777951e-30
T41	1.229952e-71
T42	1.729503e-65
T43	1.305020e-17
T46	2.423718e-141
T47	8.221118e+02
T48	7.065548e-24
T49	2.359931e-25
T50	1.443178e-10
T51	1.135600e-13
T52	1.584640e-15
T53	1.506826e-23
T54	1.718361e-15
T55	1.713693e-14
T56	1.753874e-15
T57	5.652939e-72
T58	3.835254e-74
T59	6.424234e-73
T60	2.095642e-84
T91	2.299143e-38
T92	8.150053e-31
T93	1.196017e-36
