Total_Molecules: 84
Total_Reactions: 734
Sorting by     : TP Descending
************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 4.53e+12

  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.126693e-08
  R380	NO3	+ C2H5		= C2H5O	+ NO2		8.750769e-10
  M29	NO2	+ NO3		= N2O5			8.387834e-11
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		5.956507e-12
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	3.369806e-14
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	2.899480e-15
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	4.285411e-19 (x2)
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

************************************************************

N				PRODUCTION RXS		INT RX RATE	TP = 4.53e+01

  P44	NO			= N	+ O		4.478146e+01
  R305	NH	+ O		= OH	+ N		4.970464e-01
  R430	O	+ CN		= CO	+ N		3.630059e-02
  R309	NH	+ OH		= H2O	+ N		6.127534e-04
  R338	NO	+ CH		= N	+ CHO		4.450498e-04
  R331	NO	+ C		= CO	+ N		4.359319e-05
  R462	O(1D)	+ NO		= O2	+ N		1.704987e-05
  T40	CNO			= CO	+ N		1.777951e-30
  R188	H	+ NO		= OH	+ N		1.661826e-31
  R5	C	+ N2		= CN	+ N		1.443603e-35
  R2	C	+ CN		= C2	+ N		4.217915e-48
  R611	NO	+ CN		= CNO	+ N		1.481250e-48
  R534	S	+ NO		= SO	+ N		2.219429e-63
  P39	N2			= N	+ N		0.000000e+00 (x2)

N				LOSS RXS		INT RX RATE	TL = 4.53e+01

  R295	N	+ OH		= NO	+ H		3.856693e+01
  M23	N	+ H		= NH			5.365839e+00
  M26	N	+ O		= NO			1.238843e+00
  M24	N	+ H2		= NH2			1.211924e-01
  R282	N	+ CH3		= H2	+ HCN		2.071623e-02
  R293	N	+ O2		= NO	+ O		1.568798e-03
  R281	N	+ CH		= CN	+ H		5.764444e-04
  R291	N	+ NO		= O	+ N2		1.277956e-04
  R294	N	+ O3		= NO	+ O2		1.021582e-04
  R279	N	+ C2H4		= HCN	+ CH3		2.071807e-05
  R292	N	+ NO2		= N2O	+ O		1.247453e-07
  R277	N	+ C2H3		= C2H2N	+ H		6.028803e-08
  R283	N	+ CH4O		= CH3	+ HNO		4.853311e-08
  M22	N	+ C		= CN			1.586372e-08
  R278	N	+ C2H3		= C2H2	+ NH		1.166865e-08
  R289	N	+ NH		= N2	+ H		8.814128e-11
  M25	N	+ N		= N2			1.061107e-11 (x2)
  R284	N	+ CN		= C	+ N2		8.972144e-12
  R287	N	+ H2O		= OH	+ NH		6.200822e-26
  R276	N	+ C2		= CN	+ C		3.283467e-43
  R288	N	+ HCNO		= NH	+ CNO		1.666209e-54

************************************************************

NH				PRODUCTION RXS		INT RX RATE	TP = 5.48e+00

  M23	N	+ H		= NH			5.365839e+00
  R323	NH2	+ O		= OH	+ NH		1.046778e-01
  R340	NO	+ CH		= CO	+ NH		8.365598e-03
  R163	H	+ CNO		= CO	+ NH		1.223780e-03
  R436	O	+ HCN		= CO	+ NH		2.113080e-04
  R457	O(1D)	+ HCNO		= CO2	+ NH		5.400059e-05
  R326	NH2	+ OH		= H2O	+ NH		1.287003e-05
  R438	O	+ HCNO		= CO2	+ NH		5.384577e-07
  R173	H	+ HNO		= OH	+ NH		1.054529e-07
  P43	NH3			= NH	+ H2		1.002384e-07
  R278	N	+ C2H3		= C2H2	+ NH		1.166865e-08
  R316	NH2	+ CH3		= CH4	+ NH		6.973494e-15
  R183	H	+ N2O		= NO	+ NH		2.395833e-16
  R314	NH2	+ C2H5		= C2H6	+ NH		1.149433e-21
  R287	N	+ H2O		= OH	+ NH		6.200822e-26
  T92	CH5N			= CH4	+ NH		8.150053e-31
  R310	NH2	+ C		= CH	+ NH		2.956686e-36
  R187	H	+ NO		= NH	+ O		1.412907e-46
  R288	N	+ HCNO		= NH	+ CNO		1.666209e-54

NH				LOSS RXS		INT RX RATE	TL = 5.48e+00

  R304	NH	+ O		= NO	+ H		4.970464e+00
  R305	NH	+ O		= OH	+ N		4.970464e-01
  R308	NH	+ OH		= H	+ HNO		1.170160e-02
  R309	NH	+ OH		= H2O	+ N		6.127534e-04
  R306	NH	+ O2		= OH	+ NO		5.608097e-04
  R301	NH	+ NO		= N2O	+ H		4.245631e-08
  R201	NH	+ NO		= OH	+ N2		1.162902e-08
  R302	NH	+ NO2		= NO	+ HNO		4.681608e-10
  R303	NH	+ NO2		= OH	+ N2O		3.121072e-10
  R307	NH	+ O2		= O	+ HNO		1.121091e-10
  R289	N	+ NH		= N2	+ H		8.814128e-11
  R40	NH	+ OH		= NH2	+ O		2.899213e-15
  R300	NH	+ NH3		= NH2	+ NH2		1.283608e-34

************************************************************

HNO3				PRODUCTION RXS		INT RX RATE	TP = 2.04e+00

  M43	OH	+ NO2		= HNO3			2.035789e+00
  R440	O	+ HNO4		= HNO3	+ O2		2.566609e-07
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.268268e-07
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		2.655620e-08
  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.126693e-08
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		5.956507e-12
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

HNO3				LOSS RXS		INT RX RATE	TL = 2.04e+00

  P15	HNO3			= NO2	+ OH		1.514422e+00
  P16	HNO3			= HNO2	+ O		2.128395e-01
  M41	OH	+ HNO3		= H2O	+ NO3		1.556624e-01
  P17	HNO3			= HNO2	+ O(1D)		1.528078e-01
  R178	H	+ HNO3		= H2O	+ NO2		1.385467e-08
  R179	H	+ HNO3		= H2	+ NO3		1.466631e-14
  T10	HNO3			= OH	+ NO2		2.255712e-22
  T11	HNO3			= HO2	+ NO		0.000000e+00

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 9.56e-01

  R171	H	+ HCNO		= CO	+ NH2		7.333357e-01
  M24	N	+ H2		= NH2			1.211924e-01
  P42	NH3			= NH2	+ H		1.016135e-01
  R523	OH	+ NH3		= H2O	+ NH2		3.060083e-04
  R186	H	+ NH3		= H2	+ NH2		6.085524e-09
  R515	OH	+ HCN		= CO	+ NH2		1.108040e-09
  R461	O(1D)	+ NH3		= OH	+ NH2		3.202754e-11
  R328	NH3	+ CH3		= CH4	+ NH2		1.470582e-14
  R641	N2H3	+ H		= NH2	+ NH2		4.334540e-15 (x2)
  R40	NH	+ OH		= NH2	+ O		2.899213e-15
  R174	H	+ HNO		= NH2	+ O		1.442859e-16
  R329	NH3	+ CN		= HCN	+ NH2		4.379113e-17
  R300	NH	+ NH3		= NH2	+ NH2		1.283608e-34 (x2)
  T93	CH5N			= CH3	+ NH2		1.196017e-36
  T91	N2H4			= NH2	+ NH2		2.299143e-38 (x2)

NH2				LOSS RXS		INT RX RATE	TL = 9.56e-01

  R322	NH2	+ O		= H	+ HNO		6.740888e-01
  R323	NH2	+ O		= OH	+ NH		1.046778e-01
  M14	H	+ NH2		= NH3			1.009807e-01
  R324	NH2	+ O		= H2	+ NO		7.489875e-02
  R258	HO2	+ NH2		= NH3	+ O2		1.756825e-03
  R212	H2	+ NH2		= NH3	+ H		1.674318e-05
  R326	NH2	+ OH		= H2O	+ NH		1.287003e-05
  R644	NH2	+ OH		= NH3	+ O		8.642935e-06
  M86	NH2	+ CH3		= CH5N			6.332090e-06
  R325	NH2	+ O3		= H2O	+ NO2		1.282850e-07
  R319	NH2	+ H2O		= OH	+ NH3		1.004984e-07
  R320	NH2	+ NO		= H2O	+ N2		1.621481e-08
  R317	NH2	+ CH4		= CH3	+ NH3		6.751138e-11
  R321	NH2	+ NO2		= H2O	+ N2O		3.833405e-11
  M40	NH2	+ C2H3		= C2H5N			1.019578e-11
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		5.326137e-12
  R312	NH2	+ C2H4		= C2H3	+ NH3		9.606633e-13
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.289413e-14
  R316	NH2	+ CH3		= CH4	+ NH		6.973494e-15
  M85	NH2	+ NH2		= N2H4			4.334529e-15 (x2)
  R311	NH2	+ C2H2		= C2H	+ NH3		3.199457e-15
  R314	NH2	+ C2H5		= C2H6	+ NH		1.149433e-21
  R310	NH2	+ C		= CH	+ NH		2.956686e-36

************************************************************

HCN				PRODUCTION RXS		INT RX RATE	TP = 8.38e-01

  R297	N2O	+ CH		= HCN	+ NO		5.740684e-01
  R337	NO	+ C2HO		= HCN	+ CO2		2.369762e-01
  R282	N	+ CH3		= H2	+ HCN		2.071623e-02
  R341	NO	+ CH		= O	+ HCN		4.584348e-03
  R99	CH4	+ CN		= HCN	+ CH3		9.450471e-04
  R207	H2	+ CN		= HCN	+ H		1.998739e-04
  R55	CH2O	+ CN		= HCN	+ CHO		3.836271e-05
  R279	N	+ C2H4		= HCN	+ CH3		2.071807e-05
  P69	CH5N			= HCN	+ H2	+ H2	6.331616e-06
  R333	NO	+ C2H		= HCN	+ CO		2.035415e-06
  M11	H	+ CN		= HCN			1.694005e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.090534e-06
  R101	CH4O	+ CN		= HCN	+ CH3O		4.912613e-07
  R219	H2O	+ CN		= HCN	+ OH		4.657740e-07
  R20	C2H4	+ CN		= HCN	+ C2H3		2.902899e-07
  R17	C2H2	+ CN		= HCN	+ C2H		1.260013e-07
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.797026e-08
  R29	C2H6	+ CN		= HCN	+ C2H5		1.898481e-08
  R507	OH	+ CN		= O	+ HCN		1.633556e-08
  R116	CHO	+ CN		= HCN	+ CO		8.868025e-09
  R164	H	+ CNO		= HCN	+ O		3.529222e-10
  R119	CN	+ HCNO		= HCN	+ CNO		2.566943e-10
  R72	CH3	+ CNO		= CH2O	+ HCN		9.752138e-11
  P70	C2H5N			= HCN	+ CH3	+ H	1.019578e-11
  R24	C2H5	+ CNO		= HCN	+ C2H4O		3.786119e-14
  R242	HNO2	+ CN		= HCN	+ NO2		6.206381e-15
  R238	HNO	+ CN		= HCN	+ NO		5.247118e-16
  R329	NH3	+ CN		= HCN	+ NH2		4.379113e-17
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

HCN				LOSS RXS		INT RX RATE	TL = 3.29e-02

  P41	HCN			= H	+ CN		3.217231e-02
  R435	O	+ HCN		= H	+ CNO		4.930520e-04
  R436	O	+ HCN		= CO	+ NH		2.113080e-04
  R516	OH	+ HCN		= CN	+ H2O		2.068792e-06
  R515	OH	+ HCN		= CO	+ NH2		1.108040e-09
  R233	HCN	+ CNO		= HCNO	+ CN		2.119594e-20
  T57	HCN			= H	+ CN		5.652939e-72

************************************************************

HCNO				PRODUCTION RXS		INT RX RATE	TP = 7.35e-01

  R336	NO	+ C2HO		= CO	+ HCNO		7.344657e-01
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.176093e-04
  R220	H2O	+ CNO		= HCNO	+ OH		1.155257e-05
  R56	CH2O	+ CNO		= HCNO	+ CHO		9.822601e-06
  R117	CHO	+ CNO		= HCNO	+ CO		1.043511e-07
  R100	CH4	+ CNO		= CH3	+ HCNO		1.665803e-08
  R509	OH	+ CNO		= HCNO	+ O		2.145099e-10
  R25	C2H5	+ CNO		= HCNO	+ C2H4		4.787047e-12
  R239	HNO	+ CNO		= HCNO	+ NO		2.316138e-14
  R243	HNO2	+ CNO		= HCNO	+ NO2		4.313342e-15
  R233	HCN	+ CNO		= HCNO	+ CN		2.119594e-20

HCNO				LOSS RXS		INT RX RATE	TL = 7.35e-01

  R171	H	+ HCNO		= CO	+ NH2		7.333357e-01
  R517	OH	+ HCNO		= CNO	+ H2O		1.314526e-03
  R457	O(1D)	+ HCNO		= CO2	+ NH		5.400059e-05
  R438	O	+ HCNO		= CO2	+ NH		5.384577e-07
  R119	CN	+ HCNO		= HCN	+ CNO		2.566943e-10
  R437	O	+ HCNO		= CNO	+ OH		1.419293e-10
  R169	H	+ HCNO		= H2	+ CNO		1.406844e-13
  R288	N	+ HCNO		= NH	+ CNO		1.666209e-54

************************************************************

CH3NO2				PRODUCTION RXS		INT RX RATE	TP = 6.18e-01

  M27	NO	+ CH3O		= CH3NO2			5.949040e-01
  R640	NO2	+ CH3		= CH3NO2			2.358508e-02

CH3NO2				LOSS RXS		INT RX RATE	TL = 6.18e-01

  P25	CH3NO2			= CH3O	+ NO		6.095573e-01
  R150	H	+ CH3NO2	= CH4O	+ NO		8.907878e-03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	9.913706e-07
  T50	CH3NO2			= CH3O	+ NO		1.443178e-10
  T51	CH3NO2			= CH2O	+ HNO		1.135600e-13

************************************************************

CH2O2				PRODUCTION RXS		INT RX RATE	TP = 2.86e-01

  T18	CH3O2			= CH2O2	+ H		2.863809e-01
  R468	O3	+ C2H4		= CH2O	+ CH2O2		3.395950e-05
  R421	O3	+ C2H2		= CO	+ CH2O2		3.440591e-09

CH2O2				LOSS RXS		INT RX RATE	TL = 2.11e-01

  P27	CH2O2			= CHO	+ OH		1.386459e-01
  P28	CH2O2			= CHO2	+ H		2.970983e-02
  P29	CH2O2			= H2O	+ CO		2.970983e-02
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.340036e-02
  T16	CH2O2			= CO	+ H2O		6.968040e-18
  T15	CH2O2			= CO2	+ H2		1.226107e-28

************************************************************

HNO4				PRODUCTION RXS		INT RX RATE	TP = 2.73e-01

  M20	HO2	+ NO2		= HNO4			2.730605e-01

HNO4				LOSS RXS		INT RX RATE	TL = 2.73e-01

  P18	HNO4			= NO2	+ HO2		2.019853e-01
  P19	HNO4			= NO3	+ OH		5.198858e-02
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.908620e-02
  R440	O	+ HNO4		= HNO3	+ O2		2.566609e-07
  T13	HNO4			= HO2	+ NO2		1.105563e-07
  T12	HNO4			= O2	+ HNO2		0.000000e+00

************************************************************

CH4O2				PRODUCTION RXS		INT RX RATE	TP = 1.23e-01

  R254	HO2	+ CH3O2		= CH4O2	+ O2		1.230006e-01
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		6.693285e-06
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		3.767198e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		5.368798e-15
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		3.562931e-15
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		4.055830e-17
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		9.642063e-18
  R205	H2	+ CH3O2		= CH4O2	+ H		1.664613e-19

CH4O2				LOSS RXS		INT RX RATE	TL = 1.23e-01

  P24	CH4O2			= CH3O	+ OH		6.607032e-02
  R503	OH	+ CH4O2		= CH3O2	+ H2O		5.664620e-02
  R161	H	+ CH4O2		= H2	+ CH3O2		1.456443e-04
  R160	H	+ CH4O2		= CH3O	+ H2O		1.207052e-04
  R425	O	+ CH4O2		= CH3O2	+ OH		2.441756e-05
  T23	CH4O2			= CH3O	+ OH		5.002304e-23
  T24	CH4O2			= CH2O	+ H2O		7.861077e-27

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 1.03e-01

  M14	H	+ NH2		= NH3			1.009807e-01
  R258	HO2	+ NH2		= NH3	+ O2		1.756825e-03
  R212	H2	+ NH2		= NH3	+ H		1.674318e-05
  R644	NH2	+ OH		= NH3	+ O		8.642935e-06
  R319	NH2	+ H2O		= OH	+ NH3		1.004984e-07
  R317	NH2	+ CH4		= CH3	+ NH3		6.751138e-11
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		5.326137e-12
  R312	NH2	+ C2H4		= C2H3	+ NH3		9.606633e-13
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.289413e-14
  R311	NH2	+ C2H2		= C2H	+ NH3		3.199457e-15
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.739687e-41 (x2)

NH3				LOSS RXS		INT RX RATE	TL = 1.02e-01

  P42	NH3			= NH2	+ H		1.016135e-01
  R523	OH	+ NH3		= H2O	+ NH2		3.060083e-04
  P43	NH3			= NH	+ H2		1.002384e-07
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.797026e-08
  R186	H	+ NH3		= H2	+ NH2		6.085524e-09
  R461	O(1D)	+ NH3		= OH	+ NH2		3.202754e-11
  R328	NH3	+ CH3		= CH4	+ NH2		1.470582e-14
  R329	NH3	+ CN		= HCN	+ NH2		4.379113e-17
  R330	NH3	+ CNO		= CO	+ N2H3		1.114988e-20
  R300	NH	+ NH3		= NH2	+ NH2		1.283608e-34

************************************************************

CN				PRODUCTION RXS		INT RX RATE	TP = 3.75e-02

  P41	HCN			= H	+ CN		3.217231e-02
  R342	NO	+ CH		= CN	+ OH		4.684735e-03
  R281	N	+ CH		= CN	+ H		5.764444e-04
  R332	NO	+ C		= CN	+ O		8.093410e-05
  R516	OH	+ HCN		= CN	+ H2O		2.068792e-06
  R392	O	+ C2H2N		= CH2O	+ CN		6.028803e-08
  M22	N	+ C		= CN			1.586372e-08
  R432	O	+ CNO		= CN	+ O2		7.950793e-11
  R233	HCN	+ CNO		= HCNO	+ CN		2.119594e-20
  R5	C	+ N2		= CN	+ N		1.443603e-35
  R276	N	+ C2		= CN	+ C		3.283467e-43
  T57	HCN			= H	+ CN		5.652939e-72

CN				LOSS RXS		INT RX RATE	TL = 3.75e-02

  R430	O	+ CN		= CO	+ N		3.630059e-02
  R99	CH4	+ CN		= HCN	+ CH3		9.450471e-04
  R207	H2	+ CN		= HCN	+ H		1.998739e-04
  R55	CH2O	+ CN		= HCN	+ CHO		3.836271e-05
  R506	OH	+ CN		= H	+ CNO		2.957870e-05
  M11	H	+ CN		= HCN			1.694005e-06
  R101	CH4O	+ CN		= HCN	+ CH3O		4.912613e-07
  R219	H2O	+ CN		= HCN	+ OH		4.657740e-07
  R20	C2H4	+ CN		= HCN	+ C2H3		2.902899e-07
  R17	C2H2	+ CN		= HCN	+ C2H		1.260013e-07
  R29	C2H6	+ CN		= HCN	+ C2H5		1.898481e-08
  R507	OH	+ CN		= O	+ HCN		1.633556e-08
  R116	CHO	+ CN		= HCN	+ CO		8.868025e-09
  R119	CN	+ HCNO		= HCN	+ CNO		2.566943e-10
  R298	N2O	+ CN		= N2	+ CNO		9.145048e-11
  R284	N	+ CN		= C	+ N2		8.972144e-12
  R371	NO2	+ CN		= NO	+ CNO		1.669149e-13
  R372	NO2	+ CN		= CO	+ N2O		1.055684e-14
  R373	NO2	+ CN		= CO2	+ N2		7.720894e-15
  R242	HNO2	+ CN		= HCN	+ NO2		6.206381e-15
  R238	HNO	+ CN		= HCN	+ NO		5.247118e-16
  R329	NH3	+ CN		= HCN	+ NH2		4.379113e-17
  R124	CO2	+ CN		= CNO	+ CO		6.658658e-24
  R429	O	+ CN		= C	+ NO		8.856678e-34
  R549	SO2	+ CN		= CNO	+ SO		2.112192e-36
  R2	C	+ CN		= C2	+ N		4.217915e-48
  R611	NO	+ CN		= CNO	+ N		1.481250e-48
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

************************************************************

CNO				PRODUCTION RXS		INT RX RATE	TP = 3.18e-03

  R339	NO	+ CH		= H	+ CNO		1.338496e-03
  R517	OH	+ HCNO		= CNO	+ H2O		1.314526e-03
  R435	O	+ HCN		= H	+ CNO		4.930520e-04
  R506	OH	+ CN		= H	+ CNO		2.957870e-05
  R119	CN	+ HCNO		= HCN	+ CNO		2.566943e-10
  R437	O	+ HCNO		= CNO	+ OH		1.419293e-10
  R298	N2O	+ CN		= N2	+ CNO		9.145048e-11
  R371	NO2	+ CN		= NO	+ CNO		1.669149e-13
  R169	H	+ HCNO		= H2	+ CNO		1.406844e-13
  R124	CO2	+ CN		= CNO	+ CO		6.658658e-24
  R549	SO2	+ CN		= CNO	+ SO		2.112192e-36
  R611	NO	+ CN		= CNO	+ N		1.481250e-48
  R288	N	+ HCNO		= NH	+ CNO		1.666209e-54

CNO				LOSS RXS		INT RX RATE	TL = 3.18e-03

  R431	O	+ CNO		= CO	+ NO		1.930377e-03
  R163	H	+ CNO		= CO	+ NH		1.223780e-03
  R220	H2O	+ CNO		= HCNO	+ OH		1.155257e-05
  R56	CH2O	+ CNO		= HCNO	+ CHO		9.822601e-06
  R117	CHO	+ CNO		= HCNO	+ CO		1.043511e-07
  R100	CH4	+ CNO		= CH3	+ HCNO		1.665803e-08
  R164	H	+ CNO		= HCN	+ O		3.529222e-10
  R509	OH	+ CNO		= HCNO	+ O		2.145099e-10
  R72	CH3	+ CNO		= CH2O	+ HCN		9.752138e-11
  R432	O	+ CNO		= CN	+ O2		7.950793e-11
  R351	NO	+ CNO		= CO2	+ N2		5.249820e-12
  R25	C2H5	+ CNO		= HCNO	+ C2H4		4.787047e-12
  R350	NO	+ CNO		= CO	+ N2O		4.623776e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	2.713450e-12
  R24	C2H5	+ CNO		= HCN	+ C2H4O		3.786119e-14
  R239	HNO	+ CNO		= HCNO	+ NO		2.316138e-14
  R374	NO2	+ CNO		= CO2	+ N2O		1.686831e-14
  R243	HNO2	+ CNO		= HCNO	+ NO2		4.313342e-15
  R375	NO2	+ CNO		= CO	+ NO	+ NO	1.337122e-15
  R233	HCN	+ CNO		= HCNO	+ CN		2.119594e-20
  R330	NH3	+ CNO		= CO	+ N2H3		1.114988e-20
  T40	CNO			= CO	+ N		1.777951e-30

************************************************************

CH3NO3				PRODUCTION RXS		INT RX RATE	TP = 5.33e-04

  M28	NO2	+ CH3O		= CH3NO3			5.331812e-04

CH3NO3				LOSS RXS		INT RX RATE	TL = 5.33e-04

  P26	CH3NO3			= CH3O	+ NO2		5.331138e-04
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	3.623011e-08
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.072396e-08
  T52	CH3NO3			= CH3O	+ NO2		1.584640e-15

************************************************************

CH5N				PRODUCTION RXS		INT RX RATE	TP = 6.33e-06

  M86	NH2	+ CH3		= CH5N			6.332090e-06

CH5N				LOSS RXS		INT RX RATE	TL = 6.33e-06

  P69	CH5N			= HCN	+ H2	+ H2	6.331616e-06
  T92	CH5N			= CH4	+ NH		8.150053e-31
  T93	CH5N			= CH3	+ NH2		1.196017e-36

************************************************************

C2H2N				PRODUCTION RXS		INT RX RATE	TP = 6.03e-08

  R277	N	+ C2H3		= C2H2N	+ H		6.028803e-08

C2H2N				LOSS RXS		INT RX RATE	TL = 6.03e-08

  R392	O	+ C2H2N		= CH2O	+ CN		6.028803e-08

************************************************************

N2O5				PRODUCTION RXS		INT RX RATE	TP = 8.39e-11

  M29	NO2	+ NO3		= N2O5			8.387834e-11

N2O5				LOSS RXS		INT RX RATE	TL = 8.39e-11

  P13	N2O5			= NO3	+ NO	+ O	6.003700e-11
  P12	N2O5			= NO3	+ NO2		2.384133e-11
  T7	N2O5			= NO2	+ NO3		1.591673e-17

************************************************************

C2H5N				PRODUCTION RXS		INT RX RATE	TP = 1.02e-11

  M40	NH2	+ C2H3		= C2H5N			1.019578e-11

C2H5N				LOSS RXS		INT RX RATE	TL = 1.02e-11

  P70	C2H5N			= HCN	+ CH3	+ H	1.019578e-11

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 2.01e-14

  T55	SO21			= SO2			1.713693e-14
  T56	SO23			= SO2			1.753874e-15
  M46	SO	+ O		= SO2			7.481875e-16
  R528	OH	+ SO		= SO2	+ H		4.125027e-16
  R273	HSO2	+ O2		= HO2	+ SO2		5.722587e-17
  T43	HSO2			= SO2	+ H		1.305020e-17
  P30	SO3			= SO2	+ O		2.463985e-18
  R554	SO3	+ H		= OH	+ SO2		6.637727e-20
  R558	HSO	+ O2		= OH	+ SO2		1.180450e-21
  R545	SO	+ O3		= SO2	+ O2		5.219955e-22
  R544	SO	+ O2		= SO2	+ O		4.778543e-22
  T53	HSO3			= OH	+ SO2		1.506826e-23
  R541	SO	+ NO2		= SO2	+ NO		4.564245e-25
  R559	SO	+ SO		= SO2	+ S		1.999609e-45
  R557	SO3	+ SO		= SO2	+ SO2		1.523393e-46 (x2)
  R556	SO3	+ OH		= HO2	+ SO2		1.356766e-50
  R555	SO3	+ O		= SO2	+ O2		9.177793e-52
  T41	SO3			= SO2	+ O		1.229952e-71
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 2.01e-14

  P47	SO2			= SO21			1.875567e-14
  P46	SO2			= SO	+ O		1.220425e-15
  M48	SO2	+ H		= HSO2			4.783070e-17
  P48	SO2			= SO23			3.551265e-17
  M50	SO2	+ OH		= HSO3			2.710323e-17
  M49	SO2	+ O		= SO3			9.064739e-18
  R8	C	+ SO2		= CO	+ SO		2.007939e-23
  R551	SO2	+ HO2		= HSO2	+ O2		6.348477e-27
  R548	SO2	+ CH2		= CH2O	+ SO		3.932026e-28
  R547	SO2	+ CH		= CHO	+ SO		6.955439e-29
  R546	SO2	+ C2H		= CO	+ OCS	+ H	5.403189e-32
  R553	SO2	+ O		= SO	+ O2		2.746715e-34
  R549	SO2	+ CN		= CNO	+ SO		2.112192e-36
  R563	SO21	+ SO2		= SO	+ SO3		7.457921e-50
  R552	SO2	+ NO2		= SO3	+ NO		2.559225e-50
  R564	SO23	+ SO2		= SO	+ SO3		8.817106e-51

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.88e-14

  P47	SO2			= SO21			1.875567e-14

SO21				LOSS RXS		INT RX RATE	TL = 1.89e-14

  T55	SO21			= SO2			1.713693e-14
  T54	SO21			= SO23			1.718361e-15
  R562	SO21	+ O2		= O	+ SO3		1.536820e-28
  R563	SO21	+ SO2		= SO	+ SO3		7.457921e-50

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 4.33e-15

  P68	N2H4			= N2H3	+ H		4.108941e-15
  R639	N2H4	+ H		= N2H3	+ H2		2.255878e-16
  R330	NH3	+ CNO		= CO	+ N2H3		1.114988e-20

N2H3				LOSS RXS		INT RX RATE	TL = 4.33e-15

  R641	N2H3	+ H		= NH2	+ NH2		4.334540e-15
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.421082e-40 (x2)
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.739687e-41 (x2)

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 4.33e-15

  M85	NH2	+ NH2		= N2H4			4.334529e-15
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.421082e-40

N2H4				LOSS RXS		INT RX RATE	TL = 4.33e-15

  P68	N2H4			= N2H3	+ H		4.108941e-15
  R639	N2H4	+ H		= N2H3	+ H2		2.255878e-16
  T91	N2H4			= NH2	+ NH2		2.299143e-38

************************************************************

SO23				PRODUCTION RXS		INT RX RATE	TP = 1.75e-15

  T54	SO21			= SO23			1.718361e-15
  P48	SO2			= SO23			3.551265e-17

SO23				LOSS RXS		INT RX RATE	TL = 1.75e-15

  T56	SO23			= SO2			1.753874e-15
  R564	SO23	+ SO2		= SO	+ SO3		8.817106e-51

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 1.74e-15

  P46	SO2			= SO	+ O		1.220425e-15
  R536	S	+ O2		= SO	+ O		2.513792e-16
  R266	HS	+ O		= H	+ SO		7.983472e-17
  R527	OH	+ S		= H	+ SO		6.689712e-17
