  R567	HSO3	+ H		= H2	+ SO3		0.000000e+00
  R576	HSO	+ H		= H2	+ SO		0.000000e+00
  T58	H2S			= H2	+ S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 1.42e+12

  R512	OH	+ H2		= H2O	+ H		1.416618e+12
  R597	CH21	+ H2		= CH3	+ H		3.865704e+08
  R433	O	+ H2		= H	+ OH		1.353468e+08
  R596	CH21	+ H2		= CH2	+ H2		5.271414e+07
  M73	CH	+ H2		= CH3			7.292552e+06
  R455	O(1D)	+ H2		= H	+ OH		4.173203e+06
  R200	H2	+ C2HO		= CH3	+ CO		8.773959e+05
  R199	H2	+ C2HO		= C2H3O			7.311631e+05
  R202	H2	+ CH		= CH2	+ H		3.795979e+05
  R195	H2	+ C2H		= C2H2	+ H		1.516718e+03
  R203	H2	+ CH3		= CH4	+ H		1.336054e+03
  M2	C	+ H2		= CH2			6.217142e+02
  R206	H2	+ CHO		= CH2O	+ H		1.717816e-01
  R204	H2	+ CH3O		= CH4O	+ H		1.551038e-01
  R198	H2	+ C2H5		= C2H6	+ H		2.243428e-03
  M24	N	+ H2		= NH2			1.665586e-04
  R212	H2	+ NH2		= NH3	+ H		5.655413e-05
  R207	H2	+ CN		= HCN	+ H		1.434734e-05
  R197	H2	+ C2H3		= C2H4	+ H		1.790022e-06
  R209	H2	+ HO2		= H2O2	+ H		2.222453e-10
  R205	H2	+ CH3O2		= CH4O2	+ H		2.640225e-16
  R213	H2	+ NO2		= H	+ HNO2		1.541598e-19
  R3	C	+ H2		= CH	+ H		7.365884e-20
  R196	H2	+ C2H2		= C2H4			5.291198e-30
  R10	H2	+ C2H4		= C2H5	+ H		3.641169e-45
  R41	H2	+ C2H2		= C2H3	+ H		5.696825e-50
  P38	H2			= H	+ H		0.000000e+00

************************************************************

CO				PRODUCTION RXS		INT RX RATE	TP = 1.32e+12

  R162	H	+ CHO		= CO	+ H2		5.962931e+11
  P36	CO2			= CO	+ O		5.580234e+11
  P37	CO2			= CO	+ O(1D)		1.543201e+11
  P21	CH2O			= CO	+ H2		1.103821e+10
  R118	CHO	+ O2		= CO	+ HO2		8.562040e+08
  R504	OH	+ CHO		= CO	+ H2O		4.608732e+08
  R416	O	+ CH3		= CO	+ H2	+ H	2.603266e+08
  R426	O	+ CHO		= CO	+ OH		2.310423e+08
  T46	CHO			= CO	+ H		8.887138e+07
  R6	C	+ O2		= CO	+ O		3.288270e+07
  R408	O	+ CH		= CO	+ H		2.766506e+07
  R123	CO2	+ CH2		= CH2O	+ CO		1.691412e+07
  R561	CHO	+ CHO		= CH2O	+ CO		9.942117e+06
  R411	O	+ CH2		= CO	+ H	+ H	8.720047e+06
  R412	O	+ CH2		= CO	+ H2		5.304695e+06
  R200	H2	+ C2HO		= CH3	+ CO		8.773959e+05
  R71	CH3	+ CHO		= CH4	+ CO		8.090450e+05
  R483	OH	+ C2H2O		= CO	+ CH3O		4.913390e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		4.216778e+04
  R130	H	+ C2H2O		= CO	+ CH3		3.427021e+04
  R391	O	+ C2H2		= CO	+ CH2		8.310262e+03
  P23	C2H4O			= CO	+ CH4		6.754063e+03
  T32	C2H3O			= CO	+ CH3		5.862155e+03
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.502354e+02
  R389	O	+ C2H		= CO	+ CH		1.089196e+02
  R348	NO	+ CHO		= CO	+ HNO		3.820694e+01
  R165	H	+ CO2		= CO	+ OH		3.376423e+01
  R35	CH2	+ C2H2O		= C2H4	+ CO		2.694739e+01
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.021623e+01
  R477	OH	+ C2H		= CO	+ CH2		7.637947e+00
  R112	CHO	+ C2H5		= C2H6	+ CO		6.380014e+00
  R482	OH	+ C2H2		= CO	+ CH3		5.407795e+00
  R110	CHO	+ C2H3O		= C2H4O	+ CO		4.363368e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	3.951165e+00
  R336	NO	+ C2HO		= CO	+ HCNO		4.250733e-01
  R171	H	+ HCNO		= CO	+ NH2		4.248844e-01
  R50	CH2	+ CHO		= CO	+ CH3		3.001395e-01
  T48	CHO2			= CO	+ OH		1.667937e-01
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.141388e-02
  R109	CHO	+ C2H3		= C2H4	+ CO		1.030897e-02
  R296	N2O	+ C		= CO	+ N2		9.421982e-03
  R430	O	+ CN		= CO	+ N		6.298971e-03
  R340	NO	+ CH		= CO	+ NH		2.808137e-03
  R108	CHO	+ C2H		= C2H2	+ CO		1.896479e-03
  R163	H	+ CNO		= CO	+ NH		5.456976e-04
  R431	O	+ CNO		= CO	+ NO		3.241969e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	7.858592e-05
  R436	O	+ HCN		= CO	+ NH		2.774965e-05
  R331	NO	+ C		= CO	+ N		2.260571e-05
  R333	NO	+ C2H		= HCN	+ CO		1.643233e-07
  P29	CH2O2			= H2O	+ CO		1.378288e-07
  R116	CHO	+ CN		= HCN	+ CO		1.904237e-08
  R117	CHO	+ CNO		= HCNO	+ CO		9.835930e-09
  R355	NO2	+ C		= CO	+ NO		9.779197e-09
  R515	OH	+ HCN		= CO	+ NH2		4.398378e-09
  R421	O3	+ C2H2		= CO	+ CH2O2		3.915958e-10
  R350	NO	+ CNO		= CO	+ N2O		1.995181e-13
  R352	NO	+ CNO		= CO	+ N2	+ O	1.162375e-13
  R375	NO2	+ CNO		= CO	+ NO	+ NO	5.729615e-16
  R372	NO2	+ CN		= CO	+ N2O		1.416069e-16
  R568	NO2	+ CHO		= CO	+ HNO2		1.107268e-18
  R330	NH3	+ CNO		= CO	+ N2H3		1.666152e-19
  R124	CO2	+ CN		= CNO	+ CO		2.981754e-23
  T30	C2H2O			= CO	+ CH2		2.573855e-33
  T14	CH2O			= CO	+ H2		1.410996e-39
  T40	CNO			= CO	+ N		1.288481e-39
  T35	C2H4O			= CH4	+ CO		2.269782e-43
  T16	CH2O2			= CO	+ H2O		6.175485e-44
  T29	C2HO			= CO	+ CH		3.586441e-48
  R7	C	+ OCS		= CO	+ CS		0.000000e+00
  R8	C	+ SO2		= CO	+ SO		0.000000e+00
  R125	CS	+ O		= CO	+ S		0.000000e+00
  R267	HS	+ CHO		= H2S	+ CO		0.000000e+00
  R467	O(1D)	+ OCS		= CO	+ SO		0.000000e+00
  R475	OCS	+ O		= CO	+ SO		0.000000e+00
  R538	S	+ OCS		= CO	+ S2		0.000000e+00
  R543	SO	+ CHO		= HSO	+ CO		0.000000e+00
  R546	SO2	+ C2H		= CO	+ OCS	+ H	0.000000e+00
  R569	S	+ CHO		= HS	+ CO		0.000000e+00
  R572	S	+ CO2		= SO	+ CO		0.000000e+00
  T60	OCS			= CO	+ S		0.000000e+00
  P31	OCS			= CO	+ S		0.000000e+00

CO				LOSS RXS		INT RX RATE	TL = 1.32e+12

  M12	H	+ CO		= CHO			6.127925e+11
  M89	OH	+ CO		= CO2	+ H		5.668037e+11
  M39	OH	+ CO		= CHO2			1.420390e+11
  P35	CO			= C	+ O		2.507293e+07
  M31	O	+ CO		= CO2			1.387452e+07
  M5	CO	+ CH		= C2HO			1.604228e+06
  M6	CO	+ CH3		= C2H3O			1.108200e+03
  R122	CO	+ CH3		= C2H2	+ OH		6.130474e-37
  R121	CO	+ C2H4		= C2H3	+ CHO		2.769651e-64
  R120	CO	+ C2H2		= C2H	+ CHO		8.271120e-83
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

************************************************************

O2				PRODUCTION RXS		INT RX RATE	TP = 8.55e+11

  R441	O	+ HO2		= OH	+ O2		3.595392e+11
  R445	O	+ OH		= O2	+ H		3.269223e+11
  R522	OH	+ HO2		= H2O	+ O2		9.721301e+10
  R182	H	+ HO2		= H2	+ O2		2.843362e+10
  P4	O3			= O2	+ O(1D)		1.639765e+10
  M34	O	+ O		= O2			1.610777e+10
  R192	H	+ O3		= OH	+ O2		4.971277e+09
  P3	O3			= O2	+ O		2.659098e+09
  R257	HO2	+ HO2		= H2O2	+ O2		2.359740e+09
  M19	HO2	+ HO2		= H2O2	+ O2		6.362503e+08
  R422	O	+ CH3O2		= CH3O	+ O2		5.558824e+07
  R500	OH	+ CH3O2		= CH4O	+ O2		1.101979e+07
  R254	HO2	+ CH3O2		= CH4O2	+ O2		5.619833e+06
  R420	O	+ CH3O		= CH3	+ O2		2.521135e+06
  R464	O(1D)	+ O2		= O	+ O2		7.243998e+05
  R444	O	+ O3		= O2	+ O2		4.502974e+05 (x2)
  R525	OH	+ O3		= HO2	+ O2		2.546717e+05
  R261	HO2	+ O3		= OH	+ O2	+ O2	2.788093e+04 (x2)
  R470	O3	+ CH3		= CH3O	+ O2		2.432642e+04
  M90	O	+ NO2		= NO	+ O2		6.498765e+01
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	6.024811e+01
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.676155e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		2.117699e+01
  R465	O(1D)	+ O3		= O2	+ O2		1.142647e+01 (x2)
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.142647e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		4.745469e+00
  P9	NO3			= NO	+ O2		1.033339e+00
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	5.147801e-01
  R443	O	+ NO3		= NO2	+ O2		3.959598e-02
  R258	HO2	+ NH2		= NH3	+ O2		2.009339e-02
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.659526e-02 (x2)
  R469	O3	+ C2H5		= C2H5O	+ O2		1.126353e-02
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	4.681393e-03
  R354	NO	+ O3		= NO2	+ O2		1.667480e-03
  R459	O(1D)	+ N2O		= O2	+ N2		1.369797e-03
  T1	O3			= O2	+ O		3.393776e-05
  R462	O(1D)	+ NO		= O2	+ N		2.656419e-06
  T6	NO3			= NO	+ O2		1.684236e-06
  R294	N	+ O3		= NO	+ O2		1.184853e-06
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	8.307023e-07
  R440	O	+ HNO4		= HNO3	+ O2		1.972802e-07
  R377	NO2	+ O3		= NO3	+ O2		1.324498e-08
  R463	O(1D)	+ NO2		= O2	+ NO		3.069985e-09
  R432	O	+ CNO		= CN	+ O2		1.293477e-11
  R156	H	+ CH3O2		= CH4	+ O2		4.659339e-13
  R244	HO2	+ C2H2		= C2H3	+ O2		1.214242e-15
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.668542e-16
  T2	HO2			= O2	+ H		2.361451e-20
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	5.651946e-21
  R126	CS	+ O3		= O2	+ OCS		0.000000e+00
  R216	HSO	+ O3		= HOSO	+ O2		0.000000e+00
  R269	HS	+ O3		= O2	+ HSO		0.000000e+00
  R271	HSO	+ O3		= HS	+ O2	+ O2	0.000000e+00 (x2)
  R537	S	+ O3		= O2	+ SO		0.000000e+00
  R545	SO	+ O3		= SO2	+ O2		0.000000e+00
  R551	SO2	+ HO2		= HOSO	+ O2		0.000000e+00
  R553	SO2	+ O		= SO	+ O2		0.000000e+00
  R555	SO3	+ O		= SO2	+ O2		0.000000e+00
  R570	S	+ HO2		= HS	+ O2		0.000000e+00

O2				LOSS RXS		INT RX RATE	TL = 8.55e+11

  M17	H	+ O2		= HO2			7.380837e+11
  R645	O2	+ CHO2		= HO2	+ CO2		6.846554e+10
  M35	O	+ O2		= O3			2.402878e+10
  P2	O2			= O	+ O(1D)		1.624969e+10
  P1	O2			= O	+ O		7.315443e+09
  R118	CHO	+ O2		= CO	+ HO2		8.562040e+08
  R81	CH3O	+ O2		= CH2O	+ HO2		1.491905e+08
  M4	CH3	+ O2		= CH3O2			1.344201e+08
  R6	C	+ O2		= CO	+ O		3.288270e+07
  R464	O(1D)	+ O2		= O	+ O2		7.243998e+05
  R26	C2H5O	+ O2		= C2H4O	+ HO2		2.760427e+03
  R306	NH	+ O2		= OH	+ NO		6.682123e-05
  R293	N	+ O2		= NO	+ O		3.108885e-05
  R307	NH	+ O2		= O	+ HNO		2.006011e-11
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R268	HS	+ O2		= SO	+ OH		0.000000e+00
  R273	HOSO	+ O2		= HO2	+ SO2		0.000000e+00
  R275	HSO3	+ O2		= HO2	+ SO3		0.000000e+00
  R536	S	+ O2		= SO	+ O		0.000000e+00
  R540	CS	+ O2		= OCS	+ O		0.000000e+00
  R544	SO	+ O2		= SO2	+ O		0.000000e+00
  R558	HSO	+ O2		= OH	+ SO2		0.000000e+00
  R562	SO21	+ O2		= O	+ SO3		0.000000e+00
  M21	HS	+ O2		= HOSO			0.000000e+00

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 8.08e+11

  M17	H	+ O2		= HO2			7.380837e+11
  R645	O2	+ CHO2		= HO2	+ CO2		6.846554e+10
  R513	OH	+ H2O2		= H2O	+ HO2		9.116851e+08
  R118	CHO	+ O2		= CO	+ HO2		8.562040e+08
  R81	CH3O	+ O2		= CH2O	+ HO2		1.491905e+08
  R168	H	+ H2O2		= H2	+ HO2		2.598833e+07
  R525	OH	+ O3		= HO2	+ O2		2.546717e+05
  R434	O	+ H2O2		= OH	+ HO2		9.353639e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		7.814140e+04
  R26	C2H5O	+ O2		= C2H4O	+ HO2		2.760427e+03
  P18	HNO4			= NO2	+ HO2		8.583180e-01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.337006e-01
  R227	H2O2	+ CHO		= CH2O	+ HO2		7.853164e-02
  R524	OH	+ NO3		= HO2	+ NO2		1.533691e-02
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.452159e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		5.439971e-03
  T13	HNO4			= HO2	+ NO2		3.118987e-05
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		3.211144e-06
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		2.377333e-08
  R273	HOSO	+ O2		= HO2	+ SO2		0.000000e+00
  R275	HSO3	+ O2		= HO2	+ SO3		0.000000e+00
  R556	SO3	+ OH		= HO2	+ SO2		0.000000e+00

HO2				LOSS RXS		INT RX RATE	TL = 8.08e+11

  R441	O	+ HO2		= OH	+ O2		3.595392e+11
  R180	H	+ HO2		= OH	+ OH		2.966987e+11
  R522	OH	+ HO2		= H2O	+ O2		9.721301e+10
  R182	H	+ HO2		= H2	+ O2		2.843362e+10
  P5	HO2			= O	+ OH		1.401729e+10
  R181	H	+ HO2		= O	+ H2O		6.593304e+09
  R257	HO2	+ HO2		= H2O2	+ O2		2.359740e+09 (x2)
  M19	HO2	+ HO2		= H2O2	+ O2		6.362503e+08 (x2)
  R254	HO2	+ CH3O2		= CH4O2	+ O2		5.619833e+06
  R261	HO2	+ O3		= OH	+ O2	+ O2	2.788093e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	1.121005e+04
  R259	HO2	+ NO		= OH	+ NO2		5.218740e+02
  R250	HO2	+ C2H5		= C2H4	+ H2O2		4.745469e+00
  R251	HO2	+ C2H5		= C2H6	+ O2		4.745469e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	3.951165e+00
  M20	HO2	+ NO2		= HNO4			1.593165e+00
  R258	HO2	+ NH2		= NH3	+ O2		2.009339e-02
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	4.681393e-03
  R252	HO2	+ CH2O		= CHO	+ H2O2		5.533461e-05
  R255	HO2	+ CH4O		= CH3O	+ H2O2		2.286363e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.379631e-08
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.107282e-08
  R209	H2	+ HO2		= H2O2	+ H		2.222453e-10
  R244	HO2	+ C2H2		= C2H3	+ O2		1.214242e-15
  T2	HO2			= O2	+ H		2.361451e-20
  R263	HS	+ HO2		= OH	+ HSO		0.000000e+00
  R551	SO2	+ HO2		= HOSO	+ O2		0.000000e+00
  R570	S	+ HO2		= HS	+ O2		0.000000e+00
  R571	S	+ HO2		= SO	+ OH		0.000000e+00

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 8.01e+11

  P36	CO2			= CO	+ O		5.580234e+11
  R458	O(1D)	+ N2		= O	+ N2		1.864185e+11
  P2	O2			= O	+ O(1D)		1.624969e+10
  P5	HO2			= O	+ OH		1.401729e+10
  P1	O2			= O	+ O		7.315443e+09 (x2)
  R181	H	+ HO2		= O	+ H2O		6.593304e+09
  P3	O3			= O2	+ O		2.659098e+09
  R526	OH	+ OH		= H2O	+ O		1.339570e+09
  R454	O(1D)	+ CO2		= CO2	+ O		7.311334e+08
  P73	H2O			= H	+ H	+ O	2.197591e+08
  R6	C	+ O2		= CO	+ O		3.288270e+07
  P35	CO			= C	+ O		2.507293e+07
  R464	O(1D)	+ O2		= O	+ O2		7.243998e+05
  P8	NO2			= NO	+ O		3.322753e+02
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.142647e+01 (x2)
  R478	OH	+ C2H		= C2H2	+ O		7.637947e+00
  P10	NO3			= NO2	+ O		7.527320e+00
  P44	NO			= N	+ O		1.437744e+00
  P16	HNO3			= HNO2	+ O		3.042247e-01
  R341	NO	+ CH		= O	+ HCN		1.538859e-03
  R332	NO	+ C		= CN	+ O		4.200557e-05
  R644	NH2	+ OH		= NH3	+ O		3.578422e-05
  T1	O3			= O2	+ O		3.393776e-05
  R293	N	+ O2		= NO	+ O		3.108885e-05
  R291	N	+ NO		= O	+ N2		8.496188e-08
  R507	OH	+ CN		= O	+ HCN		6.055915e-08
  R292	N	+ NO2		= N2O	+ O		4.246568e-10
  R509	OH	+ CNO		= HCNO	+ O		2.475542e-10
  R164	H	+ CNO		= HCN	+ O		1.093669e-10
  R307	NH	+ O2		= O	+ HNO		2.006011e-11
  P13	N2O5			= NO3	+ NO	+ O	3.021307e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	1.162375e-13
  R40	NH	+ OH		= NH2	+ O		5.164638e-15
  R174	H	+ HNO		= NH2	+ O		6.682045e-17
  T4	N2O			= N2	+ O		4.159588e-27
  T5	NO2			= NO	+ O		5.704402e-43
  R187	H	+ NO		= NH	+ O		1.426635e-47
  R536	S	+ O2		= SO	+ O		0.000000e+00
  R540	CS	+ O2		= OCS	+ O		0.000000e+00
  R544	SO	+ O2		= SO2	+ O		0.000000e+00
  R562	SO21	+ O2		= O	+ SO3		0.000000e+00
  T41	SO3			= SO2	+ O		0.000000e+00
  P30	SO3			= SO2	+ O		0.000000e+00
  P46	SO2			= SO	+ O		0.000000e+00
  P49	HSO			= HS	+ O		0.000000e+00
  P51	SO			= S	+ O		0.000000e+00

O				LOSS RXS		INT RX RATE	TL = 8.01e+11

  R441	O	+ HO2		= OH	+ O2		3.595392e+11
  R445	O	+ OH		= O2	+ H		3.269223e+11
  M16	H	+ O		= OH			4.646875e+10
  M35	O	+ O2		= O3			2.402878e+10
  M34	O	+ O		= O2			1.610777e+10 (x2)
  R428	O	+ CHO2		= CO2	+ OH		1.000264e+10
  R415	O	+ CH3		= CH2O	+ H		6.371629e+08
  R416	O	+ CH3		= CO	+ H2	+ H	2.603266e+08
  R426	O	+ CHO		= CO	+ OH		2.310423e+08
  R427	O	+ CHO		= CO2	+ H		2.310423e+08
  R413	O	+ CH2O		= CHO	+ OH		1.453558e+08
  R433	O	+ H2		= H	+ OH		1.353468e+08
  R422	O	+ CH3O2		= CH3O	+ O2		5.558824e+07
  R408	O	+ CH		= CO	+ H		2.766506e+07
  M31	O	+ CO		= CO2			1.387452e+07
  R411	O	+ CH2		= CO	+ H	+ H	8.720047e+06
  R419	O	+ CH3O		= CH2O	+ OH		7.059179e+06
  R412	O	+ CH2		= CO	+ H2		5.304695e+06
  R420	O	+ CH3O		= CH3	+ O2		2.521135e+06
  R423	O	+ CH4		= CH3	+ OH		5.720615e+05
  R409	O	+ CH2		= CH	+ OH		5.232028e+05
  R424	O	+ CH4O		= CH3O	+ OH		4.606501e+05
  R444	O	+ O3		= O2	+ O2		4.502974e+05
  R398	O	+ C2H4		= CH3	+ CHO		3.249686e+05
  R400	O	+ C2H4		= CH2O	+ CH2		1.948954e+05
  R414	O	+ CH3		= CH3O			1.731038e+05
  R396	O	+ C2H4		= C2H3O	+ H		1.406534e+05
  R402	O	+ C2H5		= C2H5O			1.107497e+05
  R434	O	+ H2O2		= OH	+ HO2		9.353639e+04
  R403	O	+ C2H5		= C2H4O	+ H		7.810869e+04
  R401	O	+ C2H4O		= C2H3O	+ OH		3.119299e+04
  R399	O	+ C2H4		= C2H2O	+ H2		2.009334e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.568047e+04
  R404	O	+ C2H5		= C2H4	+ OH		1.107497e+04
  R391	O	+ C2H2		= CO	+ CH2		8.310262e+03
  R393	O	+ C2H3		= C2H3O			7.668199e+02
  R394	O	+ C2H3		= C2H2	+ OH		7.668199e+02
  R395	O	+ C2H3		= C2H2O	+ H		7.380728e+02
  R439	O	+ HNO		= OH	+ NO		1.869067e+02
  R425	O	+ CH4O2		= CH3O2	+ OH		1.470345e+02
  R389	O	+ C2H		= CO	+ CH		1.089196e+02
  M32	O	+ NO		= NO2			9.745107e+01
  M90	O	+ NO2		= NO	+ O2		6.498765e+01
  R390	O	+ C2H2		= H	+ C2HO		2.546802e+01
  R407	O	+ CH		= OH	+ C		2.391531e+01
  R397	O	+ C2H4		= C2H3	+ OH		2.182171e+01
  R406	O	+ C2H6		= C2H5	+ OH		6.719353e+00
  M33	O	+ NO2		= NO3			6.484784e+00
  R322	NH2	+ O		= H	+ HNO		1.270297e-01
  R304	NH	+ O		= NO	+ H		4.923796e-02
  R443	O	+ NO3		= NO2	+ O2		3.959598e-02
  M26	N	+ O		= NO			3.222826e-02
  R323	NH2	+ O		= OH	+ NH		1.972617e-02
  R324	NH2	+ O		= H2	+ NO		1.411441e-02
  R430	O	+ CN		= CO	+ N		6.298971e-03
  R305	NH	+ O		= OH	+ N		4.923796e-03
  R431	O	+ CNO		= CO	+ NO		3.241969e-04
  R435	O	+ HCN		= H	+ CNO		6.474919e-05
  R436	O	+ HCN		= CO	+ NH		2.774965e-05
  R440	O	+ HNO4		= HNO3	+ O2		1.972802e-07
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	7.660518e-08
  R438	O	+ HCNO		= CO2	+ NH		2.528784e-08
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.083030e-08
  R392	O	+ C2H2N		= CH2O	+ CN		1.215921e-09
  R432	O	+ CNO		= CN	+ O2		1.293477e-11
  R437	O	+ HCNO		= CNO	+ OH		9.480631e-12
  R446	O	+ S2		= S	+ SO		1.610788e-27
  R429	O	+ CN		= C	+ NO		2.547526e-33
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00
  R125	CS	+ O		= CO	+ S		0.000000e+00
  R231	H2S	+ O		= OH	+ HS		0.000000e+00
  R266	HS	+ O		= H	+ SO		0.000000e+00
  R274	HSO3	+ O		= OH	+ SO3		0.000000e+00
  R475	OCS	+ O		= CO	+ SO		0.000000e+00
  R553	SO2	+ O		= SO	+ O2		0.000000e+00
  R555	SO3	+ O		= SO2	+ O2		0.000000e+00
  R578	HSO	+ O		= OH	+ SO		0.000000e+00
  M46	SO	+ O		= SO2			0.000000e+00
  M49	SO2	+ O		= SO3			0.000000e+00

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 7.16e+11

  M12	H	+ CO		= CHO			6.127925e+11
  R148	H	+ CH2O		= H2	+ CHO		7.568821e+10
  R493	OH	+ CH2O		= CHO	+ H2O		1.473481e+10
  P20	CH2O			= CHO	+ H		1.263917e+10
  R413	O	+ CH2O		= CHO	+ OH		1.453558e+08
  R133	H	+ C2H3O		= CHO	+ CH3		9.013858e+05
  R398	O	+ C2H4		= CH3	+ CHO		3.249686e+05
  R138	H	+ C2H4O		= CH4	+ CHO		5.510093e+04
  P22	C2H4O			= CHO	+ CH3		5.349666e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.502354e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.151479e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		5.683424e+00
  R338	NO	+ CH		= N	+ CHO		1.493929e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	7.858592e-05
  R252	HO2	+ CH2O		= CHO	+ H2O2		5.533461e-05
  R55	CH2O	+ CN		= HCN	+ CHO		2.165619e-05
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.658620e-05
  P27	CH2O2			= CHO	+ OH		6.432012e-07
  R362	NO2	+ CH		= CHO	+ NO		5.147097e-07
  R56	CH2O	+ CNO		= HCNO	+ CHO		4.269611e-07
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.869080e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.109078e-09
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.283839e-10
  T33	C2H4O			= CHO	+ CH3		2.163500e-40
  R121	CO	+ C2H4		= C2H3	+ CHO		2.769651e-64
  R120	CO	+ C2H2		= C2H	+ CHO		8.271120e-83
  R272	HS	+ CH2O		= H2S	+ CHO		0.000000e+00
  R474	OCS	+ CH		= CHO	+ CS		0.000000e+00
  R547	SO2	+ CH		= CHO	+ SO		0.000000e+00

CHO				LOSS RXS		INT RX RATE	TL = 7.16e+11

  R162	H	+ CHO		= CO	+ H2		5.962931e+11
  M10	H	+ CHO		= CH2O			1.178193e+11
  R118	CHO	+ O2		= CO	+ HO2		8.562040e+08
  R504	OH	+ CHO		= CO	+ H2O		4.608732e+08
  R426	O	+ CHO		= CO	+ OH		2.310423e+08
  R427	O	+ CHO		= CO2	+ H		2.310423e+08
  T46	CHO			= CO	+ H		8.887138e+07
  R561	CHO	+ CHO		= CH2O	+ CO		9.942117e+06 (x2)
  R71	CH3	+ CHO		= CH4	+ CO		8.090450e+05
  R70	CH3	+ CHO		= C2H4O			1.213568e+05
  R114	CHO	+ CH3O		= CH2O	+ CH2O		8.433559e+04
  R113	CHO	+ CH3O		= CH4O	+ CO		4.216778e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.502354e+02
  R348	NO	+ CHO		= CO	+ HNO		3.820694e+01
  R112	CHO	+ C2H5		= C2H6	+ CO		6.380014e+00
  R110	CHO	+ C2H3O		= C2H4O	+ CO		4.363368e+00
  R50	CH2	+ CHO		= CO	+ CH3		3.001395e-01
  R206	H2	+ CHO		= CH2O	+ H		1.717816e-01
  R227	H2O2	+ CHO		= CH2O	+ HO2		7.853164e-02
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.141388e-02
  R368	NO2	+ CHO		= NO	+ CHO2		1.450791e-02
  R237	HNO	+ CHO		= CH2O	+ NO		1.163530e-02
  R109	CHO	+ C2H3		= C2H4	+ CO		1.030897e-02
  R108	CHO	+ C2H		= C2H2	+ CO		1.896479e-03
  R370	NO2	+ CHO		= NO	+ CO2	+ H	9.600352e-04
  R115	CHO	+ CH4O		= CH2O	+ CH3O		7.241370e-04
  R98	CH4	+ CHO		= CH2O	+ CH3		2.046490e-07
  R116	CHO	+ CN		= HCN	+ CO		1.904237e-08
  R117	CHO	+ CNO		= HCNO	+ CO		9.835930e-09
  R568	NO2	+ CHO		= CO	+ HNO2		1.107268e-18
  R267	HS	+ CHO		= H2S	+ CO		0.000000e+00
  R543	SO	+ CHO		= HSO	+ CO		0.000000e+00
  R569	S	+ CHO		= HS	+ CO		0.000000e+00

************************************************************

