Wavelength [A]	Flambda [erg s-1 cm-2 A-1]
       620.29579      0.54375091
       620.34493      0.53901394
       620.75801      0.53703180
       620.80634      0.53641387
       620.80772      0.53641387
       620.95409      0.53851772
       621.02891      0.54087885
       621.05409      0.54075432
       621.11288      0.54125261
       621.13692      0.54638655
       621.16177      0.54325033
       621.26177      0.56480691
       621.28202      0.55042734
       621.39540      0.54701596
       621.55136      0.55017392
       621.64471      0.56066055
       621.69240      0.65177845
       622.00000      0.55667280
       622.49988      0.56597859
       622.59988      0.56911496
       622.74456      0.57174187
       622.80233      0.57305987
       622.80620      0.57305987
       622.84456      0.57108401
       623.07692      0.57796295
       623.17692      0.57969559
       623.44678      0.58183521
       623.53703      0.58992935
       623.54678      0.58952198
       623.54725      0.58775996
       623.55748      0.58640815
       623.60869      0.58708367
       623.67897      0.58721887
       623.76533      0.59047294
       624.32885      0.60422682
       624.35988      0.60020554
       624.40531       751.62289
       624.46101      0.60006735
       624.48546      0.60297596
       624.50531      0.60325371
       624.61859      0.62574876
       624.64216      0.63870454
       624.72387      0.60631736
       624.74175      0.60603820
       624.75482      0.60436597
       624.76712      0.60575917
       624.79151      0.60883555
       624.80647      0.60967726
       624.99652      0.61546024
       625.00391      0.61475207
       625.08916      0.61446903
       625.09548      0.62560470
       625.10306      0.63738230
       625.12737      0.65599420
       625.18916      0.61475207
       625.26816      0.61872833
       625.30640      0.62101201
       625.50766      0.62244359
       625.58739      0.62878185
       625.60766      0.62994118
       625.66273      0.62316062
       625.68238      0.63110264
       625.70063      0.62834766
       625.85272      0.62834766
       625.94439      0.63386971
       626.00000      0.63694217
       626.10625      0.63474604
       626.19020      0.63518466
       626.21282      0.63723556
       626.29020      0.64032432
       626.35598      0.64076680
       626.35630      0.64061927
       626.37897      0.63855749
       626.43328      0.64283572
       626.54522      0.64654685
       626.56771      0.64848510
       626.66771      0.64863443
       626.81553       1.5111236
       626.84370      0.65117842
       626.87889      0.65313055
       626.92269      0.65373239
       626.95319      0.65403351
       626.97889      0.65177845
       626.98743      0.65343140
       626.98787      0.65358188
       627.03793      0.65841543
       627.10220      0.68785991
       627.13367      0.67251194
       627.13793      0.65796077
       627.18755      0.66603952
       627.19475      0.66328473
       627.33825      0.65298018
       627.53055      0.66849783
       627.53957      0.66926791
       627.54276      0.66926791
       627.57494      0.66880575
       627.58526      0.66757490
       627.63055      0.67220231
       627.64276      0.67127427
       627.67494      0.67050188
       627.68526      0.66865177
       628.40153      0.68485716
       628.42357      0.69326616
       628.46371      0.70648021
       628.50153       24.468086
       628.50315       25.421431
       628.54582      0.68833523
       628.56371      0.68801832
       628.60315      0.70372017
       628.65958      0.68960436
       628.67057      0.69071677
       628.69160      0.69262793
       628.76967      0.69214964
       628.77504      0.69214964
       628.86583      0.69662651
       628.87504      0.69742900
       629.11589      0.70729404
       629.16741       11.518608
       629.21589      0.70859813
       629.35244       52.131473
       629.38413      0.71236078
       629.44110       15.059134
       629.44696       15.014124
       629.66991       5.4588354
       629.73104       993116.05
       630.00000      0.73164431
       630.09098      0.72794740
       630.10507      0.72460279
       630.21891      0.73130745
       630.23842      0.73130745
       630.31891      0.80186268
       630.32264      0.74284807
       630.37672      0.75422340
       630.42264      0.80408137
       630.59147      0.74627690
       630.69147      0.75910176
       630.71401      0.74593331
       630.71706      0.74610509
       630.74570      0.73790423
       630.81401      0.85743262
       630.84183      0.85368962
       630.97653      0.76032628
       630.99986      0.84469515
       631.01519      0.78108806
       631.12933      0.75822832
       631.17630      0.75596206
       631.34687      0.79615935
       631.44687      0.75578801
       631.56656      0.78487410
       631.62418      0.76155277
       631.72418      0.76436360
       631.73010      0.77357068
       632.04753      0.76436360
       632.19169      0.77357068
       632.27023      0.78995072
       632.37023      0.78342964
       632.53851      0.80001844
       632.60334      0.81677042
       632.60452      0.81789961
       632.64144      0.79250133
       632.70452      0.82698951
       632.84142       2.0436193
       633.15588      0.78958702
       633.15997      0.78976885
       633.17119       65.978130
       633.22083      0.79524327
       633.27042      0.80408137
       633.33196      0.79781096
       633.37042      0.80556391
       633.45396      0.79909792
       633.66268      0.80816493
       633.76561      0.80500764
       633.83330       2.4137929
       633.86715       1.5289736
       633.90038      0.81601849
       633.96715      0.81789961
       634.00000      0.81733482
       634.00038      0.81733482
       634.05627      0.82300031
       634.06016      0.82432790
       634.25473      0.83618043
       634.26008      0.83387317
       634.28405      0.82413812
       634.38405      0.83214690
       634.45009      0.82870508
       634.45943      0.82908680
       634.69807      0.84100775
       634.73002      0.84062054
       634.74333      0.83888031
       634.83002      0.85408285
       634.84333      0.85427953
       634.92277      0.83695094
       635.06147      0.85251102
       635.07708      0.84391751
       635.09249      0.84742252
       635.10915      0.84957163
       635.16147      0.86079552
       635.17708       1.7770514
       635.18483       5.0038007
       635.19714       11.334438
       635.26856      0.85172619
       635.32591       287.07806
       635.33843       189.67059
       635.42324      0.85861802
       635.47925      0.88348667
       635.53951      0.84839871
       635.55155      0.85842034
       635.56031      0.86696188
       635.56540      0.85585462
       635.57880      0.84275240
       635.67880      0.85881575
       635.76760      0.86218408
       635.84764      0.86277986
       635.88160      0.83157227
       635.92285      0.86218408
       635.92304      0.86218408
       635.93539      0.86576495
       635.99448       5.6260035
       636.02304      0.92405964
       636.03537      0.87760684
       636.25111       9.9288740
       636.34358      0.88491183
       636.42632      0.88328326
       636.48246      0.88531944
       636.49194      0.88226693
       636.64001      0.88552331
       636.83689      0.90157114
       636.93635       1.5892785
       637.05597      0.90552407
       637.05682      0.90573260
       637.11116      0.89929049
       637.15682      0.90698478
       637.24652       1.2198319
       637.32682      0.93196585
       637.48145      0.92427243
       637.53961      0.95940063
       637.58160      0.91706475
       637.67006      0.92448528
       637.71972      0.93497500
       637.74428       1.4631876
       637.77006      0.93842593
       637.78036      0.92939429
       637.80139      0.93218047
       637.86882      0.93003651
       637.91526       505.82466
       637.96882      0.95455290
       638.00000      0.96183372
       638.01526      0.93282462
       638.33966      0.97746226
       638.35861       1.3277001
       638.52169      0.98287887
       638.60675      0.96627335
       639.12082       1086.4256
       639.14941       5457.5786
       639.22144       61.390335
       639.34041       1.0891809
       639.35512       1.0759696
       639.54644       1.0048471
       639.73469      0.99632264
       639.84640      0.99265881
       639.98222       1.7656312
       640.25832       1.0106482
       640.30120       1.0209395
       640.36250       1.6676312
       640.41610       571.47864
       640.45092       1.0254158
       640.52029       1.0313356
       640.52595       1.0306234
       640.53301       1.0242359
       640.57022       1.0334751
       640.69995       1.0204694
       640.70738       1.0275430
       640.72959       1.0275430
       640.73502       1.0275430
       640.83502       1.0303861
       640.85748       1.0310981
       640.90428       1.5969819
       640.95748       1.0382454
       641.05345       1.0358575
       641.06493       1.0437584
       641.06707       1.0439988
       641.11394       1.0349038
       641.13955       1.0384845
       641.15345       1.0358575
       641.16707       1.0360960
       641.21394       1.0439988
       641.21764       1.0423174
       641.23437       1216.1860
       641.23955       1655.7700
       641.27395       1506.6071
       641.28006       1004.6158
       641.37395       1.1436681
       641.41909       1.0560877
       641.49161       1.0546297
       641.59161       1.3605046
       641.61177       1.3727770
       641.67801       1.1368417
       641.71177       1.0809360
       641.77145       2.2454325
       641.87501       4.7065210
       641.97993       1.1303163
       642.00000       1.0693011
       642.10714       1.0997653
       642.27713       1.0786983
       642.31076       1.0744841
       642.39406       1.0964782
       642.47523       1.0876771
       642.56421       1.1168632
       642.57523       1.1222768
       642.57927       1.1212437
       642.60934       1.1030622
       642.61331       1.0990058
       642.62652       1.0944603
       642.64841       1.1253821
       642.67927       1.0934527
       642.90126       1.1020467
       643.00126       1.1173777
       643.01342       1.1222768
       643.04327       1.1277167
       643.38025       1.1515956
       643.41705       1.1331829
       643.48847       1.1292757
       643.63968       1.1521261
       643.64200       1.1500057
       643.73759       1.1457767
       643.78107       1.1481536
       643.93238       1.6542456
       644.01281       1.1515956
       644.02365       1.1574440
       644.09293       1.1553139
       644.10625       1.1561122
       644.11281       1.1630543
       644.14935       16.095334
       644.15558       14.976144
       644.20625       1.1676159
       644.43769       1.1638580
       644.44577       1.1654671
       644.48408       1.1703075
       644.48699       1.1684227
       644.51711       1.1711162
       644.54577       1.1800489
       644.62126       1.8075903
       644.63423       2.7765148
       644.72126       1.1901453
       644.83667       5.1582217
       644.91127       1.1920652
       644.95116       3.0605537
       644.98527       2.5983641
       645.01127       125.60300
       645.12054       1.1978433
       645.17823       6.7873462
       645.30292       1.2156261
       645.30467       1.2159060
       645.30605       1.2159060
       645.34786       1.2083702
       645.45495       1.2212371
       645.57575       1.2311189
       645.64169       1.2274392
       645.67575       1.2427964
       645.75584       1.1912420
       645.76181       1.1912420
       645.76677       1.1986710
       645.78260       1.2203938
       645.78629       1.2234888
       645.88260       1.2325371
       646.00000       1.2427964
       646.12068       66.973038
       646.18485       4.7282453
       646.19140       4.1247725
       646.32874       6.0408771
       646.34301       1.2609562
       646.42874       1.2566085
       646.46099       1.2647363
       646.51697       225.42392
       646.56099       1.2726237
       646.69956       1.2673600
       646.77133       1.3267833
       646.78430       1.3931568
       646.89999       1.2843991
       647.33005       136.14447
       647.33923       130.61709
       647.72801       1.3409111
       647.77508       2.1587383
       647.79111       1.8259967
       647.89361       2.1587383
       647.93625       1.4184042
       647.94927       1.3655261
       647.99361       1.3286176
       648.28447       1.3551894
       648.40902       1.3555015
       648.58355       1.3601913
       648.61801       1.6304219
       648.75413       1.3803843
       648.79946       1.3778438
       648.95660       1.3899526
       648.97113       1.3829294
       649.00255       1.3883533
       649.08019       1.3909131
       649.09535       1.3877141
       649.13513       1.3928361
       649.72788       1.4282361
       649.76713       1.4397928
       649.82788       1.4584784
       649.90064       1.4524460
       649.91733       1.4511089
       649.96296       1.4437766
       649.97860       1.4491055
       650.00000       1.4591502
       650.00064       1.4588143
       650.01733       1.4604947
       650.06296       1.4514430
       650.06516       1.4491055
       650.07860       1.4491055
       650.12793       1.3886730
       650.16516       1.4662229
       650.40469       1.5881810
       650.43853       1.5728960
       650.48692       1.4907335
       650.58692       1.5194975
       650.68151       1.5399265
       650.71051       1.5502438
       650.77470       1.5441874
       650.78151       1.5321455
       650.78669       1.3617582
       650.79982       1.3819744
       650.84146       1.4279073
       650.87470       1.4561295
       650.89461       1.1308370
       650.89949       1.1350108
       650.99461       1.2580561
       650.99949      0.75962631
       651.21079       26.958765
       651.23428       31.455747
       651.26668       57.849552
       651.26842       58.438626
       651.30410       42.004904
       651.32760       57.929529
       651.34546       103.51422
       651.38848       32.173625
       651.41799       9.2853868
       651.42417       7.9341426
       651.45346       2.9819475
       651.51799       67.951649
       651.55346       36.057864
       651.58622      0.90552407
       651.64558      0.75491838
       651.67217      0.71878665
       652.21872      0.53851772
       652.38777      0.78216792
       652.46139      0.50617419
       652.56139      0.50431281
       652.65099      0.51215333
       652.69601      0.50038007
       652.73321      0.61178666
       652.85359      0.50026486
       652.93799      0.51404365
       653.00962      0.50419670
       653.05824      0.51368869
       653.22559      0.50804245
       653.33399      0.53888985
       653.43782      0.50373253
       653.56346      0.85684053
       653.76614       439.54162
       653.77415       361.40986
       653.85997      0.54187610
       653.86491      0.53926223
       653.86614      0.53851772
       653.87415      0.53333490
       653.95997      0.51689223
       654.00000      0.52203546
       654.11812      0.51534729
       654.21812      0.51534729
       654.44427      0.54903496
       654.46136      0.51570341
       654.50582      0.51880004
       654.59386      0.51975658
       654.62587      0.51416203
       654.62591      0.51416203
       654.63916      0.51487286
       654.64164      0.51534729
       654.75064      0.52167497
       654.77478      0.52577508
       654.85064      0.55245893
       655.13159      0.53554997
       655.21108      0.52468663
       655.31053      0.53259857
       655.31108      0.53259857
       655.42004      0.53210826
       655.50736      0.53358056
       655.52004      0.53370344
       655.54977       1.3670991
       655.60684      0.53468746
       655.60736      0.53468746
       655.70684      0.54350057
       655.79494      0.53358056
       656.27443      0.54638655
       656.40082      0.54827696
       656.40395      0.54827696
       656.43499      0.55093454
       656.50096      0.54437729
       656.50395      0.54588354
       656.51950      0.55017392
       656.60096      0.55030062
       656.61950      0.54954087
       656.63341      0.55156919
       656.73341       97.948999
       656.73961       119.94993
       656.75622       100.92529
       657.01125      0.56027339
       657.11125      0.56027339
       657.15673      0.57358792
       657.24226       22.568360
       657.24623       19.208790
       657.29616      0.56285950
       657.34226       329.60971
       657.35640       128.52867
       657.53292      0.56571800
       657.53577      0.56571800
       657.66330      0.57517500
       657.74839      0.61052015
       657.75527      0.61066074
       657.76019      0.60701581
       657.85527      0.57279603
       657.86019      0.57200523
       657.99945      0.57716502
       658.00000      0.57716502
       658.03457      0.61872833
       658.13457      0.57305987
       658.22710       33.212380
       658.25249       107.15193
       658.38953      0.58479008
       658.46665      0.57849552
       658.48953      0.58789532
       658.50229      0.58063071
       658.58391      0.58694850
       658.60229      0.58546374
       658.64859      0.58452084
       658.68329      0.72777980
       658.72234      0.57200523
       658.79586      0.59251589
       658.81552      0.58586830
       659.04099      0.59101704
       659.16845      0.59621102
       659.20682      0.73841413
       659.34138      0.60436597
       659.39400      0.60228216
       659.42191      0.60283714
       659.44138      0.60478359
       659.49400      0.87297137
       659.74071      0.60617776
       659.89330      0.60981766
       659.96472      0.62015464
       660.02109      0.60883555
       660.06984      0.62230029
       660.22878      0.61844346
       660.28628       7.2260340
       660.31021      0.95126168
       660.55128      0.63870454
       660.61504      0.62502876
       660.63878      0.87317240
       660.83659      0.62921635
       660.85030      0.62921635
       660.92844      0.63110264
       660.95404      0.63066684
       660.98309      0.62733570
       660.98834      0.62719126
       661.03203      0.72410242
       661.04558      0.69454438
       661.06056      0.64818653
       661.24936      0.63811654
       661.33446      0.63767589
       661.46202       16.830616
       661.48766       29.641488
       661.52704      0.65765784
       661.65875      0.64818653
       661.83939      0.67842212
       661.93086      0.64983036
       662.00000      0.64923212
       662.16369      0.65087861
       662.23174      0.65796077
       662.26740      0.98197402
       662.26902      0.97723722
       662.33174      0.65750642
       662.34250      0.66023721
       662.36606      0.66665325
       662.43597      0.74868650
       662.47097      0.65659867
       662.48458      0.66023721
       662.50736      0.65841543
       662.53597      0.66008521
       662.53979      0.66038926
       662.57847      0.66023721
       662.65882      0.66389592
       662.66936      0.66374307
       662.70800      0.66450767
       662.75219      0.66711392
       662.76273      0.66895977
       663.07228      0.67967297
       663.14987      0.67998605
       663.23258      0.70274862
       663.24987      0.84820338
       663.26465      0.70016436
       663.28370      0.68501487
       663.33258      0.68171053
       663.33592      0.68249583
       663.35955      0.68406914
       663.45190      0.82129655
       663.45955       1.0517197
       663.55190      0.70242506
       663.56917      0.70210166
       663.72769      0.68501487
       663.74704      0.71515470
       663.82769      0.70582982
       663.84704      0.70064818
       664.23446      0.79560957
       664.24896      0.70469307
       664.31362       1.0303861
       664.34896      0.70713120
       664.41638      0.74216420
       664.41766      0.74782504
       664.46088      0.70258682
       664.52463      0.70713120
       664.52714      0.70680563
       664.56088       1.2682358
       664.62463      0.71072239
       664.62714      0.70957777
       664.71988      0.70908778
       664.75356      0.70892452
       664.83826      0.75683290
       664.84402      0.76436360
       664.85356      0.75683290
       664.93826      0.77535394
       664.99115      0.71614341
       665.11553      0.72077547
       665.22950      0.72160577
       665.24028      0.72878596
       665.24707      0.73080246
       665.34028      0.72962549
       665.46649      0.73029781
       665.51971      0.86417162
       665.56618      0.73756449
       665.56649      0.73739468
       665.63219      0.86099375
       665.63662      0.82054046
       665.69360      0.73977560
       665.73219      0.73586814
       665.77373      0.73536000
       665.86775      0.74199333
       665.87373      0.74216420
       665.94820      0.74165171
       665.96775      0.74250606
       666.00000      0.74336139
       666.05017      0.77072598
       666.08700      0.88409717
       666.14654      0.75196911
       666.18700      0.74782504
       666.23361      0.79762728
       666.41299      0.74972156
       666.58637      0.75509223
       666.68605      0.81040106
       666.72165      0.74182250
       666.74244      0.76718482
       666.84244      0.75457081
       666.86739      0.76085167
       666.98603      0.76102689
       667.02900      0.76383578
       667.05387      0.76401168
       667.05391      0.76401168
       667.08603      0.77143617
       667.08791      0.77143617
       667.33088      0.79451116
       667.42887      0.77893281
       667.48255      0.77839493
       667.51500      0.77678351
       667.61500      0.79597605
       667.65346      0.77929161
       667.66264      0.79414535
       667.68899      0.77839493
       667.74441      0.79597605
       667.79618      0.78922348
       667.87632      0.93196585
       667.91397      0.89495253
       667.97179      0.79304896
       668.19809       1.6830616
       668.29222      0.82337941
       668.30120      0.81432919
       668.42784      0.80500764
       668.49176      0.80334112
       668.49567      0.80482230
       668.52784      0.80946859
       668.59176      0.86277986
       668.67134      0.80630620
       668.69562      0.81301770
       668.77134      0.80426654
       668.93467      0.85368962
       668.93869      0.84236439
       668.95201      0.82889592
       669.05201      0.81677042
       669.10685      0.82584777
       669.31021      0.82870508
       669.35690      0.91833260
       669.37626      0.94471324
       669.41021      0.82622817
       669.42308      0.89104574
       669.43594       1.0301489
       669.45701      0.83791507
       669.57848      0.92682982
       669.58669      0.88879172
       669.66897      0.85684053
       669.75361      0.83291369
       669.79192      0.93907440
       669.80807       1.2826259
       669.95705      0.87478233
       670.00000      0.83752928
       670.02519      0.84217045
       670.02923      0.84236439
       670.05364      0.84839871
       670.06762      0.84976727
       670.11618      0.85035447
       670.15364      0.85133404
       670.21074      0.84742252
       670.21618      0.84976727
       670.29610       2.8787238
       670.37383      0.86079552
       670.43109      0.86437063
       670.51498       1.5649483
       670.60086      0.86437063
       670.64448      0.86277986
       670.66665      0.86377375
       670.75267      0.87942741
       670.75685      0.87902252
       670.76665      0.87096359
       670.77053      0.86836038
       670.81571      0.87538681
       670.88429       2.0811338
       671.01565       29.614200
       671.03884       2.5615333
       671.05645      0.89866950
       671.11842      0.88491183
       671.15071      0.88736031
       671.38552       80.223203
       671.41054       19.543395
       671.55063      0.88593121
       671.63015       12.603756
       671.64115       7.0339617
       671.65890       1.0505095
       671.71329      0.91264105
       671.75890       7.0664290
       671.77263       17.644120
       671.85983      0.89908344
       672.00069       19.874673
       672.04780      0.96094825
       672.14780      0.91054204
       672.21143      0.90260971
       672.24961      0.91096145
       672.28188      0.93432937
       672.29151      0.94951100
       672.29399      0.94798180
       672.34168      0.91411324
       672.36383      0.91854407
       672.39738      0.90698478
       672.48455      0.91896718
       672.94085       41.333292
       672.94765       34.994517
       673.04084      0.93907440
       673.05612      0.93864204
       673.14084      0.95565250
       673.14275      0.95631287
       673.45896      0.97006313
       673.47110       1.0043845
       673.47655      0.99907939
       673.49455      0.95587257
       673.52897      0.95169985
       673.55896      0.95345456
       673.56351      0.95389374
       673.62897      0.95521251
       673.75693       19.089739
       673.76373       20.706181
       673.85976      0.96760922
       673.86444      0.96716373
       674.00000      0.96649586
       674.15718      0.97162795
       674.35494      0.97319529
       674.40197      0.97701223
       674.41898      0.98946401
       674.73656       1.0092529
       674.77262      0.99609326
       674.83656      0.99334475
       675.06710       1.0195300
       675.16710       1.0041533
       675.21671       1.0066998
       675.44786       1.0085560
       675.54786       1.0069317
       675.56549       1.0171851
       675.82783       1.0495424
       675.88470       1.0289636
       675.89502       1.0303861
       675.91925       1.0315731
       676.01925       1.0287267
       676.11305       7.5231548
       676.21305       1.0394414
       676.63101       1.0546297
       676.70209       1.0563309
       676.80209       1.0604739
       676.94133       1.0653689
       676.94210       1.0653689
       677.04210       1.0715193
       677.73489       1.1689609
       677.73817       1.1824969
       677.83817       1.0952166
       678.00000       1.1025543
       678.05781       1.1096857
       678.11317       1.1920652
       678.15645       1.1096857
       678.35012       1.1384134
       678.36224       2.0137242
       678.45464       1.3539418
       678.46224       1.2974780
       678.80917       1.1513305
       678.90917       1.2752637
       678.98841       6.3606280
       679.02114       2.9013492
       679.09288       1.2782035
       679.10276       1.3768924
       679.12407       1.4167721
       679.12417       1.4157938
       679.19288       20.687118
       679.20170       29.998532
       679.22417       26.533834
       679.28802       1.1402498
       679.40580       1.2673600
       679.47878       1.1601122
       679.70481       1.1665410
       679.89502       1.1759802
       680.04964       1.1811363
       680.07257       1.1824969
       680.23319       1.1882286
       680.27766       1.1983950
       680.33319       1.7143520
       680.51872       1.1983950
       680.67941       1.9301897
       680.70507       1.3899526
       680.86126       1.2145069
       680.92761       1.5395720
       680.94580       1.3273945
       680.97254       1.8784516
       681.04580       1.2080920
       681.11539       1.2246162
       681.18917       1.2277219
       681.19265       1.2280046
       681.23079       1.2201128
       681.29265       1.2322533
       681.30774       1.2285703
       681.33713       1.2297023
       681.34697       1.2240524
       681.35300       1.2209560
       681.36867       1.2212371
       681.40774       1.2405092
       681.46867       1.2568979
       681.49351       1.7729643
       681.54525       1.2603756
       681.58047       1.3335214
       681.60829       1.2470963
       681.86782       1.2508349
       682.00000       1.2548736
       682.11326       1.3270888
       682.12898       1.2835122
       682.14243       1.2729167
       682.17152       1.2720378
       682.29760       1.3580007
       682.30026       1.3149220
       682.36083       1.2782035
       682.40026       1.4511089
       682.42798       1.2784978
       682.43188       1.2846949
       682.49291       1.2959851
       682.49990       1.2903276
       682.53188       1.2873600
       682.59291       1.2379412
       682.59990       1.2011576
       682.78453       1.1871347
       682.87661       1.6021383
       682.88453       1.4746875
       682.91951       1.1956388
       682.95202       1.1989470
       683.00548       1.1956388
       683.01951       1.1854957
       683.03342       1.3753081
       683.06482       1.8560941
       683.09221       1.2184284
       683.17280       1.2094836
       683.18881       1.2111558
       683.40648       1.2170264
       683.43852       1.2723307
       683.46393       3.1174536
       683.47622       2.0478588
       683.50299       1.2271566
       683.52737       1.2263092
       683.60536       1.2271566
       683.63088       1.2350940
       683.69598       1.2319696
       683.92366       1.2502590
       684.04239       1.2525642
       684.09008       1.2566085
       684.11142       1.2566085
       684.14239       1.2586356
       684.25264       1.2548736
       684.29221       1.3966899
       684.29652       1.3861174
       684.45965       1.1135251
       684.66233       1.1160920
       684.72740       1.1248640
       684.85599       1.1898713
       684.86232       1.1778772
       684.86630       1.1646623
       684.89961       1.1373654
       684.95215       1.2603756
       684.99813       2.1144626
       685.14343       1.1901453
       685.27400       1.2055910
       685.30044       1.2336728
       685.35009       1.2192703
       685.38198       1.9006406
       685.38668       1.8238957
       685.40585       1.2626995
       685.40777       1.2516993
       685.41712       1.2376561
       685.42351       1.2376561
       685.45452       1.4414514
       685.45560       1.4441091
       685.46345       1.3982988
       685.50785       2.2656875
       685.51513       2.4751413
       685.64763       1.2974780
       685.69516       1.5885467
       685.73059       1.3489629
       685.74763       1.4177511
       685.75531       1.4102626
       685.81743       3.6500600
       685.83059       2.8009155
       685.91644       1.4931382
       685.99800       1.6047227
       686.00000       1.6076814
       686.01644       1.6240523
       686.04666       1.9565908
       686.05530       1.8475662
       686.08667       1.7583284
       686.12941       1.8853848
       686.14622       1.9328582
       686.15530       1.9615528
       686.20046       2.1271592
       686.33567       4.8517677
       686.40939       4.7588279
       686.42900       5.9333504
       686.46081       7.2493656
       686.50939       11.542503
       686.52264       13.970116
       686.56081       29.498505
       686.63082       118304.16
       686.68901       36812.897
       686.70509       4786.3009
       686.76541       25.433141
       687.01759       3.7523211
       687.01898       4.2452180
       687.05257       119.94993
       687.05609       117.76060
       687.11898       32.598679
       687.14680       2.0426784
       687.15609       2.0030879
       687.25027       1.8030177
       687.34531       156.67511
       687.35207       152.05475
       687.44478       1.7406041
       687.46449       2.1887694
       687.48490       54.916140
       687.48570       55.924228
       687.56449       1.4378050
       687.66271       1.3931568
       687.67032       1.3918742
       687.67089       1.3918742
       687.67755       1.3870752
       687.75734       1.3693044
       687.82783       1.3580007
       687.92270       1.3452407
       688.07156       2.7854797
       688.07237       2.8595652
       688.07535       3.1332857
       688.14245       1.3155277
       688.14908       1.3058702
       688.17156       1.2936000
       688.17535       1.2953884
       688.19402       1.2918140
       688.19965       1.2927067
       688.22130       1.3034669
       688.24844       1.3004690
       688.39470       10.665961
       688.41484       5.6571800
       688.52836       1.3937985
       688.57283       1.2959851
       688.85610       1.2891398
       688.93744       45.467387
       688.96716       1.2829213
       688.99602       60.172769
       689.21175       1.4364814
       689.39054       1.2968806
       689.49054       1.2992718
       689.56562       1.2915166
       689.59682       1.2846949
       689.60019       1.2861748
       689.67862       1.2974780
       689.80353       1.3118978
       689.90353       1.3055695
       689.93543       1.3022669
       690.00000       1.3941195
       690.19243       1.3206873
       690.40854       1.3335214
       690.50854       1.7033347
       690.52085       2.0811338
       690.54588       1.3749915
       690.64588       1.3378271
       690.69989       1.3409111
       690.72885       1.3399852
       690.77303       1.3390599
       690.78449       1.3409111
       690.90304       1.3486523
       690.99523       1.3536301
       691.04952       1.3759416
       691.19296       1621.8101
       691.22497       1028.0163
       691.35701       1.4401244
       691.36031       1.4407877
       691.36786       1.4249512
       691.37187       1.4164459
       691.39654       1.4883326
       691.43775       1.3670991
       691.50904       1.4180776
       691.52391       1.5000302
       691.71984       1.3845224
       691.81984       1.3803843
       691.93474       1.3957255
       692.37314       1.5374465
       692.60284       1.4249512
       692.69395       1.4233116
       692.70547       1.4161198
       692.78196       1.4361507
       693.35568       1.4561295
       693.37886       1.4648731
       693.54433       1.5370925
       693.59469       1.4645358
       693.63554       1.4709571
       693.64433       1.4750271
       693.71498       1.4726516
       694.00000       1.4907335
       694.14288       1.5007211
       694.33621       1.5456103
       694.34714       1.5086900
       694.43222       1.5090374
       694.43621       1.5083426
       694.53222       1.5205475
       694.56291       1.5310875
       694.71635       1.7506527
       694.78754       1.5324983
       694.89675       1.5409906
       695.09706       2.0216222
       695.14833       1.5481035
       695.49894       1.5692784
       695.59894       1.5631476
       695.82885       1.6270466
       695.83810       1.6121298
       696.03280       1.5999264
       696.13858       1.6076814
       696.18864       1.7607593
       696.20439       1.6691678
       696.21699       1.6896626
       696.30439       1.6143586
       696.87202       1.6244263
       696.87611       1.6248003
       696.88048       1.6296712
       696.97202       1.7664445
       697.27110       1.6687835
       697.49798       1.6580591
       697.54965       1.9994014
       697.59437       1.6691678
       697.59875       1.6788040
       697.95357       1.6955086
       698.00000       1.7104091
       698.05357       1.7135627
       698.30666       1.9851805
       698.73297       1.9984809
       699.08408       1.7762333
       699.49049       1.8055104
       699.61734       2.0777821
       699.61856       2.1782113
       699.71378       1.8038483
       699.71734       1.8067581
       699.71856       1.8075903
       699.88684       1.8238957
       699.95425       2.7733201
       699.96414       3.5727284
       700.05425       1.8340028
       700.06414       1.8348476
       700.14905       9.3175128
       700.17518       2.0820924
       700.18700       1.8556668
       700.28644       10.437584
       700.30743       1.8897311
       700.32048       1.8513989
       700.40743       1.8556668
       700.42048       1.8565216
       700.57054       2.0090928
       700.94865       1.8862532
       701.02385       1.9435692
       701.04865       1.8832154
       701.38228       1.9213213
       701.38814       1.9253070
       701.46434       1.9235346
       701.56434       1.9364220
       701.73420       1.9413328
       701.77113       1.9435692
       701.79738       1.9368679
       702.00000       1.9588447
       702.13132       1.9624563
       702.21672       1.9742402
       702.31672       1.9783358
       702.33696       1.7980427
       702.34288       1.8134267
       702.34781       1.8467155
       702.38259       1.9915903
       702.45092       1.9966411
       702.46943       1.9915903
       702.48259       1.9888407
       702.78301       4.3361071
       702.82124       1.9471526
       702.83788       1.7996995
       702.89568       1.7926686
       702.89963       1.8009431
       702.90666       1.8518252
       703.21411       2.0422081
       703.31411       2.0549440
       703.51084       2.1203131
       703.79580       2.1998851
       703.85050       1.8543854
       703.85446       1.9266375
       703.89580       2.4204716
       703.90364       2.3003822
       703.95953       2.1008740
       704.02659       2.0892961
       704.11656       2.1042629
       704.34464       2.1188490
       704.47614       2.1281390
       704.50954       2.1384544
       704.76837       2.4751413
       704.77354       2.5462439
       704.92233       3.0199517
       705.42517       2.1963422
       705.52815       2.1963422
       705.61920       2.7333799
       705.62815       2.5374646
       705.76561       2.2136044
       705.80830       2.2693423
       705.82026       2.4865661
       705.89863       2.2903402
       706.00000       2.2294616
       706.00528       2.2258710
       706.03275       2.2630805
       706.05384       2.2563164
       706.07158       2.2516454
       706.15384       2.2428488
       706.23264       2.2443987
       706.23663       2.2449155
