Layer	Altitude [km]	Pressure [Pa]	C2H6		CH4			CO2			H2			H2O			N2			O2			O3
32		2.10e+01		7.028e+03		3.607e-25	1.402e-06	3.499e-04	5.637e-07	2.967e-05	7.997e-01	1.999e-01	4.769e-06
33		1.90e+01		9.638e+03		1.666e-25	1.485e-06	3.499e-04	5.671e-07	2.829e-05	7.997e-01	1.999e-01	3.306e-06
34		1.70e+01		1.320e+04		7.940e-26	1.562e-06	3.499e-04	5.665e-07	2.707e-05	7.997e-01	1.999e-01	1.824e-06
35		1.50e+01		1.805e+04		4.732e-26	1.648e-06	3.499e-04	5.721e-07	2.657e-05	7.997e-01	1.999e-01	7.271e-07
36		1.30e+01		2.468e+04		4.288e-26	1.775e-06	3.499e-04	6.003e-07	2.753e-05	7.997e-01	1.999e-01	2.036e-07
37		1.10e+01		3.361e+04		4.607e-26	1.878e-06	3.499e-04	6.303e-07	4.790e-05	7.997e-01	1.999e-01	7.446e-08
38		9.00e+00		4.515e+04		4.728e-26	1.900e-06	3.498e-04	6.365e-07	1.882e-04	7.996e-01	1.999e-01	5.311e-08
39		7.00e+00		5.948e+04		4.817e-26	1.892e-06	3.496e-04	6.330e-07	7.083e-04	7.992e-01	1.998e-01	3.985e-08
40		5.00e+00		7.715e+04		4.997e-26	1.898e-06	3.493e-04	6.336e-07	1.782e-03	7.983e-01	1.996e-01	3.092e-08
41		3.00e+00		9.892e+04		5.243e-26	1.909e-06	3.487e-04	6.352e-07	3.234e-03	7.971e-01	1.993e-01	2.535e-08
42		1.00e+00		1.256e+05		5.502e-26	1.907e-06	3.450e-04	6.320e-07	1.380e-02	7.887e-01	1.972e-01	1.999e-08
