Layer	Altitude [km]	Pressure [Pa]	C2H6		CH4			CO2			H2			H2O			N2			O2			O3
29		2.70e+01		2.511e+03		3.688e-24	1.064e-06	3.499e-04	4.930e-07	2.874e-05	7.997e-01	1.999e-01	7.451e-06
30		2.50e+01		3.441e+03		1.761e-24	1.184e-06	3.499e-04	5.247e-07	2.831e-05	7.997e-01	1.999e-01	6.668e-06
31		2.30e+01		4.725e+03		8.391e-25	1.292e-06	3.499e-04	5.466e-07	2.751e-05	7.997e-01	1.999e-01	5.801e-06
32		2.10e+01		6.489e+03		3.910e-25	1.384e-06	3.499e-04	5.573e-07	2.633e-05	7.997e-01	1.999e-01	4.672e-06
33		1.90e+01		8.902e+03		1.800e-25	1.469e-06	3.499e-04	5.617e-07	2.511e-05	7.997e-01	1.999e-01	3.282e-06
34		1.70e+01		1.220e+04		8.494e-26	1.548e-06	3.499e-04	5.621e-07	2.403e-05	7.997e-01	1.999e-01	1.830e-06
35		1.50e+01		1.670e+04		4.958e-26	1.634e-06	3.499e-04	5.688e-07	2.361e-05	7.997e-01	1.999e-01	7.352e-07
36		1.30e+01		2.286e+04		4.396e-26	1.763e-06	3.499e-04	5.982e-07	2.450e-05	7.997e-01	1.999e-01	2.078e-07
37		1.10e+01		3.119e+04		4.714e-26	1.875e-06	3.499e-04	6.314e-07	3.928e-05	7.997e-01	1.999e-01	7.692e-08
38		9.00e+00		4.201e+04		4.855e-26	1.905e-06	3.498e-04	6.405e-07	1.492e-04	7.996e-01	1.999e-01	5.528e-08
39		7.00e+00		5.548e+04		4.945e-26	1.899e-06	3.497e-04	6.375e-07	5.939e-04	7.992e-01	1.998e-01	4.157e-08
40		5.00e+00		7.210e+04		5.132e-26	1.906e-06	3.493e-04	6.387e-07	1.546e-03	7.985e-01	1.996e-01	3.216e-08
41		3.00e+00		9.258e+04		5.392e-26	1.919e-06	3.489e-04	6.410e-07	2.905e-03	7.974e-01	1.993e-01	2.616e-08
42		1.00e+00		1.177e+05		5.671e-26	1.920e-06	3.453e-04	6.386e-07	1.301e-02	7.893e-01	1.973e-01	2.049e-08
