  R547	SO2	+ CH		= CHO	+ SO		1.294974e-26
  T33	C2H4O			= CHO	+ CH3		8.528003e-35
  R474	OCS	+ CH		= CHO	+ CS		3.514189e-44
  R121	CO	+ C2H4		= C2H3	+ CHO		4.392877e-60
  R120	CO	+ C2H2		= C2H	+ CHO		8.782514e-76

CHO				LOSS RXS		INT RX RATE	TL = 4.65e+11

  R162	H	+ CHO		= CO	+ H2		3.654041e+11
  M10	H	+ CHO		= CH2O			7.451119e+10
  R118	CHO	+ O2		= CO	+ HO2		1.820332e+10
  R561	CHO	+ CHO		= CH2O	+ CO		1.701050e+09 (x2)
  R504	OH	+ CHO		= CO	+ H2O		1.229528e+09
  R426	O	+ CHO		= CO	+ OH		9.933531e+08
  R427	O	+ CHO		= CO2	+ H		9.933531e+08
  R71	CH3	+ CHO		= CH4	+ CO		3.750206e+07
  R70	CH3	+ CHO		= C2H4O			5.625310e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		4.034691e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		2.017346e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.037388e+06
  R348	NO	+ CHO		= CO	+ HNO		8.426218e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.696174e+04
  R368	NO2	+ CHO		= NO	+ CHO2		1.149158e+04
  R112	CHO	+ C2H5		= C2H6	+ CO		3.451855e+03
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.446672e+03
  R110	CHO	+ C2H3O		= C2H4O	+ CO		8.264553e+02
  R227	H2O2	+ CHO		= CH2O	+ HO2		4.464439e+02
  R237	HNO	+ CHO		= CH2O	+ NO		2.956041e+02
  R206	H2	+ CHO		= CH2O	+ H		3.967648e+00
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.921453e-02
  R109	CHO	+ C2H3		= C2H4	+ CO		3.150553e-03
  R50	CH2	+ CHO		= CO	+ CH3		9.735601e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		3.120338e-06
  R117	CHO	+ CNO		= HCNO	+ CO		2.374287e-08
  R108	CHO	+ C2H		= C2H2	+ CO		1.717264e-09
  R568	NO2	+ CHO		= CO	+ HNO2		1.366422e-11
  R116	CHO	+ CN		= HCN	+ CO		4.230328e-12
  R543	SO	+ CHO		= HSO	+ CO		6.979625e-18
  R267	HS	+ CHO		= H2S	+ CO		1.844962e-18
  R569	S	+ CHO		= HS	+ CO		5.139049e-19
  T46	CHO			= CO	+ H		6.322530e-141

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 4.16e+11

  R162	H	+ CHO		= CO	+ H2		3.654041e+11
  P21	CH2O			= CO	+ H2		1.774736e+10
  R148	H	+ CH2O		= H2	+ CHO		1.753891e+10
  R182	H	+ HO2		= H2	+ O2		1.351311e+10
  M13	H	+ H		= H2			1.340397e+09
  R168	H	+ H2O2		= H2	+ HO2		7.184765e+07
  R157	H	+ CH4		= CH3	+ H2		4.870076e+07
  R159	H	+ CH4O		= CH3O	+ H2		2.922847e+07
  R416	O	+ CH3		= CO	+ H2	+ H	1.257387e+07
  R154	H	+ CH3O		= CH2O	+ H2		5.722583e+06
  R172	H	+ HNO		= H2	+ NO		2.210954e+06
  R166	H	+ H2O		= H2	+ OH		1.174866e+06
  R137	H	+ C2H4O		= C2H3O	+ H2		6.835173e+05
  P33	CH4			= CH21	+ H2		3.171804e+05
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.947160e+05
  R596	CH21	+ H2		= CH2	+ H2		3.815828e+04
  P34	CH4			= CH	+ H2	+ H	3.590722e+04
  R134	H	+ C2H3O		= C2H2O	+ H2		1.696763e+04
  R412	O	+ CH2		= CO	+ H2		1.363831e+04
  R142	H	+ C2H5O		= C2H4O	+ H2		5.367356e+03
  R143	H	+ C2H6		= C2H5	+ H2		3.193848e+03
  P72	H2O			= H2	+ O(1D)		2.162334e+03
  R141	H	+ C2H5		= C2H4	+ H2		1.743529e+03
  R146	H	+ CH2		= CH	+ H2		2.853713e+01
  R399	O	+ C2H4		= C2H2O	+ H2		2.426149e+01
  R145	H	+ CH		= C	+ H2		4.821584e+00
  R176	H	+ HNO2		= H2	+ NO2		2.158717e+00
  R324	NH2	+ O		= H2	+ NO		1.306743e-01
  P64	C2H6			= C2H2	+ H2	+ H2	4.887433e-02 (x2)
  R161	H	+ CH4O2		= H2	+ CH3O2		3.099438e-02
  P62	C2H6			= C2H4	+ H2		2.534224e-02
  R132	H	+ C2H3		= C2H2	+ H2		1.039270e-02
  R481	OH	+ C2H2		= C2HO	+ H2		7.365612e-03
  P58	C2H4			= C2H2	+ H2		4.783395e-03
  R149	H	+ CH3		= CH2	+ H2		1.905318e-03
  R282	N	+ CH3		= H2	+ HCN		8.370492e-04
  R135	H	+ C2H4		= C2H3	+ H2		2.667556e-06
  P69	CH5N			= HCN	+ H2	+ H2	2.630685e-06 (x2)
  R95	CH4	+ CH3		= H2	+ C2H5		3.037044e-07
  R179	H	+ HNO3		= H2	+ NO3		1.283594e-08
  R186	H	+ NH3		= H2	+ NH2		2.067632e-09
  R169	H	+ HCNO		= H2	+ CNO		9.847626e-12
  R129	H	+ C2H2		= C2H	+ H2		1.806938e-16
  P43	NH3			= NH	+ H2		6.768513e-17
  R560	HS	+ H		= H2	+ S		1.809248e-17
  R639	N2H4	+ H		= N2H3	+ H2		1.012641e-17
  R567	HSO3	+ H		= H2	+ SO3		3.761047e-18
  R576	HSO	+ H		= H2	+ SO		2.870548e-18
  R230	H2S	+ H		= H2	+ HS		9.260536e-19
  R327	NH3	+ CH		= HCN	+ H2	+ H	1.921965e-20
  T15	CH2O2			= CO2	+ H2		2.205761e-23
  T14	CH2O			= CO	+ H2		1.102541e-26
  R128	H	+ C2H		= H2	+ C2		4.248459e-31
  P67	N2H2			= N2	+ H2		4.057590e-33
  T34	C2H4O			= C2H2O	+ H2		3.202787e-39
  T21	CH4O			= CH2O	+ H2		5.508003e-42
  T26	C2H4			= C2H2	+ H2		1.626005e-47
  T58	H2S			= H2	+ S		6.617373e-58
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 4.46e+11

  R512	OH	+ H2		= H2O	+ H		4.438580e+11
  R433	O	+ H2		= H	+ OH		1.070899e+09
  R455	O(1D)	+ H2		= H	+ OH		6.378794e+08
  R597	CH21	+ H2		= CH3	+ H		2.798274e+05
  R596	CH21	+ H2		= CH2	+ H2		3.815828e+04
  R203	H2	+ CH3		= CH4	+ H		5.917356e+03
  M2	C	+ H2		= CH2			1.032215e+01
  R206	H2	+ CHO		= CH2O	+ H		3.967648e+00
  R200	H2	+ C2HO		= CH3	+ CO		2.812942e+00
  R199	H2	+ C2HO		= C2H3O			2.344118e+00
  M24	N	+ H2		= NH2			1.489146e+00
  R204	H2	+ CH3O		= CH4O	+ H		8.325843e-01
  R198	H2	+ C2H5		= C2H6	+ H		1.936247e-01
  R202	H2	+ CH		= CH2	+ H		1.235590e-01
  M73	CH	+ H2		= CH3			2.382770e-02
  R195	H2	+ C2H		= C2H2	+ H		7.288422e-03
  R209	H2	+ HO2		= H2O2	+ H		5.815665e-05
  R212	H2	+ NH2		= NH3	+ H		4.196626e-05
  R197	H2	+ C2H3		= C2H4	+ H		7.288530e-06
  R207	H2	+ CN		= HCN	+ H		4.737521e-09
  R213	H2	+ NO2		= H	+ HNO2		1.228993e-12
  R205	H2	+ CH3O2		= CH4O2	+ H		2.365953e-15
  R3	C	+ H2		= CH	+ H		1.048730e-17
  R196	H2	+ C2H2		= C2H4			3.601150e-26
  R10	H2	+ C2H4		= C2H5	+ H		1.527953e-42
  R41	H2	+ C2H2		= C2H3	+ H		5.743858e-45
  P38	H2			= H	+ H		0.000000e+00

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 7.66e+10

  M10	H	+ CHO		= CH2O			7.451119e+10
  R561	CHO	+ CHO		= CH2O	+ CO		1.701050e+09
  T17	CH3O2			= CH2O	+ OH		3.468200e+08
  R415	O	+ CH3		= CH2O	+ H		3.077520e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		2.564643e+07
  R154	H	+ CH3O		= CH2O	+ H2		5.722583e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		4.034691e+06 (x2)
  R419	O	+ CH3O		= CH2O	+ OH		3.713460e+05
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.947160e+05
  R499	OH	+ CH3O		= CH2O	+ H2O		5.294078e+04
  R123	CO2	+ CH2		= CH2O	+ CO		2.699792e+04
  R405	O	+ C2H5		= CH2O	+ CH3		2.055777e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.842647e+03
  T47	CH3O			= CH2O	+ H		6.504063e+02
  R227	H2O2	+ CHO		= CH2O	+ HO2		4.464439e+02
  R400	O	+ C2H4		= CH2O	+ CH2		3.390328e+02
  R237	HNO	+ CHO		= CH2O	+ NO		2.956041e+02
  R346	NO	+ CH3O		= CH2O	+ HNO		7.004094e+01
  R365	NO2	+ CH3		= CH2O	+ HNO		4.441609e+01
  T36	C2H5O			= CH2O	+ CH3		1.396181e+01
  R206	H2	+ CHO		= CH2O	+ H		3.967648e+00
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.729875e-01
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.921453e-02
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.556106e-02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.253813e-03
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.203538e-03
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	9.942114e-04
  R468	O3	+ C2H4		= CH2O	+ CH2O2		1.994648e-04
  R383	NO3	+ CH3O		= CH2O	+ HNO3		8.036296e-05
  R492	OH	+ CH2		= CH2O	+ H		2.407971e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		3.120338e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.077333e-06
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		4.420979e-07
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.213067e-07
  R363	NO2	+ CH2		= CH2O	+ NO		8.769671e-09
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.596111e-09
  T51	CH3NO2			= CH2O	+ HNO		1.116095e-10
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.838763e-11
  R72	CH3	+ CNO		= CH2O	+ HCN		2.880296e-12
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.830521e-13
  R73	CH3O	+ C2H		= CH2O	+ C2H2		4.224640e-13
  R392	O	+ C2H2N		= CH2O	+ CN		3.733840e-13
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		2.576388e-14
  T24	CH4O2			= CH2O	+ H2O		7.910759e-18
  R548	SO2	+ CH2		= CH2O	+ SO		6.083986e-29
  T21	CH4O			= CH2O	+ H2		5.508003e-42

CH2O				LOSS RXS		INT RX RATE	TL = 6.32e+10

  P20	CH2O			= CHO	+ H		1.980127e+10
  P21	CH2O			= CO	+ H2		1.774736e+10
  R148	H	+ CH2O		= H2	+ CHO		1.753891e+10
  R493	OH	+ CH2O		= CHO	+ H2O		7.835304e+09
  M88	H	+ CH2O		= CH3O			1.580234e+08
  R413	O	+ CH2O		= CHO	+ OH		1.328129e+08
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.787360e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		7.837814e+01
  R252	HO2	+ CH2O		= CHO	+ H2O2		6.567345e+00
  R53	CH2O	+ C2H5		= C2H6	+ CHO		4.178118e-03
  R32	CH	+ CH2O		= C2H3O			3.533069e-04
  R56	CH2O	+ CNO		= HCNO	+ CHO		3.837585e-07
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		9.098649e-08
  R51	CH2O	+ C2H3		= C2H4	+ CHO		1.940545e-09
  R55	CH2O	+ CN		= HCN	+ CHO		2.949809e-10
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		2.620090e-10
  R272	HS	+ CH2O		= H2S	+ CHO		2.076017e-18
  T14	CH2O			= CO	+ H2		1.102541e-26

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 7.17e+10

  R257	HO2	+ HO2		= H2O2	+ O2		4.476995e+10
  M19	HO2	+ HO2		= H2O2	+ O2		2.687121e+10
  M44	OH	+ OH		= H2O2			1.042851e+07
  R250	HO2	+ C2H5		= C2H4	+ H2O2		4.717993e+02
  R252	HO2	+ CH2O		= CHO	+ H2O2		6.567345e+00
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.791511e-02
  R209	H2	+ HO2		= H2O2	+ H		5.815665e-05

H2O2				LOSS RXS		INT RX RATE	TL = 7.10e+10

  P7	H2O2			= OH	+ OH		6.681111e+10
  R513	OH	+ H2O2		= H2O	+ HO2		3.477399e+09
  R167	H	+ H2O2		= OH	+ H2O		6.017265e+08
  R168	H	+ H2O2		= H2	+ HO2		7.184765e+07
  R434	O	+ H2O2		= OH	+ HO2		1.350629e+07
  R224	H2O2	+ CH3		= CH4	+ HO2		1.097190e+06
  R227	H2O2	+ CHO		= CH2O	+ HO2		4.464439e+02
  R223	H2O2	+ C2H5		= C2H6	+ HO2		4.192925e+01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		1.129822e+01
  R221	H2O2	+ C2H3		= C2H4	+ HO2		3.264406e-03
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		4.811450e-04
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.634614e-07
  T3	H2O2			= OH	+ OH		1.025742e-10

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.24e+09

  R501	OH	+ CH4		= CH3	+ H2O		2.094330e+09
  R153	H	+ CH3O		= CH3	+ OH		9.156135e+07
  R157	H	+ CH4		= CH3	+ H2		4.870076e+07
  R450	O(1D)	+ CH4		= CH3	+ OH		2.933721e+06
  R423	O	+ CH4		= CH3	+ OH		2.745496e+06
  T32	C2H3O			= CO	+ CH3		2.304584e+06
  P22	C2H4O			= CHO	+ CH3		1.070364e+06
  R597	CH21	+ H2		= CH3	+ H		2.798274e+05
  P32	CH4			= CH3	+ H		2.453660e+05
  R420	O	+ CH3O		= CH3	+ O2		1.326236e+05
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	4.405693e+04
  R140	H	+ C2H5		= CH3	+ CH3		3.487059e+04 (x2)
  R133	H	+ C2H3O		= CHO	+ CH3		3.110734e+04
  R130	H	+ C2H2O		= CO	+ CH3		3.991699e+03
  R405	O	+ C2H5		= CH2O	+ CH3		2.055777e+03
  P61	C2H5			= CH3	+ CH21		1.253846e+03
  R398	O	+ C2H4		= CH3	+ CHO		4.220891e+02
  R599	CH21	+ CH4		= CH3	+ CH3		3.728507e+02 (x2)
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.028552e+01
  T36	C2H5O			= CH2O	+ CH3		1.396181e+01
  R200	H2	+ C2HO		= CH3	+ CO		2.812942e+00
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.055743e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.146168e-01
  M73	CH	+ H2		= CH3			2.382770e-02
  P66	C2H6			= CH3	+ CH3		1.086096e-02 (x2)
  M56	H	+ CH2		= CH3			1.598320e-03
  R91	CH4	+ C2H		= C2H2	+ CH3		1.368120e-04
  R50	CH2	+ CHO		= CO	+ CH3		9.735601e-05
  R482	OH	+ C2H2		= CO	+ CH3		6.958581e-06
  R93	CH4	+ C2H3		= C2H4	+ CH3		4.027613e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		3.120338e-06
  R30	CH	+ C2H6		= C2H4	+ CH3		3.664614e-07
  R94	CH4	+ C2H5		= C2H6	+ CH3		3.500086e-07
  R48	CH2	+ CH4		= CH3	+ CH3		1.991984e-08 (x2)
  R279	N	+ C2H4		= HCN	+ CH3		7.841421e-09
  R283	N	+ CH4O		= CH3	+ HNO		3.798728e-09
  R99	CH4	+ CN		= HCN	+ CH3		2.337163e-09
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.596111e-09
  R100	CH4	+ CNO		= CH3	+ HCNO		4.403460e-10
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		2.669168e-10
  R317	NH2	+ CH4		= CH3	+ NH3		1.441278e-10
  R38	CH2	+ C2H5		= C2H4	+ CH3		6.208360e-11
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.368866e-12
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.784012e-13
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.219335e-13
  P70	C2H5N			= HCN	+ CH3	+ H	1.210784e-15
  R36	CH2	+ C2H3		= C2H2	+ CH3		1.135192e-16
  R367	NO2	+ CH4		= HNO2	+ CH3		4.411127e-21
  T20	CH4O			= CH3	+ OH		3.120689e-24
  R608	C2	+ CH4		= C2H	+ CH3		4.248461e-31
  R229	H2S	+ CH2		= HS	+ CH3		2.306635e-32
  T33	C2H4O			= CHO	+ CH3		8.528003e-35
  T93	CH5N			= CH3	+ NH2		6.048160e-35
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.24e+09

  M57	H	+ CH3		= CH4			1.809573e+09
  M4	CH3	+ O2		= CH3O2			3.469017e+08
  R71	CH3	+ CHO		= CH4	+ CO		3.750206e+07
  R415	O	+ CH3		= CH2O	+ H		3.077520e+07
  R416	O	+ CH3		= CO	+ H2	+ H	1.257387e+07
  R70	CH3	+ CHO		= C2H4O			5.625310e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		1.097190e+06
  R470	O3	+ CH3		= CH3O	+ O2		1.589584e+05
  M6	CO	+ CH3		= C2H3O			8.775912e+04
  M3	CH3	+ CH3		= C2H6			6.100644e+04 (x2)
  R496	OH	+ CH3		= CH2	+ H2O		2.584536e+04
  R414	O	+ CH3		= CH3O			6.593740e+03
  R203	H2	+ CH3		= CH4	+ H		5.917356e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.842647e+03
  R640	NO2	+ CH3		= CH3NO2			3.086283e+02
  R235	HNO	+ CH3		= CH4	+ NO		2.972983e+02
  R364	NO2	+ CH3		= CH3O	+ NO		1.858896e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		7.837814e+01
  R365	NO2	+ CH3		= CH2O	+ HNO		4.441609e+01
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.496320e+01
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.758981e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.428228e-01
  R381	NO3	+ CH3		= CH3O	+ NO2		1.667240e-01
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.043696e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		5.728991e-03
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		2.255385e-03
  R149	H	+ CH3		= CH2	+ H2		1.905318e-03
  R282	N	+ CH3		= H2	+ HCN		8.370492e-04
  R65	CH3	+ C2H6		= CH4	+ C2H5		2.610254e-05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.441164e-05
  R495	OH	+ CH3		= CH3O	+ H		8.706206e-06
  M86	NH2	+ CH3		= CH5N			2.652754e-06
  R44	CH2	+ CH3		= C2H4	+ H		1.320713e-06
  R95	CH4	+ CH3		= H2	+ C2H5		3.037044e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.482379e-10
  R72	CH3	+ CNO		= CH2O	+ HCN		2.880296e-12
  R316	NH2	+ CH3		= CH4	+ NH		3.518345e-13
  R328	NH3	+ CH3		= CH4	+ NH2		3.972479e-14
  R57	CH3	+ C2H2		= CH4	+ C2H		8.227815e-19
  R122	CO	+ CH3		= C2H2	+ OH		2.265130e-34

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.85e+09

  M57	H	+ CH3		= CH4			1.809573e+09
  R71	CH3	+ CHO		= CH4	+ CO		3.750206e+07
  R138	H	+ C2H4O		= CH4	+ CHO		1.111745e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		1.097190e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.037388e+06
  P23	C2H4O			= CO	+ CH4		1.098961e+05
  R203	H2	+ CH3		= CH4	+ H		5.917356e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.842647e+03
  R235	HNO	+ CH3		= CH4	+ NO		2.972983e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		7.837814e+01
  R598	CH21	+ CH4		= CH2	+ CH4		7.583404e+01
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.758981e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.428228e-01
  P65	C2H6			= CH4	+ CH21		3.982353e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.043696e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		5.728991e-03
  R65	CH3	+ C2H6		= CH4	+ C2H5		2.610254e-05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.441164e-05
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.482379e-10
  R316	NH2	+ CH3		= CH4	+ NH		3.518345e-13
  R328	NH3	+ CH3		= CH4	+ NH2		3.972479e-14
  R156	H	+ CH3O2		= CH4	+ O2		2.858108e-14
  R57	CH3	+ C2H2		= CH4	+ C2H		8.227815e-19
  T92	CH5N			= CH4	+ NH		4.120541e-29
  T35	C2H4O			= CH4	+ CO		1.345253e-39

CH4				LOSS RXS		INT RX RATE	TL = 2.15e+09

  R501	OH	+ CH4		= CH3	+ H2O		2.094330e+09
  R157	H	+ CH4		= CH3	+ H2		4.870076e+07
  R450	O(1D)	+ CH4		= CH3	+ OH		2.933721e+06
  R423	O	+ CH4		= CH3	+ OH		2.745496e+06
  R449	O(1D)	+ CH4		= CH3O	+ H		7.788639e+05
  P33	CH4			= CH21	+ H2		3.171804e+05
  P32	CH4			= CH3	+ H		2.453660e+05
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.947160e+05
  P34	CH4			= CH	+ H2	+ H	3.590722e+04
  R599	CH21	+ CH4		= CH3	+ CH3		3.728507e+02
  R598	CH21	+ CH4		= CH2	+ CH4		7.583404e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.028552e+01
  R33	CH	+ CH4		= C2H4	+ H		1.693572e-01
  R91	CH4	+ C2H		= C2H2	+ CH3		1.368120e-04
  R93	CH4	+ C2H3		= C2H4	+ CH3		4.027613e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		3.120338e-06
  R94	CH4	+ C2H5		= C2H6	+ CH3		3.500086e-07
  R95	CH4	+ CH3		= H2	+ C2H5		3.037044e-07
  R48	CH2	+ CH4		= CH3	+ CH3		1.991984e-08
  R99	CH4	+ CN		= HCN	+ CH3		2.337163e-09
  R100	CH4	+ CNO		= CH3	+ HCNO		4.403460e-10
  R317	NH2	+ CH4		= CH3	+ NH3		1.441278e-10
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.219335e-13
  R367	NO2	+ CH4		= HNO2	+ CH3		4.411127e-21
  R608	C2	+ CH4		= C2H	+ CH3		4.248461e-31

************************************************************

CH3O2				PRODUCTION RXS		INT RX RATE	TP = 3.47e+08

  M4	CH3	+ O2		= CH3O2			3.469017e+08
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.910141e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		1.643667e+01
  R503	OH	+ CH4O2		= CH3O2	+ H2O		4.272359e+00
  R161	H	+ CH4O2		= H2	+ CH3O2		3.099438e-02
  R425	O	+ CH4O2		= CH3O2	+ OH		1.379705e-02
  R382	NO3	+ CH3O		= CH3O2	+ NO2		9.643554e-05

CH3O2				LOSS RXS		INT RX RATE	TL = 3.47e+08

  T17	CH3O2			= CH2O	+ OH		3.468200e+08
  T18	CH3O2			= CH2O2	+ H		8.169871e+04
  R422	O	+ CH3O2		= CH3O	+ O2		3.552081e+01
  R155	H	+ CH3O2		= CH3O	+ OH		1.309927e+01
  R254	HO2	+ CH3O2		= CH4O2	+ O2		1.287298e+01
  R500	OH	+ CH3O2		= CH4O	+ O2		7.912923e-01
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		2.255385e-03
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		1.326127e-03
  R347	NO	+ CH3O2		= CH3O	+ NO2		5.670911e-04
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.676882e-06
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	2.310760e-06
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		4.420979e-07
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.634614e-07
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.240509e-08
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		2.620090e-10
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	3.013527e-11 (x2)
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.838763e-11 (x2)
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		6.420679e-12
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.899778e-12
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.219335e-13
  R156	H	+ CH3O2		= CH4	+ O2		2.858108e-14
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		2.576388e-14
  R205	H2	+ CH3O2		= CH4O2	+ H		2.365953e-15
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.296863e-16

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 2.95e+08

  M88	H	+ CH2O		= CH3O			1.580234e+08
  R502	OH	+ CH4O		= CH3O	+ H2O		1.034694e+08
  R159	H	+ CH4O		= CH3O	+ H2		2.922847e+07
  P40	CH4O			= CH3O	+ H		1.655622e+06
  R424	O	+ CH4O		= CH3O	+ OH		1.364672e+06
  R449	O(1D)	+ CH4		= CH3O	+ H		7.788639e+05
  R470	O3	+ CH3		= CH3O	+ O2		1.589584e+05
  R483	OH	+ C2H2O		= CO	+ CH3O		1.090548e+04
  R414	O	+ CH3		= CH3O			6.593740e+03
  P25	CH3NO2			= CH3O	+ NO		8.019686e+02
  R364	NO2	+ CH3		= CH3O	+ NO		1.858896e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		8.913993e+01
  R422	O	+ CH3O2		= CH3O	+ O2		3.552081e+01
  R155	H	+ CH3O2		= CH3O	+ OH		1.309927e+01
  P24	CH4O2			= CH3O	+ OH		8.514172e+00
  P26	CH3NO3			= CH3O	+ NO2		2.538391e+00
  R381	NO3	+ CH3		= CH3O	+ NO2		1.667240e-01
  R218	H2O	+ CH		= CH3O			1.413893e-01
  R160	H	+ CH4O2		= CH3O	+ H2O		2.568712e-02
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.921453e-02
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.791511e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.043696e-02
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		2.255385e-03 (x2)
  R385	NO3	+ CH4O		= CH3O	+ HNO3		8.835282e-04
  R347	NO	+ CH3O2		= CH3O	+ NO2		5.670911e-04
  R495	OH	+ CH3		= CH3O	+ H		8.706206e-06
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.676882e-06
