C				PRODUCTION RXS		INT RX RATE	TP = 2.29e+10

  P35	CO			= C	+ O		2.286244e+10
  R145	H	+ CH		= C	+ H2		2.153634e+03
  R407	O	+ CH		= OH	+ C		3.782177e+00
  R284	N	+ CN		= C	+ N2		5.567702e-18
  R276	N	+ C2		= CN	+ C		1.851590e-34
  R429	O	+ CN		= C	+ NO		3.136140e-38

C				LOSS RXS		INT RX RATE	TL = 2.29e+10

  R6	C	+ O2		= CO	+ O		2.285310e+10
  M2	C	+ H2		= CH2			9.357462e+06
  R8	C	+ SO2		= CO	+ SO		3.131435e+01
  R296	N2O	+ C		= CO	+ N2		8.470020e-03
  R332	NO	+ C		= CN	+ O		6.243881e-05
  R331	NO	+ C		= CO	+ N		3.334812e-05
  M22	N	+ C		= CN			7.216888e-07
  R355	NO2	+ C		= CO	+ NO		9.822887e-12
  R3	C	+ H2		= CH	+ H		2.983165e-13
  R4	C	+ H2S		= CH	+ HS		4.991712e-16
  R7	C	+ OCS		= CO	+ CS		1.415372e-18
  R310	NH2	+ C		= CH	+ NH		1.372052e-38
  R5	C	+ N2		= CN	+ N		3.193805e-39
  R214	H2O	+ C		= CH	+ OH		7.332364e-45
  R2	C	+ CN		= C2	+ N		8.617486e-50
  R1	C	+ CH2		= CH	+ CH		3.559749e-55

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 1.97e+10

  T55	SO21			= SO2			1.577898e+10
  R544	SO	+ O2		= SO2	+ O		1.632051e+09
  T56	SO23			= SO2			1.579366e+09
  R545	SO	+ O3		= SO2	+ O2		3.090356e+08
  R273	HSO2	+ O2		= HO2	+ SO2		2.826171e+08
  M46	SO	+ O		= SO2			1.514399e+08
  R559	SO	+ SO		= SO2	+ S		1.229805e+06
  R558	HSO	+ O2		= OH	+ SO2		1.237765e+05
  R528	OH	+ SO		= SO2	+ H		8.126527e+04
  P30	SO3			= SO2	+ O		3.041391e+04
  T43	HSO2			= SO2	+ H		1.708912e+04
  R541	SO	+ NO2		= SO2	+ NO		5.192352e+02
  R557	SO3	+ SO		= SO2	+ SO2		1.334850e+02 (x2)
  R554	SO3	+ H		= OH	+ SO2		6.886800e+01
  T53	HSO3			= OH	+ SO2		6.592478e-06
  R555	SO3	+ O		= SO2	+ O2		2.192613e-31
  R556	SO3	+ OH		= HO2	+ SO2		9.109881e-35
  T41	SO3			= SO2	+ O		3.582911e-49
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 1.95e+10

  P47	SO2			= SO21			1.735667e+10
  P46	SO2			= SO	+ O		2.093932e+09
  P48	SO2			= SO23			1.676246e+06
  M49	SO2	+ O		= SO3			1.402544e+06
  R551	SO2	+ HO2		= HSO2	+ O2		3.668486e+05
  M50	SO2	+ OH		= HSO3			4.885251e+03
  M48	SO2	+ H		= HSO2			3.205336e+03
  R8	C	+ SO2		= CO	+ SO		3.131435e+01
  R563	SO21	+ SO2		= SO	+ SO3		9.262013e-01
  R564	SO23	+ SO2		= SO	+ SO3		1.080824e-01
  R547	SO2	+ CH		= CHO	+ SO		2.609315e-02
  R548	SO2	+ CH2		= CH2O	+ SO		7.747836e-05
  R553	SO2	+ O		= SO	+ O2		1.594677e-10
  R546	SO2	+ C2H		= CO	+ OCS	+ H	7.507855e-12
  R549	SO2	+ CN		= CNO	+ SO		4.818976e-16
  R552	SO2	+ NO2		= SO3	+ NO		1.232349e-18

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.74e+10

  P47	SO2			= SO21			1.735667e+10

SO21				LOSS RXS		INT RX RATE	TL = 1.74e+10

  T55	SO21			= SO2			1.577898e+10
  T54	SO21			= SO23			1.577690e+09
  R562	SO21	+ O2		= O	+ SO3		1.767327e+00
  R563	SO21	+ SO2		= SO	+ SO3		9.262013e-01

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 2.24e+09

  P46	SO2			= SO	+ O		2.093932e+09
  R536	S	+ O2		= SO	+ O		1.462847e+08
  R537	S	+ O3		= O2	+ SO		9.075616e+04
  R572	S	+ CO2		= SO	+ CO		4.816054e+04
  R578	HSO	+ O		= OH	+ SO		1.979264e+04
  R571	S	+ HO2		= SO	+ OH		3.622053e+03
  R268	HS	+ O2		= SO	+ OH		2.082865e+03
  R266	HS	+ O		= H	+ SO		5.553890e+02
  R8	C	+ SO2		= CO	+ SO		3.131435e+01
  R576	HSO	+ H		= H2	+ SO		1.217437e+01
  R563	SO21	+ SO2		= SO	+ SO3		9.262013e-01
  R527	OH	+ S		= H	+ SO		1.878354e-01
  R574	HSO	+ OH		= H2O	+ SO		1.813068e-01
  R564	SO23	+ SO2		= SO	+ SO3		1.080824e-01
  R547	SO2	+ CH		= CHO	+ SO		2.609315e-02
  R535	S	+ NO2		= NO	+ SO		5.396958e-04
  R573	HSO	+ NO		= HNO	+ SO		1.834823e-04
  R548	SO2	+ CH2		= CH2O	+ SO		7.747836e-05
  R579	HSO	+ S		= HS	+ SO		4.414370e-05
  R577	HSO	+ HS		= H2S	+ SO		4.961164e-06
  R446	O	+ S2		= S	+ SO		1.605863e-07
  R553	SO2	+ O		= SO	+ O2		1.594677e-10
  R475	OCS	+ O		= CO	+ SO		2.359141e-14
  R549	SO2	+ CN		= CNO	+ SO		4.818976e-16
  R467	O(1D)	+ OCS		= CO	+ SO		3.701966e-18
  T42	HSO			= SO	+ H		1.329878e-30
  R534	S	+ NO		= SO	+ N		6.569259e-43

SO				LOSS RXS		INT RX RATE	TL = 2.24e+09

  R544	SO	+ O2		= SO2	+ O		1.632051e+09
  R545	SO	+ O3		= SO2	+ O2		3.090356e+08
  M46	SO	+ O		= SO2			1.514399e+08
  P51	SO			= S	+ O		1.452011e+08
  R559	SO	+ SO		= SO2	+ S		1.229805e+06 (x2)
  R528	OH	+ SO		= SO2	+ H		8.126527e+04
  M51	H	+ SO		= HSO			5.875740e+04
  R543	SO	+ CHO		= HSO	+ CO		4.633195e+04
  M47	SO	+ OH		= HSO2			7.289914e+03
  R541	SO	+ NO2		= SO2	+ NO		5.192352e+02
  R557	SO3	+ SO		= SO2	+ SO2		1.334850e+02

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 1.73e+09

  R182	H	+ HO2		= H2	+ O2		1.517559e+09
  P33	CH4			= CH21	+ H2		6.496498e+07
  R162	H	+ CHO		= CO	+ H2		4.154149e+07
  P21	CH2O			= CO	+ H2		3.597621e+07
  R416	O	+ CH3		= CO	+ H2	+ H	3.562695e+07
  R451	O(1D)	+ CH4		= CH2O	+ H2		8.614589e+06
  R596	CH21	+ H2		= CH2	+ H2		7.697519e+06
  P34	CH4			= CH	+ H2	+ H	7.354528e+06
  R412	O	+ CH2		= CO	+ H2		6.247684e+06
  M13	H	+ H		= H2			2.056458e+06
  R168	H	+ H2O2		= H2	+ HO2		1.209484e+06
  R148	H	+ CH2O		= H2	+ CHO		2.732192e+05
  R146	H	+ CH2		= CH	+ H2		1.890522e+04
  R230	H2S	+ H		= H2	+ HS		4.639465e+03
  R157	H	+ CH4		= CH3	+ H2		2.695668e+03
  R145	H	+ CH		= C	+ H2		2.153634e+03
  P72	H2O			= H2	+ O(1D)		2.958149e+02
  R134	H	+ C2H3O		= C2H2O	+ H2		1.867716e+02
  R154	H	+ CH3O		= CH2O	+ H2		1.076827e+02
  R399	O	+ C2H4		= C2H2O	+ H2		5.268470e+01
  R576	HSO	+ H		= H2	+ SO		1.217437e+01
  R560	HS	+ H		= H2	+ S		5.835508e-01
  R159	H	+ CH4O		= CH3O	+ H2		3.524803e-01
  R567	HSO3	+ H		= H2	+ SO3		8.094532e-02
  R142	H	+ C2H5O		= C2H4O	+ H2		6.604700e-02
  P58	C2H4			= C2H2	+ H2		2.995116e-02
  R166	H	+ H2O		= H2	+ OH		6.461416e-03
  R324	NH2	+ O		= H2	+ NO		5.331683e-03
  R161	H	+ CH4O2		= H2	+ CH3O2		4.266375e-03
  R137	H	+ C2H4O		= C2H3O	+ H2		1.441181e-03
  R172	H	+ HNO		= H2	+ NO		9.252639e-04
  R282	N	+ CH3		= H2	+ HCN		1.822761e-04
  P64	C2H6			= C2H2	+ H2	+ H2	1.461546e-04 (x2)
  P62	C2H6			= C2H4	+ H2		7.578388e-05
  R143	H	+ C2H6		= C2H5	+ H2		1.706239e-06
  R141	H	+ C2H5		= C2H4	+ H2		1.684217e-06
  R132	H	+ C2H3		= C2H2	+ H2		9.491632e-07
  P69	CH5N			= HCN	+ H2	+ H2	6.480192e-09 (x2)
  R481	OH	+ C2H2		= C2HO	+ H2		6.079884e-09
  R176	H	+ HNO2		= H2	+ NO2		5.262767e-10
  R95	CH4	+ CH3		= H2	+ C2H5		1.612760e-11
  R149	H	+ CH3		= CH2	+ H2		1.024155e-14
  R135	H	+ C2H4		= C2H3	+ H2		1.102681e-15
  R169	H	+ HCNO		= H2	+ CNO		2.318706e-16
  R186	H	+ NH3		= H2	+ NH2		1.175507e-16
  P43	NH3			= NH	+ H2		7.593189e-19
  R639	N2H4	+ H		= N2H3	+ H2		2.844799e-19
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.681837e-21
  R179	H	+ HNO3		= H2	+ NO3		2.325964e-23
  R129	H	+ C2H2		= C2H	+ H2		3.671844e-25
  T15	CH2O2			= CO2	+ H2		9.730520e-26
  T58	H2S			= H2	+ S		9.411179e-28
  T14	CH2O			= CO	+ H2		1.526452e-29
  P67	N2H2			= N2	+ H2		1.803834e-37
  T26	C2H4			= C2H2	+ H2		2.815267e-41
  R128	H	+ C2H		= H2	+ C2		1.245294e-42
  T21	CH4O			= CH2O	+ H2		5.017877e-48
  T34	C2H4O			= C2H2O	+ H2		9.939316e-50
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 3.21e+09

  R455	O(1D)	+ H2		= H	+ OH		2.913606e+09
  R433	O	+ H2		= H	+ OH		1.864703e+08
  R597	CH21	+ H2		= CH3	+ H		5.644847e+07
  R512	OH	+ H2		= H2O	+ H		3.586439e+07
  M2	C	+ H2		= CH2			9.357462e+06
  R596	CH21	+ H2		= CH2	+ H2		7.697519e+06
  R200	H2	+ C2HO		= CH3	+ CO		1.817818e+02
  R199	H2	+ C2HO		= C2H3O			1.514848e+02
  R202	H2	+ CH		= CH2	+ H		1.016075e+02
  M73	CH	+ H2		= CH3			5.193446e+00
  R209	H2	+ HO2		= H2O2	+ H		9.766816e-02
  M24	N	+ H2		= NH2			6.110397e-02
  R203	H2	+ CH3		= CH4	+ H		4.774101e-02
  R206	H2	+ CHO		= CH2O	+ H		6.398944e-04
  R198	H2	+ C2H5		= C2H6	+ H		5.547817e-06
  R195	H2	+ C2H		= C2H2	+ H		8.647182e-07
  R212	H2	+ NH2		= NH3	+ H		5.747348e-07
  R204	H2	+ CH3O		= CH4O	+ H		6.643377e-08
  R197	H2	+ C2H3		= C2H4	+ H		1.207834e-10
  R207	H2	+ CN		= HCN	+ H		8.153561e-12
  R213	H2	+ NO2		= H	+ HNO2		1.206979e-12
  R3	C	+ H2		= CH	+ H		2.983165e-13
  R205	H2	+ CH3O2		= CH4O2	+ H		1.833891e-14
  R196	H2	+ C2H2		= C2H4			9.270766e-26
  R41	H2	+ C2H2		= C2H3	+ H		3.858612e-45
  R10	H2	+ C2H4		= C2H5	+ H		3.401461e-45
  P38	H2			= H	+ H		0.000000e+00

************************************************************

SO23				PRODUCTION RXS		INT RX RATE	TP = 1.58e+09

  T54	SO21			= SO23			1.577690e+09
  P48	SO2			= SO23			1.676246e+06

SO23				LOSS RXS		INT RX RATE	TL = 1.58e+09

  T56	SO23			= SO2			1.579366e+09
  R564	SO23	+ SO2		= SO	+ SO3		1.080824e-01

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 4.38e+08

  R181	H	+ HO2		= O	+ H2O		3.518977e+08
  R512	OH	+ H2		= H2O	+ H		3.586439e+07
  R522	OH	+ HO2		= H2O	+ O2		1.932673e+07
  R513	OH	+ H2O2		= H2O	+ HO2		1.548970e+07
  R167	H	+ H2O2		= OH	+ H2O		1.216524e+07
  R501	OH	+ CH4		= CH3	+ H2O		1.996950e+06
  R493	OH	+ CH2O		= CHO	+ H2O		7.863854e+05
  M18	H	+ OH		= H2O			4.825260e+04
  R504	OH	+ CHO		= CO	+ H2O		9.625363e+03
  R505	OH	+ CHO2		= CO2	+ H2O		1.466516e+03
  R526	OH	+ OH		= H2O	+ O		1.124053e+03
  P50	H2SO4			= SO3	+ H2O		7.841479e+02
  R232	H2S	+ OH		= H2O	+ HS		1.571887e+02
  R502	OH	+ CH4O		= CH3O	+ H2O		9.010892e+00
  P29	CH2O2			= H2O	+ CO		4.859450e+00
  R574	HSO	+ OH		= H2O	+ SO		1.813068e-01
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.771262e-01
  R489	OH	+ C2H4O		= C2H3O	+ H2O		5.961155e-02
  R499	OH	+ CH3O		= CH2O	+ H2O		4.692260e-02
  R503	OH	+ CH4O2		= CH3O2	+ H2O		4.051998e-02
  R496	OH	+ CH3		= CH2	+ H2O		6.597298e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		3.535832e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.192336e-03
  R491	OH	+ C2H6		= C2H5	+ H2O		1.979735e-03
  R325	NH2	+ O3		= H2O	+ NO2		3.445874e-04
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.785037e-05
  R566	HSO3	+ OH		= H2O	+ SO3		2.385162e-05
  R520	OH	+ HNO2		= H2O	+ NO2		8.904303e-06
  M41	OH	+ HNO3		= H2O	+ NO3		1.762539e-06
  R519	OH	+ HNO		= H2O	+ NO		1.079284e-06
  R177	H	+ HNO2		= H2O	+ NO		5.350069e-08
  R523	OH	+ NH3		= H2O	+ NH2		2.044285e-08
  R490	OH	+ C2H5		= C2H4	+ H2O		4.755697e-09
  R320	NH2	+ NO		= H2O	+ N2		1.815960e-09
  R321	NH2	+ NO2		= H2O	+ N2O		1.043511e-09
  R309	NH	+ OH		= H2O	+ N		7.612137e-10
  R517	OH	+ HCNO		= CNO	+ H2O		5.723930e-10
  R326	NH2	+ OH		= H2O	+ NH		2.807780e-10
  R486	OH	+ C2H3		= C2H2	+ H2O		2.682496e-11
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.587364e-12
  R488	OH	+ C2H4		= C2H3	+ H2O		5.330412e-12
  R178	H	+ HNO3		= H2O	+ NO2		9.297035e-14
  T16	CH2O2			= CO	+ H2O		1.442536e-14
  R516	OH	+ HCN		= CN	+ H2O		6.380200e-16
  T24	CH4O2			= CH2O	+ H2O		3.398969e-18
  R480	OH	+ C2H2		= C2H	+ H2O		1.221484e-22
  T22	CH4O			= CH21	+ H2O		2.077896e-49
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 1.32e+10

  P6	H2O			= H	+ OH		1.316965e+10
  R456	O(1D)	+ H2O		= OH	+ OH		2.240164e+06
  R565	SO3	+ H2O		= H2SO4			1.377600e+06
  P73	H2O			= H	+ H	+ O	3.418797e+02
  P72	H2O			= H2	+ O(1D)		2.958149e+02
  R218	H2O	+ CH		= CH3O			1.115174e+00
  R166	H	+ H2O		= H2	+ OH		6.461416e-03
  R215	H2O	+ C2H		= C2H2	+ OH		1.482936e-08
  R319	NH2	+ H2O		= OH	+ NH3		2.121172e-10
  R220	H2O	+ CNO		= HCNO	+ OH		3.529357e-11
  R217	H2O	+ C2H5		= C2H6	+ OH		1.385875e-13
  R219	H2O	+ CN		= HCN	+ OH		1.934154e-19
  R287	N	+ H2O		= OH	+ NH		1.511312e-35
  R214	H2O	+ C		= CH	+ OH		7.332364e-45

************************************************************

HSO2				PRODUCTION RXS		INT RX RATE	TP = 2.83e+08

  M21	HS	+ O2		= HSO2			2.822563e+08
  R551	SO2	+ HO2		= HSO2	+ O2		3.668486e+05
  M47	SO	+ OH		= HSO2			7.289914e+03
  M48	SO2	+ H		= HSO2			3.205336e+03
  R216	HSO	+ O3		= HSO2	+ O2		5.698455e+02
  R270	HSO	+ NO2		= HSO2	+ NO		1.392682e-04

HSO2				LOSS RXS		INT RX RATE	TL = 2.83e+08

  R273	HSO2	+ O2		= HO2	+ SO2		2.826171e+08
  T43	HSO2			= SO2	+ H		1.708912e+04
  T44	HSO2			= O	+ HSO		9.289439e-03

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 2.82e+08

  P45	H2S			= HS	+ H		2.822888e+08
  R230	H2S	+ H		= H2	+ HS		4.639465e+03
  R570	S	+ HO2		= HS	+ O2		3.622053e+03
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.329639e+03
  R231	H2S	+ O		= OH	+ HS		8.850679e+02
  R232	H2S	+ OH		= H2O	+ HS		1.571887e+02
  R575	HSO	+ H		= HS	+ OH		1.369617e+02
  P49	HSO			= HS	+ O		4.830299e+01
  R569	S	+ CHO		= HS	+ CO		2.061555e-01
  R579	HSO	+ S		= HS	+ SO		4.414370e-05
  R229	H2S	+ CH2		= HS	+ CH3		3.428149e-15
  R4	C	+ H2S		= CH	+ HS		4.991712e-16
  R228	H2S	+ CH		= HS	+ CH2		3.813797e-19
  R473	OCS	+ OH		= CO2	+ HS		4.657131e-21
  T59	H2S			= HS	+ H		2.405799e-26

HS				LOSS RXS		INT RX RATE	TL = 2.82e+08

  M21	HS	+ O2		= HSO2			2.822563e+08
  R269	HS	+ O3		= O2	+ HSO		2.143257e+04
  R263	HS	+ HO2		= OH	+ HSO		1.914436e+04
  R268	HS	+ O2		= SO	+ OH		2.082865e+03
  R266	HS	+ O		= H	+ SO		5.553890e+02
  R272	HS	+ CH2O		= H2S	+ CHO		1.131280e+02
  R560	HS	+ H		= H2	+ S		5.835508e-01
  R267	HS	+ CHO		= H2S	+ CO		4.173491e-02
  R264	HS	+ HS		= S	+ H2S		1.773615e-02 (x2)
  R265	HS	+ NO2		= NO	+ HSO		2.063037e-03
  R533	S	+ HS		= H	+ S2		1.067532e-04
  R577	HSO	+ HS		= H2S	+ SO		4.961164e-06

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 2.49e+08

  T17	CH3O2			= CH2O	+ OH		1.185000e+08
  R415	O	+ CH3		= CH2O	+ H		8.719882e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		3.445162e+07
  R451	O(1D)	+ CH4		= CH2O	+ H2		8.614589e+06
  R419	O	+ CH3O		= CH2O	+ OH		4.165003e+05
  M10	H	+ CHO		= CH2O			6.177548e+04
  R123	CO2	+ CH2		= CH2O	+ CO		4.103212e+04
  R561	CHO	+ CHO		= CH2O	+ CO		4.933066e+03
  R400	O	+ C2H4		= CH2O	+ CH2		4.905146e+02
  R154	H	+ CH3O		= CH2O	+ H2		1.076827e+02
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.115450e+00 (x2)
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.551679e-01
  R499	OH	+ CH3O		= CH2O	+ H2O		4.692260e-02
  R405	O	+ C2H5		= CH2O	+ CH3		1.128612e-02
  R492	OH	+ CH2		= CH2O	+ H		9.629871e-04
  R365	NO2	+ CH3		= CH2O	+ HNO		9.441100e-04
  R206	H2	+ CHO		= CH2O	+ H		6.398944e-04
  R67	CH3	+ CH3O		= CH2O	+ CH4		4.583933e-04
  R548	SO2	+ CH2		= CH2O	+ SO		7.747836e-05
  R346	NO	+ CH3O		= CH2O	+ HNO		2.353397e-05
  T47	CH3O			= CH2O	+ H		2.975639e-07
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.429857e-07
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.043214e-07
  R468	O3	+ C2H4		= CH2O	+ CH2O2		7.760854e-08
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.042826e-08
  R237	HNO	+ CHO		= CH2O	+ NO		7.246309e-09
  R98	CH4	+ CHO		= CH2O	+ CH3		4.239826e-09
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	3.779978e-09
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.009858e-09
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		2.747103e-10
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.587364e-12
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		2.314892e-12
  T36	C2H5O			= CH2O	+ CH3		1.545185e-12
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.397190e-12
  R115	CHO	+ CH4O		= CH2O	+ CH3O		6.076377e-15
  R363	NO2	+ CH2		= CH2O	+ NO		5.608808e-15
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		9.249769e-16
  R392	O	+ C2H2N		= CH2O	+ CN		1.844415e-16
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.100794e-16
  R334	NO	+ C2H3		= CH2O	+ HCN		5.074286e-17
  T24	CH4O2			= CH2O	+ H2O		3.398969e-18
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.375321e-18
  R72	CH3	+ CNO		= CH2O	+ HCN		2.057378e-18
  T51	CH3NO2			= CH2O	+ HNO		5.718442e-20
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		3.140534e-23
  T21	CH4O			= CH2O	+ H2		5.017877e-48

CH2O				LOSS RXS		INT RX RATE	TL = 2.47e+08

  R413	O	+ CH2O		= CHO	+ OH		1.609259e+08
  P20	CH2O			= CHO	+ H		4.884141e+07
  P21	CH2O			= CO	+ H2		3.597621e+07
  R493	OH	+ CH2O		= CHO	+ H2O		7.863854e+05
  R148	H	+ CH2O		= H2	+ CHO		2.732192e+05
  R272	HS	+ CH2O		= H2S	+ CHO		1.131280e+02
  M88	H	+ CH2O		= CH3O			9.245018e+00
  R32	CH	+ CH2O		= C2H3O			5.111189e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.092005e-02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		9.719763e-04
  R66	CH3	+ CH2O		= CH4	+ CHO		6.080267e-05
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.929906e-10
  R55	CH2O	+ CN		= HCN	+ CHO		4.041726e-12
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.915858e-12
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		4.790873e-13
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.675680e-14
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.699644e-18
  T14	CH2O			= CO	+ H2		1.526452e-29

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.42e+08

  R450	O(1D)	+ CH4		= CH3	+ OH		1.297931e+08
  R597	CH21	+ H2		= CH3	+ H		5.644847e+07
  P32	CH4			= CH3	+ H		5.025593e+07
  R501	OH	+ CH4		= CH3	+ H2O		1.996950e+06
  R423	O	+ CH4		= CH3	+ OH		1.975113e+06
  R599	CH21	+ CH4		= CH3	+ CH3		6.805785e+05 (x2)
  R420	O	+ CH3O		= CH3	+ O2		1.487501e+05
  T32	C2H3O			= CO	+ CH3		3.915960e+03
  R157	H	+ CH4		= CH3	+ H2		2.695668e+03
  R153	H	+ CH3O		= CH3	+ OH		1.722923e+03
  R398	O	+ C2H4		= CH3	+ CHO		8.452125e+02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	5.430607e+02
  R133	H	+ C2H3O		= CHO	+ CH3		3.424145e+02
  R200	H2	+ C2HO		= CH3	+ CO		1.817818e+02
  R130	H	+ C2H2O		= CO	+ CH3		1.473086e+02
  M73	CH	+ H2		= CH3			5.193446e+00
  P22	C2H4O			= CHO	+ CH3		9.567005e-01
  M56	H	+ CH2		= CH3			2.027849e-02
  R405	O	+ C2H5		= CH2O	+ CH3		1.128612e-02
  R96	CH4	+ CH3O		= CH4O	+ CH3		9.287802e-05
  P61	C2H5			= CH3	+ CH21		4.083349e-05
  R140	H	+ C2H5		= CH3	+ CH3		3.368435e-05 (x2)
  P66	C2H6			= CH3	+ CH3		3.247881e-05 (x2)
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	2.456789e-05
  R50	CH2	+ CHO		= CO	+ CH3		3.587828e-06
  R91	CH4	+ C2H		= C2H2	+ CH3		2.276751e-07
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.799162e-07
  R30	CH	+ C2H6		= C2H4	+ CH3		5.425885e-08
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.121228e-08
  R98	CH4	+ CHO		= CH2O	+ CH3		4.239826e-09
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.009858e-09
  R93	CH4	+ C2H3		= C2H4	+ CH3		7.874293e-10
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.002518e-10
  R48	CH2	+ CH4		= CH3	+ CH3		7.185497e-11 (x2)
  R99	CH4	+ CN		= HCN	+ CH3		2.973317e-11
  R482	OH	+ C2H2		= CO	+ CH3		7.703920e-12
  R317	NH2	+ CH4		= CH3	+ NH3		6.521322e-12
  R100	CH4	+ CNO		= CH3	+ HCNO		6.279737e-12
  R279	N	+ C2H4		= HCN	+ CH3		5.198534e-12
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		4.936630e-12
  R283	N	+ CH4O		= CH3	+ HNO		2.118748e-12
  T36	C2H5O			= CH2O	+ CH3		1.545185e-12
  R608	C2	+ CH4		= C2H	+ CH3		2.286409e-13
  R229	H2S	+ CH2		= HS	+ CH3		3.428149e-15
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.049208e-16
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.758771e-16
  R49	CH2	+ CH4O		= CH3	+ CH3O		7.441996e-19
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.968563e-19
  R367	NO2	+ CH4		= HNO2	+ CH3		8.684986e-20
  P70	C2H5N			= HCN	+ CH3	+ H	3.172536e-23
  T20	CH4O			= CH3	+ OH		1.012343e-32
  T93	CH5N			= CH3	+ NH2		9.948888e-43
  T33	C2H4O			= CHO	+ CH3		3.489184e-45
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.42e+08

  M4	CH3	+ O2		= CH3O2			1.185008e+08
  R415	O	+ CH3		= CH2O	+ H		8.719882e+07
  R416	O	+ CH3		= CO	+ H2	+ H	3.562695e+07
  R470	O3	+ CH3		= CH3O	+ O2		5.362435e+05
  R224	H2O2	+ CH3		= CH4	+ HO2		9.083144e+04
  R414	O	+ CH3		= CH3O			2.403654e+04
  M57	H	+ CH3		= CH4			7.690596e+03
  M6	CO	+ CH3		= C2H3O			4.449204e+03
  R71	CH3	+ CHO		= CH4	+ CO		9.765179e+01
  R70	CH3	+ CHO		= C2H4O			1.464777e+01
  M3	CH3	+ CH3		= C2H6			8.186242e-02 (x2)
  R203	H2	+ CH3		= CH4	+ H		4.774101e-02
  R640	NO2	+ CH3		= CH3NO2			8.277341e-03
  R496	OH	+ CH3		= CH2	+ H2O		6.597298e-03
  R364	NO2	+ CH3		= CH3O	+ NO		3.951275e-03
  R365	NO2	+ CH3		= CH2O	+ HNO		9.441100e-04
  R67	CH3	+ CH3O		= CH2O	+ CH4		4.583933e-04
  R381	NO3	+ CH3		= CH3O	+ NO2		2.212424e-04
  R282	N	+ CH3		= H2	+ HCN		1.822761e-04
