  R427	O	+ CHO		= CO2	+ H		2.786315e+08
  T46	CHO			= CO	+ H		2.481034e+08
  R561	CHO	+ CHO		= CH2O	+ CO		8.094856e+06 (x2)
  R71	CH3	+ CHO		= CH4	+ CO		2.961164e+06
  R70	CH3	+ CHO		= C2H4O			4.441746e+05
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.066715e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		5.333576e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	3.637481e+02
  R112	CHO	+ C2H5		= C2H6	+ CO		1.559122e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		3.796821e+01
  R227	H2O2	+ CHO		= CH2O	+ HO2		2.295720e+00
  R348	NO	+ CHO		= CO	+ HNO		1.571787e+00
  R206	H2	+ CHO		= CH2O	+ H		7.128236e-02
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.788796e-03
  R50	CH2	+ CHO		= CO	+ CH3		2.746528e-03
  R368	NO2	+ CHO		= NO	+ CHO2		1.889409e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		6.007959e-04
  R237	HNO	+ CHO		= CH2O	+ NO		4.699556e-04
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.527045e-04
  R109	CHO	+ C2H3		= C2H4	+ CO		4.957831e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		3.672823e-07
  R108	CHO	+ C2H		= C2H2	+ CO		1.658607e-08
  R117	CHO	+ CNO		= HCNO	+ CO		5.502841e-10
  R116	CHO	+ CN		= HCN	+ CO		1.434114e-11
  R568	NO2	+ CHO		= CO	+ HNO2		7.251701e-19
  R543	SO	+ CHO		= HSO	+ CO		5.000982e-22
  R569	S	+ CHO		= HS	+ CO		1.116340e-23
  R267	HS	+ CHO		= H2S	+ CO		9.993428e-27

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 4.67e+11

  P4	O3			= O2	+ O(1D)		3.002004e+11
  P37	CO2			= CO	+ O(1D)		1.554986e+11
  P2	O2			= O	+ O(1D)		1.099613e+10
  P72	H2O			= H2	+ O(1D)		1.730888e+07
  P11	N2O			= N2	+ O(1D)		5.528320e+04
  P17	HNO3			= HNO2	+ O(1D)		1.089293e-02

O(1D)				LOSS RXS		INT RX RATE	TL = 4.67e+11

  R458	O(1D)	+ N2		= O	+ N2		4.489271e+11
  R454	O(1D)	+ CO2		= CO2	+ O		1.777255e+10
  R456	O(1D)	+ H2O		= OH	+ OH		7.556131e+06
  R464	O(1D)	+ O2		= O	+ O2		3.713485e+06
  R455	O(1D)	+ H2		= H	+ OH		1.419163e+06
  M36	O(1D)	+ N2		= N2O			5.529446e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.890353e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		7.673503e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.918376e+03
  R465	O(1D)	+ O3		= O2	+ O2		8.898540e+01
  R466	O(1D)	+ O3		= O2	+ O	+ O	8.898540e+01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		4.730873e+00
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.013758e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		7.969386e-02
  R460	O(1D)	+ N2O		= NO	+ NO		3.630203e-02
  R459	O(1D)	+ N2O		= O2	+ N2		2.318323e-02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		5.153147e-06
  R462	O(1D)	+ NO		= O2	+ N		1.737915e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		2.079631e-08
  R463	O(1D)	+ NO2		= O2	+ NO		2.057791e-09
  R461	O(1D)	+ NH3		= OH	+ NH2		9.298080e-13
  R467	O(1D)	+ OCS		= CO	+ SO		2.473089e-36

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 4.49e+11

  R458	O(1D)	+ N2		= O	+ N2		4.489271e+11
  P11	N2O			= N2	+ O(1D)		5.528320e+04
  R459	O(1D)	+ N2O		= O2	+ N2		2.318323e-02
  R296	N2O	+ C		= CO	+ N2		5.868566e-03
  R291	N	+ NO		= O	+ N2		2.055041e-09
  R298	N2O	+ CN		= N2	+ CNO		3.588207e-13
  R320	NH2	+ NO		= H2O	+ N2		2.159582e-13
  R201	NH	+ NO		= OH	+ N2		5.514214e-15
  M25	N	+ N		= N2			1.776490e-15
  R351	NO	+ CNO		= CO2	+ N2		2.531343e-16
  R352	NO	+ CNO		= CO	+ N2	+ O	1.135063e-16
  R284	N	+ CN		= C	+ N2		1.025216e-16
  R289	N	+ NH		= N2	+ H		2.460487e-17
  R373	NO2	+ CN		= CO2	+ N2		2.931053e-21
  T4	N2O			= N2	+ O		5.150214e-24
  P67	N2H2			= N2	+ H2		1.372269e-45
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.611234e-46

N2				LOSS RXS		INT RX RATE	TL = 4.49e+11

  R458	O(1D)	+ N2		= O	+ N2		4.489271e+11
  M36	O(1D)	+ N2		= N2O			5.529446e+04
  R5	C	+ N2		= CN	+ N		3.254184e-33
  P39	N2			= N	+ N		0.000000e+00

************************************************************

O3				PRODUCTION RXS		INT RX RATE	TP = 3.69e+11

  M35	O	+ O2		= O3			3.688374e+11

O3				LOSS RXS		INT RX RATE	TL = 3.69e+11

  P4	O3			= O2	+ O(1D)		3.002004e+11
  P3	O3			= O2	+ O		4.866856e+10
  R192	H	+ O3		= OH	+ O2		1.996054e+10
  R444	O	+ O3		= O2	+ O2		4.676554e+06
  R525	OH	+ O3		= HO2	+ O2		2.636803e+06
  R261	HO2	+ O3		= OH	+ O2	+ O2	5.105227e+05
  R470	O3	+ CH3		= CH3O	+ O2		1.101935e+05
  R465	O(1D)	+ O3		= O2	+ O2		8.898540e+01
  R466	O(1D)	+ O3		= O2	+ O	+ O	8.898540e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		8.691285e+01
  T1	O3			= O2	+ O		1.145453e+00
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	6.883823e-01
  R469	O3	+ C2H5		= C2H5O	+ O2		3.113489e-01
  R354	NO	+ O3		= NO2	+ O2		3.221785e-03
  R468	O3	+ C2H4		= CH2O	+ CH2O2		3.911974e-06
  R294	N	+ O3		= NO	+ O2		9.800078e-07
  R377	NO2	+ O3		= NO3	+ O2		5.248430e-08
  R325	NH2	+ O3		= H2O	+ NO2		1.327988e-08
  R421	O3	+ C2H2		= CO	+ CH2O2		1.749371e-12
  R537	S	+ O3		= O2	+ SO		5.126624e-20
  R545	SO	+ O3		= SO2	+ O2		6.295755e-21
  R269	HS	+ O3		= O2	+ HSO		8.080286e-25
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.499863e-25
  R216	HSO	+ O3		= HOSO	+ O2		6.427983e-26
  R126	CS	+ O3		= O2	+ OCS		4.784442e-44
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 3.68e+11

  M39	OH	+ CO		= CHO2			3.681374e+11
  R368	NO2	+ CHO		= NO	+ CHO2		1.889409e-03
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.846331e-06
  P28	CH2O2			= CHO2	+ H		2.868725e-07

CHO2				LOSS RXS		INT RX RATE	TL = 3.67e+11

  R645	O2	+ CHO2		= HO2	+ CO2		1.995751e+11
  R505	OH	+ CHO2		= CO2	+ H2O		1.565338e+11
  R428	O	+ CHO2		= CO2	+ OH		1.072703e+10
  T48	CHO2			= CO	+ OH		1.358917e+00
  T49	CHO2			= CO2	+ H		7.527625e-01

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 7.75e+10

  M10	H	+ CHO		= CH2O			7.668625e+10
  R81	CH3O	+ O2		= CH2O	+ HO2		5.370088e+08
  R415	O	+ CH3		= CH2O	+ H		2.844902e+08
  R154	H	+ CH3O		= CH2O	+ H2		2.338306e+07
  R561	CHO	+ CHO		= CH2O	+ CO		8.094856e+06
  R419	O	+ CH3O		= CH2O	+ OH		4.381442e+06
  R499	OH	+ CH3O		= CH2O	+ H2O		2.345355e+06
  R123	CO2	+ CH2		= CH2O	+ CO		1.361450e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.066715e+05 (x2)
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.494384e+03
  R405	O	+ C2H5		= CH2O	+ CH3		4.918331e+03
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	2.638807e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.918376e+03
  T47	CH3O			= CH2O	+ H		1.847248e+03
  R400	O	+ C2H4		= CH2O	+ CH2		6.010303e+02
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		9.723783e+01
  R227	H2O2	+ CHO		= CH2O	+ HO2		2.295720e+00
  R492	OH	+ CH2		= CH2O	+ H		1.104352e+00
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		6.580309e-01
  T36	C2H5O			= CH2O	+ CH3		2.671512e-01
  R206	H2	+ CHO		= CH2O	+ H		7.128236e-02
  R365	NO2	+ CH3		= CH2O	+ HNO		1.296170e-03
  R346	NO	+ CH3O		= CH2O	+ HNO		1.097132e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		6.007959e-04
  R237	HNO	+ CHO		= CH2O	+ NO		4.699556e-04
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		2.257583e-04
  R468	O3	+ C2H4		= CH2O	+ CH2O2		3.911974e-06
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.313242e-06
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.553317e-06
  R366	NO2	+ CH3O		= CH2O	+ HNO2		6.661165e-07
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		4.026801e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		3.672823e-07
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	6.974263e-08
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	3.685927e-08
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.748112e-08
  R73	CH3O	+ C2H		= CH2O	+ C2H2		8.520182e-11
  R363	NO2	+ CH2		= CH2O	+ NO		4.344311e-11
  R334	NO	+ C2H3		= CH2O	+ HCN		4.158558e-12
  R72	CH3	+ CNO		= CH2O	+ HCN		4.039492e-12
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.814584e-14
  T17	CH3O2			= CH2O	+ OH		4.682876e-14
  T24	CH4O2			= CH2O	+ H2O		1.002937e-14
  R392	O	+ C2H2N		= CH2O	+ CN		3.140010e-15
  T51	CH3NO2			= CH2O	+ HNO		1.568489e-15
  R548	SO2	+ CH2		= CH2O	+ SO		8.012122e-25
  T21	CH4O			= CH2O	+ H2		3.315453e-41

CH2O				LOSS RXS		INT RX RATE	TL = 7.35e+10

  R148	H	+ CH2O		= H2	+ CHO		4.202558e+10
  R493	OH	+ CH2O		= CHO	+ H2O		1.933369e+10
  P20	CH2O			= CHO	+ H		6.209105e+09
  P21	CH2O			= CO	+ H2		5.512987e+09
  M88	H	+ CH2O		= CH3O			3.095370e+08
  R413	O	+ CH2O		= CHO	+ OH		7.060332e+07
  R79	CH3O	+ CH2O		= CH4O	+ CHO		5.940765e+01
  R32	CH	+ CH2O		= C2H3O			1.294534e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		9.498095e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		9.184125e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.505154e-04
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		5.973605e-06
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.246169e-08
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		3.516360e-09
  R55	CH2O	+ CN		= HCN	+ CHO		1.850998e-09
  R51	CH2O	+ C2H3		= C2H4	+ CHO		4.665263e-12
  R272	HS	+ CH2O		= H2S	+ CHO		4.987589e-28
  T14	CH2O			= CO	+ H2		2.899833e-37

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.83e+10

  R501	OH	+ CH4		= CH3	+ H2O		2.703253e+10
  R157	H	+ CH4		= CH3	+ H2		8.427637e+08
  R153	H	+ CH3O		= CH3	+ OH		3.741290e+08
  R597	CH21	+ H2		= CH3	+ H		1.584572e+07
  P32	CH4			= CH3	+ H		1.407448e+07
  R423	O	+ CH4		= CH3	+ OH		1.798702e+06
  R420	O	+ CH3O		= CH3	+ O2		1.564801e+06
  R140	H	+ C2H5		= CH3	+ CH3		2.575574e+05 (x2)
  R133	H	+ C2H3O		= CHO	+ CH3		2.064332e+05
  R599	CH21	+ CH4		= CH3	+ CH3		1.572803e+05 (x2)
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.901438e+04
  T32	C2H3O			= CO	+ CH3		3.033170e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.890353e+04
  R130	H	+ C2H2O		= CO	+ CH3		1.791761e+04
  P22	C2H4O			= CHO	+ CH3		1.308420e+04
  R405	O	+ C2H5		= CH2O	+ CH3		4.918331e+03
  R200	H2	+ C2HO		= CH3	+ CO		2.643020e+03
  P61	C2H5			= CH3	+ CH21		1.924542e+03
  R398	O	+ C2H4		= CH3	+ CHO		8.795190e+02
  M73	CH	+ H2		= CH3			4.005150e+02
  M56	H	+ CH2		= CH3			2.353776e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.428013e+00
  P66	C2H6			= CH3	+ CH3		1.086421e+00 (x2)
  T36	C2H5O			= CH2O	+ CH3		2.671512e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.297407e-02
  R30	CH	+ C2H6		= C2H4	+ CH3		3.488237e-03
  R50	CH2	+ CHO		= CO	+ CH3		2.746528e-03
  R91	CH4	+ C2H		= C2H2	+ CH3		2.125378e-03
  R482	OH	+ C2H2		= CO	+ CH3		6.330228e-05
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	8.023955e-06
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.313242e-06
  R48	CH2	+ CH4		= CH3	+ CH3		1.373972e-06 (x2)
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		4.838929e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		3.672823e-07
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.190174e-07
  R38	CH2	+ C2H5		= C2H4	+ CH3		1.095609e-07
  R94	CH4	+ C2H5		= C2H6	+ CH3		9.177649e-08
  R99	CH4	+ CN		= HCN	+ CH3		7.500925e-08
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		3.648878e-09
  R39	CH2	+ C2H6		= C2H5	+ CH3		4.442847e-11
  R279	N	+ C2H4		= HCN	+ CH3		1.551441e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		1.067023e-11
  R283	N	+ CH4O		= CH3	+ HNO		5.384482e-12
  R49	CH2	+ CH4O		= CH3	+ CH3O		4.531095e-12
  R317	NH2	+ CH4		= CH3	+ NH3		6.853147e-13
  R36	CH2	+ C2H3		= C2H2	+ CH3		7.859814e-14
  P70	C2H5N			= HCN	+ CH3	+ H	5.087782e-17
  R367	NO2	+ CH4		= HNO2	+ CH3		8.030532e-27
  R608	C2	+ CH4		= C2H	+ CH3		5.356485e-29
  R229	H2S	+ CH2		= HS	+ CH3		1.194324e-37
  T33	C2H4O			= CHO	+ CH3		7.081926e-38
  T20	CH4O			= CH3	+ OH		1.848750e-38
  T93	CH5N			= CH3	+ NH2		7.228250e-48
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.83e+10

  M57	H	+ CH3		= CH4			2.722794e+10
  M4	CH3	+ O2		= CH3O2			6.486391e+08
  R415	O	+ CH3		= CH2O	+ H		2.844902e+08
  R416	O	+ CH3		= CO	+ H2	+ H	1.162346e+08
  R71	CH3	+ CHO		= CH4	+ CO		2.961164e+06
  R496	OH	+ CH3		= CH2	+ H2O		1.168599e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		1.012014e+06
  R70	CH3	+ CHO		= C2H4O			4.441746e+05
  M3	CH3	+ CH3		= C2H6			3.299126e+05 (x2)
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.430965e+05
  R470	O3	+ CH3		= CH3O	+ O2		1.101935e+05
  R414	O	+ CH3		= CH3O			6.723666e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.494384e+03
  M6	CO	+ CH3		= C2H3O			3.953518e+03
  R203	H2	+ CH3		= CH4	+ H		8.924675e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		8.610041e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		9.498095e+00
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		6.681975e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.054917e+00
  R149	H	+ CH3		= CH2	+ H2		2.158498e-02
  R640	NO2	+ CH3		= CH3NO2			9.778514e-03
  R364	NO2	+ CH3		= CH3O	+ NO		5.424711e-03
  R235	HNO	+ CH3		= CH4	+ NO		4.726258e-03
  R44	CH2	+ CH3		= C2H4	+ H		3.458694e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		3.085124e-03
  R365	NO2	+ CH3		= CH2O	+ HNO		1.296170e-03
  R495	OH	+ CH3		= CH3O	+ H		7.271753e-05
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		2.575436e-05
  R59	CH3	+ C2H3		= CH4	+ C2H2		2.236602e-05
  R381	NO3	+ CH3		= CH3O	+ NO2		8.980282e-06
  R65	CH3	+ C2H6		= CH4	+ C2H5		6.026502e-06
  R282	N	+ CH3		= H2	+ HCN		1.305097e-06
  M86	NH2	+ CH3		= CH5N			5.726631e-07
  R95	CH4	+ CH3		= H2	+ C2H5		4.087037e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		4.176124e-11
  R72	CH3	+ CNO		= CH2O	+ HCN		4.039492e-12
  R316	NH2	+ CH3		= CH4	+ NH		6.458503e-15
  R328	NH3	+ CH3		= CH4	+ NH2		2.170991e-15
  R57	CH3	+ C2H2		= CH4	+ C2H		1.114311e-20
  R122	CO	+ CH3		= C2H2	+ OH		4.741537e-35

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 2.72e+10

  M57	H	+ CH3		= CH4			2.722794e+10
  R71	CH3	+ CHO		= CH4	+ CO		2.961164e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		1.012014e+06
  R138	H	+ C2H4O		= CH4	+ CHO		9.488393e+04
  R598	CH21	+ CH4		= CH2	+ CH4		3.198922e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.494384e+03
  P23	C2H4O			= CO	+ CH4		1.441660e+03
  R203	H2	+ CH3		= CH4	+ H		8.924675e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	3.637481e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		9.498095e+00
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		6.681975e+00
  P65	C2H6			= CH4	+ CH21		3.983543e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.054917e+00
  R235	HNO	+ CH3		= CH4	+ NO		4.726258e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		3.085124e-03
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		2.575436e-05
  R59	CH3	+ C2H3		= CH4	+ C2H2		2.236602e-05
  R65	CH3	+ C2H6		= CH4	+ C2H5		6.026502e-06
  R156	H	+ CH3O2		= CH4	+ O2		6.037279e-09
  R62	CH3	+ C2H4		= CH4	+ C2H3		4.176124e-11
  R316	NH2	+ CH3		= CH4	+ NH		6.458503e-15
  R328	NH3	+ CH3		= CH4	+ NH2		2.170991e-15
  R57	CH3	+ C2H2		= CH4	+ C2H		1.114311e-20
  T92	CH5N			= CH4	+ NH		4.477182e-30
  T35	C2H4O			= CH4	+ CO		7.550391e-41

CH4				LOSS RXS		INT RX RATE	TL = 2.79e+10

  R501	OH	+ CH4		= CH3	+ H2O		2.703253e+10
  R157	H	+ CH4		= CH3	+ H2		8.427637e+08
  P33	CH4			= CH21	+ H2		1.819384e+07
  P32	CH4			= CH3	+ H		1.407448e+07
  P34	CH4			= CH	+ H2	+ H	2.059680e+06
  R423	O	+ CH4		= CH3	+ OH		1.798702e+06
  R599	CH21	+ CH4		= CH3	+ CH3		1.572803e+05
  R598	CH21	+ CH4		= CH2	+ CH4		3.198922e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.890353e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		7.673503e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.918376e+03
  R33	CH	+ CH4		= C2H4	+ H		9.867772e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.428013e+00
  R91	CH4	+ C2H		= C2H2	+ CH3		2.125378e-03
  R48	CH2	+ CH4		= CH3	+ CH3		1.373972e-06
  R95	CH4	+ CH3		= H2	+ C2H5		4.087037e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		3.672823e-07
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.190174e-07
  R94	CH4	+ C2H5		= C2H6	+ CH3		9.177649e-08
  R99	CH4	+ CN		= HCN	+ CH3		7.500925e-08
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		3.648878e-09
  R100	CH4	+ CNO		= CH3	+ HCNO		1.067023e-11
  R317	NH2	+ CH4		= CH3	+ NH3		6.853147e-13
  R367	NO2	+ CH4		= HNO2	+ CH3		8.030532e-27
  R608	C2	+ CH4		= C2H	+ CH3		5.356485e-29

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 2.26e+10

  R257	HO2	+ HO2		= H2O2	+ O2		1.168494e+10
  M44	OH	+ OH		= H2O2			6.984025e+09
  M19	HO2	+ HO2		= H2O2	+ O2		3.909596e+09
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.899421e+02
  R252	HO2	+ CH2O		= CHO	+ H2O2		9.184125e-03
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.157858e-04
  R209	H2	+ HO2		= H2O2	+ H		1.127720e-08

H2O2				LOSS RXS		INT RX RATE	TL = 2.25e+10

  P7	H2O2			= OH	+ OH		1.161883e+10
  R513	OH	+ H2O2		= H2O	+ HO2		9.180170e+09
  R167	H	+ H2O2		= OH	+ H2O		1.511412e+09
  R168	H	+ H2O2		= H2	+ HO2		1.776392e+08
  R434	O	+ H2O2		= OH	+ HO2		1.732519e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		1.012014e+06
  R225	H2O2	+ CH3O		= CH4O	+ HO2		9.698274e+00
  R223	H2O2	+ C2H5		= C2H6	+ HO2		2.961613e+00
  R227	H2O2	+ CHO		= CH2O	+ HO2		2.295720e+00
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.452335e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		8.753794e-05
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		2.526558e-05
  T3	H2O2			= OH	+ OH		2.625107e-11

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 1.62e+09

  R502	OH	+ CH4O		= CH3O	+ H2O		6.057045e+08
  R155	H	+ CH3O2		= CH3O	+ OH		3.182719e+08
  M88	H	+ CH2O		= CH3O			3.095370e+08
  R422	O	+ CH3O2		= CH3O	+ O2		2.014191e+08
  R159	H	+ CH4O		= CH3O	+ H2		1.640579e+08
  P24	CH4O2			= CH3O	+ OH		1.315127e+07
  P40	CH4O			= CH3O	+ H		3.024709e+06
  R424	O	+ CH4O		= CH3O	+ OH		4.910449e+05
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.430965e+05 (x2)
  R483	OH	+ C2H2O		= CO	+ CH3O		1.102044e+05
  R470	O3	+ CH3		= CH3O	+ O2		1.101935e+05
  R414	O	+ CH3		= CH3O			6.723666e+04
  R218	H2O	+ CH		= CH3O			5.628974e+04
  R160	H	+ CH4O2		= CH3O	+ H2O		5.603486e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		7.673503e+03
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	4.324712e+03 (x2)
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.369213e+01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		4.730873e+00
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	6.883823e-01
  R347	NO	+ CH3O2		= CH3O	+ NO2		6.341289e-02
  P25	CH3NO2			= CH3O	+ NO		1.668295e-02
  R364	NO2	+ CH3		= CH3O	+ NO		5.424711e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		3.085124e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		6.007959e-04
  P26	CH3NO3			= CH3O	+ NO2		3.426030e-04
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		2.257583e-04
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.157858e-04
  R495	OH	+ CH3		= CH3O	+ H		7.271753e-05
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.626972e-05
  R381	NO3	+ CH3		= CH3O	+ NO2		8.980282e-06
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	9.252545e-07
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.193287e-07
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.558898e-07
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		4.313785e-09
  R101	CH4O	+ CN		= HCN	+ CH3O		1.105835e-09
  R385	NO3	+ CH4O		= CH3O	+ HNO3		5.933559e-10
  T23	CH4O2			= CH3O	+ OH		6.359967e-11
  R49	CH2	+ CH4O		= CH3	+ CH3O		4.531095e-12
  T50	CH3NO2			= CH3O	+ NO		1.206882e-12
  T52	CH3NO3			= CH3O	+ NO2		8.697884e-15
  T19	CH4O			= CH3O	+ H		1.412490e-48
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 1.62e+09

  R152	H	+ CH3O		= CH4O			6.733787e+08
  R81	CH3O	+ O2		= CH2O	+ HO2		5.370088e+08
  R153	H	+ CH3O		= CH3	+ OH		3.741290e+08
  R154	H	+ CH3O		= CH2O	+ H2		2.338306e+07
  R419	O	+ CH3O		= CH2O	+ OH		4.381442e+06
  R499	OH	+ CH3O		= CH2O	+ H2O		2.345355e+06
  R420	O	+ CH3O		= CH3	+ O2		1.564801e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.066715e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		5.333576e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.494384e+03
  T47	CH3O			= CH2O	+ H		1.847248e+03
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		9.723783e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		8.691285e+01
  R79	CH3O	+ CH2O		= CH4O	+ CHO		5.940765e+01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		9.698274e+00
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.428013e+00
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		6.580309e-01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		6.580309e-02
  R204	H2	+ CH3O		= CH4O	+ H		4.435418e-02
  M27	NO	+ CH3O		= CH3NO2			6.985592e-03
  R346	NO	+ CH3O		= CH2O	+ HNO		1.097132e-03
  R236	HNO	+ CH3O		= CH4O	+ NO		6.577565e-04
