  R64	CH3	+ C2H5		= CH4	+ C2H4		6.876206e-01
  R131	H	+ C2H3		= C2H4			2.300461e-01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		8.596558e-02
  R44	CH2	+ CH3		= C2H4	+ H		7.093767e-04
  R221	H2O2	+ C2H3		= C2H4	+ HO2		5.405455e-04
  R30	CH	+ C2H6		= C2H4	+ CH3		1.916271e-04
  R109	CHO	+ C2H3		= C2H4	+ CO		1.312606e-04
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		8.371140e-05
  R35	CH2	+ C2H2O		= C2H4	+ CO		5.413660e-05
  R45	CH2	+ CH3O		= C2H4	+ OH		2.386762e-05
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.330462e-06
  R93	CH4	+ C2H3		= C2H4	+ CH3		3.305742e-07
  R197	H2	+ C2H3		= C2H4	+ H		1.984293e-07
  R38	CH2	+ C2H5		= C2H4	+ CH3		4.180851e-08
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.970664e-09 (x2)
  T27	C2H5			= C2H4	+ H		2.394521e-10
  R51	CH2O	+ C2H3		= C2H4	+ CHO		6.973396e-11
  R25	C2H5	+ CNO		= HCNO	+ C2H4		4.090637e-13
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		3.459267e-13
  R11	C2H	+ C2H5		= C2H4	+ C2H2		4.558799e-15
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.544486e-15
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		4.059017e-17
  R196	H2	+ C2H2		= C2H4			5.663245e-29

C2H4				LOSS RXS		INT RX RATE	TL = 1.22e+04

  M38	OH	+ C2H4		= C2H5O			6.823555e+03
  M9	H	+ C2H4		= C2H5			4.559120e+03
  R398	O	+ C2H4		= CH3	+ CHO		3.504881e+02
  R400	O	+ C2H4		= CH2O	+ CH2		2.850414e+02
  R396	O	+ C2H4		= C2H3O	+ H		1.406082e+02
  R399	O	+ C2H4		= C2H2O	+ H2		2.008688e+01
  R397	O	+ C2H4		= C2H3	+ OH		3.617124e-01
  P59	C2H4			= C2H2	+ H	+ H	3.360134e-02
  P58	C2H4			= C2H2	+ H2		2.688107e-02
  R488	OH	+ C2H4		= C2H3	+ H2O		2.235885e-02
  P60	C2H4			= C2H3	+ H		6.720267e-03
  R468	O3	+ C2H4		= CH2O	+ CH2O2		1.756102e-05
  R248	HO2	+ C2H4		= C2H4O	+ OH		5.527874e-06
  R135	H	+ C2H4		= C2H3	+ H2		4.948359e-06
  R447	O(1D)	+ C2H4		= C2H3	+ OH		7.508596e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.294653e-10
  R279	N	+ C2H4		= HCN	+ CH3		3.823833e-12
  R20	C2H4	+ CN		= HCN	+ C2H3		7.327977e-15
  R312	NH2	+ C2H4		= C2H3	+ NH3		5.335893e-16
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		4.972974e-21
  R10	H2	+ C2H4		= C2H5	+ H		1.658532e-43
  T26	C2H4			= C2H2	+ H2		4.967914e-47
  R121	CO	+ C2H4		= C2H3	+ CHO		1.209981e-60

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 3.16e+03

  R172	H	+ HNO		= H2	+ NO		1.960607e+03
  P8	NO2			= NO	+ O		5.131186e+02
  R189	H	+ NO2		= OH	+ NO		2.093581e+02
  M90	O	+ NO2		= NO	+ O2		1.765834e+02
  P14	HNO2			= NO	+ OH		1.338721e+02
  P71	HNO			= NO	+ H		9.449679e+01
  R439	O	+ HNO		= OH	+ NO		4.941422e+01
  R519	OH	+ HNO		= H2O	+ NO		2.179205e+01
  P9	NO3			= NO	+ O2		2.406510e+00
  R460	O(1D)	+ N2O		= NO	+ NO		3.166901e-01 (x2)
  R177	H	+ HNO2		= H2O	+ NO		2.055853e-01
  R295	N	+ OH		= NO	+ H		1.726908e-01
  P25	CH3NO2			= CH3O	+ NO		1.305584e-01
  M26	N	+ O		= NO			5.371895e-02
  R369	NO2	+ CHO		= NO	+ CO	+ OH	4.831733e-02
  R364	NO2	+ CH3		= CH3O	+ NO		4.727785e-02
  R368	NO2	+ CHO		= NO	+ CHO2		3.273499e-02
  R235	HNO	+ CH3		= CH4	+ NO		1.323233e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	6.114974e-03
  R236	HNO	+ CH3O		= CH4O	+ NO		5.488611e-03
  R297	N2O	+ CH		= HCN	+ NO		4.914880e-03
  R237	HNO	+ CHO		= CH2O	+ NO		4.734071e-03
  T6	NO3			= NO	+ O2		3.221123e-03
  R304	NH	+ O		= NO	+ H		2.583791e-03
  R150	H	+ CH3NO2	= CH4O	+ NO		4.268083e-04
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	4.566618e-05
  R293	N	+ O2		= NO	+ O		4.476888e-05
  R324	NH2	+ O		= H2	+ NO		2.239717e-05
  R294	N	+ O3		= NO	+ O2		1.459365e-05
  R306	NH	+ O2		= OH	+ NO		3.650380e-06
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.399514e-06
  R431	O	+ CNO		= CO	+ NO		1.389402e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.172147e-07
  R463	O(1D)	+ NO2		= O2	+ NO		3.653232e-08
  R363	NO2	+ CH2		= CH2O	+ NO		5.088255e-10
  R357	NO2	+ C2H3		= C2H3O	+ NO		3.449760e-11
  R362	NO2	+ CH		= CHO	+ NO		1.534130e-11
  R355	NO2	+ C		= CO	+ NO		1.268405e-11
  T50	CH3NO2			= CH3O	+ NO		1.090489e-11
  P13	N2O5			= NO3	+ NO	+ O	5.758867e-12
  R183	H	+ N2O		= NO	+ NH		5.181631e-13
  R356	NO2	+ C2H		= C2HO	+ NO		4.042747e-14
  R302	NH	+ NO2		= NO	+ HNO		1.672443e-14
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.585730e-15
  R239	HNO	+ CNO		= HCNO	+ NO		1.373875e-16
  R375	NO2	+ CNO		= CO	+ NO	+ NO	6.020682e-17 (x2)
  T9	HNO2			= OH	+ NO		4.984037e-17
  R371	NO2	+ CN		= NO	+ CNO		4.190891e-18
  R238	HNO	+ CN		= HCN	+ NO		1.270378e-18
  T8	HNO			= H	+ NO		3.716099e-20
  R541	SO	+ NO2		= SO2	+ NO		8.717253e-25
  R535	S	+ NO2		= NO	+ SO		4.173086e-27
  R265	HS	+ NO2		= NO	+ HSO		3.078634e-27
  R270	HSO	+ NO2		= HOSO	+ NO		8.162308e-28
  R429	O	+ CN		= C	+ NO		8.781582e-32
  T5	NO2			= NO	+ O		1.071851e-39
  R552	SO2	+ NO2		= SO3	+ NO		8.663474e-47
  R542	CS	+ NO2		= OCS	+ NO		2.236631e-58

NO				LOSS RXS		INT RX RATE	TL = 3.16e+03

  M15	H	+ NO		= HNO			2.110540e+03
  R259	HO2	+ NO		= OH	+ NO2		6.861243e+02
  M32	O	+ NO		= NO2			1.999619e+02
  M42	OH	+ NO		= HNO2			1.504037e+02
  R348	NO	+ CHO		= CO	+ HNO		1.517422e+01
  R347	NO	+ CH3O2		= CH3O	+ NO2		4.025543e-01
  P44	NO			= N	+ O		2.288945e-01
  R354	NO	+ O3		= NO2	+ O2		8.171961e-02
  M27	NO	+ CH3O		= CH3NO2			5.166844e-02
  R346	NO	+ CH3O		= CH2O	+ HNO		7.829250e-03
  R336	NO	+ C2HO		= CO	+ HCNO		9.748691e-04
  R337	NO	+ C2HO		= HCN	+ CO2		3.147234e-04
  R335	NO	+ C2H5O		= C2H4O	+ HNO		8.560620e-05
  R332	NO	+ C		= CN	+ O		7.403337e-05
  R331	NO	+ C		= CO	+ N		3.964139e-05
  R462	O(1D)	+ NO		= O2	+ N		5.019437e-06
  R340	NO	+ CH		= CO	+ NH		4.655288e-07
  R342	NO	+ CH		= CN	+ OH		2.606961e-07
  R341	NO	+ CH		= O	+ HCN		2.551098e-07
  R339	NO	+ CH		= H	+ CNO		7.448461e-08
  R338	NO	+ CH		= N	+ CHO		2.476613e-08
  R291	N	+ NO		= O	+ N2		2.262630e-08
  R353	NO	+ NO3		= NO2	+ NO2		2.927148e-09
  R334	NO	+ C2H3		= CH2O	+ HCN		5.356378e-11
  R320	NH2	+ NO		= H2O	+ N2		1.323124e-12
  R301	NH	+ NO		= N2O	+ H		3.210007e-13
  R333	NO	+ C2H		= HCN	+ CO		2.365139e-13
  R201	NH	+ NO		= OH	+ N2		5.974650e-14
  R351	NO	+ CNO		= CO2	+ N2		5.291131e-15
  R350	NO	+ CNO		= CO	+ N2O		4.221936e-15
  R352	NO	+ CNO		= CO	+ N2	+ O	2.257558e-15
  R573	HSO	+ NO		= HNO	+ SO		2.318177e-26
  R188	H	+ NO		= OH	+ N		1.544667e-31
  R187	H	+ NO		= NH	+ O		2.578753e-46
  R611	NO	+ CN		= CNO	+ N		3.414420e-49
  R534	S	+ NO		= SO	+ N		7.985759e-55

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 2.13e+03

  M15	H	+ NO		= HNO			2.110540e+03
  R348	NO	+ CHO		= CO	+ HNO		1.517422e+01
  R175	H	+ HNO2		= OH	+ HNO		6.038362e-01
  R365	NO2	+ CH3		= CH2O	+ HNO		1.129648e-02
  R346	NO	+ CH3O		= CH2O	+ HNO		7.829250e-03
  R322	NH2	+ O		= H	+ HNO		2.015745e-04
  R335	NO	+ C2H5O		= C2H4O	+ HNO		8.560620e-05
  R308	NH	+ OH		= H	+ HNO		7.861862e-06
  R283	N	+ CH4O		= CH3	+ HNO		1.154179e-10
  R307	NH	+ O2		= O	+ HNO		3.197567e-11
  R302	NH	+ NO2		= NO	+ HNO		1.672443e-14
  T51	CH3NO2			= CH2O	+ HNO		1.416741e-14
  R573	HSO	+ NO		= HNO	+ SO		2.318177e-26

HNO				LOSS RXS		INT RX RATE	TL = 2.13e+03

  R172	H	+ HNO		= H2	+ NO		1.960607e+03
  P71	HNO			= NO	+ H		9.449679e+01
  R439	O	+ HNO		= OH	+ NO		4.941422e+01
  R519	OH	+ HNO		= H2O	+ NO		2.179205e+01
  R235	HNO	+ CH3		= CH4	+ NO		1.323233e-02
  R236	HNO	+ CH3O		= CH4O	+ NO		5.488611e-03
  R237	HNO	+ CHO		= CH2O	+ NO		4.734071e-03
  R173	H	+ HNO		= OH	+ NH		3.578570e-08
  R239	HNO	+ CNO		= HCNO	+ NO		1.373875e-16
  R174	H	+ HNO		= NH2	+ O		6.906469e-17
  R238	HNO	+ CN		= HCN	+ NO		1.270378e-18
  T8	HNO			= H	+ NO		3.716099e-20

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 9.40e+02

  R259	HO2	+ NO		= OH	+ NO2		6.861243e+02
  M32	O	+ NO		= NO2			1.999619e+02
  P10	NO3			= NO2	+ O		1.785736e+01
  R520	OH	+ HNO2		= H2O	+ NO2		1.571563e+01
  P15	HNO3			= NO2	+ OH		7.127941e+00
  P18	HNO4			= NO2	+ HO2		6.364607e+00
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	3.385010e+00
  T13	HNO4			= HO2	+ NO2		2.075835e+00
  R443	O	+ NO3		= NO2	+ O2		5.453834e-01
  R347	NO	+ CH3O2		= CH3O	+ NO2		4.025543e-01
  R190	H	+ NO3		= OH	+ NO2		3.616382e-01
  R354	NO	+ O3		= NO2	+ O2		8.171961e-02
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	3.498206e-02
  R524	OH	+ NO3		= HO2	+ NO2		2.352317e-02
  R176	H	+ HNO2		= H2	+ NO2		1.572322e-02
  P26	CH3NO3			= CH3O	+ NO2		2.920036e-03
  R381	NO3	+ CH3		= CH3O	+ NO2		6.002388e-05
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.254191e-05
  R178	H	+ HNO3		= H2O	+ NO2		1.588868e-05
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	8.499373e-06
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	9.267886e-07
  R382	NO3	+ CH3O		= CH3O2	+ NO2		1.976834e-07
  R325	NH2	+ O3		= H2O	+ NO2		2.472567e-08
  R380	NO3	+ C2H5		= C2H5O	+ NO2		1.425089e-08
  R353	NO	+ NO3		= NO2	+ NO2		2.927148e-09 (x2)
  P12	N2O5			= NO3	+ NO2		3.226262e-12
  T7	N2O5			= NO2	+ NO3		1.172425e-12
  T52	CH3NO3			= CH3O	+ NO2		9.265066e-13
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.585730e-15
  R243	HNO2	+ CNO		= HCNO	+ NO2		1.949287e-16
  T10	HNO3			= OH	+ NO2		6.510304e-18
  R242	HNO2	+ CN		= HCN	+ NO2		3.075411e-18
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	1.722620e-19 (x2)

NO2				LOSS RXS		INT RX RATE	TL = 9.40e+02

  P8	NO2			= NO	+ O		5.131186e+02
  R189	H	+ NO2		= OH	+ NO		2.093581e+02
  M90	O	+ NO2		= NO	+ O2		1.765834e+02
  M33	O	+ NO2		= NO3			1.771378e+01
  M20	HO2	+ NO2		= HNO4			1.344377e+01
  M43	OH	+ NO2		= HNO3			9.635438e+00
  R640	NO2	+ CH3		= CH3NO2			7.931919e-02
  R369	NO2	+ CHO		= NO	+ CO	+ OH	4.831733e-02
  R364	NO2	+ CH3		= CH3O	+ NO		4.727785e-02
  R368	NO2	+ CHO		= NO	+ CHO2		3.273499e-02
  R365	NO2	+ CH3		= CH2O	+ HNO		1.129648e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	6.114974e-03
  M28	NO2	+ CH3O		= CH3NO3			2.943550e-03
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	4.566618e-05
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.944308e-05
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.320456e-05
  R377	NO2	+ O3		= NO3	+ O2		1.958045e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.172147e-07
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.111868e-07
  R463	O(1D)	+ NO2		= O2	+ NO		3.653232e-08
  R363	NO2	+ CH2		= CH2O	+ NO		5.088255e-10
  R292	N	+ NO2		= N2O	+ O		4.149592e-11
  R357	NO2	+ C2H3		= C2H3O	+ NO		3.449760e-11
  R362	NO2	+ CH		= CHO	+ NO		1.534130e-11
  R355	NO2	+ C		= CO	+ NO		1.268405e-11
  M29	NO2	+ NO3		= N2O5			1.016232e-11
  R321	NH2	+ NO2		= H2O	+ N2O		1.920026e-13
  R356	NO2	+ C2H		= C2HO	+ NO		4.042747e-14
  R302	NH	+ NO2		= NO	+ HNO		1.672443e-14
  R303	NH	+ NO2		= OH	+ N2O		1.114962e-14
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.585730e-15
  R374	NO2	+ CNO		= CO2	+ N2O		7.595320e-16
  R375	NO2	+ CNO		= CO	+ NO	+ NO	6.020682e-17
  R568	NO2	+ CHO		= CO	+ HNO2		2.836960e-17
  R371	NO2	+ CN		= NO	+ CNO		4.190891e-18
  R213	H2	+ NO2		= H	+ HNO2		2.065335e-18
  R372	NO2	+ CN		= CO	+ N2O		3.543985e-19
  R373	NO2	+ CN		= CO2	+ N2		2.591945e-19
  R541	SO	+ NO2		= SO2	+ NO		8.717253e-25
  R367	NO2	+ CH4		= HNO2	+ CH3		4.759151e-26
  R535	S	+ NO2		= NO	+ SO		4.173086e-27
  R265	HS	+ NO2		= NO	+ HSO		3.078634e-27
  R270	HSO	+ NO2		= HOSO	+ NO		8.162308e-28
  T5	NO2			= NO	+ O		1.071851e-39
  R552	SO2	+ NO2		= SO3	+ NO		8.663474e-47
  R542	CS	+ NO2		= OCS	+ NO		2.236631e-58

************************************************************

C2HO				PRODUCTION RXS		INT RX RATE	TP = 8.49e+02

  M5	CO	+ CH		= C2HO			8.484612e+02
  R481	OH	+ C2H2		= C2HO	+ H2		3.482857e-02
  R390	O	+ C2H2		= H	+ C2HO		6.164133e-03
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.865818e-09
  R356	NO2	+ C2H		= C2HO	+ NO		4.042747e-14

C2HO				LOSS RXS		INT RX RATE	TL = 8.49e+02

  R200	H2	+ C2HO		= CH3	+ CO		4.628187e+02
  R199	H2	+ C2HO		= C2H3O			3.856823e+02
  R336	NO	+ C2HO		= CO	+ HCNO		9.748691e-04
  R337	NO	+ C2HO		= HCN	+ CO2		3.147234e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.172147e-07
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.111868e-07
  T29	C2HO			= CO	+ CH		4.011022e-45

************************************************************

HNO2				PRODUCTION RXS		INT RX RATE	TP = 1.51e+02

  M42	OH	+ NO		= HNO2			1.504037e+02
  P16	HNO3			= HNO2	+ O		1.497886e-01
  P17	HNO3			= HNO2	+ O(1D)		1.075404e-01
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.944308e-05
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.320456e-05
  R568	NO2	+ CHO		= CO	+ HNO2		2.836960e-17
  R213	H2	+ NO2		= H	+ HNO2		2.065335e-18
  R367	NO2	+ CH4		= HNO2	+ CH3		4.759151e-26

HNO2				LOSS RXS		INT RX RATE	TL = 1.50e+02

  P14	HNO2			= NO	+ OH		1.338721e+02
  R520	OH	+ HNO2		= H2O	+ NO2		1.571563e+01
  R175	H	+ HNO2		= OH	+ HNO		6.038362e-01
  R177	H	+ HNO2		= H2O	+ NO		2.055853e-01
  R176	H	+ HNO2		= H2	+ NO2		1.572322e-02
  R243	HNO2	+ CNO		= HCNO	+ NO2		1.949287e-16
  T9	HNO2			= OH	+ NO		4.984037e-17
  R242	HNO2	+ CN		= HCN	+ NO2		3.075411e-18

************************************************************

NO3				PRODUCTION RXS		INT RX RATE	TP = 2.12e+01

  M33	O	+ NO2		= NO3			1.771378e+01
  M41	OH	+ HNO3		= H2O	+ NO3		1.906294e+00
  P19	HNO4			= NO3	+ OH		1.612630e+00
  R377	NO2	+ O3		= NO3	+ O2		1.958045e-06
  R179	H	+ HNO3		= H2	+ NO3		1.129246e-10
  P13	N2O5			= NO3	+ NO	+ O	5.758867e-12
  P12	N2O5			= NO3	+ NO2		3.226262e-12
  T7	N2O5			= NO2	+ NO3		1.172425e-12

NO3				LOSS RXS		INT RX RATE	TL = 2.12e+01

  P10	NO3			= NO2	+ O		1.785736e+01
  P9	NO3			= NO	+ O2		2.406510e+00
  R443	O	+ NO3		= NO2	+ O2		5.453834e-01
  R190	H	+ NO3		= OH	+ NO2		3.616382e-01
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	3.498206e-02
  R524	OH	+ NO3		= HO2	+ NO2		2.352317e-02
  T6	NO3			= NO	+ O2		3.221123e-03
  R381	NO3	+ CH3		= CH3O	+ NO2		6.002388e-05
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	8.499373e-06
  R382	NO3	+ CH3O		= CH3O2	+ NO2		1.976834e-07
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.647361e-07
  R385	NO3	+ CH4O		= CH3O	+ HNO3		2.092969e-08
  R380	NO3	+ C2H5		= C2H5O	+ NO2		1.425089e-08
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		1.195839e-08
  R353	NO	+ NO3		= NO2	+ NO2		2.927148e-09
  M29	NO2	+ NO3		= N2O5			1.016232e-11
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		9.733407e-12
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.585730e-15
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	1.722620e-19 (x2)
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

************************************************************

HNO4				PRODUCTION RXS		INT RX RATE	TP = 1.34e+01

  M20	HO2	+ NO2		= HNO4			1.344377e+01

HNO4				LOSS RXS		INT RX RATE	TL = 1.34e+01

  P18	HNO4			= NO2	+ HO2		6.364607e+00
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	3.385010e+00
  T13	HNO4			= HO2	+ NO2		2.075835e+00
  P19	HNO4			= NO3	+ OH		1.612630e+00
  R440	O	+ HNO4		= HNO3	+ O2		5.620334e-05

************************************************************

HNO3				PRODUCTION RXS		INT RX RATE	TP = 9.64e+00

  M43	OH	+ NO2		= HNO3			9.635438e+00
  R440	O	+ HNO4		= HNO3	+ O2		5.620334e-05
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.647361e-07
  R385	NO3	+ CH4O		= CH3O	+ HNO3		2.092969e-08
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		1.195839e-08
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		9.733407e-12
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

HNO3				LOSS RXS		INT RX RATE	TL = 9.29e+00

  P15	HNO3			= NO2	+ OH		7.127941e+00
  M41	OH	+ HNO3		= H2O	+ NO3		1.906294e+00
  P16	HNO3			= HNO2	+ O		1.497886e-01
  P17	HNO3			= HNO2	+ O(1D)		1.075404e-01
  R178	H	+ HNO3		= H2O	+ NO2		1.588868e-05
  R179	H	+ HNO3		= H2	+ NO3		1.129246e-10
  T10	HNO3			= OH	+ NO2		6.510304e-18

************************************************************

C2H2				PRODUCTION RXS		INT RX RATE	TP = 1.88e+00

  P64	C2H6			= C2H2	+ H2	+ H2	1.661267e+00
  P57	C2H3			= C2H2	+ H		9.499592e-02
  P59	C2H4			= C2H2	+ H	+ H	3.360134e-02
  P58	C2H4			= C2H2	+ H2		2.688107e-02
  R394	O	+ C2H3		= C2H2	+ OH		2.564112e-02
  R132	H	+ C2H3		= C2H2	+ H2		2.330205e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		1.099059e-02
  R215	H2O	+ C2H		= C2H2	+ OH		4.333986e-03
  R195	H2	+ C2H		= C2H2	+ H		2.266983e-03
  R127	H	+ C2H		= C2H2			8.478334e-04
  R91	CH4	+ C2H		= C2H2	+ CH3		1.574627e-04
  R59	CH3	+ C2H3		= CH4	+ C2H2		3.521554e-05
  R31	CH	+ CH		= C2H2			1.929222e-06
  T31	C2H3O			= C2H2	+ OH		1.387240e-06
  R478	OH	+ C2H		= C2H2	+ O		1.373309e-06
  R14	C2H	+ CH4O		= C2H2	+ CH3O		8.956697e-08
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		2.165817e-09
  R12	C2H	+ C2H6		= C2H2	+ C2H5		8.566231e-10
  R108	CHO	+ C2H		= C2H2	+ CO		4.177031e-10
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.004498e-11
  R36	CH2	+ C2H3		= C2H2	+ CH3		6.408963e-14
  R34	CH2	+ C2H		= C2H2	+ CH		5.941299e-15
  R11	C2H	+ C2H5		= C2H4	+ C2H2		4.558799e-15
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.544486e-15
  R278	N	+ C2H3		= C2H2	+ NH		1.512957e-16
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.929257e-21 (x2)
  T25	C2H3			= C2H2	+ H		6.020106e-26
  R122	CO	+ CH3		= C2H2	+ OH		4.990007e-35
  T26	C2H4			= C2H2	+ H2		4.967914e-47

C2H2				LOSS RXS		INT RX RATE	TL = 1.88e+00

  R391	O	+ C2H2		= CO	+ CH2		1.693649e+00
  M7	H	+ C2H2		= C2H3			1.315096e-01
  R481	OH	+ C2H2		= C2HO	+ H2		3.482857e-02
  P56	C2H2			= C2H	+ H		1.814101e-02
  R390	O	+ C2H2		= H	+ C2HO		6.164133e-03
  R482	OH	+ C2H2		= CO	+ CH3		3.294934e-05
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		5.636850e-08
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.482783e-09
  R421	O3	+ C2H2		= CO	+ CH2O2		1.540838e-11
  R480	OH	+ C2H2		= C2H	+ H2O		6.751329e-13
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.597704e-13
  R479	OH	+ C2H2		= C2H2O	+ H		1.731908e-13
  R244	HO2	+ C2H2		= C2H3	+ O2		2.426906e-14
  R129	H	+ C2H2		= C2H	+ H2		5.500995e-17
  R17	C2H2	+ CN		= HCN	+ C2H		5.061229e-18
  R57	CH3	+ C2H2		= CH4	+ C2H		2.227754e-19
  R311	NH2	+ C2H2		= C2H	+ NH3		1.048802e-20
  R15	C2H2	+ C2H5		= C2H6	+ C2H		2.947317e-28
  R196	H2	+ C2H2		= C2H4			5.663245e-29
  R41	H2	+ C2H2		= C2H3	+ H		3.674184e-48
  R120	CO	+ C2H2		= C2H	+ CHO		1.608613e-78
  M37	OH	+ C2H2		= C2H3O			0.000000e+00

************************************************************

C2H3				PRODUCTION RXS		INT RX RATE	TP = 5.22e-01

  R397	O	+ C2H4		= C2H3	+ OH		3.617124e-01
  M7	H	+ C2H2		= C2H3			1.315096e-01
  R488	OH	+ C2H4		= C2H3	+ H2O		2.235885e-02
  P60	C2H4			= C2H3	+ H		6.720267e-03
  R135	H	+ C2H4		= C2H3	+ H2		4.948359e-06
  R447	O(1D)	+ C2H4		= C2H3	+ OH		7.508596e-07
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		5.636850e-08
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.294653e-10
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.597704e-13
  R244	HO2	+ C2H2		= C2H3	+ O2		2.426906e-14
  R20	C2H4	+ CN		= HCN	+ C2H3		7.327977e-15
  R312	NH2	+ C2H4		= C2H3	+ NH3		5.335893e-16
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		4.972974e-21
  R41	H2	+ C2H2		= C2H3	+ H		3.674184e-48
  R121	CO	+ C2H4		= C2H3	+ CHO		1.209981e-60

C2H3				LOSS RXS		INT RX RATE	TL = 5.22e-01

  R131	H	+ C2H3		= C2H4			2.300461e-01
  P57	C2H3			= C2H2	+ H		9.499592e-02
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	6.781250e-02
  R395	O	+ C2H3		= C2H2O	+ H		3.212567e-02
  R393	O	+ C2H3		= C2H3O			2.564112e-02
  R394	O	+ C2H3		= C2H2	+ OH		2.564112e-02
  R132	H	+ C2H3		= C2H2	+ H2		2.330205e-02
  R485	OH	+ C2H3		= C2H4O			1.099059e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		1.099059e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		5.405455e-04
  R109	CHO	+ C2H3		= C2H4	+ CO		1.312606e-04
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		5.234689e-05
  R59	CH3	+ C2H3		= CH4	+ C2H2		3.521554e-05
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.330462e-06
  R93	CH4	+ C2H3		= C2H4	+ CH3		3.305742e-07
  R197	H2	+ C2H3		= C2H4	+ H		1.984293e-07
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.970664e-09
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		2.165817e-09
  R51	CH2O	+ C2H3		= C2H4	+ CHO		6.973396e-11
  R334	NO	+ C2H3		= CH2O	+ HCN		5.356378e-11
  R357	NO2	+ C2H3		= C2H3O	+ NO		3.449760e-11
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		3.459267e-13
  R36	CH2	+ C2H3		= C2H2	+ CH3		6.408963e-14
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.544486e-15 (x2)
  R277	N	+ C2H3		= C2H2N	+ H		7.816945e-16
  R278	N	+ C2H3		= C2H2	+ NH		1.512957e-16
