z			O(1D)			C			CH21			CHO2			C2H			NH2			NH			SO21			SO23			CS			HS			HSO			HSO2			HSO3			Air

63.000000		7.584917e+01		8.307837e-17		8.960408e-14		8.340880e-05		3.262301e-15		5.612456e-08		7.105770e-07		1.372017e-04		3.716389e-04		3.338566e-25		8.400770e-10		5.595961e-08		1.212709e-07		3.202324e-07		2.409972e+15
65.000000		5.932188e+01		1.039534e-16		7.843894e-12		8.756214e-05		1.976015e-15		1.570061e-08		7.307302e-07		1.741178e-04		4.221058e-04		2.659779e-26		1.638147e-09		1.339590e-07		1.765048e-07		3.306847e-07		1.769752e+15
67.000000		4.612971e+01		5.609004e-16		1.962730e-10		9.379364e-05		1.519837e-15		3.901620e-09		8.670622e-07		2.153805e-04		4.707112e-04		2.054577e-27		3.397396e-09		3.292760e-07		2.679045e-07		3.611779e-07		1.294795e+15
69.000000		3.644692e+01		6.170467e-14		8.615320e-08		1.044779e-04		1.084722e-14		1.088731e-09		1.181659e-06		2.596460e-04		5.179362e-04		1.873330e-28		7.327949e-09		8.086766e-07		4.172091e-07		4.407699e-07		9.487461e+14
71.000000		2.713924e+01		7.845330e-10		9.249722e-05		1.020009e-04		2.214145e-13		4.586780e-10		1.694173e-06		2.974697e-04		5.440679e-04		4.547728e-27		1.266943e-08		1.567642e-06		4.891947e-07		4.452981e-07		6.691015e+14
73.000000		1.777100e+01		8.673533e-09		1.172278e-03		7.239891e-05		9.131852e-13		4.571075e-10		3.788027e-06		3.205811e-04		5.397188e-04		6.474453e-27		1.631822e-08		2.301777e-06		3.840671e-07		2.504429e-07		4.386368e+14
75.000000		1.217603e+01		2.396260e-07		2.236388e-02		5.574282e-05		3.681210e-12		2.374472e-09		7.965489e-05		3.469783e-04		5.501881e-04		7.744979e-26		2.288216e-08		3.382024e-06		3.097175e-07		1.537114e-07		2.906894e+14
77.000000		2.282910e+01		4.321202e-06		3.940977e-01		2.914395e-05		6.599244e-13		1.105475e-08		1.770655e-03		3.475494e-04		5.297455e-04		2.937443e-26		1.109101e-08		3.630380e-06		2.217976e-07		6.839822e-08		2.002040e+14
79.000000		1.018916e+02		4.158935e-05		6.501419e+00		9.792693e-06		6.590717e-15		1.505396e-08		6.128789e-03		3.112677e-04		4.610639e-04		3.463904e-28		4.308182e-10		7.622537e-07		8.940785e-08		1.747986e-08		1.378848e+14
81.000000		3.325136e+02		2.453692e-04		6.046691e+01		4.154520e-06		1.634092e-16		1.429775e-08		1.026573e-02		2.693617e-04		3.907247e-04		1.437870e-30		1.143420e-11		9.186934e-08		3.020534e-08		4.674552e-09		9.496415e+13
83.000000		7.876805e+02		1.067044e-03		2.978822e+02		1.437184e-06		6.888627e-18		1.245271e-08		1.401288e-02		2.395071e-04		3.423279e-04		2.090753e-33		3.416215e-13		1.001912e-08		8.383599e-09		8.002629e-10		6.540383e+13
85.000000		4.676575e+03		2.975976e-02		1.614088e+03		2.963881e-07		1.177324e-18		9.845297e-09		1.687131e-02		2.075207e-04		2.936213e-04		1.324660e-35		1.134386e-14		1.093325e-09		2.351231e-09		8.306463e-11		4.504499e+13
