Total_Molecules: 84
Total_Reactions: 731
Sorting by     : TP Descending
************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 8.10e+12

  R269	HS	+ O3		= O2	+ HSO		1.095478e-22
  R271	HSO	+ O3		= HS	+ O2	+ O2	6.406881e-23
  R216	HSO	+ O3		= HOSO	+ O2		2.745806e-23
  R126	CS	+ O3		= O2	+ OCS		2.289074e-51
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 1.22e+12

  P4	O3			= O2	+ O(1D)		1.054630e+12
  P37	CO2			= CO	+ O(1D)		1.638598e+11
  P2	O2			= O	+ O(1D)		4.879726e+09
  P72	H2O			= H2	+ O(1D)		4.192885e+06
  P11	N2O			= N2	+ O(1D)		6.712420e+04
  P17	HNO3			= HNO2	+ O(1D)		3.423190e-03

O(1D)				LOSS RXS		INT RX RATE	TL = 1.22e+12

  R458	O(1D)	+ N2		= O	+ N2		8.752793e+11
  R454	O(1D)	+ CO2		= CO2	+ O		3.479689e+11
  R456	O(1D)	+ H2O		= OH	+ OH		1.125584e+08
  R464	O(1D)	+ O2		= O	+ O2		1.095918e+07
  R455	O(1D)	+ H2		= H	+ OH		1.537670e+06
  M36	O(1D)	+ N2		= N2O			6.715312e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		1.949294e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		5.175116e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.293779e+03
  R465	O(1D)	+ O3		= O2	+ O2		5.365605e+02
  R466	O(1D)	+ O3		= O2	+ O	+ O	5.365605e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.105714e+01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		2.369388e+00
  R460	O(1D)	+ N2O		= NO	+ NO		1.465777e-01
  R459	O(1D)	+ N2O		= O2	+ N2		9.360753e-02
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.774666e-02
  R462	O(1D)	+ NO		= O2	+ N		1.255166e-05
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.006311e-07
  R463	O(1D)	+ NO2		= O2	+ NO		1.216193e-08
  R457	O(1D)	+ HCNO		= CO2	+ NH		2.374221e-10
  R461	O(1D)	+ NH3		= OH	+ NH2		3.471314e-15
  R467	O(1D)	+ OCS		= CO	+ SO		3.505763e-38

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 8.75e+11

  R458	O(1D)	+ N2		= O	+ N2		8.752793e+11
  P11	N2O			= N2	+ O(1D)		6.712420e+04
  R459	O(1D)	+ N2O		= O2	+ N2		9.360753e-02
  R296	N2O	+ C		= CO	+ N2		2.163176e-03
  R291	N	+ NO		= O	+ N2		3.541299e-09
  M25	N	+ N		= N2			1.842602e-15
  R320	NH2	+ NO		= H2O	+ N2		9.780942e-16
  R298	N2O	+ CN		= N2	+ CNO		9.387811e-16
  R201	NH	+ NO		= OH	+ N2		7.611232e-16
  R284	N	+ CN		= C	+ N2		1.431683e-16
  R289	N	+ NH		= N2	+ H		1.132698e-17
  R351	NO	+ CNO		= CO2	+ N2		2.120568e-18
  R352	NO	+ CNO		= CO	+ N2	+ O	9.156915e-19
  T4	N2O			= N2	+ O		1.307129e-21
  R373	NO2	+ CN		= CO2	+ N2		5.462495e-23
  P67	N2H2			= N2	+ H2		2.010772e-56
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	5.291504e-57

N2				LOSS RXS		INT RX RATE	TL = 8.75e+11

  R458	O(1D)	+ N2		= O	+ N2		8.752793e+11
  M36	O(1D)	+ N2		= N2O			6.715312e+04
  R5	C	+ N2		= CN	+ N		2.054092e-32
  P39	N2			= N	+ N		0.000000e+00

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 5.04e+11

  M12	H	+ CO		= CHO			4.540152e+11
  R148	H	+ CH2O		= H2	+ CHO		3.167487e+10
  R493	OH	+ CH2O		= CHO	+ H2O		1.552603e+10
  P20	CH2O			= CHO	+ H		3.187520e+09
  R413	O	+ CH2O		= CHO	+ OH		2.784309e+07
  R133	H	+ C2H3O		= CHO	+ CH3		8.942305e+04
  R138	H	+ C2H4O		= CH4	+ CHO		4.024515e+04
  P22	C2H4O			= CHO	+ CH3		4.596480e+03
  R398	O	+ C2H4		= CH3	+ CHO		1.609277e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	7.912134e+01
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.106944e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.775884e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.796379e-02
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		5.208879e-05
  R53	CH2O	+ C2H5		= C2H6	+ CHO		2.510419e-05
  P27	CH2O2			= CHO	+ OH		1.425189e-06
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		7.713638e-10
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	7.595276e-10
  R338	NO	+ CH		= N	+ CHO		5.001542e-10
  R56	CH2O	+ CNO		= HCNO	+ CHO		2.469746e-11
  R51	CH2O	+ C2H3		= C2H4	+ CHO		6.679656e-12
  R55	CH2O	+ CN		= HCN	+ CHO		1.659263e-12
  R362	NO2	+ CH		= CHO	+ NO		1.738735e-14
  R272	HS	+ CH2O		= H2S	+ CHO		1.719295e-23
  R547	SO2	+ CH		= CHO	+ SO		1.059034e-24
  T33	C2H4O			= CHO	+ CH3		1.338359e-35
  R474	OCS	+ CH		= CHO	+ CS		2.349883e-41
  R121	CO	+ C2H4		= C2H3	+ CHO		5.972224e-59
  R120	CO	+ C2H2		= C2H	+ CHO		1.036892e-76

CHO				LOSS RXS		INT RX RATE	TL = 5.04e+11

  R162	H	+ CHO		= CO	+ H2		4.381835e+11
  M10	H	+ CHO		= CH2O			5.680723e+10
  R118	CHO	+ O2		= CO	+ HO2		5.300454e+09
  R504	OH	+ CHO		= CO	+ H2O		2.900071e+09
  T46	CHO			= CO	+ H		7.010738e+08
  R426	O	+ CHO		= CO	+ OH		2.643922e+08
  R427	O	+ CHO		= CO2	+ H		2.643922e+08
  R561	CHO	+ CHO		= CH2O	+ CO		4.341336e+06 (x2)
  R71	CH3	+ CHO		= CH4	+ CO		1.459111e+06
  R70	CH3	+ CHO		= C2H4O			2.188667e+05
  R114	CHO	+ CH3O		= CH2O	+ CH2O		5.079006e+04
  R113	CHO	+ CH3O		= CH4O	+ CO		2.539503e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	7.912134e+01
  R112	CHO	+ C2H5		= C2H6	+ CO		4.304365e+01
  R110	CHO	+ C2H3O		= C2H4O	+ CO		1.166652e+01
  R227	H2O2	+ CHO		= CH2O	+ HO2		7.353660e+00
  R348	NO	+ CHO		= CO	+ HNO		1.938798e+00
  R206	H2	+ CHO		= CH2O	+ H		1.277776e-01
  R369	NO2	+ CHO		= NO	+ CO	+ OH	5.661211e-03
  R368	NO2	+ CHO		= NO	+ CHO2		3.835471e-03
  R370	NO2	+ CHO		= NO	+ CO2	+ H	6.774136e-04
  R115	CHO	+ CH4O		= CH2O	+ CH3O		5.786940e-04
  R237	HNO	+ CHO		= CH2O	+ NO		5.532181e-04
  R50	CH2	+ CHO		= CO	+ CH3		4.641183e-04
  R109	CHO	+ C2H3		= C2H4	+ CO		2.157846e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		5.197972e-07
  R108	CHO	+ C2H		= C2H2	+ CO		4.190286e-11
  R117	CHO	+ CNO		= HCNO	+ CO		1.473253e-12
  R116	CHO	+ CN		= HCN	+ CO		2.295664e-14
  R568	NO2	+ CHO		= CO	+ HNO2		2.888485e-18
  R543	SO	+ CHO		= HSO	+ CO		3.620555e-21
  R569	S	+ CHO		= HS	+ CO		9.604591e-23
  R267	HS	+ CHO		= H2S	+ CO		8.733736e-24

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 4.66e+11

  M39	OH	+ CO		= CHO2			4.658904e+11
  R368	NO2	+ CHO		= NO	+ CHO2		3.835471e-03
  R494	OH	+ CH2O2		= CHO2	+ H2O		2.593066e-06
  P28	CH2O2			= CHO2	+ H		3.053976e-07

CHO2				LOSS RXS		INT RX RATE	TL = 4.64e+11

  R645	O2	+ CHO2		= HO2	+ CO2		2.798770e+11
  R505	OH	+ CHO2		= CO2	+ H2O		1.784588e+11
  R428	O	+ CHO2		= CO2	+ OH		6.138451e+09
  T48	CHO2			= CO	+ OH		1.335148e+01
  T49	CHO2			= CO2	+ H		6.889748e+00

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 5.97e+10

  R257	HO2	+ HO2		= H2O2	+ O2		3.813006e+10
  M44	OH	+ OH		= H2O2			1.470307e+10
  M19	HO2	+ HO2		= H2O2	+ O2		6.894407e+09
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.887654e+02
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.796379e-02
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.816883e-03
  R209	H2	+ HO2		= H2O2	+ H		4.545501e-07

H2O2				LOSS RXS		INT RX RATE	TL = 5.90e+10

  P7	H2O2			= OH	+ OH		2.992719e+10
  R513	OH	+ H2O2		= H2O	+ HO2		2.485413e+10
  R167	H	+ H2O2		= OH	+ H2O		3.735228e+09
  R168	H	+ H2O2		= H2	+ HO2		4.480294e+08
  R434	O	+ H2O2		= OH	+ HO2		5.706587e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		8.455320e+05
  R225	H2O2	+ CH3O		= CH4O	+ HO2		1.744010e+01
  R227	H2O2	+ CHO		= CH2O	+ HO2		7.353660e+00
  R223	H2O2	+ C2H5		= C2H6	+ HO2		3.110408e+00
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.826357e-01
  R221	H2O2	+ C2H3		= C2H4	+ HO2		1.324488e-04
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		5.032721e-05
  T3	H2O2			= OH	+ OH		1.999044e-09

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 5.77e+10

  M10	H	+ CHO		= CH2O			5.680723e+10
  R81	CH3O	+ O2		= CH2O	+ HO2		7.241394e+08
  R415	O	+ CH3		= CH2O	+ H		1.115976e+08
  R154	H	+ CH3O		= CH2O	+ H2		1.844182e+07
  R561	CHO	+ CHO		= CH2O	+ CO		4.341336e+06
  R499	OH	+ CH3O		= CH2O	+ H2O		2.332318e+06
  R419	O	+ CH3O		= CH2O	+ OH		1.956290e+06
  R123	CO2	+ CH2		= CH2O	+ CO		1.616449e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		5.079006e+04 (x2)
  T47	CH3O			= CH2O	+ H		8.762574e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.976468e+03
  R405	O	+ C2H5		= CH2O	+ CH3		1.654513e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.293779e+03
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	9.894792e+02
  R400	O	+ C2H4		= CH2O	+ CH2		1.331866e+02
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		5.740701e+01
  R227	H2O2	+ CHO		= CH2O	+ HO2		7.353660e+00
  T36	C2H5O			= CH2O	+ CH3		1.414077e+00
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		2.610555e-01
  R492	OH	+ CH2		= CH2O	+ H		2.055548e-01
  R206	H2	+ CHO		= CH2O	+ H		1.277776e-01
  R365	NO2	+ CH3		= CH2O	+ HNO		1.594330e-03
  R346	NO	+ CH3O		= CH2O	+ HNO		1.126698e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		5.786940e-04
  R237	HNO	+ CHO		= CH2O	+ NO		5.532181e-04
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		8.329924e-05
  R468	O3	+ C2H4		= CH2O	+ CH2O2		4.971237e-06
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.582800e-06
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.420736e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		5.197972e-07
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		3.176811e-07
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.583342e-07
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.376312e-07
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	6.994354e-08
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.709298e-08
  T17	CH3O2			= CH2O	+ OH		5.360512e-11
  R363	NO2	+ CH2		= CH2O	+ NO		2.335552e-11
  R334	NO	+ C2H3		= CH2O	+ HCN		5.401123e-12
  R73	CH3O	+ C2H		= CH2O	+ C2H2		1.075973e-12
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		9.201510e-14
  T51	CH3NO2			= CH2O	+ HNO		3.742947e-14
  T24	CH4O2			= CH2O	+ H2O		2.451837e-14
  R72	CH3	+ CNO		= CH2O	+ HCN		8.850773e-15
  R392	O	+ C2H2N		= CH2O	+ CN		2.870625e-18
  R548	SO2	+ CH2		= CH2O	+ SO		2.861169e-27
  T21	CH4O			= CH2O	+ H2		2.136564e-38

CH2O				LOSS RXS		INT RX RATE	TL = 5.35e+10

  R148	H	+ CH2O		= H2	+ CHO		3.167487e+10
  R493	OH	+ CH2O		= CHO	+ H2O		1.552603e+10
  P20	CH2O			= CHO	+ H		3.187520e+09
  P21	CH2O			= CO	+ H2		2.839337e+09
  M88	H	+ CH2O		= CH3O			2.343656e+08
  R413	O	+ CH2O		= CHO	+ OH		2.784309e+07
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.106944e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.775884e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.796379e-02
  R32	CH	+ CH2O		= C2H3O			4.523579e-03
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		5.208879e-05
  R53	CH2O	+ C2H5		= C2H6	+ CHO		2.510419e-05
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		7.713638e-10
  R56	CH2O	+ CNO		= HCNO	+ CHO		2.469746e-11
  R51	CH2O	+ C2H3		= C2H4	+ CHO		6.679656e-12
  R55	CH2O	+ CN		= HCN	+ CHO		1.659263e-12
  R272	HS	+ CH2O		= H2S	+ CHO		1.719295e-23
  T14	CH2O			= CO	+ H2		2.082200e-34

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.06e+10

  R501	OH	+ CH4		= CH3	+ H2O		1.944708e+10
  R157	H	+ CH4		= CH3	+ H2		8.133691e+08
  R153	H	+ CH3O		= CH3	+ OH		2.950691e+08
  R423	O	+ CH4		= CH3	+ OH		9.561294e+05
  R420	O	+ CH3O		= CH3	+ O2		6.986751e+05
  R597	CH21	+ H2		= CH3	+ H		5.093263e+05
  P32	CH4			= CH3	+ H		4.492598e+05
  R133	H	+ C2H3O		= CHO	+ CH3		8.942305e+04
  R140	H	+ C2H5		= CH3	+ CH3		8.623155e+04 (x2)
  T32	C2H3O			= CO	+ CH3		3.484345e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.022538e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		1.949294e+04
  R130	H	+ C2H2O		= CO	+ CH3		6.181875e+03
  P22	C2H4O			= CHO	+ CH3		4.596480e+03
  R599	CH21	+ CH4		= CH3	+ CH3		2.561273e+03 (x2)
  R405	O	+ C2H5		= CH2O	+ CH3		1.654513e+03
  P61	C2H5			= CH3	+ CH21		1.111517e+03
  R398	O	+ C2H4		= CH3	+ CHO		1.609277e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.560045e+00
  R200	H2	+ C2HO		= CH3	+ CO		2.452221e+00
  T36	C2H5O			= CH2O	+ CH3		1.414077e+00
  M56	H	+ CH2		= CH3			1.042732e+00
  P66	C2H6			= CH3	+ CH3		3.072655e-02 (x2)
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.485137e-02
  M73	CH	+ H2		= CH3			1.392364e-02
  R50	CH2	+ CHO		= CO	+ CH3		4.641183e-04
  R91	CH4	+ C2H		= C2H2	+ CH3		1.829973e-05
  R482	OH	+ C2H2		= CO	+ CH3		1.544758e-05
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	4.316602e-06
  R30	CH	+ C2H6		= C2H4	+ CH3		7.964365e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		5.197972e-07
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.583342e-07
  R48	CH2	+ CH4		= CH3	+ CH3		1.789160e-07 (x2)
  R93	CH4	+ C2H3		= C2H4	+ CH3		7.263749e-08
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		5.027557e-08
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.910508e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.757483e-08
  R38	CH2	+ C2H5		= C2H4	+ CH3		7.417134e-09
  R99	CH4	+ CN		= HCN	+ CH3		3.988751e-11
  R39	CH2	+ C2H6		= C2H5	+ CH3		3.522132e-12
  R49	CH2	+ CH4O		= CH3	+ CH3O		9.837232e-13
  R283	N	+ CH4O		= CH3	+ HNO		8.042567e-13
  R100	CH4	+ CNO		= CH3	+ HCNO		3.078373e-14
  R279	N	+ C2H4		= HCN	+ CH3		2.030367e-14
  R36	CH2	+ C2H3		= C2H2	+ CH3		7.433294e-15
  R317	NH2	+ CH4		= CH3	+ NH3		1.806675e-15
  P70	C2H5N			= HCN	+ CH3	+ H	1.517231e-19
  R367	NO2	+ CH4		= HNO2	+ CH3		1.645902e-25
  R608	C2	+ CH4		= C2H	+ CH3		3.423415e-32
  T20	CH4O			= CH3	+ OH		1.600276e-35
  T33	C2H4O			= CHO	+ CH3		1.338359e-35
  R229	H2S	+ CH2		= HS	+ CH3		2.818121e-36
  T93	CH5N			= CH3	+ NH2		1.161708e-47
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.06e+10

  M57	H	+ CH3		= CH4			1.958042e+10
  M4	CH3	+ O2		= CH3O2			8.163458e+08
  R415	O	+ CH3		= CH2O	+ H		1.115976e+08
  R416	O	+ CH3		= CO	+ H2	+ H	4.559558e+07
  R496	OH	+ CH3		= CH2	+ H2O		1.613172e+06
  R71	CH3	+ CHO		= CH4	+ CO		1.459111e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		8.455320e+05
  R70	CH3	+ CHO		= C2H4O			2.188667e+05
  M3	CH3	+ CH3		= C2H6			1.126287e+05 (x2)
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		8.894659e+04
  R470	O3	+ CH3		= CH3O	+ O2		4.882486e+04
  R414	O	+ CH3		= CH3O			2.407513e+04
  M6	CO	+ CH3		= C2H3O			4.200530e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.976468e+03
  R203	H2	+ CH3		= CH4	+ H		7.761600e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		1.444078e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.775884e+00
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.049303e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.949725e-01
  R149	H	+ CH3		= CH2	+ H2		5.894116e-02
  R640	NO2	+ CH3		= CH3NO2			1.123885e-02
  R364	NO2	+ CH3		= CH3O	+ NO		6.672568e-03
  R235	HNO	+ CH3		= CH4	+ NO		4.241778e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.809720e-03
  R365	NO2	+ CH3		= CH2O	+ HNO		1.594330e-03
  R495	OH	+ CH3		= CH3O	+ H		3.092670e-04
  R44	CH2	+ CH3		= C2H4	+ H		3.019116e-04
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.118372e-05
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		8.885516e-06
  R381	NO3	+ CH3		= CH3O	+ NO2		8.547703e-06
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.005137e-06
  R95	CH4	+ CH3		= H2	+ C2H5		4.705900e-07
  R282	N	+ CH3		= H2	+ HCN		2.138892e-08
  M86	NH2	+ CH3		= CH5N			1.334276e-09
  R62	CH3	+ C2H4		= CH4	+ C2H3		5.237071e-11
  R72	CH3	+ CNO		= CH2O	+ HCN		8.850773e-15
  R316	NH2	+ CH3		= CH4	+ NH		7.488393e-17
  R328	NH3	+ CH3		= CH4	+ NH2		7.134999e-18
  R57	CH3	+ C2H2		= CH4	+ C2H		4.450619e-20
  R122	CO	+ CH3		= C2H2	+ OH		1.814523e-33

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.96e+10

  M57	H	+ CH3		= CH4			1.958042e+10
  R71	CH3	+ CHO		= CH4	+ CO		1.459111e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		8.455320e+05
  R138	H	+ C2H4O		= CH4	+ CHO		4.024515e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.976468e+03
  R203	H2	+ CH3		= CH4	+ H		7.761600e+02
  R598	CH21	+ CH4		= CH2	+ CH4		5.209369e+02
  P23	C2H4O			= CO	+ CH4		5.187398e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	7.912134e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.775884e+00
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.049303e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.949725e-01
  P65	C2H6			= CH4	+ CH21		1.126640e-01
  R235	HNO	+ CH3		= CH4	+ NO		4.241778e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.809720e-03
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.118372e-05
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		8.885516e-06
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.005137e-06
  R156	H	+ CH3O2		= CH4	+ O2		1.961846e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		5.237071e-11
  R316	NH2	+ CH3		= CH4	+ NH		7.488393e-17
  R328	NH3	+ CH3		= CH4	+ NH2		7.134999e-18
  R57	CH3	+ C2H2		= CH4	+ C2H		4.450619e-20
  T92	CH5N			= CH4	+ NH		3.680933e-31
  T35	C2H4O			= CH4	+ CO		1.462528e-38

CH4				LOSS RXS		INT RX RATE	TL = 2.03e+10

  R501	OH	+ CH4		= CH3	+ H2O		1.944708e+10
  R157	H	+ CH4		= CH3	+ H2		8.133691e+08
  R423	O	+ CH4		= CH3	+ OH		9.561294e+05
  P33	CH4			= CH21	+ H2		5.807504e+05
  P32	CH4			= CH3	+ H		4.492598e+05
  P34	CH4			= CH	+ H2	+ H	6.574534e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		1.949294e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		5.175116e+03
  R599	CH21	+ CH4		= CH3	+ CH3		2.561273e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.293779e+03
  R598	CH21	+ CH4		= CH2	+ CH4		5.209369e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.560045e+00
  R33	CH	+ CH4		= C2H4	+ H		2.573950e-01
  R91	CH4	+ C2H		= C2H2	+ CH3		1.829973e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		5.197972e-07
  R95	CH4	+ CH3		= H2	+ C2H5		4.705900e-07
  R48	CH2	+ CH4		= CH3	+ CH3		1.789160e-07
  R93	CH4	+ C2H3		= C2H4	+ CH3		7.263749e-08
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		5.027557e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.757483e-08
  R99	CH4	+ CN		= HCN	+ CH3		3.988751e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		3.078373e-14
  R317	NH2	+ CH4		= CH3	+ NH3		1.806675e-15
  R367	NO2	+ CH4		= HNO2	+ CH3		1.645902e-25
  R608	C2	+ CH4		= C2H	+ CH3		3.423415e-32

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 1.58e+09

  R502	OH	+ CH4O		= CH3O	+ H2O		5.475346e+08
  R155	H	+ CH3O2		= CH3O	+ OH		5.163408e+08
  M88	H	+ CH2O		= CH3O			2.343656e+08
  R159	H	+ CH4O		= CH3O	+ H2		1.556820e+08
  R422	O	+ CH3O2		= CH3O	+ O2		1.079531e+08
  P24	CH4O2			= CH3O	+ OH		1.135798e+07
  P40	CH4O			= CH3O	+ H		1.072297e+06
  R424	O	+ CH4O		= CH3O	+ OH		4.546541e+05
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		8.894659e+04 (x2)
  R483	OH	+ C2H2O		= CO	+ CH3O		4.962882e+04
  R470	O3	+ CH3		= CH3O	+ O2		4.882486e+04
  R160	H	+ CH4O2		= CH3O	+ H2O		4.875207e+04
  R414	O	+ CH3		= CH3O			2.407513e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		5.175116e+03
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	1.621647e+03 (x2)
  R218	H2O	+ CH		= CH3O			1.246202e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.105714e+01
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.039405e+01
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	5.229138e-01
  R347	NO	+ CH3O2		= CH3O	+ NO2		7.347163e-02
  P25	CH3NO2			= CH3O	+ NO		1.758022e-02
  R364	NO2	+ CH3		= CH3O	+ NO		6.672568e-03
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.816883e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.809720e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		5.786940e-04
  R495	OH	+ CH3		= CH3O	+ H		3.092670e-04
  P26	CH3NO3			= CH3O	+ NO2		3.063366e-04
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		8.329924e-05
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.352723e-05
  R381	NO3	+ CH3		= CH3O	+ NO2		8.547703e-06
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		2.402082e-06
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	9.100266e-07
  R14	C2H	+ CH4O		= C2H2	+ CH3O		9.938059e-09
  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.985568e-09
  T23	CH4O2			= CH3O	+ OH		1.624894e-10
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.079665e-10
  T50	CH3NO2			= CH3O	+ NO		2.084761e-11
  R101	CH4O	+ CN		= HCN	+ CH3O		1.343741e-12
  R49	CH2	+ CH4O		= CH3	+ CH3O		9.837232e-13
  T52	CH3NO3			= CH3O	+ NO2		5.713044e-14
  T19	CH4O			= CH3O	+ H		2.937775e-45
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 1.58e+09

  R81	CH3O	+ O2		= CH2O	+ HO2		7.241394e+08
  R152	H	+ CH3O		= CH4O			5.323932e+08
  R153	H	+ CH3O		= CH3	+ OH		2.950691e+08
  R154	H	+ CH3O		= CH2O	+ H2		1.844182e+07
  R499	OH	+ CH3O		= CH2O	+ H2O		2.332318e+06
  R419	O	+ CH3O		= CH2O	+ OH		1.956290e+06
  R420	O	+ CH3O		= CH3	+ O2		6.986751e+05
