# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R119	2.475343e-22
R120	1.036892e-76
R121	5.972224e-59
R122	1.814523e-33
R123	1.616449e+06
R124	8.149164e-24
R125	1.480637e-39
R126	2.289074e-51
R127	2.761259e-05
R128	3.423417e-32
R129	1.179733e-17
R130	6.181875e+03
R131	1.217210e-01
R132	1.236769e-02
R133	8.942305e+04
R134	4.877621e+04
R135	5.706616e-06
R136	1.213853e+02
R137	2.474331e+04
R138	4.024515e+04
R140	8.623155e+04
R141	4.311577e+03
R142	1.192238e+04
R143	4.317476e+03
R145	2.547449e+02
R146	1.384292e+03
R148	3.167487e+10
R149	5.894116e-02
R150	1.133022e-04
R152	5.323932e+08
R153	2.950691e+08
R154	1.844182e+07
R155	5.163408e+08
R156	1.961846e-07
R157	8.133691e+08
R159	1.556820e+08
R160	4.875207e+04
R161	5.882483e+04
R162	4.381835e+11
R163	1.239585e-08
R164	4.191898e-14
R165	2.506775e+05
R166	6.239211e+08
R167	3.735228e+09
R168	4.480294e+08
R169	3.658496e-15
R171	3.615478e-06
R172	1.815737e+03
R173	9.631588e-08
R174	4.325426e-16
R175	9.742167e-01
R176	2.734091e-02
R177	3.254502e-01
R178	2.943284e-06
R179	1.663727e-11
R180	7.936839e+11
R181	1.763742e+10
R182	7.606137e+10
R183	9.161791e-12
R186	1.503991e-11
R187	4.590790e-44
R188	5.303507e-30
R189	7.345149e+01
R190	1.337069e-01
R192	6.754806e+10
R195	2.340008e-04
R196	9.051501e-30
R197	3.668338e-08
R198	2.455220e-03
R199	2.043518e+00
R200	2.452221e+00
R201	7.611232e-16
R202	6.265938e-02
R203	7.761600e+02
R204	5.545694e-02
R205	1.747034e-10
R206	1.277776e-01
R207	2.716482e-11
R209	4.545501e-07
R212	2.779373e-10
R213	1.749763e-18
R214	1.788182e-31
R215	1.898268e-03
R216	2.745806e-23
R217	2.956871e-06
R218	1.246202e+02
R219	4.096527e-09
R220	8.281411e-09
R221	1.324488e-04
R222	5.032721e-05
R223	3.110408e+00
R224	8.455320e+05
R225	1.744010e+01
R226	2.826357e-01
R227	7.353660e+00
R228	4.243033e-41
R229	2.818121e-36
R230	1.827283e-23
R231	5.019151e-27
R232	5.115154e-24
R233	4.188258e-29
R235	4.241778e-03
R236	5.881983e-04
R237	5.532181e-04
R238	2.596515e-22
R239	1.804062e-20
R242	8.702006e-22
R243	5.886720e-20
R244	5.769600e-15
R245	3.953166e-10
R246	2.485137e-02
R247	2.022538e+04
R248	2.220735e-06
R250	1.887654e+02
R251	1.887654e+02
R252	8.796379e-02
R254	7.939133e+07
R255	1.816883e-03
R257	3.813006e+10
R258	9.642306e-07
R259	1.981602e+02
R260	5.802035e-03
R261	1.046721e+06
R263	4.951741e-21
R264	2.592816e-52
R265	7.729314e-30
R266	3.034659e-19
R267	8.733736e-24
R268	3.988962e-25
R269	1.095478e-22
R270	2.932499e-30
R271	6.406881e-23
R272	1.719295e-23
R273	3.328980e-19
R274	4.460645e-18
R275	2.262220e-17
R276	7.183924e-48
R277	2.870624e-18
R278	5.556047e-19
R279	2.030367e-14
R281	1.350921e-08
R282	2.138892e-08
R283	8.042567e-13
R284	1.431683e-16
R287	1.155435e-25
R288	3.632215e-59
R289	1.132698e-17
R291	3.541299e-09
R292	4.618425e-13
R293	2.954260e-05
R294	2.492181e-06
R295	3.487875e-02
R296	2.163176e-03
R297	1.581316e-05
R298	9.387811e-16
R300	4.620679e-41
R301	4.397094e-15
R302	1.915337e-17
R303	1.276891e-17
R304	1.082682e-03
R305	1.082682e-04
R306	1.679212e-07
R307	1.553957e-13
R308	1.488485e-07
R309	1.274857e-08
R310	1.504156e-45
R311	8.927290e-24
R312	7.925492e-19
R313	8.811962e-17
R314	5.405870e-23
R315	1.116114e-18
R316	7.488393e-17
R317	1.806675e-15
R319	1.240580e-09
R320	9.780942e-16
R321	1.158526e-16
R322	8.114887e-07
R323	1.260143e-07
R324	9.016542e-08
R325	4.151028e-11
R326	3.714702e-09
R327	8.987800e-22
R328	7.134999e-18
R329	4.316808e-27
R330	5.033333e-28
R331	3.710711e-05
R332	6.882686e-05
R333	1.347595e-14
R334	5.401123e-12
R335	7.480528e-06
R336	3.620863e-06
R337	1.168724e-06
R338	5.001542e-10
R339	1.504223e-09
R340	9.401395e-09
R341	5.151965e-09
R342	5.264781e-09
R346	1.126698e-03
R347	7.347163e-02
R348	1.938798e+00
R350	1.699358e-18
R351	2.120568e-18
R352	9.156915e-19
R353	1.345039e-10
R354	2.578793e-02
R355	2.407352e-12
R356	1.550851e-15
R357	2.768450e-12
R358	4.316602e-06
R359	1.274212e-06
R360	5.056581e-10
R361	7.595276e-10
R362	1.738735e-14
R363	2.335552e-11
R364	6.672568e-03
R365	1.594330e-03
R366	1.420736e-06
R367	1.645902e-25
R368	3.835471e-03
R369	5.661211e-03
R370	6.774136e-04
R371	8.972350e-22
R372	7.468913e-23
R373	5.462495e-23
R374	2.862929e-19
R375	2.269395e-20
R376	6.190899e-17
R377	3.481893e-07
R378	9.400950e-10
R379	5.214043e-13
R380	1.127251e-09
R381	8.547703e-06
R382	2.051157e-08
R383	1.709298e-08
R384	9.100266e-07
R385	1.985568e-09
R387	4.712660e-21
R389	6.290963e-04
R390	5.777218e-04
R391	1.478026e-01
R392	2.870625e-18
R393	9.721481e-03
R394	9.721481e-03
R395	1.222838e-02
R396	6.422091e+01
R397	1.733234e-01
R398	1.609277e+02
R399	9.174416e+00
R400	1.331866e+02
R401	8.227315e+02
R402	8.575040e+03
R403	8.241580e+03
R404	8.575040e+02
R405	1.654513e+03
R406	3.531525e+01
R407	5.074385e-02
R408	6.909907e+04
R409	2.353670e+03
R411	3.922784e+04
R412	2.386360e+04
R413	2.784309e+07
R414	2.407513e+04
R415	1.115976e+08
R416	4.559558e+07
R417	1.376312e-07
R418	6.994354e-08
R419	1.956290e+06
R420	6.986751e+05
R421	2.909393e-12
R422	1.079531e+08
R423	9.561294e+05
R424	4.546541e+05
R425	1.530808e+04
R426	2.643922e+08
R427	2.643922e+08
R428	6.138451e+09
R429	5.664314e-35
R430	6.891136e-05
R431	6.207590e-09
R432	6.600448e-15
R433	1.087052e+08
R434	5.706587e+06
R435	1.144244e-08
R436	4.903905e-09
R437	1.498618e-15
R438	1.726646e-12
R439	6.325022e+00
R440	7.820608e-06
R441	1.400349e+12
R443	1.118090e-01
R444	3.275572e+07
R445	7.510151e+11
R446	5.590480e-30
R447	3.006311e-07
R448	4.774666e-02
R449	5.175116e+03
R450	1.949294e+04
R451	1.293779e+03
R452	2.369388e+00
R453	1.105714e+01
R454	3.479689e+11
R455	1.537670e+06
R456	1.125584e+08
R457	2.374221e-10
R458	8.752793e+11
R459	9.360753e-02
R460	1.465777e-01
R461	3.471314e-15
R462	1.255166e-05
R463	1.216193e-08
R464	1.095918e+07
R465	5.365605e+02
R466	5.365605e+02
R467	3.505763e-38
R468	4.971237e-06
R469	1.169759e-01
R470	4.882486e+04
R471	3.158182e+01
R472	5.229138e-01
R473	2.043098e-35
R474	2.349883e-41
R475	8.987952e-34
R477	1.799127e-07
R478	1.799127e-07
R479	7.762343e-14
R480	3.082004e-13
R481	1.643859e-02
R482	1.544758e-05
R483	4.962882e+04
R485	7.440548e-03
R486	7.440548e-03
R487	7.676434e+03
R488	2.253185e-02
R489	1.711388e+05
R490	5.984511e+03
R491	1.701481e+05
R492	2.055548e-01
R493	1.552603e+10
R494	2.593066e-06
R495	3.092670e-04
R496	1.613172e+06
R498	3.582800e-06
R499	2.332318e+06
R500	1.804501e+08
R501	1.944708e+10
R502	5.475346e+08
R503	6.785874e+07
R504	2.900071e+09
R505	1.784588e+11
R506	6.019791e-12
R507	1.940449e-14
R509	1.247623e-13
R512	1.364148e+12
R513	2.485413e+10
R515	2.943958e-12
R516	4.200412e-09
R517	1.395854e-08
R519	1.328459e+01
R520	1.244813e+01
R521	5.974259e-01
R522	4.186589e+11
R523	1.810758e-06
R524	6.263352e-03
R525	5.480745e+06
R526	8.751620e+09
R527	3.464873e-19
R528	1.313658e-15
R533	3.453038e-50
R534	9.738616e-60
R535	7.164899e-29
R536	2.787686e-15
R537	7.863573e-19
R538	1.941587e-63
R540	8.398800e-49
R541	3.091916e-26
R542	5.603554e-64
R543	3.620555e-21
R544	5.935965e-19
R545	7.528805e-19
R546	1.630931e-31
R547	1.059034e-24
R548	2.861169e-27
R549	9.802485e-38
R551	1.097584e-23
R552	3.840361e-50
R553	3.087764e-34
R554	1.313774e-20
R555	1.537030e-50
R556	2.045050e-48
R557	1.624645e-46
R558	1.388461e-20
R559	2.300233e-44
R560	5.587200e-20
R561	4.341336e+06
R562	1.787885e-24
R563	2.382873e-48
R564	1.871671e-49
R565	3.653573e-17
R566	6.138649e-20
R567	5.661037e-19
R568	2.888485e-18
R569	9.604591e-23
R570	7.703454e-20
R571	7.703454e-20
R572	4.466460e-19
R573	4.716983e-29
R574	2.430760e-20
R575	2.796837e-19
R576	2.486078e-20
R577	6.074244e-53
R578	4.287597e-18
R579	1.560908e-49
R596	6.945359e+04
R597	5.093263e+05
R598	5.209369e+02
R599	2.561273e+03
R608	3.423415e-32
R611	2.927148e-51
R617	3.852354e-16
R618	1.970518e-05
R639	1.330407e-24
R640	1.123885e-02
R641	4.474965e-24
R642	2.010772e-56
R643	5.291504e-57
R644	1.718498e-09
R645	2.798770e+11
M2	7.495992e-04
M3	1.126287e+05
M4	8.163458e+08
M5	4.478727e+00
M6	4.200530e+03
M7	5.034371e-02
M9	4.524892e+03
M10	5.680723e+10
M11	2.818728e-11
M12	4.540152e+11
M13	8.048130e+11
M14	6.923167e-06
M15	1.868736e+03
M16	3.641892e+10
M17	2.521815e+12
M18	1.964144e+12
M19	6.894407e+09
M20	2.167666e+00
M21	3.914850e-21
M22	6.766901e-14
M23	1.191027e-03
M24	8.551302e-08
M25	1.842602e-15
M26	1.523393e-02
M27	6.455042e-03
M28	3.099947e-04
M29	3.567525e-13
M31	4.990154e+08
M32	4.623398e+01
M33	2.554384e+00
M34	1.279780e+11
M35	1.290383e+12
M36	6.715312e+04
M37	0.000000e+00
M38	6.458086e+03
M39	4.658904e+11
M40	1.618210e-19
M41	4.955834e-01
M42	7.529349e+01
M43	1.991915e+00
M44	1.470307e+10
M45	1.639319e-51
M46	2.011055e-15
M47	3.243768e-22
M48	3.286204e-19
M49	1.077612e-17
M50	2.771037e-17
M51	4.633179e-18
M52	7.039052e-62
M53	3.763604e-63
M54	3.450193e-73
M55	2.355897e-142
M56	1.042732e+00
M57	1.958042e+10
M58	6.204614e+04
M73	1.392364e-02
M85	4.474461e-24
M86	1.334276e-09
M88	2.343656e+08
M89	1.964181e+12
M90	5.207434e+01
P1	6.057543e+09
P2	4.879726e+09
P3	1.681658e+11
P4	1.054630e+12
P5	3.639777e+10
P6	4.017055e+12
P7	2.992719e+10
P8	1.309378e+02
P9	3.622432e-01
P10	2.722441e+00
P11	6.712420e+04
P12	1.130159e-13
P13	2.183045e-13
P14	6.135177e+01
P15	1.386747e+00
P16	4.768022e-03
P17	3.423190e-03
P18	1.162869e+00
P19	2.928277e-01
P20	3.187520e+09
P21	2.839337e+09
P22	4.596480e+03
P23	5.187398e+02
P24	1.135798e+07
P25	1.758022e-02
P26	3.063366e-04
P27	1.425189e-06
P28	3.053976e-07
P29	3.053976e-07
P30	2.118531e-18
P31	1.593582e-31
P32	4.492598e+05
P33	5.807504e+05
P34	6.574534e+04
P35	1.866109e+07
P36	2.270484e+12
P37	1.638598e+11
P38	0.000000e+00
P39	0.000000e+00
P40	1.072297e+06
P41	6.571883e-08
P42	3.412336e-06
P43	6.189403e-18
P44	5.110902e-02
P45	2.533676e-24
P46	3.326077e-15
P47	4.625336e-14
P48	8.221951e-17
P49	1.143606e-20
P50	1.809421e-19
P51	2.789364e-15
P52	9.787053e-31
P53	6.567370e-30
P54	8.772494e-64
P56	2.807647e-03
P57	4.127947e-02
P58	2.984585e-03
P59	3.730730e-03
P60	7.461461e-04
P61	1.111517e+03
P62	7.169530e-02
P63	1.587539e-01
P64	1.382695e-01
P65	1.126640e-01
P66	3.072655e-02
P67	2.010772e-56
P68	3.144054e-24
P69	1.322841e-09
P70	1.517231e-19
P71	3.629757e+01
P72	4.192885e+06
P73	4.924158e+06
T1	7.371291e+01
T2	1.050051e-15
T3	1.999044e-09
T4	1.307129e-21
T5	5.069439e-38
T6	5.096760e-04
T7	2.480323e-14
T8	7.052343e-19
T9	7.208398e-16
T10	5.974766e-19
T13	1.113119e-01
T14	2.082200e-34
T15	1.214201e-39
T16	9.447036e-39
T17	5.360512e-11
T19	2.937775e-45
T20	1.600276e-35
T21	2.136564e-38
T22	1.955925e-36
T23	1.624894e-10
T24	2.451837e-14
T25	2.269768e-26
T26	9.127142e-45
T27	8.157091e-10
T28	3.550882e-45
T29	1.734739e-44
T30	9.116109e-30
T31	2.158344e-06
T32	3.484345e+04
T33	1.338359e-35
T34	2.934773e-38
T35	1.462528e-38
T36	1.414077e+00
T37	7.402721e+00
T38	7.426098e+01
T40	3.555119e-40
T41	1.648114e-71
T42	2.615826e-53
T43	6.209106e-47
T46	7.010738e+08
T47	8.762574e+03
T48	1.335148e+01
T49	6.889748e+00
T50	2.084761e-11
T51	3.742947e-14
T52	5.713044e-14
T53	3.527195e-24
T54	4.117107e-15
T55	4.217264e-14
T56	4.199327e-15
T57	1.452897e-70
T58	1.404138e-73
T59	7.000275e-75
T60	2.273450e-63
T91	6.861950e-52
T92	3.680933e-31
T93	1.161708e-47
