Wavelength [A]	Flambda [erg s-1 cm-2 A-1]
       6325.9469       3639.1504
       6325.9990       4508.1670
       6326.1378       3296.0971
       6326.2087       2089.2961
       6326.3087       4111.4972
       6326.3315       4487.4539
       6326.3700       4083.1939
       6326.6633       2426.6101
       6326.8114       3548.1339
       6326.9395       4581.4189
       6326.9916       3507.5187
       6326.9956       3372.8731
       6327.6321       2558.5859
       6327.6722       3026.9134
       6327.7442       3104.5596
       6327.8183       2098.9399
       6327.8844       1717.9084
       6327.9004       1954.3395
       6327.9405       3040.8850
       6328.0000       4055.0854
       6328.1247       2877.3984
       6328.1535       2488.8573
       6328.3569       4602.5657
       6328.4611       4425.8837
       6328.6813       3828.2474
       6328.6909       3483.3732
       6329.0943       2488.8573
       6329.1496       3556.3132
       6329.1940       4207.2663
       6329.4544       2673.0064
       6329.5386       2722.7013
       6329.7573       3828.2474
       6329.8951       2798.9813
       6330.1083       2382.3195
       6330.1476       2722.7013
       6330.2478       2857.5905
       6330.2798       2432.2040
       6330.2958       2409.9054
       6330.4114       6652.7316
       6330.4862       3801.8940
       6330.5114       3090.2954
       6330.5283       2786.1212
       6330.6124       3104.5596
       6330.6313       2978.5164
       6330.8689       2964.8314
       6330.9531       4045.7589
       6331.6506       4064.4333
       6331.6746       3365.1157
       6331.9272       2404.3628
       6332.0000       5223.9619
       6332.1558       3288.5163
       6332.5487       4355.1187
       6332.5768       4655.8609
       6332.5985       4226.6861
       6332.6642       2630.2680
       6332.8097       3499.4517
       6332.9097       1445.4398
       6333.0059       2454.7089
       6333.5117       3810.6582
       6333.7047       2716.4393
       6333.7067       2648.5001
       6333.8362       2376.8403
       6333.9289       4581.4189
       6333.9446       4920.3954
       6334.3859       2570.3958
       6334.9236       4965.9232
       6334.9798       3531.8317
       6335.0360       2558.5859
       6335.0480       2454.7089
       6335.4096       3019.9517
       6335.5096       1927.5249
       6335.6260       2280.3421
       6335.7183       2517.6769
       6335.9592       7673.6149
       6336.0000       4764.3099
       6336.1756       4819.4780
       6336.2173       3507.5187
       6336.2442       3531.8317
       6336.4209       7277.7980
       6336.5534       2612.1614
       6336.5574       2506.1093
       6336.6136       2070.1413
       6336.6296       2037.0421
       6336.7742       2992.2646
       6336.8312       5727.9603
       6336.8746       4027.1703
       6337.0818       4645.1528
       6337.2440       2517.6769
       6337.3846       2398.8329
       6337.4529       3828.2474
       6337.4649       3944.5730
       6337.4770       4017.9081
       6337.4971       4017.9081
       6337.5332       3715.3523
       6338.0233       4207.2663
       6338.1719       2275.0974
       6338.5218       3104.5596
       6338.5757       2870.7806
       6338.6058       3443.4993
       6338.6171       4045.7589
       6338.6218       4385.3070
       6338.6853       4581.4189
       6338.7010       4111.4972
       6338.7171       3689.7760
       6338.7384       3097.4193
       6338.8509       6745.2803
       6338.8670       7079.4578
       6338.9353       3213.6605
       6339.0156       2540.9727
       6339.4050       1967.8863
       6339.8596       3090.2954
       6340.0000       4897.7882
       6340.0565       5105.0500
       6340.2977       1874.9945
       6340.3098       1741.8069
       6340.6286       5248.0746
       6340.8630       3213.6605
       6340.8860       3357.3761
       6340.9571       5248.0746
       6340.9860       5701.6427
       6341.1742       3767.0380
       6341.7613       2449.0632
       6341.7641       2500.3454
       6341.8015       3655.9479
       6341.8578       2570.3958
       6341.9664       4120.9752
       6342.1434       6123.5039
       6342.3284       5559.0426
       6342.5939       3810.6582
       6342.7468       2958.0125
       6342.7589       3147.7483
       6342.8756       6095.3690
       6342.9198       4742.4199
       6343.0083       2387.8113
       6343.2578       7046.9307
       6343.4360       3265.8783
       6343.4912       2722.7013
       6343.5153       2477.4221
       6343.8292       2387.8113
       6343.8493       2654.6056
       6343.9942       3863.6698
       6344.0000       3655.9479
       6344.0546       3539.9734
       6344.0707       3801.8940
       6344.1230       3556.3132
       6344.1242       3564.5113
       6344.1673       5000.3453
       6344.4569       6714.2885
       6344.5553       6729.7666
       6344.5569       6606.9345
       6344.6261       4111.4972
       6344.6414       3467.3685
       6344.9884       6426.8772
       6345.0448       6918.3097
       6345.3065       4120.9752
       6345.3951       7464.4876
       6345.4519       5821.0322
       6345.6105       4570.8819
       6345.6769       3303.6954
       6345.8433       4591.9801
       6345.8783       5333.3490
       6345.9020       5152.2864
       6346.1602       11246.050
       6346.2810       3706.8072
       6346.3616       3944.5730
       6346.5032       3944.5730
       6346.6032       2985.3826
       6346.6757       2964.8314
       6346.7644       3118.8896
       6346.7764       2811.9008
       6346.9376       4477.1330
       6346.9617       4246.1956
       6347.1309       2992.2646
       6347.1894       5321.0826
       6347.3646       4477.1330
       6347.4170       3176.8741
       6347.5943       5128.6138
       6347.6857       5395.1062
       6347.7998       5321.0826
       6348.0000       7691.3044
       6348.1947       3047.8950
       6348.4163       5821.0322
       6348.4453       6934.2581
       6348.4969       4255.9841
       6348.5090       3548.1339
       6348.6138       3054.9211
       6348.7186       8729.7137
       6348.7791       7979.9469
       6348.8637       5714.7864
       6348.8879       5649.3697
       6348.9524       4027.1703
       6349.1011       3605.7864
       6349.1217       4325.1383
       6349.1233       4355.1187
       6349.1257       4415.7045
       6349.2983       6531.3055
       6349.3720       4027.1703
       6349.6982       4943.1069
       6349.8498       3176.8741
       6350.1175       4613.1757
       6350.2063       2301.4418
       6350.2304       2523.4808
       6350.2627       2673.0064
       6350.4704       4149.5404
       6350.5289       5046.6130
       6350.6128       2228.4351
       6350.6620       2877.3984
       6350.6902       4111.4972
       6350.7709       3801.8940
       6350.7749       3681.2897
       6350.8882       7888.6012
       6350.9959       4909.0788
       6351.3561       2904.0227
       6351.4981       7780.3655
       6351.5211       8241.3812
       6351.5655       7277.7980
       6351.7713       3515.6044
       6351.7862       3962.7803
       6351.8439       5533.5011
       6352.0000       3548.1339
       6352.0307       2851.0183
       6352.1307       4518.5594
       6352.1586       7396.0528
       6352.2377       4560.3692
       6352.2474       4149.5404
       6352.3006       2937.6497
       6352.3010       2937.6497
       6352.3603       3365.1157
       6352.4935       6456.5423
       6352.5218       6792.0363
       6352.7518       4436.0864
       6352.7800       4528.9758
       6352.8648       5821.0322
       6352.9092       4977.3708
       6353.0473       2108.6281
       6353.1473       2328.0913
       6353.2648       2703.9584
       6353.8214       2228.4351
       6354.0031       3184.1975
       6354.1323       2710.1916
       6354.2373       3828.2474
       6354.2413       3793.1498
       6354.2724       3054.9211
       6354.7101       3419.7944
       6354.8640       2779.7133
       6354.8995       3133.2857
       6355.0005       3303.6954
       6355.0813       4325.1383
       6355.0893       3775.7219
       6355.0974       3318.9446
       6355.1164       2673.0064
       6355.1620       2398.8329
       6355.2792       4036.4539
       6355.5984       3944.5730
       6355.6023       3890.4514
       6355.6984       3069.0220
       6355.9618       3451.4374
       6355.9820       3655.9479
       6356.0000       3837.0725
       6356.0547       3810.6582
       6356.2285       3411.9291
       6356.5638       2818.3829
       6356.7853       2904.0227
       6357.1053       3273.4069
       6357.1514       2978.5164
       6357.2294       3040.8850
       6357.2670       3061.9634
       6357.6833       2264.6443
       6357.7843       2142.8906
       6357.8231       2523.4808
       6358.0782       2488.8573
       6358.1886       2648.5001
       6358.3017       4120.9752
       6358.4352       4864.0721
       6358.6276       3990.2490
       6358.6535       4335.1088
       6358.8504       4385.3070
       6358.9001       6622.1650
       6358.9195       6902.3980
       6358.9376       6309.5734
       6358.9729       4216.9650
       6358.9770       4008.6672
       6359.0053       3019.9517
       6359.0376       2535.1286
       6359.3328       1745.8222
       6359.6402       3614.0986
       6359.7170       2877.3984
       6359.7373       3155.0046
       6359.9112       2128.1390
       6360.0000       2564.4840
       6360.3905       2612.1614
       6360.6919       2570.3958
       6360.7093       2570.3958
       6360.7364       2564.4840
       6360.7931       2811.9008
       6361.0075       2779.7133
       6361.0804       3459.3938
       6361.0953       3388.4416
       6361.4203       3655.9479
       6361.6186       4197.5898
       6361.6995       3837.0725
       6361.7724       2162.7185
       6362.1488       2805.4336
       6362.2621       3380.6484
       6362.3581       2618.1830
       6362.4362       4436.0864
       6362.4645       3539.9734
       6362.4726       3184.1975
       6362.5212       2454.7089
       6362.5661       2779.7133
       6362.6183       2679.1683
       6362.6548       3162.2777
       6362.7479       6223.0029
       6362.8479       2488.8573
       6362.9503       4852.8850
       6363.0111       3491.4032
       6363.0434       2851.0183
       6363.0649       2612.1614
       6363.1001       2630.2680
       6363.1487       3491.4032
       6363.2095       2243.8819
       6363.3147       2570.3958
       6363.3188       2606.1535
       6363.5982       1721.8686
       6363.7156       3213.6605
       6363.7318       3589.2193
       6363.9424       3090.2954
       6364.0000       2483.1331
       6364.2332       5023.4259
       6364.3061       5211.9471
       6364.6010       3206.2693
       6364.6350       2870.7806
       6364.7687       2228.4351
       6364.8659       2741.5742
       6364.9705       5308.8444
       6364.9875       6109.4202
       6365.0645       3228.4941
       6365.2306       2376.8403
       6365.8424       5164.1637
       6365.8979       2660.7251
       6365.9775       3872.5764
       6365.9883       4149.5404
       6365.9964       4305.2661
       6366.0045       4355.1187
       6366.0531       2710.1916
       6366.0775       2296.1486
       6366.1237       2376.8403
       6366.2558       4808.3935
       6366.4544       1415.7938
       6366.4828       1923.0917
       6366.5719       2552.7013
       6366.5800       2582.2602
       6366.6408       2218.1964
       6366.8800       1432.1879
       6366.8922       1435.4894
       6367.0057       4508.1670
       6367.0827       5296.6344
       6367.0908       5308.8444
       6367.2124       2437.8108
       6367.2246       2382.3195
       6367.3178       2128.1390
       6367.3219       2147.8305
       6367.4192       5164.1637
       6367.4881       4335.1088
       6367.5096       3664.3757
       6367.5489       2523.4808
       6367.6260       4083.1939
       6367.6990       4315.1908
       6367.7273       3303.6954
       6367.7760       2275.0974
       6368.0000       2437.8108
       6368.1937       3047.8950
       6368.1949       3033.8912
       6368.2363       2958.0125
       6368.2991       2387.8113
       6368.5465       5308.8444
       6368.7371       2851.0183
       6368.7453       2904.0227
       6369.0008       2710.1916
       6369.0121       2506.1093
       6369.1121       1218.9896
       6369.1736       1238.7966
       6369.1929       1472.3125
       6369.2929       3334.2641
       6369.3416       2582.2602
       6369.4186       2285.5988
       6369.4917       2588.2129
       6369.5679       3630.7805
       6369.5894       4295.3643
       6369.7310       3548.1339
       6369.7992       3069.0220
       6369.9826       2213.0947
       6370.3275       1972.4227
       6370.3856       2108.6281
       6370.5873       6382.6349
       6370.6725       5701.6427
       6370.7808       2870.7806
       6370.8941       3507.5187
       6370.9688       4508.1670
       6370.9777       4830.5880
       6371.0865       2060.6299
       6371.0987       1896.7059
       6371.1352       1651.9618
       6371.3097       3837.0725
       6371.4153       3531.8317
       6371.4356       2944.4216
       6371.4924       2648.5001
       6371.6264       4466.8359
       6371.7685       1396.3684
       6371.8740       2552.7013
       6372.0000       2924.1524
       6372.0689       3147.7483
       6372.1018       3162.2777
       6372.1841       4255.9841
       6372.2841       2137.9621
       6372.3207       2679.1683
       6372.5684       3334.2641
       6372.7024       2238.7211
       6372.9623       3630.7805
       6373.0184       3198.8951
       6373.0342       3133.2857
       6373.1329       1339.6767
       6373.1613       1355.1894
       6373.2304       2747.8942
       6373.2507       3396.2527
       6373.3969       4207.2663
       6373.4172       3258.3670
       6373.4822       2564.4840
       6373.4863       2594.1794
       6373.5554       2187.7616
       6373.6325       3605.7864
       6373.6772       4159.1061
       6373.7260       3118.8896
       6373.7300       3126.0794
       6373.9709       4645.1528
       6374.0347       4216.9650
       6374.1810       1300.1696
       6374.2298       1866.3797
       6374.5223       2421.0290
       6374.5654       3539.9734
       6374.8474       2870.7806
       6374.9766       1496.2357
       6375.0953       3890.4514
       6375.2294       3126.0794
       6375.2453       3749.7300
       6375.2863       3706.8072
       6375.4489       4285.4852
       6375.5587       3265.8783
       6375.5668       3706.8072
       6375.7416       2924.1524
       6375.8432       2576.3212
       6375.8554       2792.5438
       6376.0000       2971.6660
       6376.0871       2182.7299
       6376.1969       5272.2986
       6376.2042       5321.0826
       6376.2424       4931.7380
       6376.2741       5395.1062
       6376.3888       3126.0794
       6376.4002       2506.1093
       6376.4083       2147.8305
       6376.4286       1570.3628
       6376.4888       1327.3945
       6376.4896       1330.4544
       6376.7051       3303.6954
       6376.8353       2985.3826
       6376.8491       2897.3436
       6376.8552       2904.0227
       6376.9491       2065.3802
       6376.9552       2051.1622
       6376.9654       2070.1413
       6376.9739       2128.1390
       6377.1646       2108.6281
       6377.2224       4325.1383
       6377.4087       8016.7806
       6377.4432       6823.3869
       6377.4876       4102.0410
       6377.5551       2477.4221
       6377.5673       2269.8649
       6377.8406       2747.8942
       6377.9293       2978.5164
       6377.9635       3076.0968
       6377.9700       2870.7806
       6378.1006       1531.0875
       6378.1083       1648.1624
       6378.1441       2449.0632
       6378.6290       1355.1894
       6379.0563       3523.7087
       6379.0848       4539.4162
       6379.2842       2831.3920
       6379.3452       2382.3195
       6379.3940       1342.7650
       6379.4421       1636.8165
       6379.4567       2084.4909
       6379.5089       7112.1351
       6379.5772       3184.1975
       6379.6089       2779.7133
       6379.6802       3539.9734
       6379.8527       6081.3500
       6379.9069       7328.2453
       6379.9667       4528.9758
       6380.0000       2766.9416
       6380.0098       2546.8303
       6380.0168       2437.8108
       6380.0371       2275.0974
       6380.0694       2172.7012
       6380.1657       2409.9054
       6380.1694       2535.1286
       6380.1898       3326.5955
       6380.3506       3981.0717
       6380.6836       2944.4216
       6380.7862       4168.6938
       6380.8595       3147.7483
       6380.9936       2546.8303
       6381.0936       2393.3158
       6381.2178       2254.2392
       6381.2499       2147.8305
       6381.3489       4178.3037
       6381.3807       3427.6779
       6381.4540       4591.9801
       6381.8938       4591.9801
       6381.8940       4591.9801
       6381.9940       3280.9529
       6382.2522       4178.3037
       6382.4531       1230.2688
       6382.5007       1438.7986
       6382.5072       1445.4398
       6382.5170       1432.1879
       6382.7614       1840.7720
       6382.8686       2249.0546
       6383.0303       5284.4525
       6383.2137       2371.3737
       6383.5519       3863.6698
       6383.8763       2018.3664
       6383.9138       1506.6071
       6384.0000       1840.7720
       6384.2692       3372.8731
       6384.3548       1603.2454
       6384.4770       1548.8166
       6384.7526       1273.5031
       6384.8276       2612.1614
       6384.9744       1312.1999
       6385.1782       4178.3037
       6385.2190       4528.9758
       6385.4261       3419.7944
       6385.4730       4497.7985
       6385.4865       4539.4162
       6385.7735       3388.4416
       6385.8624       1972.4227
       6386.0378       2426.6101
       6386.3037       3341.9504
       6386.3485       2824.8800
       6386.3893       2582.2602
       6386.4007       2666.8587
       6386.4277       3280.9529
       6386.5455       2660.7251
       6386.5525       2630.2680
       6386.5635       2630.2680
       6386.6096       3539.9734
       6386.6585       4325.1383
       6386.6993       2679.1683
       6386.9767       1945.3601
       6387.1072       1468.9263
       6387.2166       2065.3802
       6387.3194       5834.4510
       6387.3847       5260.1727
       6387.4830       2494.5947
       6387.7355       3775.7219
       6387.8857       2648.5001
       6387.8946       2818.3829
       6387.9571       3981.0717
       6387.9946       3784.4258
       6388.0000       3767.0380
       6388.1150       2027.6827
       6388.4791       3523.7087
       6388.4987       3140.5087
       6388.7117       2488.8573
       6388.7803       2142.8906
       6388.9558       2999.1625
       6389.0048       3047.8950
       6389.0456       3483.3732
       6389.3109       2660.7251
       6389.4212       1339.6767
       6389.9723       4786.3009
       6390.0622       3548.1339
       6390.1398       5395.1062
       6390.2153       4073.8028
       6390.3153       2642.4088
       6390.3358       2540.9727
       6390.3603       1857.8045
       6390.4338       1409.2888
       6390.5657       1794.7336
       6390.9606       2382.3195
       6391.0407       3147.7483
       6391.1220       5610.4798
       6391.1567       4149.5404
       6391.4631       4560.3692
       6391.6082       2511.8864
       6391.6265       2488.8573
       6391.7082       3140.5087
       6391.7123       3250.8730
       6392.0000       2233.5722
       6392.3795       1857.8045
       6392.4795       1396.3684
       6392.6357       3801.8940
       6392.7665       2443.4306
       6392.9777       1949.8446
       6393.0321       2371.3737
       6393.1510       1706.0824
       6393.3632       1374.0420
       6393.3899       1468.9263
       6393.4735       2443.4306
       6393.4899       2208.0047
       6394.0254       5211.9471
       6394.1260       6591.7390
       6394.2893       8222.4265
       6394.3893       3311.3112
       6394.6246       5432.5033
       6394.7246       5321.0826
       6394.7765       2735.2687
       6394.8146       2612.1614
       6395.3381       3155.0046
       6395.3626       3564.5113
       6395.3679       3605.7864
       6395.4196       3443.4993
       6395.5098       5649.3697
       6395.5196       5357.9666
       6395.6366       2792.5438
       6396.0000       2471.7241
       6396.0007       2471.7241
       6396.0023       2477.4221
       6396.0089       2517.6769
       6396.1480       5260.1727
       6396.1496       5321.0826
       6396.2715       2254.2392
       6396.3116       3689.7760
       6396.4180       8222.4265
       6396.4614       4446.3127
       6396.4777       3435.5795
       6396.5203       2259.4358
       6396.6635       2831.3920
       6396.9090       2582.2602
       6396.9135       2576.3212
       6396.9311       2654.6056
       6397.2118       7144.9633
       6397.3142       5807.6442
       6397.9224       6011.7374
       6398.4071       3556.3132
       6398.4120       3483.3732
       6399.1117       2857.5905
       6399.1236       3191.5379
       6399.4635       6886.5230
       6399.6314       3427.6779
       6399.7338       2349.6328
       6399.7747       2824.8800
       6399.7829       2851.0183
       6399.8853       2535.1286
       6399.9263       3090.2954
       6400.0000       5128.6138
       6400.0205       5794.2870
       6400.4272       4425.8837
       6400.9217       3365.1157
       6400.9381       3372.8731
       6400.9914       3126.0794
       6401.0487       4591.9801
       6401.1963       2046.4446
       6401.3839       3491.4032
       6401.5683       3396.2527
       6401.6183       3443.4993
       6401.7696       2449.0632
       6401.8806       5495.4087
       6402.1245       1909.8533
       6402.1552       2409.9054
       6402.2155       2280.3421
       6402.3766       2786.1212
       6403.2088       3296.0971
       6403.4507       5370.3180
       6403.6303       3715.3523
       6403.7008       2971.6660
       6403.7193       2978.5164
       6403.7295       2978.5164
       6404.0000       4539.4162
       6404.0125       4425.8837
       6404.0576       4742.4199
       6404.1335       2432.2040
       6404.1601       2192.8049
       6404.1663       2182.7299
       6404.3738       4036.4539
       6404.3780       4159.1061
       6404.4780       4623.8102
       6404.7065       3548.1339
       6404.7549       3318.9446
       6404.9600       8974.2879
       6404.9887       10139.114
       6405.3395       11803.206
       6405.4400       3706.8072
       6405.9324       6637.4307
       6405.9816       6792.0363
       6406.0022       8053.7844
       6406.0268       8035.2612
       6406.0514       4864.0721
       6406.0781       3061.9634
       6406.1458       2864.1780
       6406.9995       3971.9155
       6407.0258       5445.0265
       6407.1062       2460.3676
       6407.2746       8511.3804
       6407.7098       4864.0721
       6407.7919       4742.4199
       6407.8822       3133.2857
       6407.8986       3419.7944
       6408.0000       7430.1914
       6408.4078       7925.0133
       6408.4735       3133.2857
       6408.5228       2910.7171
       6408.5967       6998.4200
       6408.8407       3126.0794
       6409.0420       4775.2927
       6409.0625       4539.4162
       6409.1595       2978.5164
       6409.2416       2511.8864
       6409.3279       6792.0363
       6409.4458       8629.7855
       6409.6253       2558.5859
       6409.6606       2529.2980
       6409.7888       4456.5625
       6409.8874       4709.7733
       6409.9145       4102.0410
       6410.1019       3572.7284
       6410.1660       6486.3443
       6410.1948       10495.424
       6410.4586       9616.1228
       6410.4605       9527.9616
       6410.4851       6839.1165
       6410.5605       3396.2527
       6410.5626       3451.4374
       6410.5851       4602.5657
       6410.6221       7161.4341
       6411.0825       10592.537
       6411.1770       7961.5935
       6411.2284       4709.7733
       6411.3948       3801.8940
       6411.4964       3280.9529
       6411.7772       5321.0826
       6411.8758       5821.0322
       6411.8840       5997.9108
       6412.0000       3411.9291
       6412.6858       5636.3766
       6412.7763       4977.3708
       6412.7886       5308.8444
       6412.8779       5023.4259
       6413.3110       3580.9644
       6413.3521       3026.9134
       6413.4200       3019.9517
       6413.4204       3026.9134
       6413.6853       16634.127
       6413.7593       3622.4300
       6413.7655       3296.0971
       6413.8580       4216.9650
       6413.8827       6531.3055
       6414.0103       5272.2986
       6414.2937       4581.4189
       6414.7179       3349.6544
       6415.0167       2564.4840
       6415.0183       2570.3958
       6415.2846       5495.4087
       6415.3019       5559.0426
       6415.3229       4666.5938
       6415.4834       6606.9345
       6415.6822       10814.340
       6415.9613       3926.4494
       6416.0000       3206.2693
       6416.0296       3507.5187
       6416.1132       5767.6646
       6416.3392       5370.3180
       6416.3536       6637.4307
       6416.5125       2280.3421
       6416.5693       2133.0449
       6416.6525       2673.0064
       6416.7530       2517.6769
       6417.1743       2328.0913
       6417.2541       3176.8741
       6417.2743       3801.8940
       6417.3245       3228.4941
       6417.4502       7726.8059
       6417.4637       7328.2453
       6417.5449       2360.4782
       6417.5502       2333.4581
       6417.6449       3715.3523
       6417.7014       2985.3826
       6417.8014       4236.4297
       6418.3546       4120.9752
       6418.5470       3097.4193
       6418.6929       3564.5113
       6418.7069       3250.8730
       6418.7736       2535.1286
       6419.3134       8570.3785
       6419.4535       6745.2803
       6419.5607       2877.3984
       6419.7795       5382.6978
       6420.0000       3083.1880
       6420.3809       2792.5438
       6420.4592       3564.5113
       6420.5664       3981.0717
       6420.6406       4083.1939
       6420.6777       5571.8575
       6420.8549       2612.1614
       6420.8591       2612.1614
       6420.8879       3006.0763
       6420.9333       8260.3795
       6421.0157       4027.1703
       6421.0406       3006.0763
       6421.0734       2786.1212
       6421.0854       2897.3436
       6421.1406       4102.0410
       6421.2837       3580.9644
       6421.4004       3206.2693
       6421.4186       3999.4475
       6421.6342       2870.7806
       6421.6466       3169.5675
       6421.7233       6918.3097
       6421.7332       6854.8823
       6421.7497       6471.4262
       6421.8384       5011.8723
       6422.0508       17021.585
       6422.0825       10839.269
       6422.1291       9183.3260
       6422.1497       8472.2741
       6422.3023       3133.2857
       6422.4154       2558.5859
       6422.4962       2338.8372
       6422.5210       2697.7394
       6422.5705       2930.8932
       6422.6818       2917.4270
       6422.8221       2488.8573
       6422.9788       2328.0913
       6423.1138       3111.7163
       6423.1249       3184.1975
       6423.2800       3548.1339
       6423.6844       4753.3523
       6423.6968       5807.6442
       6423.7669       2870.7806
       6423.9723       4539.4162
       6424.0000       4666.5938
       6424.0723       3169.5675
       6424.1136       3793.1498
       6424.1548       5714.7864
       6424.3818       2037.0421
       6424.4945       7603.2628
       6424.5086       7294.5751
       6424.5088       7277.7980
       6424.6086       3614.0986
       6424.6088       3614.0986
       6424.8470       2666.8587
       6424.8597       2673.0064
       6424.9143       3280.9529
       6424.9597       2999.1625
       6425.0233       4375.2211
       6425.0377       4159.1061
       6425.2817       6966.2651
       6426.2190       3133.2857
       6426.3016       5105.0500
       6426.4585       3147.7483
       6426.6233       7961.5935
       6427.0657       2500.3454
       6427.1400       2328.0913
       6427.2681       5058.2466
       6427.3081       2624.2185
       6427.4081       2660.7251
       6427.4713       4677.3514
       6427.4965       5432.5033
       6427.4994       5382.6978
       6427.5164       4775.2927
       6427.8134       4073.8028
       6428.0000       8072.3503
       6428.0671       5223.9619
       6428.1522       3483.3732
       6428.1729       3118.8896
       6428.1853       3033.8912
       6428.4415       2371.3737
       6428.4456       2426.6101
       6428.4745       3133.2857
       6428.4952       4207.2663
       6428.4993       4487.4539
       6428.6870       3990.2490
       6428.7225       2985.3826
       6428.7886       3155.0046
       6428.8250       2477.4221
       6428.8465       2382.3195
       6428.9077       2992.2646
       6428.9250       3326.5955
       6428.9374       3639.1504
       6429.0077       4581.4189
       6429.0201       3917.4188
       6429.0449       2971.6660
       6429.3004       6760.8298
       6429.4004       3303.6954
       6429.4616       2792.5438
       6429.4706       2890.6799
       6429.5285       3097.4193
       6429.5616       2786.1212
       6429.6422       6950.2432
       6430.1069       2910.7171
       6430.1114       2884.0315
       6430.1693       3507.5187
       6430.2355       8491.8048
       6430.3856       2741.5742
       6430.5497       2523.4808
       6431.0233       4111.4972
       6431.1155       5520.7744
       6431.2321       2741.5742
       6431.3810       3388.4416
       6431.6358       4897.7882
       6431.7409       7762.4712
       6431.7881       5559.0426
       6431.8154       3698.2818
       6431.9043       4786.3009
       6432.0000       2890.6799
       6432.2746       3435.5795
       6432.2787       3475.3616
       6432.3325       3863.6698
       6432.3449       3758.3740
       6432.4111       6683.4392
       6432.5704       2930.8932
       6432.6097       3206.2693
       6432.6226       3475.3616
       6432.7877       5675.4461
       6432.8580       8109.6106
       6432.8766       7816.2780
       6432.9904       2951.2092
       6433.3407       4602.5657
       6433.4407       4275.6289
       6433.4622       4036.4539
       6433.7064       8241.3812
       6433.7520       3341.9504
       6433.7718       2576.3212
       6433.9258       3819.4427
       6434.0210       5395.1062
       6434.0860       5970.3529
       6434.4582       3854.7836
       6434.8201       4570.8819
       6435.1638       4655.8609
       6435.2093       2630.2680
       6435.2354       2443.4306
       6435.3791       4178.3037
       6435.3874       3706.8072
       6435.5489       2884.0315
       6435.5862       2483.1331
       6435.5920       2494.5947
       6435.6483       4698.9411
       6435.9134       7046.9307
       6435.9896       4764.3099
       6436.0000       4875.2849
       6436.0377       5495.4087
       6436.3469       8531.0011
       6436.4188       5023.4259
       6436.4469       4355.1187
       6436.6110       4623.8102
       6436.9910       4246.1956
       6437.0610       2870.7806
       6437.0734       3061.9634
       6437.1729       3531.8317
       6437.8898       2523.4808
       6437.9727       3767.0380
       6437.9851       4315.1908
       6438.1012       6934.2581
       6438.1849       7481.6950
       6438.2214       7345.1387
       6438.3768       7943.2823
       6438.4245       3111.7163
       6438.4983       2673.0064
       6439.0841       3971.9155
       6439.3242       7620.7901
       6439.3408       6902.3980
       6439.4822       2630.2680
       6439.7716       3404.0819
       6439.9960       5929.2532
       6440.0000       6067.3633
       6440.0458       4852.8850
       6440.2490       6606.9345
       6440.3406       3155.0046
       6440.3651       3069.0220
       6440.5227       2760.5779
       6440.5368       2606.1535
       6440.5373       2606.1535
       6440.5642       2824.8800
       6440.8550       1845.0154
       6441.3981       6486.3443
       6441.4479       6039.4863
       6441.6844       2529.2980
       6442.0745       5011.8723
       6442.1035       3698.2818
       6442.1077       3580.9644
       6442.3405       3944.5730
       6442.3434       3944.5730
       6442.4978       4764.3099
       6442.5061       4285.4852
       6442.7145       2360.4782
       6442.7178       2338.8372
       6442.7759       3539.9734
       6443.2242       4008.6672
       6443.4916       5035.0061
       6443.5257       4581.4189
       6443.6710       10423.174
       6443.6892       9246.9817
       6443.7515       3698.2818
       6443.7806       3169.5675
       6444.0000       5248.0746
       6444.0297       4226.6861
       6444.5198       3672.8230
       6444.5572       4602.5657
       6444.6111       4111.4972
       6444.9934       3111.7163
       6445.0556       3664.3757
       6445.0597       3953.6662
       6445.0934       8892.0112
       6445.1885       4731.5126
       6445.2173       4064.4333
       6445.2475       4446.3127
       6445.3173       6698.8461
       6445.5665       4775.2927
       6445.5749       4265.7952
       6445.6284       3758.3740
       6445.7169       3169.5675
       6445.8532       6237.3484
       6445.9820       3184.1975
       6445.9862       3184.1975
       6446.1275       13243.415
       6446.6053       10789.467
       6446.6137       10375.284
       6446.6178       10209.395
       6446.6511       10069.317
       6446.7990       3990.2490
       6446.8755       2716.4393
       6446.9254       3334.2641
       6446.9827       3706.8072
       6447.0488       3908.4090
       6447.1207       3026.9134
       6447.1244       2992.2646
       6447.1290       2964.8314
       6447.2244       5432.5033
       6447.3211       8689.6043
       6447.5403       12735.031
       6447.6241       3162.2777
       6447.6403       3258.3670
       6447.6570       3539.9734
       6447.9417       13520.726
       6448.0000       19098.533
       6448.1184       2697.7394
       6448.1600       2529.2980
       6448.1912       3380.6484
       6448.2432       5508.0770
       6448.2848       3288.5163
       6448.3263       2747.8942
       6448.4303       5794.2870
       6449.1215       6367.9552
       6449.1317       5984.1160
       6449.1913       4560.3692
       6449.2317       3741.1059
       6449.5282       2376.8403
       6449.7352       2426.6101
       6449.7612       2588.2129
       6449.8352       3483.3732
       6450.0050       3076.0968
       6450.1231       3140.5087
       6450.1315       3155.0046
       6450.2521       4265.7952
       6450.2846       3388.4416
       6450.3644       6501.2969
       6450.8513       3349.6544
       6451.0219       3556.3132
       6451.1259       4720.6304
       6451.1592       4064.4333
       6451.5908       2851.0183
       6451.7628       11803.206
       6452.0000       3133.2857
